n,alpha_n,rep,method,error_P,error_Theta,error_B,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_sparse_explicit_sketch_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_reconstruct_sec,cs_small_eig_sec,cs_lift_sec,cs_kmeans_sec,sign_draw_omega_sec,sign_embedding_dim,sign_power_parameter,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
400,0.1,3,Random Projection,8.037796710314817,0.45,0.011511116008660241,0.01910120799999504,0.0026430839999989075,0.033573959000023024,7.320900004970099e-05,0.0008442500000001019,0.0004653330000223832,0.00020233300000427334,0.0001972919999957412,0.00021424999999908323,6.874999996853148e-06,0.01709429199996748,0.01910120799999504,0.01909783400003562,3.3739999594217807e-06,0.05531825100001697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,3,Random Sampling,9.906676091457474,0.19,0.004814916612245937,0.032756416000040645,0.0026430839999989075,0.03146004100000255,,,,,,,,,0.032756416000040645,0.032752250999976695,4.165000063949265e-06,0.0668595410000421,0.0008085420000156773,0.0010168749999479587,0.01554512499996008,0.0001954170000431077,0.0002602079999860507,0.01492608400002382,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,3,Non-random,10.514203648883933,0.095,0.0026166995397764597,0.08138887499995917,0.0026430839999989075,0.03519229199997653,,,,,,,,,0.08138887499995917,0.08138479199999438,4.0829999647939985e-06,0.11922425099993461,,,,,,,0.06683325000000195,0.014502124999978605,4.9417000013818324e-05,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,3,CountSketch,7.448520446395319,0.22999999999999998,0.007395375332731172,0.018859415999997964,0.0026430839999989075,0.03452833300002567,,,,,,,,,0.018859415999997964,0.01925241899999719,0.0,0.05603083300002254,,,,,,,,,,5.8749999993779056e-05,12.0,24.0,42.0,0.0,0.0004165839999927812,0.0004165839999927812,0.0007181249999916872,0.0004689579999990201,0.00020612500003380774,0.00020420900000317488,0.0002085829999600719,7.167000035224191e-06,0.016547333999994862,,,,,,,,,
400,0.1,3,SIGN Bidirectional,8.236267694863864,0.305,0.011563599281874226,0.022220000000004347,0.0026430839999989075,0.037303250000036314,,,,,,,,,0.022220000000004347,0.0222121670000206,7.832999983747868e-06,0.06216633400003957,,,,,,,,,,,,,,,,,,,,,,,,5.962500000578075e-05,12.0,2.0,0.00241649999998117,0.0007519999999772153,0.00031208400002924463,0.0003050839999900745,1.4166000028126291e-05,0.018352708000008988
400,0.1,4,Random Projection,7.755547716720163,0.2,0.007372066053945289,0.02599950000001172,0.0019646670000383892,0.04145487499999945,6.058399998210007e-05,0.0011580409999965013,0.0006973750000156542,0.0002565830000094138,0.00033783300000322924,0.0003440840000052958,1.5749999988656782e-05,0.02311908299998322,0.02599950000001172,0.02598933299998407,1.016700002764992e-05,0.06941904200004956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,4,Random Sampling,10.182982926129656,0.225,0.005699719827708602,0.030346333000011327,0.0019646670000383892,0.034522417000005134,,,,,,,,,0.030346333000011327,0.03034229100006769,4.041999943638075e-06,0.06683341700005485,0.0007167910000021038,0.0010050839999848904,0.010346166000033463,0.000202917000024172,0.00022141700003430742,0.017849915999988752,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,4,Non-random,10.384605722880629,0.11,0.001191849288735114,0.09363129199999776,0.0019646670000383892,0.036625500000013744,,,,,,,,,0.09363129199999776,0.09362495900001022,6.332999987535004e-06,0.1322214590000499,,,,,,,0.07518166699998119,0.018358667000029527,8.462499999950523e-05,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,4,CountSketch,7.819706451738031,0.20500000000000002,0.005459258071145057,0.019057666999970024,0.0019646670000383892,0.03471183299996028,,,,,,,,,0.019057666999970024,0.019467083000051844,0.0,0.05573416699996869,,,,,,,,,,5.5457999962982285e-05,12.0,26.0,43.0,0.0,0.0004390000000284999,0.0004390000000284999,0.0007687080000096103,0.0006817920000230515,0.00023504199998569675,0.0002973750000023756,0.00033716600000843755,1.4292000003024441e-05,0.016199249999999665,,,,,,,,,
400,0.1,4,SIGN Bidirectional,7.926149694944978,0.42,0.012685654313921269,0.026656500000001415,0.0019646670000383892,0.03487745799998265,,,,,,,,,0.026656500000001415,0.02664766800006646,8.831999934955093e-06,0.06349862500002246,,,,,,,,,,,,,,,,,,,,,,,,6.8999999996322e-05,12.0,2.0,0.0031772500000215587,0.0010280839999836644,0.00028620899996667504,0.0002921250000440523,1.28330000279675e-05,0.02178216700002622
400,0.1,5,Random Projection,7.109887673252983,0.32,0.011548399064111092,0.021620208999991064,0.002126124999961121,0.03582466700004261,6.158299999015071e-05,0.0008898749999843858,0.00045416599999725804,0.0003070000000207074,0.00031870800000888266,0.0002886249999960455,7.4590000167518156e-06,0.01928637499997876,0.021620208999991064,0.021613790999992943,6.417999998120649e-06,0.059571000999994794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,5,Random Sampling,9.935788651477578,0.225,0.007207586217074943,0.0321171250000134,0.002126124999961121,0.03177175000001853,,,,,,,,,0.0321171250000134,0.03211233299992955,4.792000083853054e-06,0.06601499999999305,0.0009586250000097607,0.0010062079999784146,0.015843749999987722,0.00018433299999287556,0.00026504199996679745,0.01385437499999398,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,5,Non-random,10.437498077018999,0.07,0.0035947712418300665,0.0829857909999987,0.002126124999961121,0.036010958000019855,,,,,,,,,0.0829857909999987,0.08298300000001291,2.7909999857911316e-06,0.12112287399997967,,,,,,,0.06885770799999591,0.014078874999995605,4.6417000021392596e-05,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,5,CountSketch,7.755553057759731,0.395,0.013695574358561682,0.022937875000025088,0.002126124999961121,0.032556582999973216,,,,,,,,,0.022937875000025088,0.023309789999927943,0.0,0.057620582999959424,,,,,,,,,,5.0999999984924216e-05,12.0,26.0,41.0,0.0,0.00039845800000648524,0.00039845800000648524,0.00072137499995506,0.0005636249999838583,0.00019179100002020277,0.00020491599997285448,0.0002507500000206164,7.2499999532738e-06,0.020522167000024183,,,,,,,,,
400,0.1,5,SIGN Bidirectional,7.73072740094323,0.47,0.0138075059197275,0.025385625000012624,0.002126124999961121,0.035865042000011726,,,,,,,,,0.025385625000012624,0.02537829199997077,7.333000041853666e-06,0.06337679199998547,,,,,,,,,,,,,,,,,,,,,,,,9.733299998515577e-05,12.0,2.0,0.003425999999990381,0.0008102500000291002,0.00017624999998133717,0.00021491699999387492,7.37499999559077e-06,0.02064616699999533
400,0.1,6,Random Projection,7.383858596219319,0.15000000000000002,0.007542138145939362,0.01763999999997168,0.0019932920000087506,0.033763249999992695,6.979200003343067e-05,0.0010865840000064964,0.0004482079999661437,0.00018579100003535132,0.00022100000001046283,0.00022154099997351295,6.917000007433671e-06,0.015396999999950367,0.01763999999997168,0.0176368329999832,3.1669999884798017e-06,0.053396541999973124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,6,Random Sampling,10.151244288813931,0.215,0.004947108855053575,0.03567733400001316,0.0019932920000087506,0.03542824999999539,,,,,,,,,0.03567733400001316,0.03567254099999673,4.7930000164342346e-06,0.0730988760000173,0.0010135410000202683,0.001298582999993414,0.01696033399997532,0.00015100000001666558,0.00026258299999426526,0.015986499999996795,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,6,Non-random,10.442707811433523,0.065,0.001419773763817661,0.07797070800000938,0.0019932920000087506,0.036631499999998596,,,,,,,,,0.07797070800000938,0.07796670800007632,3.999999933057552e-06,0.11659550000001673,,,,,,,0.06358025000002954,0.014337166000018442,4.9292000028344773e-05,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,6,CountSketch,7.862496112001841,0.16,0.004206479207230468,0.01929841700001589,0.0019932920000087506,0.03369350000002669,,,,,,,,,0.01929841700001589,0.01967187700006434,0.0,0.05498520900005133,,,,,,,,,,5.604199998288095e-05,12.0,22.0,45.0,0.0,0.00040341700002954894,0.00040341700002954894,0.0007679580000399255,0.0004547499999603133,0.0001900839999962045,0.0003419999999891843,0.00037937499996587576,1.645900005087242e-05,0.016658375000019987,,,,,,,,,
400,0.1,6,SIGN Bidirectional,8.279389535962782,0.33,0.010336318515517098,0.02387241699995002,0.0019932920000087506,0.03263145800002576,,,,,,,,,0.02387241699995002,0.023861333999946055,1.1083000003964116e-05,0.05849716699998453,,,,,,,,,,,,,,,,,,,,,,,,0.00010458299999527298,12.0,2.0,0.002778917000000547,0.0012806670000031772,0.00031191699997634714,0.00034441700000797937,1.6249999987394403e-05,0.019024582999975337
400,0.1,7,Random Projection,7.191807914974806,0.16,0.0066752177164624005,0.01703729100000828,0.0022137089999887394,0.033049250000033226,6.287499996915358e-05,0.000801125000009506,0.0004611249999584288,0.00020050000000537693,0.00022533400004931536,0.0002971250000314285,1.8124999996871338e-05,0.014966291000007459,0.01703729100000828,0.01703250000002754,4.790999980741617e-06,0.052300250000030246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,7,Random Sampling,9.908113181010068,0.20500000000000002,0.001920737253885585,0.031798584000000574,0.0022137089999887394,0.03407758299999841,,,,,,,,,0.031798584000000574,0.0317929999999933,5.584000007274881e-06,0.06808987599998773,0.001021083000011913,0.0013134170000057566,0.012187000000039916,0.00020558299996764617,0.00021545900000319307,0.016850457999964874,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,7,Non-random,10.602676888185815,0.1,0.0012348006409652196,0.07678279200001725,0.0022137089999887394,0.03349337499997773,,,,,,,,,0.07678279200001725,0.07677954199999704,3.2500000202162482e-06,0.11248987599998372,,,,,,,0.062020167000014226,0.014709749999951782,4.962500003102832e-05,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,7,CountSketch,7.25283214232761,0.27999999999999997,0.009591357861385652,0.020363166999970872,0.0022137089999887394,0.035488957999973536,,,,,,,,,0.020363166999970872,0.02101008500011403,0.0,0.05806583399993315,,,,,,,,,,9.958300000789677e-05,12.0,18.0,42.0,0.0,0.0006914170000413833,0.0006914170000413833,0.0007619579999982307,0.0006392500000060863,0.00024383300001318275,0.0002779589999590826,0.0002937090000045828,1.3167000020075648e-05,0.017297792000022127,,,,,,,,,
400,0.1,7,SIGN Bidirectional,8.513661217570691,0.33,0.010330599367810583,0.020096541999976125,0.0022137089999887394,0.03608645899998919,,,,,,,,,0.020096541999976125,0.020089208999991115,7.332999985010247e-06,0.058396709999954055,,,,,,,,,,,,,,,,,,,,,,,,9.575000001404987e-05,12.0,2.0,0.003045250000013766,0.0007437919999802034,0.0001842089999968266,8.300000001781882e-05,6.832999986272625e-06,0.015930374999982178
400,0.1,8,Random Projection,7.515704650079577,0.32499999999999996,0.010631576577495597,0.017828709000013987,0.0020114579999699345,0.03398016699998152,6.962499998053318e-05,0.0009642919999919286,0.0005233750000002146,0.00018812499996556653,0.00024633399999629546,0.0002504999999928259,1.3707999983125774e-05,0.015565666999975747,0.017828709000013987,0.017821625999886237,7.083000127749983e-06,0.05382033399996544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,8,Random Sampling,9.69615119415733,0.185,0.002913369261765858,0.03583524999999099,0.0020114579999699345,0.03380970800003524,,,,,,,,,0.03583524999999099,0.035829000000035194,6.2499999557985575e-06,0.07165641599999617,0.0007358749999752945,0.001001041999984409,0.016743000000019492,0.0002125830000068163,0.000340917000016816,0.016795583000032366,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,8,Non-random,10.625988047027452,0.115,0.0016234317746123411,0.08335212499997624,0.0020114579999699345,0.03735791600001903,,,,,,,,,0.08335212499997624,0.08334666700000071,5.457999975533312e-06,0.1227214989999652,,,,,,,0.06514937499997586,0.018115709000028346,8.158299999649898e-05,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,8,CountSketch,7.825922640378263,0.195,0.005820325555534911,0.019344334000038543,0.0020114579999699345,0.035724708000032024,,,,,,,,,0.019344334000038543,0.01975345899995773,0.0,0.0570805000000405,,,,,,,,,,6.491699997468459e-05,12.0,23.0,44.0,0.0,0.0004399160000048141,0.0004399160000048141,0.0007597919999966507,0.00048712500000647196,0.00022808400001395057,0.0002712909999900148,0.0003359169999725964,1.5667000013763754e-05,0.016710833999979968,,,,,,,,,
400,0.1,8,SIGN Bidirectional,7.686661578359039,0.28500000000000003,0.013138767321422912,0.023650917000054505,0.0020114579999699345,0.03448274999993828,,,,,,,,,0.023650917000054505,0.02363970900012191,1.1207999932594248e-05,0.06014512499996272,,,,,,,,,,,,,,,,,,,,,,,,9.94170000012673e-05,12.0,2.0,0.0029100420000531813,0.0011099590000185344,0.0002473329999475027,0.0003415840000116077,1.3541000043915119e-05,0.018917833000045903
400,0.1,9,Random Projection,7.831610065921516,0.39,0.011002734452137591,0.01910499999996773,0.0019237080000493734,0.033582499999965876,7.004199994753435e-05,0.0006346249999751308,0.00045345800003815384,0.00011633299993718538,0.00020949999998265412,0.0002910409999685726,3.9375000028485374e-05,0.017284542000084002,0.01910499999996773,0.01909891599996172,6.084000006012502e-06,0.05461120799998298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,9,Random Sampling,10.062466990313858,0.31,0.011147878079353121,0.038996832999941944,0.0019237080000493734,0.03418295799997395,,,,,,,,,0.038996832999941944,0.03899070900001789,6.123999924056989e-06,0.07510349899996527,0.0007408339999983582,0.0010010830000055648,0.01806637499998942,0.00024116700001286517,0.00035341699992841313,0.018587833000083265,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,9,Non-random,10.45542657221103,0.12,0.0027500000000000024,0.08261737500004074,0.0019237080000493734,0.035419208999996954,,,,,,,,,0.08261737500004074,0.08261404200015932,3.332999881422438e-06,0.11996029200008707,,,,,,,0.06720658300002924,0.015360625000084838,4.683400004523719e-05,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,9,CountSketch,8.259479378150878,0.505,0.013092988549285117,0.024824459000001298,0.0019237080000493734,0.03598825000005945,,,,,,,,,0.024824459000001298,0.025264914999979737,0.0,0.06273641700011012,,,,,,,,,,6.770800007416256e-05,12.0,22.0,42.0,0.0,0.00047154100002444466,0.00047154100002444466,0.0006492499999239953,0.0004608329999200578,0.00032504199998584227,0.000272541000072124,0.0004607910000231641,1.7083999978240172e-05,0.022068583999953262,,,,,,,,,
400,0.1,9,SIGN Bidirectional,8.30679534741824,0.46,0.015294145966989303,0.026338208000083796,0.0019237080000493734,0.039931083999931616,,,,,,,,,0.026338208000083796,0.026329166999971676,9.041000112119946e-06,0.06819300000006479,,,,,,,,,,,,,,,,,,,,,,,,0.00010012500001721492,12.0,2.0,0.0029075840000132303,0.0007695419999436126,0.00031504100002166524,0.00036175000002458546,9.91699994301598e-06,0.02186520800000835
400,0.1,10,Random Projection,7.829647478005181,0.215,0.009933296643824543,0.022279957999899125,0.002187665999940691,0.03450216699991415,7.162500003232708e-05,0.0014168750000180808,0.0006278749999637512,0.00023304199999074626,0.0002709999999979118,0.0002900840000847893,8.750000006330083e-06,0.01935233300002892,0.022279957999899125,0.022271584000122857,8.373999776267738e-06,0.05896979099975397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,10,Random Sampling,10.553491517655605,0.35,0.010398110788534726,0.04164845799994055,0.002187665999940691,0.029541249999965657,,,,,,,,,0.04164845799994055,0.04164054099999248,7.916999948065495e-06,0.0733773739998469,0.0010269160000007105,0.0013343749999421561,0.014506582999956663,0.00016625000000658474,0.00022108300004219927,0.024385334000044168,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,10,Non-random,10.342404437596498,0.115,0.0033706229221771994,0.07305574999998043,0.002187665999940691,0.03144712499999969,,,,,,,,,0.07305574999998043,0.0730512490001729,4.500999807532935e-06,0.10669054099992081,,,,,,,0.057941041000049154,0.01502595800002382,8.4250000099928e-05,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,10,CountSketch,7.74356928219318,0.31,0.012911470938474112,0.02033312499997919,0.002187665999940691,0.02908345899993492,,,,,,,,,0.02033312499997919,0.020754583999860188,0.0,0.0516042499998548,,,,,,,,,,7.291700001132995e-05,12.0,23.0,45.0,0.0,0.00044995799999014707,0.00044995799999014707,0.0006116669999300939,0.00046499999996285624,0.00016025000002173329,0.0002191250000578293,0.0002750419999983933,7.166999921537354e-06,0.01804349999997612,,,,,,,,,
400,0.1,10,SIGN Bidirectional,8.255192389095743,0.385,0.01040120522802275,0.025817207999921266,0.002187665999940691,0.029706583999995928,,,,,,,,,0.025817207999921266,0.02581079200001568,6.415999905584613e-06,0.057711457999857885,,,,,,,,,,,,,,,,,,,,,,,,6.666599995241995e-05,12.0,2.0,0.0024068750000196815,0.0007034590000785101,0.0001990839999734817,0.00022679199992126087,7.958000082908256e-06,0.02219995799998742
400,0.1,11,Random Projection,7.429741443266632,0.245,0.006266017387085633,0.02075741700002709,0.00242229100001623,0.031770292000032896,6.737499995779217e-05,0.0006097499999668798,0.000495582999974431,0.00013591699996595707,0.000163250000014159,0.00023812499989617208,7.1250000246436684e-06,0.019033999999919615,0.02075741700002709,0.02075112499971965,6.292000307439594e-06,0.054950000000076216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,11,Random Sampling,10.266256217569307,0.225,0.0027402555757802677,0.036718582999924365,0.00242229100001623,0.028441457999974773,,,,,,,,,0.036718582999924365,0.036712498999804666,6.08400011969934e-06,0.06758233199991537,0.0007347499999923457,0.0010065409999242547,0.014717582999992374,0.00016687499999079591,0.00035099999990961805,0.019735749999995278,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,11,Non-random,10.56157370731297,0.1,0.002509371095376925,0.07730500000002394,0.00242229100001623,0.031190207999998165,,,,,,,,,0.07730500000002394,0.07730104100005519,3.958999968745047e-06,0.11091749900003833,,,,,,,0.05838295800003834,0.018863207999970655,5.4875000046195055e-05,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,11,CountSketch,8.324852927740457,0.265,0.010369513449814724,0.024022041000080208,0.00242229100001623,0.029421917000036046,,,,,,,,,0.024022041000080208,0.0244536259999677,0.0,0.055866249000132484,,,,,,,,,,6.495799993899709e-05,12.0,22.0,42.0,0.0,0.0004596669999727965,0.0004596669999727965,0.0006120830000782007,0.0004554590000225289,0.0001701660000890115,0.00018941700000141282,0.0003285409999307376,2.6833999982045498e-05,0.02168683399997917,,,,,,,,,
400,0.1,11,SIGN Bidirectional,8.095202927693517,0.51,0.01301246460314788,0.029409708000002865,0.00242229100001623,0.028474875000028987,,,,,,,,,0.029409708000002865,0.029401542000073277,8.165999929587997e-06,0.06030687400004808,,,,,,,,,,,,,,,,,,,,,,,,0.00011191600003712665,12.0,2.0,0.0023416669999960504,0.0007007499999645006,0.00014495899995381478,0.00023079200002484868,7.2910000881165615e-06,0.02586416700000882
400,0.1,12,Random Projection,7.3846453207321225,0.28500000000000003,0.008108586169156475,0.01915554200002134,0.0019066669999574515,0.02980895899997904,6.358299992825778e-05,0.0005666250000331274,0.0006764170000224112,0.00015341599998919264,0.0001702499999964857,0.0002534169999535152,1.270899997507513e-05,0.017251917000066896,0.01915554200002134,0.01914833399996496,7.208000056380115e-06,0.050871167999957834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,12,Random Sampling,10.782558815343688,0.25,0.002872175804979671,0.03490862499995728,0.0019066669999574515,0.028309874999990825,,,,,,,,,0.03490862499995728,0.03490179199980048,6.833000156802882e-06,0.06512516699990556,0.0008554589999221207,0.0010476250000692744,0.013313415999959943,0.00016974999994090467,0.00021433299991713284,0.019301208999991104,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,12,Non-random,10.519052872248011,0.11,0.0017327724358974297,0.07465637499990407,0.0019066669999574515,0.030130041999996138,,,,,,,,,0.07465637499990407,0.07465304200002265,3.332999881422438e-06,0.10669308399985766,,,,,,,0.057449084000040784,0.017157708000013372,4.6249999968495104e-05,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,12,CountSketch,7.4372333709407155,0.29000000000000004,0.0106884395770276,0.018692750000013802,0.0019066669999574515,0.027810583000018596,,,,,,,,,0.018692750000013802,0.019089708999899813,0.0,0.04840999999998985,,,,,,,,,,6.0166999901412055e-05,12.0,26.0,39.0,0.0,0.00042237499997099803,0.00042237499997099803,0.0005584589999898526,0.00045525000007273775,0.00015058299993597757,0.00015433300006861828,0.00022166700000525452,8.083000011538388e-06,0.016636416999972425,,,,,,,,,
400,0.1,12,SIGN Bidirectional,8.347280552071997,0.35,0.008663811128877125,0.02114333400004398,0.0019066669999574515,0.02891504100000475,,,,,,,,,0.02114333400004398,0.02113800100005392,5.332999990059761e-06,0.05196504200000618,,,,,,,,,,,,,,,,,,,,,,,,6.42909999442054e-05,12.0,2.0,0.0022703330000695132,0.0006711669999504011,0.00016241700006958126,0.00022691699996357784,7.209000045804714e-06,0.017735667000010835
400,0.1,13,Random Projection,8.374266528542178,0.105,0.0025831914265642825,0.020002125000019078,0.0019042499999386564,0.028719832999968276,6.283400000484107e-05,0.0006897079999816924,0.0006892500000503787,0.00015862500004004687,0.0001859580000882488,0.0002446250000502914,7.542000048488262e-06,0.017956583000000137,0.020002125000019078,0.019995125000264125,6.9999997549530235e-06,0.05062620799992601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,13,Random Sampling,10.275390112357432,0.2,0.002436037083588999,0.03107308300002387,0.0019042499999386564,0.028139125000052445,,,,,,,,,0.03107308300002387,0.03106937400013976,3.7089998841111083e-06,0.06111645800001497,0.0007284580000259666,0.000997583000071245,0.012318541000013283,0.00014162500008296774,0.00021479199995155795,0.01666837499999474,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,13,Non-random,10.368914981928603,0.09,0.0017642682537995502,0.07351487500000076,0.0019042499999386564,0.030705374999911328,,,,,,,,,0.07351487500000076,0.07351154200000565,3.332999995109276e-06,0.10612449999985074,,,,,,,0.05652829199993903,0.01693725000006907,4.5999999997548e-05,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,13,CountSketch,7.961841781883808,0.22,0.007105065744192424,0.018094666999900255,0.0019042499999386564,0.02856720900001619,,,,,,,,,0.018094666999900255,0.01852420800003074,0.0,0.0485661259998551,,,,,,,,,,6.42909999442054e-05,12.0,22.0,43.0,0.0,0.00045599999998557905,0.00045599999998557905,0.000506209000036506,0.00046324999993885285,0.00017433300001812313,0.0002012920000424856,0.00023325000006479968,6.999999982326699e-06,0.015962583000032282,,,,,,,,,
400,0.1,13,SIGN Bidirectional,8.432954293166285,0.525,0.010496795746362475,0.021616959000084535,0.0019042499999386564,0.029182375000004868,,,,,,,,,0.021616959000084535,0.021610207000094306,6.751999990228796e-06,0.05270358400002806,,,,,,,,,,,,,,,,,,,,,,,,6.562500004747562e-05,12.0,2.0,0.0026062079999746857,0.0008687500001087756,0.00017516599996270088,0.00021658299999671726,3.400000002784509e-05,0.017643874999976106
400,0.1,14,Random Projection,8.246249173974032,0.245,0.010141006745591749,0.02302970899995671,0.0018982909999749609,0.029411249999952815,6.358299992825778e-05,0.0006537909999906333,0.00045733399997516244,0.00019358299994109984,0.00018520800006172067,0.00026387499997326813,1.2541999922177638e-05,0.021193207999999686,0.02302970899995671,0.023023123999792006,6.585000164704979e-06,0.05433924999988449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,14,Random Sampling,10.946426778584357,0.28,0.003381595792028333,0.03290495800001736,0.0018982909999749609,0.028897832999973616,,,,,,,,,0.03290495800001736,0.03290037500005383,4.58299996353162e-06,0.06370108199996594,0.0007251670000414379,0.0010039579999556736,0.01276808299996901,0.00014887500003624154,0.0002141250000704531,0.01804016699998101,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,14,Non-random,10.619676904585768,0.12,0.0016401168818927364,0.0742469169999822,0.0018982909999749609,0.03025466700000834,,,,,,,,,0.0742469169999822,0.07424429200000304,2.6249999791616574e-06,0.1063998749999655,,,,,,,0.05832266700008404,0.015875707999953192,4.5916999965811556e-05,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,14,CountSketch,7.622848379553357,0.22,0.0063422571181374066,0.017924042000004192,0.0018982909999749609,0.02855637499999375,,,,,,,,,0.017924042000004192,0.01833291500008727,0.0,0.0483787079999729,,,,,,,,,,5.479200001445861e-05,12.0,26.0,40.0,0.0,0.00043270800006212085,0.00043270800006212085,0.00047583399998529785,0.00044920799996361893,0.00015479099999993196,0.00015566599995509023,0.00021254199998566037,7.250000066960638e-06,0.01595741599999201,,,,,,,,,
400,0.1,14,SIGN Bidirectional,8.265571243385793,0.315,0.011023421921112803,0.020370333999949253,0.0018982909999749609,0.02864816700002848,,,,,,,,,0.020370333999949253,0.020364040000004024,6.293999945228279e-06,0.05091679199995269,,,,,,,,,,,,,,,,,,,,,,,,9.383300005083584e-05,12.0,2.0,0.0023292079999919224,0.0007098749999840948,0.0001354580000452188,0.00020754100000885956,7.082999900376308e-06,0.016881042000022717
400,0.1,15,Random Projection,7.81880557808247,0.25,0.009293509593320856,0.021334790999958386,0.0020188749999761058,0.02923812500000622,6.120800003373006e-05,0.0006074579999904017,0.0004585420000466911,0.00015737500007162453,0.0001560419999577789,0.0002309169999534788,7.165999932112754e-06,0.019652124999993248,0.021334790999958386,0.021330832999979066,3.957999979320448e-06,0.05259179099994071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,15,Random Sampling,10.476856403266789,0.235,0.0011595019498338993,0.031126416999995854,0.0020188749999761058,0.028342124999994667,,,,,,,,,0.031126416999995854,0.031122791999791843,3.6250002040105755e-06,0.061487416999966626,0.0007284589999017044,0.0010056250000616274,0.010699832999989667,0.00016662499990616197,0.00021474999994097743,0.018307499999991705,,,,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,15,Non-random,10.421569461700418,0.1,0.003738946559015771,0.07672000000002299,0.0020188749999761058,0.0309387910000396,,,,,,,,,0.07672000000002299,0.07671674999994593,3.250000077059667e-06,0.1096776660000387,,,,,,,0.05758195800001431,0.019085707999920487,4.9084000011134776e-05,,,,,,,,,,,,,,,,,,,,,,,
400,0.1,15,CountSketch,7.664982519171232,0.26,0.011059495045924447,0.022114958000088336,0.0020188749999761058,0.028589874999966014,,,,,,,,,0.022114958000088336,0.022510916999863184,0.0,0.052723708000030456,,,,,,,,,,6.070899996757362e-05,12.0,21.0,45.0,0.0,0.00042374999998173735,0.00042374999998173735,0.0005525419999230508,0.0006758329999456691,0.00017204099992795818,0.00017979200003992446,0.0002837500001078297,1.658400003634597e-05,0.019722165999951358,,,,,,,,,
400,0.1,15,SIGN Bidirectional,8.424067845991901,0.56,0.0160934417465457,0.025841124999942622,0.0020188749999761058,0.028465125000025182,,,,,,,,,0.025841124999942622,0.025836374000050455,4.750999892166874e-06,0.05632512499994391,,,,,,,,,,,,,,,,,,,,,,,,6.429199993363e-05,12.0,2.0,0.0023089580000714705,0.0006435409999312469,0.00013779100004285283,0.00021958300010282983,6.916999950590252e-06,0.022455292000017835
