n,alpha_n,rep,method,error_P,error_Theta,error_B,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,sign_draw_omega_sec,sign_embedding_dim,sign_power_parameter,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
600,0.0816496580927726,8,Non-random,11.773911070685417,0.0466666666666666,0.0008563860044733,0.1685302080004476,0.0066280830069445,0.0454856249853037,,,,,,,,,0.1685302080004476,0.1685287909931503,1.4170072972774506e-06,0.2206439159926958,,,,,,,0.0890902079991065,0.0792532909836154,0.0001852920104283,,,,,,,,,
600,0.0816496580927726,9,Random Projection,7.952850248855345,0.1566666666666666,0.0047897333106503,0.0414415840059518,0.0068166659912094,0.0384771660028491,6.225000834092498e-05,0.0018373329949099,0.0001976659987121,0.0002917910169344,0.0003133749996777,8.77909769769758e-05,9.000010322779417e-06,0.0386377499962691,0.0414415840059518,0.0414369560021441,4.628003807738423e-06,0.0867354160000104,,,,,,,,,,,,,,,,,,
600,0.0816496580927726,9,Random Sampling,10.599856781299067,0.1433333333333333,0.0007796468665899,0.0804123750131111,0.0068166659912094,0.0376246670202817,,,,,,,,,0.0804123750131111,0.080407000001287,5.375011824071407e-06,0.1248537080246023,0.0022986669791862,0.0033712919976096,0.011366666003596,0.0005795829929411,0.0008629170188214,0.0619278750091325,,,,,,,,,,,,
600,0.0816496580927726,9,Non-random,11.595501342542976,0.0433333333333333,0.0016380008819592,0.3852386669896077,0.0068166659912094,0.0410703329835087,,,,,,,,,0.3852386669896077,0.3852366259670816,2.041022526100278e-06,0.4331256659643259,,,,,,,0.1169839999929536,0.2680202089832164,0.0002324169909115,,,,,,,,,
600,0.0816496580927726,10,Random Projection,7.748380599087497,0.12,0.0069125358918888,0.1488550000067334,0.0090007079998031,0.0402248339960351,3.4374999813735485e-05,0.0053376669820863,9.904199396260084e-05,0.0001382089976686,0.0013851660187356,0.0001093750179279,1.0541989468038082e-05,0.1417367499961983,0.1488550000067334,0.1488511259958613,3.874010872095823e-06,0.1980805420025717,,,,,,,,,,,,,,,,,,
600,0.0816496580927726,10,Random Sampling,10.898274490447202,0.15,0.0024963985213315,0.2749375420098658,0.0090007079998031,0.040740917000221,,,,,,,,,0.2749375420098658,0.2749344590702094,3.0829396564513445e-06,0.3246791670098901,0.0075075839995406,0.0022896250011399,0.0061825000157114,0.0004432500281836,0.0004305000184103,0.2580810000072233,,,,,,,,,,,,
600,0.0816496580927726,10,Non-random,11.76625782408128,0.0466666666666666,0.002835922400785,0.290606792026665,0.0090007079998031,0.0372327910154126,,,,,,,,,0.290606792026665,0.2906055000494234,1.2919772416353226e-06,0.3368402910418808,,,,,,,0.0657915830088313,0.2246270830219146,0.0001868340186774,,,,,,,,,
600,0.0816496580927726,11,Random Projection,9.09861962840032,0.3033333333333333,0.0119162185475359,0.1420302080223336,0.0107208749977871,0.0395586250233463,6.354201468639076e-05,0.0043223750253673,0.0016806250205263,0.0049462080060038,0.0019124170066788,0.0001051670114975,1.1416006600484252e-05,0.1289827919972594,0.1420302080223336,0.1420245420886203,5.665933713316917e-06,0.1923097080434672,,,,,,,,,,,,,,,,,,
600,0.0816496580927726,11,Random Sampling,10.80450463787848,0.1699999999999999,0.0038375118848621,0.1485166670172475,0.0107208749977871,0.0775576250161975,,,,,,,,,0.1485166670172475,0.1485104580060579,6.209011189639568e-06,0.2367951670312322,0.001961834001122,0.0017347919929306,0.0050632080237846,0.0005214999837335,0.0008439160010311,0.1383852080034557,,,,,,,,,,,,
600,0.0816496580927726,11,Non-random,11.567399936071336,0.0766666666666666,0.0027101320389762,0.1553714589972514,0.0107208749977871,0.0347795000125188,,,,,,,,,0.1553714589972514,0.1553700420481618,1.416949089616537e-06,0.2008718340075574,,,,,,,0.0774627920181956,0.0777190420194529,0.0001882080105133,,,,,,,,,
600,0.0816496580927726,12,Random Projection,7.999395663492988,0.24,0.0085837634921589,0.1184397079923655,0.0088379170047119,0.0674949169915635,3.4167023841291666e-05,0.0075856250186916,0.0001101249945349,0.0003215420001652,0.0017389170243404,0.0001127920113503,1.1333002476021647e-05,0.1085215409984812,0.1184397079923655,0.1184360420738812,3.6659184843301777e-06,0.194772541988641,,,,,,,,,,,,,,,,,,
600,0.0816496580927726,12,Random Sampling,10.295575807338372,0.15,0.0023665508745319,0.1381467500177677,0.0088379170047119,0.1368870000005699,,,,,,,,,0.1381467500177677,0.1381394589552655,7.291062502190471e-06,0.2838716670230496,0.0085056669777259,0.004520666989265,0.0139233749941922,0.0005132920050527,0.0006813749787397,0.1099950830102898,,,,,,,,,,,,
600,0.0816496580927726,12,Non-random,11.736469526482685,0.0733333333333333,0.0010548100486845,0.1821618329850025,0.0088379170047119,0.0621200420137029,,,,,,,,,0.1821618329850025,0.1821584589779377,3.3740070648491383e-06,0.2531197920034174,,,,,,,0.101223374978872,0.0805268340045586,0.000408249994507,,,,,,,,,
600,0.0816496580927726,13,Random Projection,8.208976205210908,0.2,0.0079763133957058,0.1347640000167302,0.0112812079896684,0.0333004579879343,3.179101622663438e-05,0.0012252919841557,0.0001054590102285,0.0001331249950453,0.0002930419868789,4.1041988879442215e-05,4.292000085115433e-06,0.1329275419993791,0.1347640000167302,0.1347615849808789,2.4150358512997627e-06,0.1793456659943331,,,,,,,,,,,,,,,,,,
600,0.0816496580927726,13,Random Sampling,10.74761085414952,0.1566666666666666,0.0036227194094819,0.1839948330016341,0.0112812079896684,0.0280466249969322,,,,,,,,,0.1839948330016341,0.1839907080284319,4.124973202124238e-06,0.2233226659882348,0.0019822500180453,0.0072325420042034,0.0102962499950081,0.0004651249910239,0.000480333023006,0.1635342079971451,,,,,,,,,,,,
600,0.0816496580927726,13,Non-random,11.78166099629362,0.0733333333333333,0.0023987480449676,0.3191887499997392,0.0112812079896684,0.0559846250107511,,,,,,,,,0.3191887499997392,0.3191871250164695,1.6249832697212696e-06,0.3864545830001589,,,,,,,0.2497558750037569,0.0692311250022612,0.0002001250104513,,,,,,,,,
600,0.0816496580927726,14,Random Projection,8.218680558258216,0.22,0.0071437266008701,0.2713360839989036,0.0035540419921744,0.098511749994941,3.0208990210667253e-05,0.0020976249943487,8.549998165108263e-05,0.000105999992229,0.0002873750054277,3.7959020119160414e-05,3.875000402331352e-06,0.2686855419888161,0.2713360839989036,0.2713340849732049,1.999025698751211e-06,0.3734018759860191,,,,,,,,,,,,,,,,,,
600,0.0816496580927726,14,Random Sampling,10.802383354628748,0.1666666666666666,0.0024906850260749,0.1615832089737523,0.0035540419921744,0.0588864580204244,,,,,,,,,0.1615832089737523,0.1615783750312402,4.833942512050271e-06,0.2240237089863512,0.0023207920021377,0.0017052909824997,0.0040027500072028,0.0003842920123133,0.0004164580022916,0.1527487920247949,,,,,,,,,,,,
600,0.0816496580927726,14,Non-random,11.86856119028325,0.08,0.0028775457098381,0.2019457079877611,0.0035540419921744,0.0791622080141678,,,,,,,,,0.2019457079877611,0.2019437909766566,1.9170111045241356e-06,0.2846619579941034,,,,,,,0.0761227079783566,0.1256313750054687,0.0001897079928312,,,,,,,,,
600,0.0816496580927726,15,Random Projection,8.251047391709735,0.1133333333333333,0.0035523105800783,0.1090697500039823,0.0056986660056281,0.0277957920043263,3.508297959342599e-05,0.0073456249956507,0.000541500019608,0.0077856249990873,0.000848625000799,0.0001154160127043,9.916984708979726e-06,0.0923823330085724,0.1090697500039823,0.1090641240007244,5.626003257930279e-06,0.1425642080139368,,,,,,,,,,,,,,,,,,
600,0.0816496580927726,15,Random Sampling,10.614279894018006,0.16,0.0010809849741195,0.2045609159977175,0.0056986660056281,0.065363416011678,,,,,,,,,0.2045609159977175,0.2045562080165837,4.707981133833528e-06,0.2756229980150237,0.0018275830079801,0.0080294590152334,0.0044078329810872,0.0004517089982982,0.0004533329920377,0.1893862910219468,,,,,,,,,,,,
600,0.0816496580927726,15,Non-random,11.71590406795308,0.0633333333333333,0.0019506524491284,0.1965880000207107,0.0056986660056281,0.0444642080110497,,,,,,,,,0.1965880000207107,0.1965863750083372,1.6250123735517263e-06,0.2467508740373887,,,,,,,0.1381478330004029,0.0582640419888775,0.0001745000190567,,,,,,,,,
600,0.0816496580927726,16,Random Projection,7.959447255391737,0.1933333333333333,0.0071297746720005,0.1188877910026349,0.0067233330046292,0.0820700000040233,6.73340109642595e-05,0.0132470420212484,0.0002214999985881,0.0001607080048415,0.000368916982552,9.112502448260784e-05,8.792005246505141e-06,0.104717417008942,0.1188877910026349,0.1188828350568655,4.955945769324899e-06,0.2076811240112874,,,,,,,,,,,,,,,,,,
600,0.0816496580927726,16,Random Sampling,10.01964144963742,0.15,0.0018796779591801,0.0588301249954383,0.0067233330046292,0.0443064160062931,,,,,,,,,0.0588301249954383,0.0588234580063726,6.66698906570673e-06,0.1098598740063607,0.0031325420131906,0.0016702079738024,0.0047826250083744,0.0064650000131223,0.0012075830018147,0.0415654999960679,,,,,,,,,,,,
600,0.0816496580927726,16,Non-random,11.871622500201743,0.0766666666666666,0.0017497986201636,0.2096558749908581,0.0067233330046292,0.3973614159913268,,,,,,,,,0.2096558749908581,0.2096544580126647,1.4169781934469938e-06,0.6137406239868142,,,,,,,0.121829500014428,0.0876099159941077,0.0002150420041289,,,,,,,,,
600,0.0816496580927726,17,Random Projection,8.895894591788888,0.1233333333333333,0.0048052096405707,0.0946963340102229,0.0070126249920576,0.0394763330114074,3.712502075359225e-05,0.0221112079743761,0.0001306250051129,0.0026142089918721,0.0130177499959245,0.0001473329903092,1.462499494664371e-05,0.0566174169944133,0.0946963340102229,0.0946902919677086,6.042042514309287e-06,0.141185292013688,,,,,,,,,,,,,,,,,,
600,0.0816496580927726,17,Random Sampling,10.697223029662624,0.1466666666666666,0.0048769761905149,0.2183782079955563,0.0070126249920576,0.0362678339879494,,,,,,,,,0.2183782079955563,0.2183731249824632,5.083013093098998e-06,0.2616586669755634,0.001925000018673,0.0067553749831859,0.00815620800131,0.000580458989134,0.0009374580113217,0.2000186249788385,,,,,,,,,,,,
600,0.0816496580927726,17,Non-random,11.828530797166517,0.1,0.0030086906302578,0.1894702920108102,0.0070126249920576,0.0434556249820161,,,,,,,,,0.1894702920108102,0.1894691250054165,1.167005393654108e-06,0.239938541984884,,,,,,,0.0720746669976506,0.1172031669993884,0.0001912910083774,,,,,,,,,
600,0.0816496580927726,18,Random Projection,7.595491331939765,0.1066666666666666,0.0046448736426986,0.1323447500180918,0.006534542015288,0.0340244999970309,3.1249976018443704e-05,0.000583999993978,8.741600322537124e-05,0.003164125024341,0.0013509170094039,3.9166014175862074e-05,3.916997229680419e-06,0.1270822089863941,0.1323447500180918,0.1323430000047665,1.7500133253633976e-06,0.1729037920304108,,,,,,,,,,,,,,,,,,
600,0.0816496580927726,18,Random Sampling,10.67207607438604,0.17,0.0053951137012412,0.1485057079989928,0.006534542015288,0.0425228330132085,,,,,,,,,0.1485057079989928,0.148499331990024,6.376008968800306e-06,0.1975630830274894,0.002040916995611,0.0054628750076517,0.0122483329905662,0.001945041003637,0.0011878329969476,0.1256143329956103,,,,,,,,,,,,
600,0.0816496580927726,18,Non-random,11.895396043029756,0.06,0.0019580864750187,0.2353909169905819,0.006534542015288,0.0455209169886074,,,,,,,,,0.2353909169905819,0.2353888759971596,2.040993422269821e-06,0.2874463759944774,,,,,,,0.1042848330107517,0.1309790840023197,0.0001249589840881,,,,,,,,,
600,0.0816496580927726,19,Random Projection,8.860182354498473,0.2966666666666666,0.0100953286169187,0.1655445419892203,0.0077542910003103,0.0561029170057736,3.762499545700848e-05,0.0033622500195633,0.0006712499889545,0.0024186249938793,0.0004242499999236,9.429198689758778e-05,8.916977094486356e-06,0.15852175001055,0.1655445419892203,0.1655389589723199,5.583016900345683e-06,0.2294017499953042,,,,,,,,,,,,,,,,,,
600,0.0816496580927726,19,Random Sampling,10.564762241488268,0.1566666666666666,0.0030757871074558,0.2227401669952087,0.0077542910003103,0.0559563330025412,,,,,,,,,0.2227401669952087,0.2227340829849708,6.084010237827897e-06,0.2864507909980602,0.0037205409898888,0.0055006670008879,0.0121101250115316,0.0018025829922407,0.0006555419822689,0.1989446250081528,,,,,,,,,,,,
600,0.0816496580927726,19,Non-random,11.695964207138138,0.0733333333333333,0.0004052136483281,0.349164750019554,0.0077542910003103,0.6962117919756565,,,,,,,,,0.349164750019554,0.3491623750014696,2.375018084421754e-06,1.053130832995521,,,,,,,0.0809069169918075,0.268048333004117,0.000207125005545,,,,,,,,,
600,0.0816496580927726,20,Random Projection,8.004777469832856,0.13,0.0043874982973559,0.2796623330214061,0.0123272920027375,0.0461286249919794,3.6667013773694634e-05,0.0047977500071283,0.0003702499961946,0.0020014579931739,0.0041084999975282,0.0001071250007953,1.1584023013710976e-05,0.2682227499899454,0.2796623330214061,0.2796560840215534,6.24899985268712e-06,0.338118250016123,,,,,,,,,,,,,,,,,,
600,0.0816496580927726,20,Random Sampling,10.691273638954142,0.16,0.0013807341730269,0.1779339580098167,0.0123272920027375,0.0374830839864444,,,,,,,,,0.1779339580098167,0.1779291670245584,4.790985258296132e-06,0.2277443339989986,0.0020396250183694,0.0033880000119097,0.0124264999758452,0.0012150000256951,0.0008521669951733,0.1580078749975655,,,,,,,,,,,,
600,0.0816496580927726,20,Non-random,11.687920496209443,0.07,0.0018641510285399,0.2753815829928498,0.0123272920027375,0.0423932909907307,,,,,,,,,0.2753815829928498,0.2753783329972066,3.249995643272996e-06,0.3301021659863181,,,,,,,0.0666562909900676,0.205613166996045,0.0031088750110939,,,,,,,,,
800,0.0707106781186547,1,Random Projection,8.897808714272502,0.1075,0.0056702968611181,0.16992908300017,0.0123340419959276,0.0732069170044269,4.1749997762963176e-05,0.0036508750054053,0.0004368749796412,0.0017092500056605,0.0007869169930927,0.0001099169894587,1.2208998668938875e-05,0.1631766250065993,0.16992908300017,0.16992441797629,4.665023880079389e-06,0.2554700420005247,,,,,,,,,,,,,,,,,,
800,0.0707106781186547,1,Random Sampling,11.387221355891516,0.135,0.0045610465710641,0.1868542080046609,0.0123340419959276,0.0884711669932585,,,,,,,,,0.1868542080046609,0.1868489159678574,5.2920368034392595e-06,0.2876594169938471,0.0041197919927071,0.0092063749907538,0.0127788750105537,0.0004307499912101,0.001231790985912,0.1590813329967204,,,,,,,,,,,,
800,0.0707106781186547,1,Non-random,12.740279650244691,0.05,0.0020363594018695,0.3495901249989401,0.0123340419959276,0.0650897079904098,,,,,,,,,0.3495901249989401,0.3495886660239193,1.4589750207960606e-06,0.4270138749852776,,,,,,,0.2012000829854514,0.1480460830207448,0.000342500017723,,,,,,,,,
800,0.0707106781186547,2,Random Projection,8.236431917965566,0.1525,0.0049006132319602,0.1554304159944877,0.0114957499899901,0.0872325829986948,4.2957981349900365e-05,0.003244249994168,0.0001219169935211,0.0002232079859822,0.001739291998092,0.0001127909927163,1.2750009773299098e-05,0.1499293329834472,0.1554304159944877,0.1554264989390503,3.9170554373413324e-06,0.2541587489831727,,,,,,,,,,,,,,,,,,
800,0.0707106781186547,2,Random Sampling,10.932272459182444,0.0975,0.0010945446146204,0.1524090419989079,0.0114957499899901,0.0700970420148223,,,,,,,,,0.1524090419989079,0.1524035409966018,5.5010023061186075e-06,0.2340018340037204,0.0083610840083565,0.009841666003922,0.0073223749932367,0.0004318330029491,0.0017331670096609,0.1247134159784764,,,,,,,,,,,,
800,0.0707106781186547,2,Non-random,12.603499104675336,0.03,0.0009079651190672,0.2151097079913597,0.0114957499899901,0.0748851249809376,,,,,,,,,0.2151097079913597,0.21510808300809,1.6249832697212696e-06,0.3014905829622876,,,,,,,0.1074331249983515,0.1073650000034831,0.0003099580062553,,,,,,,,,
800,0.0707106781186547,3,Random Projection,8.895260573706965,0.2,0.0066746570432545,0.2440084159898106,0.0065039999899454,0.0759039590193424,3.95829847548157e-05,0.0092097079905215,0.000258499989286,0.0003713750047609,0.0005288329848553,9.045802289620042e-05,1.1000025551766155e-05,0.2334946660266723,0.2440084159898106,0.244004123029299,4.292960511520505e-06,0.3264163749990985,,,,,,,,,,,,,,,,,,
800,0.0707106781186547,3,Random Sampling,11.392567003083034,0.1025,0.0037949282607821,0.1121959170268382,0.0065039999899454,0.0992023340077139,,,,,,,,,0.1121959170268382,0.1121903739986009,5.543028237298131e-06,0.2179022510244976,0.0076667499961331,0.0040274999919347,0.0097535410022828,0.000553249992663,0.0023023330140858,0.0878870000015012,,,,,,,,,,,,
800,0.0707106781186547,3,Non-random,12.578583269616868,0.0425,0.0016651798253638,0.388814750011079,0.0065039999899454,0.0711029999947641,,,,,,,,,0.388814750011079,0.3888129999977536,1.7500133253633976e-06,0.4664217499957885,,,,,,,0.1217130419972818,0.2667199999850709,0.0003799580154009,,,,,,,,,
800,0.0707106781186547,4,Random Projection,8.880019527919739,0.1149999999999999,0.0045193855268935,0.1961217079951893,0.015171624982031,0.0875727910024579,7.804197957739234e-05,0.0065271670173387,0.0001427920069545,0.0001952500024344,0.0024006250023376,0.0001001670025289,1.2625008821487428e-05,0.1866603329835925,0.1961217079951893,0.1961170010035857,4.706991603597999e-06,0.2988661239796784,,,,,,,,,,,,,,,,,,
800,0.0707106781186547,4,Random Sampling,11.088727862418068,0.1075,0.000719556828318,0.2328402920102235,0.015171624982031,0.0786222919996362,,,,,,,,,0.2328402920102235,0.2328347500297241,5.5419804994016886e-06,0.3266342089918908,0.003435749997152,0.0065371250093448,0.0244203330075833,0.0004417090094648,0.0008839580113999,0.197115874994779,,,,,,,,,,,,
800,0.0707106781186547,4,Non-random,12.665566642948924,0.045,0.0003143026817161,0.2338714580109808,0.015171624982031,0.122954334015958,,,,,,,,,0.2338714580109808,0.2338698329986073,1.6250123735517263e-06,0.3719974170089699,,,,,,,0.187932417000411,0.0456252909789327,0.0003121250192634,,,,,,,,,
800,0.0707106781186547,5,Random Projection,8.827634289428872,0.15,0.0070809816361655,0.1137207919964566,0.0173005420074332,0.0801780830079224,5.191698437556624e-05,0.0072157079994212,0.0017178329871967,0.0061281250091269,0.0038257090200204,9.204199886880816e-05,6.54099858365953e-06,0.0946770409937016,0.1137207919964566,0.1137149159912951,5.876005161553621e-06,0.2111994170118123,,,,,,,,,,,,,,,,,,
800,0.0707106781186547,5,Random Sampling,11.22447791587477,0.135,0.0042029291064765,0.1204866670013871,0.0173005420074332,0.0944967919785995,,,,,,,,,0.1204866670013871,0.1204809169576037,5.750043783336878e-06,0.2322840009874198,0.004241082991939,0.0045154999825172,0.0314834579767193,0.0005804170214105,0.00192574999528,0.0777347089897375,,,,,,,,,,,,
800,0.0707106781186547,5,Non-random,12.562724971423474,0.045,0.0021851465724058,0.2401599999866448,0.0173005420074332,0.1175492500187829,,,,,,,,,0.2401599999866448,0.2401584589970298,1.540989615023136e-06,0.375009792012861,,,,,,,0.1733849169977475,0.0664117919804994,0.0003617500187829,,,,,,,,,
800,0.0707106781186547,6,Random Projection,8.950367872944307,0.0825,0.0025144092000853,0.1015580840175971,0.0150790420011617,0.112728749983944,4.816701402887702e-05,0.0061061249871272,0.0008377920021302,0.0008207080245483,0.0053863329812884,0.0001333749969489,1.4707999071106316e-05,0.0882041250006295,0.1015580840175971,0.1015513330057729,6.75101182423532e-06,0.2293658760027028,,,,,,,,,,,,,,,,,,
800,0.0707106781186547,6,Random Sampling,10.82877250620758,0.0824999999999999,0.0012965263635575,0.144465624995064,0.0150790420011617,0.129007499985164,,,,,,,,,0.144465624995064,0.144459292961983,6.332033080980182e-06,0.2885521669813897,0.0031890840036794,0.0103126250032801,0.02325208397815,0.000730083003873,0.002062166982796,0.1049132499902043,,,,,,,,,,,,
800,0.0707106781186547,6,Non-random,12.688474772739829,0.0424999999999999,0.000356714674104,0.1675932500220369,0.0150790420011617,0.0914637499954551,,,,,,,,,0.1675932500220369,0.167591291014105,1.9590079318732023e-06,0.2741360420186538,,,,,,,0.1385619580105412,0.0286923329986166,0.0003370000049471,,,,,,,,,
800,0.0707106781186547,7,Random Projection,8.369322392163951,0.075,0.0050639766312949,0.346337750001112,0.0081345420039724,0.0908244159945752,4.154100315645337e-05,0.0064180410117842,0.0001302919990848,0.0002014169876929,0.0006036669947206,4.529199213720858e-05,4.917004844173789e-06,0.3388897079857997,0.346337750001112,0.3463348749792203,2.875021891668439e-06,0.4452967079996597,,,,,,,,,,,,,,,,,,
800,0.0707106781186547,7,Random Sampling,11.46868132424114,0.1575,0.0035347800668332,0.1280003749998286,0.0081345420039724,0.0664618330192752,,,,,,,,,0.1280003749998286,0.12799399998039,6.375019438564777e-06,0.2025967500230763,0.0036696669994853,0.0145734999969135,0.0093271249788813,0.0005046669975854,0.0009215830068569,0.0989974580006674,,,,,,,,,,,,
800,0.0707106781186547,7,Non-random,12.51470013310338,0.0525,0.0030296998477461,0.254360082995845,0.0081345420039724,0.1009299159923102,,,,,,,,,0.254360082995845,0.2543579169723671,2.166023477911949e-06,0.3634245409921277,,,,,,,0.1484542919788509,0.105543707992183,0.000359917001333,,,,,,,,,
800,0.0707106781186547,8,Random Projection,8.816796379751002,0.1099999999999999,0.0042289861220774,0.0752891250012908,0.0084807090170215,0.0714714159839786,4.4791988329961896e-05,0.007061916985549,0.0002747079997789,0.001687000010861,0.0006607919931411,9.941597818396986e-05,1.2457981938496232e-05,0.0654442500090226,0.0752891250012908,0.0752853329468052,3.792054485529661e-06,0.155241250002291,,,,,,,,,,,,,,,,,,
800,0.0707106781186547,8,Random Sampling,11.503186763318118,0.1124999999999999,0.0012024533078888,0.1663870420015882,0.0084807090170215,0.2020004589867312,,,,,,,,,0.1663870420015882,0.166381375020137,5.66698145121336e-06,0.3768682100053411,0.0161909169983118,0.0063363749941345,0.0125630000256933,0.0064832500065676,0.0008939580002333,0.1239138749951962,,,,,,,,,,,,
800,0.0707106781186547,8,Non-random,12.640772263612142,0.035,0.0013643218813452,0.2539600000018254,0.0084807090170215,0.1152015829866286,,,,,,,,,0.2539600000018254,0.2539583749894518,1.6250123735517263e-06,0.3776422920054756,,,,,,,0.18580354200094,0.0678297909907996,0.0003250419977121,,,,,,,,,
800,0.0707106781186547,9,Random Projection,8.716781463542365,0.1425,0.0048046283109208,0.1249343749950639,0.0097972909861709,0.0688024580013006,8.379097562283278e-05,0.0018894580134656,0.0002477499947417,0.0076144580089021,0.0018980840104632,8.133298251777887e-05,6.374990334734321e-06,0.1131066249799914,0.1249343749950639,0.1249278739560395,6.501039024442434e-06,0.2035341239825356,,,,,,,,,,,,,,,,,,
800,0.0707106781186547,9,Random Sampling,11.424632191986124,0.1375,0.0019085425808737,0.0848743749957066,0.0097972909861709,0.1987620000145398,,,,,,,,,0.0848743749957066,0.084867750032572,6.624963134527206e-06,0.2934336659964174,0.0037855420086998,0.0033765420084819,0.0136996250075753,0.0005867079889867,0.0022430829994846,0.0611762500193435,,,,,,,,,,,,
800,0.0707106781186547,9,Non-random,12.699565656732052,0.0325,0.0003321828065402,0.3739238749840297,0.0097972909861709,0.0968223749950993,,,,,,,,,0.3739238749840297,0.3739222079748288,1.667009200900793e-06,0.4805435409653,,,,,,,0.2998341249767691,0.0737355420133099,0.0003525409847497,,,,,,,,,
800,0.0707106781186547,10,Random Projection,8.313981229735381,0.125,0.0059093456131482,0.0619871249946299,0.0150474580004811,0.0850975830107927,7.341598393395543e-05,0.0051033750060014,0.0002739999908953,0.0004845419898629,0.0038227080076467,7.441698107868433e-05,6.999995093792677e-06,0.0521420000004582,0.0619871249946299,0.0619814579549711,5.667039658874273e-06,0.1621321660059038,,,,,,,,,,,,,,,,,,
800,0.0707106781186547,10,Random Sampling,10.676884751182788,0.1,0.0015815592207055,0.0894746250123716,0.0150474580004811,0.0922205410024616,,,,,,,,,0.0894746250123716,0.0894674589799251,7.166032446548343e-06,0.1967426240153145,0.0075681669986806,0.0073868749896064,0.0101720840029884,0.0005482499836944,0.0035580830008257,0.0602340000041294,,,,,,,,,,,,
800,0.0707106781186547,10,Non-random,12.555988830498752,0.0675,0.0017736118230676,0.3406464580039028,0.0150474580004811,0.1056434159982018,,,,,,,,,0.3406464580039028,0.340644540003268,1.9180006347596645e-06,0.4613373320025857,,,,,,,0.1440482909965794,0.196270040993113,0.0003262080135755,,,,,,,,,
800,0.0707106781186547,11,Random Projection,8.180977740873569,0.1225,0.0048771501414775,0.072315208002692,0.0133284170005936,0.1220432090049143,4.412498674355447e-05,0.0198485830042045,0.0003626249963417,0.0024170000106096,0.0077377499837893,0.0008571670041419,1.4042016118764876e-05,0.041029415995581,0.072315208002692,0.0723107079975307,4.5000051613897085e-06,0.2076868340082001,,,,,,,,,,,,,,,,,,
800,0.0707106781186547,11,Random Sampling,10.763536489684943,0.115,0.0021256093237524,0.1005501670006197,0.0133284170005936,0.0942786249797791,,,,,,,,,0.1005501670006197,0.1005452089593745,4.9580412451177835e-06,0.2081572089809924,0.0068813339748885,0.0032463340030517,0.0241180830053053,0.000583082990488,0.0018139579915441,0.0639024169940967,,,,,,,,,,,,
800,0.0707106781186547,11,Non-random,12.668217732288408,0.035,0.0010510266405505,0.4323598750052042,0.0133284170005936,0.1173980829771608,,,,,,,,,0.4323598750052042,0.4323585419915616,1.333013642579317e-06,0.5630863749829587,,,,,,,0.1624454580014571,0.2695257499872241,0.0003873340028803,,,,,,,,,
800,0.0707106781186547,12,Random Projection,8.86312895773003,0.1525,0.006081078853089,0.1122637499938719,0.0098246249835938,0.080349166993983,7.374997949227691e-05,0.0083334590017329,0.00014179199934,0.0001865829981397,0.0004667080065701,4.7999987145885825e-05,5.125009920448065e-06,0.1030049999826587,0.1122637499938719,0.1122604169650003,3.333028871566057e-06,0.2024375419714488,,,,,,,,,,,,,,,,,,
800,0.0707106781186547,12,Random Sampling,11.368162252127002,0.15,0.0019506495512128,0.0894358329824172,0.0098246249835938,0.0555275839869864,,,,,,,,,0.0894358329824172,0.0894287480041384,7.084978278726339e-06,0.1547880419529974,0.0101789160107728,0.0033355829946231,0.0135314580111298,0.0005063749849796,0.0048895830113906,0.0569868329912424,,,,,,,,,,,,
800,0.0707106781186547,12,Non-random,12.652872867800475,0.0675,0.0015616386298914,0.3114170829940121,0.0098246249835938,0.0655650839908048,,,,,,,,,0.3114170829940121,0.3114156239898875,1.4590041246265173e-06,0.3868067919684108,,,,,,,0.1461379999818746,0.1649453330028336,0.0003322910051792,,,,,,,,,
800,0.0707106781186547,13,Random Projection,8.786864945003222,0.165,0.0072603065444506,0.3418359580100514,0.011648415995296,0.0567273329943418,7.516701589338481e-05,0.0022817080025561,0.0002149160136468,0.0027012079954147,0.0016771660011727,5.3625000873580575e-05,5.208014044910669e-06,0.3348229169787373,0.3418359580100514,0.3418319150223396,4.042987711727619e-06,0.4102117069996893,,,,,,,,,,,,,,,,,,
800,0.0707106781186547,13,Random Sampling,11.748260607152426,0.185,0.0037423619887786,0.1697866249887738,0.011648415995296,0.0714928339875768,,,,,,,,,0.1697866249887738,0.1697816259693354,4.999019438400865e-06,0.2529278749716468,0.0036247500102035,0.0071853339904919,0.0143800829828251,0.0004895830061286,0.0020555419905576,0.1420463339891284,,,,,,,,,,,,
800,0.0707106781186547,13,Non-random,12.634103756321837,0.0625,0.0009749352527179,0.3458041670091916,0.011648415995296,0.0889328329940326,,,,,,,,,0.3458041670091916,0.3458026240114122,1.5429977793246508e-06,0.4463854159985203,,,,,,,0.1330844160111155,0.2123501249880064,0.0003680830122902,,,,,,,,,
