experiment,sweep,x_col,x_value,method,reps,non_random_spectral_sec_mean,spectral_speedup_vs_non_random,n_mean,n_std,K_mean,K_std,rho_n_mean,rho_n_std,a_in_mean,a_in_std,b_out_mean,b_out_std,signal_gap_mean,signal_gap_std,p_in_mean,p_in_std,p_out_mean,p_out_std,num_hyperedges_total_mean,num_hyperedges_total_std,theta_nnz_mean,theta_nnz_std,theta_density_mean,theta_density_std,num_isolated_nodes_mean,num_isolated_nodes_std,isolated_fraction_mean,isolated_fraction_std,hypergraph_degree_mean_mean,hypergraph_degree_mean_std,hypergraph_degree_max_mean,hypergraph_degree_max_std,expected_hyperedges_total_mean,expected_hyperedges_total_std,expected_hyperedges_per_n_mean,expected_hyperedges_per_n_std,expected_degree_mean_mean,expected_degree_mean_std,candidate_within_fraction_mean,candidate_within_fraction_std,misclassification_rate_mean,misclassification_rate_std,ARI_mean,ARI_std,NMI_mean,NMI_std,generation_wall_sec_mean,generation_wall_sec_std,hypergraph_laplacian_build_wall_sec_mean,hypergraph_laplacian_build_wall_sec_std,eigen_decomposition_wall_sec_mean,eigen_decomposition_wall_sec_std,embedding_normalize_wall_sec_mean,embedding_normalize_wall_sec_std,kmeans_wall_sec_mean,kmeans_wall_sec_std,spectral_clustering_wall_sec_mean,spectral_clustering_wall_sec_std,metric_wall_sec_mean,metric_wall_sec_std,method_wall_sec_mean,method_wall_sec_std,algorithm_total_wall_sec_mean,algorithm_total_wall_sec_std,rp_power_iter_sec_mean,rp_power_iter_sec_std,rp_qr_sec_mean,rp_qr_sec_std,rp_build_core_sec_mean,rp_build_core_sec_std,rs_sample_matrix_wall_sec_mean,rs_sample_matrix_wall_sec_std,rs_sampled_upper_nnz_mean,rs_sampled_upper_nnz_std,cs_initial_multiply_sec_mean,cs_initial_multiply_sec_std,cs_power_iter_sec_mean,cs_power_iter_sec_std,cs_qr_sec_mean,cs_qr_sec_std,cs_build_core_sec_mean,cs_build_core_sec_std,cs_embedding_dim_mean,cs_embedding_dim_std,top_eigenvalue_max_mean,top_eigenvalue_max_std,top_eigenvalue_min_mean,top_eigenvalue_min_std
K_compensated_rank_scaling,K_compensated_rank_scaling,K,3,Non-random eigs,5,0.156522391666667,1,6000,0,3,0,9,0,12,0,8,0,4,0,3e-06,0,2e-06,0,75915.4,377.131674617765,458598,2220.30763634232,0.0127388333333333,6.16752121206196e-05,0,0,0,0,37.9577,0.188565837308882,61.8,0.836660026534076,75958.006,0,12.6596676666667,0,37.979003,0,0.110999993830249,0,0.652233333333333,0.00806191320000687,0.000816716005654513,0.000760426682069889,0.00105702556819423,0.000698562602083751,0.009057625,0.00115964744365535,0.014615775,0.000843137264448316,0.0287775833333333,0.00491465928768847,7.36583333333333e-05,3.79377230910519e-06,0.127661583333333,0.0503816872669397,0.156522391666667,0.0502225649055086,0.000417008333333333,3.40895903995796e-05,0.156555391666667,0.0502216617891719,0.180186225,0.0509576355782888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1.46868701148805e-16,0.491847092343071,0.000525028834742824
K_compensated_rank_scaling,K_compensated_rank_scaling,K,3,Gaussian RP,5,0.156522391666667,1.55572324445638,6000,0,3,0,9,0,12,0,8,0,4,0,3e-06,0,2e-06,0,75915.4,377.131674617765,458598,2220.30763634232,0.0127388333333333,6.16752121206196e-05,0,0,0,0,37.9577,0.188565837308882,61.8,0.836660026534076,75958.006,0,12.6596676666667,0,37.979003,0,0.110999993830249,0,0.6533,0.00439286036907869,0.000379281189212665,0.000401925950594191,0.000651594578014878,0.000367205311029418,0.009057625,0.00115964744365535,0.014615775,0.000843137264448316,0.00762893333333333,0.000418472467732347,7.3475e-05,3.85935461645539e-06,0.0928989083333333,0.018242034593028,0.100610691666667,0.0183918660587241,0.0003971,2.4907826609098e-05,0.100646833333333,0.0183916134015757,0.124274716666667,0.0201604517257842,0.00332121666666667,0.000195467627061789,0.00188300833333333,0.00013772706756077,0.00117224166666667,0.000110083957858435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.813967766403027,0.0313361720029152,0.421542932628075,0.000144153392671733
K_compensated_rank_scaling,K_compensated_rank_scaling,K,3,Random sampling,5,0.156522391666667,1.46578460075648,6000,0,3,0,9,0,12,0,8,0,4,0,3e-06,0,2e-06,0,75915.4,377.131674617765,458598,2220.30763634232,0.0127388333333333,6.16752121206196e-05,0,0,0,0,37.9577,0.188565837308882,61.8,0.836660026534076,75958.006,0,12.6596676666667,0,37.979003,0,0.110999993830249,0,0.657566666666667,0.00292166238828359,4.83382221230296e-05,0.000197587761920263,0.000407938776473913,0.000294458026732952,0.009057625,0.00115964744365535,0.014615775,0.000843137264448316,0.0214793333333333,0.003705617118299,7.67833333333333e-05,5.48952601171844e-06,0.0852145916666666,0.0274447253948321,0.106784033333333,0.028219641325092,0.000400166666666667,2.79394185893535e-05,0.106839258333333,0.0282262583281409,0.130444108333333,0.0271965327800548,NaN,NaN,NaN,NaN,NaN,NaN,0.00419005,0.000103793504098549,69701.8,584.028852027021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.43972412519052,0.00640966541781487,1.28713010969838,0.00212281253410667
K_compensated_rank_scaling,K_compensated_rank_scaling,K,3,CountSketch RP,5,0.156522391666667,1.23958167793438,6000,0,3,0,9,0,12,0,8,0,4,0,3e-06,0,2e-06,0,75915.4,377.131674617765,458598,2220.30763634232,0.0127388333333333,6.16752121206196e-05,0,0,0,0,37.9577,0.188565837308882,61.8,0.836660026534076,75958.006,0,12.6596676666667,0,37.979003,0,0.110999993830249,0,0.656666666666667,0.00596750459665606,0.000143344018901546,0.000524888329679282,0.000434069384217914,0.000477558268528206,0.009057625,0.00115964744365535,0.014615775,0.000843137264448316,0.00767750833333333,0.000322840304680796,8.11666666666667e-05,1.71233525160492e-05,0.118502,0.0233614654673485,0.126270333333333,0.0234329329901309,0.000407008333333333,3.56394269033608e-05,0.126318733333333,0.0234349721151868,0.149934075,0.0220708158852505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00118814166666667,0.000225275199370434,0.00252905833333333,0.000129955680212311,0.0019575,0.000147980951406479,0.00122946666666667,0.000102284382802448,33,0,0.80639515104758,0.0219008791433174,0.42174703422335,0.000458806887751247
K_compensated_rank_scaling,K_compensated_rank_scaling,K,4,Non-random eigs,5,0.26124105,1,6000,0,4,0,16,0,12,0,8,0,4,0,5.33333333333333e-06,0,3.55555555555556e-06,0,132011.8,463.127088389353,789427.6,2847.16083142488,0.0219285444444444,7.90878008729131e-05,0,0,0,0,66.0059,0.231563544194674,102,5.65685424949238,131928.010666667,0,21.9880017777778,0,65.9640053333333,0,0.0624062552161495,0,0.7365,0.00417665469538052,0.000152260236513368,0.000206952008368659,0.00070405405729949,0.000220560887233983,0.0150062583333333,0.00265750159294271,0.0240486583333333,0.00169722337185131,0.0368210333333333,0.00429337749409143,0.000116475,4.52812545529482e-05,0.224292941666667,0.0334781957330118,0.26124105,0.0319547053986701,0.000576366666666667,9.06425528978158e-05,0.261272575,0.0319575786437048,0.300285366666667,0.0322839404888591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2.66222128970246e-16,0.452351835941209,0.000304318920683526
K_compensated_rank_scaling,K_compensated_rank_scaling,K,4,Gaussian RP,5,0.26124105,1.04396057110562,6000,0,4,0,16,0,12,0,8,0,4,0,5.33333333333333e-06,0,3.55555555555556e-06,0,132011.8,463.127088389353,789427.6,2847.16083142488,0.0219285444444444,7.90878008729131e-05,0,0,0,0,66.0059,0.231563544194674,102,5.65685424949238,131928.010666667,0,21.9880017777778,0,65.9640053333333,0,0.0624062552161495,0,0.737166666666667,0.00445502213487454,0.000215031992760577,0.000245970092996167,0.000769748664609429,0.000263087162105506,0.0150062583333333,0.00265750159294271,0.0240486583333333,0.00169722337185131,0.013530775,0.00593875352108516,9.8225e-05,1.00811636784208e-05,0.236602475,0.0394685591151868,0.250240341666667,0.0423504959324379,0.000504408333333333,2.74735573627928e-05,0.250278591666667,0.0423525717610267,0.289286391666667,0.0421741577992603,0.00835295833333333,0.00593328145371748,0.00195886666666667,0.000139277751324068,0.0019486,5.57674798207302e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.834155535380762,0.0481594877280496,0.389851208635596,0.000274896158803985
K_compensated_rank_scaling,K_compensated_rank_scaling,K,4,Random sampling,5,0.26124105,1.17953849379852,6000,0,4,0,16,0,12,0,8,0,4,0,5.33333333333333e-06,0,3.55555555555556e-06,0,132011.8,463.127088389353,789427.6,2847.16083142488,0.0219285444444444,7.90878008729131e-05,0,0,0,0,66.0059,0.231563544194674,102,5.65685424949238,131928.010666667,0,21.9880017777778,0,65.9640053333333,0,0.0624062552161495,0,0.739433333333333,0.00259967946742158,-2.67540280839367e-05,0.00015956532263819,0.000501474944323482,0.000161261196858781,0.0150062583333333,0.00265750159294271,0.0240486583333333,0.00169722337185131,0.0375363083333333,0.00574059145695759,0.000105383333333333,1.95760048344339e-05,0.183824366666667,0.0244992577642387,0.221477341666667,0.0284461998208808,0.000523758333333333,3.59423414613214e-05,0.221528083333333,0.0284460563563593,0.260520975,0.0312394472431264,NaN,NaN,NaN,NaN,NaN,NaN,0.0068146,0.000170715385095583,119128.2,606.425345776378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.42286379578489,0.00562189568612183,1.23642603647358,0.00139471002257464
K_compensated_rank_scaling,K_compensated_rank_scaling,K,4,CountSketch RP,5,0.26124105,1.4722406904355,6000,0,4,0,16,0,12,0,8,0,4,0,5.33333333333333e-06,0,3.55555555555556e-06,0,132011.8,463.127088389353,789427.6,2847.16083142488,0.0219285444444444,7.90878008729131e-05,0,0,0,0,66.0059,0.231563544194674,102,5.65685424949238,131928.010666667,0,21.9880017777778,0,65.9640053333333,0,0.0624062552161495,0,0.7388,0.00199095175453573,9.67263356752776e-05,0.000288467746651784,0.000640764002588647,0.00030020897870141,0.0150062583333333,0.00265750159294271,0.0240486583333333,0.00169722337185131,0.0141426083333333,0.00325271458527549,8.9025e-05,1.95491723325794e-06,0.163200683333333,0.0214072982478458,0.177444525,0.0190914855501557,0.000691475,0.000391607222439355,0.177492916666667,0.0190947133448105,0.216487233333333,0.0193507937334873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00524974166666667,0.00274872678755168,0.00420940833333333,0.000410252688688799,0.001940775,0.000133005647462596,0.00201085833333333,0.000166532311992298,34,0,0.840286626624409,0.0305494770012487,0.390182749223686,0.00061843349057134
K_compensated_rank_scaling,K_compensated_rank_scaling,K,6,Non-random eigs,5,0.471053125,1,6000,0,6,0,36,0,12,0,8,0,4,0,1.2e-05,0,8e-06,0,292166.6,691.191579809824,1717024,4072.34256908723,0.0476951111111111,0.000113120626919089,0,0,0,0,146.0833,0.345595789904908,193.8,4.14728827066554,291844.024,0,48.6406706666667,0,145.922012,0,0.0277083526369656,3.87895961444886e-18,0.817766666666667,0.00250166611148116,0.000391867166514581,0.000290752395143566,0.00172170881142331,0.000398933390841464,0.0311569916666667,0.00204913927420861,0.0484536416666667,0.00130392422420372,0.081097875,0.00604729323201941,0.000111625,2.46215804168258e-05,0.389833966666667,0.05186176850907,0.471053125,0.0538249555373616,0.0010958,0.000191768171491575,0.471092183333333,0.0538139023139374,0.5506541,0.0533195936296685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2.00148302124336e-16,0.412308058033487,0.000137147780318392
K_compensated_rank_scaling,K_compensated_rank_scaling,K,6,Gaussian RP,5,0.471053125,1.26354658314132,6000,0,6,0,36,0,12,0,8,0,4,0,1.2e-05,0,8e-06,0,292166.6,691.191579809824,1717024,4072.34256908723,0.0476951111111111,0.000113120626919089,0,0,0,0,146.0833,0.345595789904908,193.8,4.14728827066554,291844.024,0,48.6406706666667,0,145.922012,0,0.0277083526369656,3.87895961444886e-18,0.8195,0.00296273147243853,-5.74574422065595e-05,0.000247320402333974,0.00108211574149932,0.000341311869199245,0.0311569916666667,0.00204913927420861,0.0484536416666667,0.00130392422420372,0.016195675,0.000424342383789972,0.000133041666666667,3.9357657115371e-05,0.356464608333333,0.0213879541388444,0.372802341666667,0.0212735084444057,0.0010194,8.41649989521244e-05,0.372835816666667,0.0212722304797151,0.452403958333333,0.0212417502367136,0.009564475,0.000475442316537103,0.002187675,4.43331903976393e-05,0.003144,0.000120088671665982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.857890670517701,0.0108099036357061,0.361706553345157,0.000286577549912296
