K,rep,method,error_P,error_Theta,error_B,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,sign_draw_omega_sec,sign_embedding_dim,sign_power_parameter,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
4,10,Random Sampling,19.27008033815136,0.0798611111111111,0.0100346834600427,0.1072815840016119,0.0242036249837838,0.1319965000147931,,,,,,,,,0.1072815840016119,0.1072698739590123,1.1710042599588633e-05,0.2634817090001888,0.0081892909947782,0.0128037079994101,0.0268653749953955,0.0016407499788329,0.003347791993292,0.0544229579973034,,,,,,,,,,,,
4,10,Non-random,22.05083395729497,0.0069444444444444,0.0036506558641975,0.3009520409977995,0.0242036249837838,0.1498655420145951,,,,,,,,,0.3009520409977995,0.3009502920031082,1.748994691297412e-06,0.4750212079961784,,,,,,,0.2373993330111261,0.0627966249885503,0.0007543340034317,,,,,,,,,
4,11,Random Projection,15.005421319485745,0.0659722222222222,0.0180373360081781,0.1189834169927053,0.0210555829980876,0.1274128749791998,6.925000343471766e-05,0.0048722079955041,0.0003048329963348,0.0043914589914493,0.001453417004086,6.116600707173347e-05,8.000002708286047e-06,0.1078193749999627,0.1189834169927053,0.1189797080005519,3.708992153406143e-06,0.2674518749699928,,,,,,,,,,,,,,,,,,
4,11,Random Sampling,18.84047533623789,0.09375,0.0081658539269355,0.1272209169983398,0.0210555829980876,0.1283145830093417,,,,,,,,,0.1272209169983398,0.1272150840377435,5.832960596308112e-06,0.2765910830057692,0.0078237499983515,0.0168114579864777,0.0263856250094249,0.0012026670156046,0.0013418750022538,0.0736497090256307,,,,,,,,,,,,
4,11,Non-random,22.249658460261266,0.0138888888888888,0.0030719521604938,0.3627180409966968,0.0210555829980876,0.1579920410003978,,,,,,,,,0.3627180409966968,0.3627137509756721,4.290021024644375e-06,0.5417656649951823,,,,,,,0.2331820839899592,0.1287666249845642,0.0007650420011486,,,,,,,,,
4,12,Random Projection,16.436466051575476,0.0868055555555555,0.0206261894935188,0.1105504999868571,0.0266953340033069,0.1771945420186966,7.804101915098727e-05,0.0051883749838452,0.0004237499961163,0.0040480830066371,0.0023702090256847,0.0001154580095317,2.0332983694970608e-05,0.0983000420092139,0.1105504999868571,0.1105442910338752,6.208952981978655e-06,0.3144403760088607,,,,,,,,,,,,,,,,,,
4,12,Random Sampling,19.034554095078605,0.0451388888888888,0.0095592418351479,0.1067697090038564,0.0266953340033069,0.1561931250034831,,,,,,,,,0.1067697090038564,0.1067643729911651,5.336012691259384e-06,0.2896581680106465,0.0048487079911865,0.0174547499918844,0.0247555410023778,0.001352791005047,0.002304624998942,0.0560479580017272,,,,,,,,,,,,
4,12,Non-random,22.40787560727391,0.0,0.0041570216049382,0.343080499995267,0.0266953340033069,0.1573267499916255,,,,,,,,,0.343080499995267,0.343078541016439,1.9589788280427456e-06,0.5271025839901995,,,,,,,0.2706963749951683,0.0713793750037439,0.0010027910175267,,,,,,,,,
4,13,Random Projection,15.258789558874646,0.0277777777777777,0.0149581458574911,0.0857857079827226,0.0232139579893555,0.1583317909971811,7.695800741203129e-05,0.0168306670093443,0.0002012920158449,0.0007672500214539,0.0014734999858774,0.0001125000126194,2.0750012481585145e-05,0.066297042008955,0.0857857079827226,0.0857799590739887,5.748908733949065e-06,0.2673314569692593,,,,,,,,,,,,,,,,,,
4,13,Random Sampling,19.247128698690553,0.0624999999999999,0.0076665353507757,0.1581912919937167,0.0232139579893555,0.1588245829916559,,,,,,,,,0.1581912919937167,0.1581852909876033,6.0010061133652925e-06,0.3402298329747282,0.0109624580072704,0.0166800830047577,0.0300361249828711,0.0020691250101663,0.0032937079959083,0.0951437919866293,,,,,,,,,,,,
4,13,Non-random,22.306634770678993,0.0034722222222222,0.0018118031526336,0.2968899169936776,0.0232139579893555,0.1344451670011039,,,,,,,,,0.2968899169936776,0.2968880000407807,1.916952896863222e-06,0.4545490419841371,,,,,,,0.244482500012964,0.0513247500057332,0.0010807500220835,,,,,,,,,
4,14,Random Projection,16.31793308144909,0.0798611111111111,0.0207372328840713,0.0884657500137109,0.0198745839879848,0.1156453750154469,7.10829917807132e-05,0.0088118330168072,0.0001986249990295,0.0016870839754119,0.0011010830057784,0.0002242909977212,1.2333010090515018e-05,0.0763552919961512,0.0884657500137109,0.0884616239927709,4.12602094002068e-06,0.2239857090171426,,,,,,,,,,,,,,,,,,
4,14,Random Sampling,18.784715723853964,0.0486111111111111,0.0084969187026855,0.1818860839994158,0.0198745839879848,0.1304965839954093,,,,,,,,,0.1818860839994158,0.1818787069933023,7.377006113529205e-06,0.33225725198281,0.0073347500001545,0.0148125409905333,0.0327364160038996,0.0026043750112876,0.0050345829804427,0.1193560420069843,,,,,,,,,,,,
4,14,Non-random,22.308821953945415,0.0069444444444444,0.0017036716647443,0.3178450420091394,0.0198745839879848,0.123188375000609,,,,,,,,,0.3178450420091394,0.317842374992324,2.667016815394163e-06,0.4609080009977333,,,,,,,0.2548752920120023,0.0620629159966483,0.0009041669836733,,,,,,,,,
4,15,Random Projection,17.060747990425973,0.1111111111111111,0.0254742320576173,0.1094667500001378,0.0141977919847704,0.1435696670087054,7.254100637510419e-05,0.0055138340103439,0.0002037499798461,0.003674708015751,0.0010624999995343,5.454200436361134e-05,8.875009370967746e-06,0.098871833004523,0.1094667500001378,0.1094625830301083,4.166970029473305e-06,0.2672342089936137,,,,,,,,,,,,,,,,,,
4,15,Random Sampling,19.46975404451219,0.0625,0.0074063123549053,0.1185425000148825,0.0141977919847704,0.105772832990624,,,,,,,,,0.1185425000148825,0.1185368349833879,5.665031494572759e-06,0.238513124990277,0.0103260419855359,0.0080580000067129,0.0339567920018453,0.0056650000042282,0.0024680419883225,0.0580629589967429,,,,,,,,,,,,
4,15,Non-random,22.247274232229245,0.0,0.002613811728395,0.3665317079867236,0.0141977919847704,0.2300961249857209,,,,,,,,,0.3665317079867236,0.3665294999955222,2.207991201430559e-06,0.610825624957215,,,,,,,0.2892848750052508,0.0761835410085041,0.0010610839817672,,,,,,,,,
4,16,Random Projection,17.61626277844704,0.0694444444444444,0.0269876261173364,0.0957021669892128,0.0213313330023083,0.159081582998624,0.000119333009934,0.0109739589970558,0.0002281249908264,0.0006047080096323,0.0016494169831275,0.0001096670166589,2.6084017008543015e-05,0.0819845829973928,0.0957021669892128,0.0956958760216366,6.2909675762057304e-06,0.2761150829901453,,,,,,,,,,,,,,,,,,
4,16,Random Sampling,19.04327675886871,0.0694444444444444,0.0108053758540285,0.2628804160049185,0.0213313330023083,0.2393154579913243,,,,,,,,,0.2628804160049185,0.2628751239681151,5.2920368034392595e-06,0.5235272069985513,0.0071809579967521,0.0101634999737143,0.0391972909856122,0.0016852080007083,0.0024401670088991,0.2022080000024289,,,,,,,,,,,,
4,16,Non-random,22.3346406671739,0.0,0.0043499228395061,0.3600434160034638,0.0213313330023083,0.2437594580114819,,,,,,,,,0.3600434160034638,0.3600401250005234,3.2910029403865337e-06,0.6251342070172541,,,,,,,0.2508031670004129,0.1078872500220313,0.001349707978079,,,,,,,,,
4,17,Random Projection,15.727779423480245,0.0451388888888888,0.0149428440336847,0.0798819170158822,0.0218363750027492,0.2173478750046342,7.266600732691586e-05,0.0029904170078225,0.0002206249919254,0.0005290419794619,0.0047488330164924,8.274998981505632e-05,1.0374991688877344e-05,0.0712223750015255,0.0798819170158822,0.0798770829860586,4.834029823541641e-06,0.3190661670232657,,,,,,,,,,,,,,,,,,
4,17,Random Sampling,19.31407130466201,0.0763888888888889,0.0051793136994874,0.1347601659945212,0.0218363750027492,0.1966583339963108,,,,,,,,,0.1347601659945212,0.134754956990946,5.209003575146198e-06,0.3532548749935813,0.0045432079932652,0.0105507080152165,0.0533609999984037,0.0009814579971134,0.0033905000018421,0.0619280829851049,,,,,,,,,,,,
4,17,Non-random,22.229973192822847,0.0104166666666666,0.0033902391975308,0.4445219170011114,0.0218363750027492,0.1905909169872757,,,,,,,,,0.4445219170011114,0.4445197920140344,2.1249870769679542e-06,0.6569492089911364,,,,,,,0.2957259590039029,0.1481483750103507,0.0006454579997807,,,,,,,,,
4,18,Random Projection,16.17442455852551,0.0625,0.0230073475444048,0.2087263749854173,0.0228720829763915,0.192071041004965,7.204202120192349e-05,0.0031447499932255,0.0002164999896194,0.0031378339917864,0.0017498749948572,0.0001342089963145,2.329098060727119e-05,0.2002424579986836,0.2087263749854173,0.2087209589662961,5.416019121184945e-06,0.4236694989667739,,,,,,,,,,,,,,,,,,
4,18,Random Sampling,19.220463128023074,0.0590277777777777,0.0046412841437551,0.1347645829955581,0.0228720829763915,0.2114512500120327,,,,,,,,,0.1347645829955581,0.1347591670055408,5.415990017354488e-06,0.3690879159839824,0.0047497089835815,0.0082429579924792,0.0693141250230837,0.0011937500094063,0.001719874999253,0.0495387499977368,,,,,,,,,,,,
4,18,Non-random,22.22478157267137,0.0034722222222222,0.001625938386753,0.3480134999845177,0.0228720829763915,0.1889578750124201,,,,,,,,,0.3480134999845177,0.3480107920186128,2.7079659048467875e-06,0.5598434579733294,,,,,,,0.2553400829783641,0.0901863750186748,0.0024843340215738,,,,,,,,,
4,19,Random Projection,16.94096410198706,0.0729166666666666,0.0234917762736582,0.2483492089959327,0.0163501659990288,0.1334659999993164,7.308300700969994e-05,0.002508832985768,0.0002198340080212,0.0004828750097658,0.000993624998955,5.520798731595278e-05,8.584000170230865e-06,0.2440042500093113,0.2483492089959327,0.2483462920063175,2.916989615187049e-06,0.3981653749942779,,,,,,,,,,,,,,,,,,
4,19,Random Sampling,19.03661919741783,0.0729166666666666,0.0046215491928935,0.1323287500126753,0.0163501659990288,0.1323532919923309,,,,,,,,,0.1323287500126753,0.1323227910033892,5.959009286016226e-06,0.281032208004035,0.0067087500065099,0.0198318750190082,0.0289239999838173,0.0029355000006034,0.0038062079984229,0.0701164579950273,,,,,,,,,,,,
4,19,Non-random,22.460596356145977,0.0069444444444444,0.0015817901234567,0.3586472499882802,0.0163501659990288,0.1688731249887496,,,,,,,,,0.3586472499882802,0.3586451679875608,2.082000719383359e-06,0.5438705409760587,,,,,,,0.2447717920003924,0.1131007919902913,0.000772583996877,,,,,,,,,
4,20,Random Projection,15.541789290200684,0.0555555555555555,0.0167065628842933,0.0765976249822415,0.0271735840069595,0.139783916005399,8.045800495892763e-05,0.008037499996135,0.0009388329926878,0.0067482500162441,0.0012162079801782,7.691700011491776e-05,8.583010639995337e-06,0.0594855000090319,0.0765976249822415,0.076592249009991,5.3759722504764795e-06,0.2435551249946002,,,,,,,,,,,,,,,,,,
4,20,Random Sampling,19.50260921663865,0.0590277777777777,0.0079003471947254,0.1101910829893313,0.0271735840069595,0.1437922500190325,,,,,,,,,0.1101910829893313,0.1101851260464172,5.956942914053798e-06,0.2811569170153234,0.0059382920153439,0.0170620830031111,0.0258680420229211,0.0011596250114962,0.0013437499874271,0.0588133340061176,,,,,,,,,,,,
4,20,Non-random,22.11865691962658,0.0104166666666666,0.0032342449464922,0.2863079159869812,0.0271735840069595,0.162485042004846,,,,,,,,,0.2863079159869812,0.2863054180343169,2.497952664270997e-06,0.4759665419987868,,,,,,,0.2418594170012511,0.0432657090132124,0.0011802920198533,,,,,,,,,
5,1,Random Projection,19.535181183375933,0.7295313382269903,0.0575384881766629,0.1612954580050427,0.0207971250056289,0.2370444169791881,0.0001515409967396,0.0059694999945349,0.0011845419940073,0.0026300839963369,0.0010906249808613,7.120802183635533e-05,1.1208991054445503e-05,0.1501817089738324,0.1612954580050427,0.1612904179492034,5.040055839344859e-06,0.4191369999898597,,,,,,,,,,,,,,,,,,
5,1,Random Sampling,20.750977525467235,0.334274421230943,0.0164467434364408,0.1749264579848386,0.0207971250056289,0.1559677500044927,,,,,,,,,0.1749264579848386,0.1749199570040218,6.500980816781521e-06,0.3516913329949602,0.0072645409964025,0.0100523330038413,0.0314847919798921,0.0034697920200414,0.0013997080095577,0.1212487909942865,,,,,,,,,,,,
5,1,Non-random,21.972150262892683,0.0390927912667043,0.0053012580817476,0.3684328340168576,0.0207971250056289,0.1429869999992661,,,,,,,,,0.3684328340168576,0.3684300839959178,2.7500209398567677e-06,0.5322169590217527,,,,,,,0.2851529589970596,0.082238041999517,0.0010390829993411,,,,,,,,,
5,2,Random Projection,17.66781786118383,0.5687182382834557,0.0482779634078877,0.2197422919853124,0.0190551670093555,0.1580393750045914,7.687500328756869e-05,0.0091181250172667,0.0033503340091556,0.0006599159969482,0.0011002499959431,0.0001424170040991,2.670899266377091e-05,0.205261374998372,0.2197422919853124,0.2197360010177362,6.2909675762057304e-06,0.3968368339992594,,,,,,,,,,,,,,,,,,
5,2,Random Sampling,20.981392067401448,0.2126105778279691,0.0155501866138615,0.2156683329958468,0.0190551670093555,0.1405348749831318,,,,,,,,,0.2156683329958468,0.2156624180206563,5.914975190535188e-06,0.3752583749883342,0.0059375000128056,0.0187553750001825,0.0330305840179789,0.0013600829988718,0.0032574590004514,0.1533214169903658,,,,,,,,,,,,
5,2,Non-random,21.858214320232833,0.0434029738377564,0.0041271830213799,0.3244800409884192,0.0190551670093555,0.1302549579995684,,,,,,,,,0.3244800409884192,0.3244780000241007,2.0409643184393644e-06,0.4737901659973431,,,,,,,0.2522066670062486,0.0711320000118576,0.0011393330059945,,,,,,,,,
5,3,Random Projection,18.50471251918859,0.5772068511198947,0.0436387632279112,0.1505820000020321,0.0246724160097073,0.1586110840144101,7.516698678955436e-05,0.0054397080093622,0.0002276669838465,0.0005330830172169,0.0029553750064224,7.295797695405781e-05,1.141699613071978e-05,0.1412632089923136,0.1505820000020321,0.1505785839690361,3.4160329960286617e-06,0.3338655000261497,,,,,,,,,,,,,,,,,,
5,3,Random Sampling,20.165941575302472,0.2602860907208733,0.0117301950779927,0.2190294999745674,0.0246724160097073,0.1715976249834057,,,,,,,,,0.2190294999745674,0.2190242100332398,5.289941327646375e-06,0.4152995409676805,0.0096330000087618,0.0088332919985987,0.0421115420176647,0.0011648340150713,0.0023553749779239,0.1549261670152191,,,,,,,,,,,,
5,3,Non-random,21.88814534297442,0.0694146433276868,0.0054771105826397,0.3250684579834342,0.0246724160097073,0.1436852909973822,,,,,,,,,0.3250684579834342,0.3250658739707432,2.5840126909315586e-06,0.4934261649905238,,,,,,,0.2503577079914976,0.0735478329879697,0.0011603329912759,,,,,,,,,
5,4,Random Projection,19.024086915758705,0.7333333333333333,0.0538900083699205,0.1109833749942481,0.02225208299933,0.1320392500201705,0.0001361659960821,0.0052987500093877,0.0003499170124996,0.0021774169872514,0.002939875004813,6.975000724196434e-05,1.1834024917334318e-05,0.0999946250231005,0.1109833749942481,0.1109783340652939,5.040928954258561e-06,0.2652747080137487,,,,,,,,,,,,,,,,,,
5,4,Random Sampling,20.715661995204197,0.2821381517033691,0.0109470084137876,0.1478243340097833,0.02225208299933,0.1399557499971706,,,,,,,,,0.1478243340097833,0.1478187920001801,5.542009603232145e-06,0.310032167006284,0.0078109999885782,0.0094564160099253,0.0379444169811904,0.0017007919959723,0.003254959010519,0.0876512080139946,,,,,,,,,,,,
5,4,Non-random,21.86838340991202,0.0477696216826651,0.0030389363722696,0.3541833329945802,0.02225208299933,0.1415162500052247,,,,,,,,,0.3541833329945802,0.3541812089970335,2.1239975467324257e-06,0.517951665999135,,,,,,,0.2376769169932231,0.1138713340042159,0.0026329579995945,,,,,,,,,
5,5,Random Projection,16.51216699655741,0.4861848296630905,0.0359154669481318,0.1577448339958209,0.0278320409997832,0.1524400000052992,7.775000995025039e-05,0.0048477499803993,0.0005653749976772,0.0032277090067509,0.0012900409928988,8.020800305530429e-05,1.1125026503577828e-05,0.147639791975962,0.1577448339958209,0.1577397499931976,5.084002623334527e-06,0.3380168750009034,,,,,,,,,,,,,,,,,,
5,5,Random Sampling,21.21491816197,0.2995294560511952,0.0106905822246065,0.2260450000176206,0.0278320409997832,0.2002599999832455,,,,,,,,,0.2260450000176206,0.2260387079732027,6.29204441793263e-06,0.4541370410006493,0.0072798329929355,0.0138534159923437,0.0398688749992288,0.0010121669911313,0.0013306670007295,0.1626937499968335,,,,,,,,,,,,
5,5,Non-random,21.726916070119856,0.0390739695087521,0.0043856332703213,0.31373649998568,0.0278320409997832,0.2052892920037266,,,,,,,,,0.31373649998568,0.313733915972989,2.5840126909315586e-06,0.5468578329891898,,,,,,,0.2464119169744663,0.0645242080208845,0.0027977909776382,,,,,,,,,
5,6,Random Projection,19.835464396641367,0.5771315640880859,0.056091863057606,0.1298591250088066,0.0191118750080931,0.2112482909869868,7.504198583774269e-05,0.0117708329926244,0.0004151660250499,0.0005594579852186,0.0010888329998124,6.749999010935426e-05,1.158300437964499e-05,0.1158663750102277,0.1298591250088066,0.12985478999326,4.335015546530485e-06,0.3602192910038866,,,,,,,,,,,,,,,,,,
5,6,Random Sampling,20.781927190694795,0.3124411820063993,0.013751522446411,0.4249365419964306,0.0191118750080931,0.2492318750009872,,,,,,,,,0.4249365419964306,0.4249284169927705,8.125003660097718e-06,0.693280292005511,0.0056164590059779,0.0086500000033993,0.1368357079918496,0.008122250001179,0.0018797499942593,0.2638242499961052,,,,,,,,,,,,
5,6,Non-random,21.832532434411807,0.065047995482778,0.0050283553875236,0.4035401669971179,0.0191118750080931,0.2457321250112727,,,,,,,,,0.4035401669971179,0.4035384169837925,1.7500133253633976e-06,0.6683841670164838,,,,,,,0.2990579159813933,0.1037723339977674,0.0007081670046318,,,,,,,,,
5,7,Random Projection,18.21807745957143,0.5339920948616601,0.0478099054050629,0.1263381669996306,0.0184837499982677,0.2385479579970706,7.60830007493496e-05,0.0061052909877616,0.0005532089853659,0.0008340000058524,0.001074833999155,0.0001050830178428,2.970799687318504e-05,0.1175547500024549,0.1263381669996306,0.1263329579960554,5.209003575146198e-06,0.383369874994969,,,,,,,,,,,,,,,,,,
5,7,Random Sampling,20.695158598683697,0.2692452475061171,0.012701151924383,0.1569155000033788,0.0184837499982677,0.1914416670042555,,,,,,,,,0.1569155000033788,0.1569088359538,6.6640495788306e-06,0.3668409170059021,0.0051178339926991,0.0122671669814735,0.0320096670184284,0.0013804999762214,0.0021400839905254,0.1039935839944519,,,,,,,,,,,,
5,7,Non-random,21.696407857710607,0.0477696216826651,0.0042880499405469,0.2927614999935031,0.0184837499982677,0.1594607919978443,,,,,,,,,0.2927614999935031,0.2927600829862058,1.4170072972774506e-06,0.4707060419896152,,,,,,,0.215379707980901,0.0767327079956885,0.0006476670096162,,,,,,,,,
5,8,Random Projection,17.85748738646593,0.5510257858083945,0.051217141473855,0.1507440830173436,0.0270115410094149,0.1409357910160906,7.750000804662704e-05,0.0066364580125082,0.0002317090111318,0.0010197499941568,0.0018598749884404,0.0001160000101663,2.7290981961414215e-05,0.1407713750086259,0.1507440830173436,0.1507399580150377,4.125002305954695e-06,0.3186914150428492,,,,,,,,,,,,,,,,,,
5,8,Random Sampling,20.584572532144673,0.2692452475061171,0.0112407130299127,0.1499292919761501,0.0270115410094149,0.1281469170062337,,,,,,,,,0.1499292919761501,0.1499232100031804,6.081972969695926e-06,0.3050877499917988,0.0064393340144306,0.0121548339957371,0.0407267500122543,0.0021301669767126,0.0013697920076083,0.0871023329964373,,,,,,,,,,,,
5,8,Non-random,21.9734179272454,0.0868247694334651,0.0049494870389223,0.3683488749957178,0.0270115410094149,0.1603213749767746,,,,,,,,,0.3683488749957178,0.3683472089760471,1.666019670665264e-06,0.5556817909819074,,,,,,,0.2312545829918235,0.1363142089976463,0.0007784169865772,,,,,,,,,
5,9,Random Projection,18.378102527481023,0.6639186900056464,0.0474330926524345,0.2582437499950174,0.0308315840084105,0.1650976249948144,0.0001243329897988,0.0057244579948019,0.0005430830060504,0.0036360829835757,0.0039648750098422,0.0002160410222131,3.5834003938362e-05,0.2439913339912891,0.2582437499950174,0.2582360410015099,7.708993507549167e-06,0.4541729589982424,,,,,,,,,,,,,,,,,,
5,9,Random Sampling,20.861859058940123,0.3601355166572557,0.0160893076542133,0.2149272499955259,0.0308315840084105,0.1765086659870576,,,,,,,,,0.2149272499955259,0.2149196650425437,7.584952982142568e-06,0.4222674999909941,0.0129525830270722,0.0169446660147514,0.0355086250056047,0.0010242080024909,0.0048190829984378,0.1436704999941866,,,,,,,,,,,,
5,9,Non-random,21.80709776565729,0.0563899868247694,0.0035916824196597,0.3885102909989655,0.0308315840084105,0.1735622079868335,,,,,,,,,0.3885102909989655,0.388508499978343,1.7910206224769354e-06,0.5929040829942096,,,,,,,0.2659994999994524,0.1217507910041604,0.0007582089747302,,,,,,,,,
5,10,Random Projection,16.93481886522377,0.4210803689064558,0.0436501127775399,0.1732643339782953,0.0251700410153716,0.1637125000124797,7.641699630767107e-05,0.0153771250043064,0.0002506659948267,0.0006918750004842,0.0058488750073593,0.0001241669815499,2.7958012651652094e-05,0.1508622079854831,0.1732643339782953,0.1732592909829691,5.042995326220989e-06,0.3621468750061467,,,,,,,,,,,,,,,,,,
5,10,Random Sampling,20.595955150758936,0.2647844908714474,0.0092415167316678,0.3302232089918107,0.0251700410153716,0.612415667012101,,,,,,,,,0.3302232089918107,0.3302167069923598,6.5019994508475065e-06,0.9678089170192834,0.0113968329969793,0.0098370409978088,0.0372324579802807,0.0011109580227639,0.0013430839753709,0.269296333019156,,,,,,,,,,,,
5,10,Non-random,21.624254496649968,0.0347449651797477,0.0062759924385633,0.4191219169879332,0.0251700410153716,0.1209280830225907,,,,,,,,,0.4191219169879332,0.4191199580091052,1.9589788280427456e-06,0.5652200410258956,,,,,,,0.3146592080011032,0.1032736669876612,0.0011870830203406,,,,,,,,,
5,11,Random Projection,17.018298983938354,0.4123658949745906,0.037224487286823,0.1366428749752231,0.0209627909935079,0.1604432089952752,7.412498234771192e-05,0.0119129579979926,0.0004777919966727,0.0005678749876096,0.0010655419901013,9.841701830737291e-05,2.9375019948929548e-05,0.1224126250017434,0.1366428749752231,0.1366387089947238,4.165980499237776e-06,0.3180488749640062,,,,,,,,,,,,,,,,,,
5,11,Random Sampling,20.285101330800604,0.2603613777526821,0.0111557185681321,0.1391073749982752,0.0209627909935079,0.1192772499925922,,,,,,,,,0.1391073749982752,0.1390994179528206,7.957045454531908e-06,0.2793474159843754,0.00622049998492,0.0148572920006699,0.0338314999826252,0.0030680419877171,0.0038116250070743,0.0773104589898139,,,,,,,,,,,,
5,11,Non-random,21.708608531053464,0.0780726519856954,0.0044583436624015,0.3546847500256262,0.0209627909935079,0.1321327500045299,,,,,,,,,0.3546847500256262,0.3546827500103973,2.00001522898674e-06,0.5077802910236642,,,,,,,0.2801816250139382,0.0734679579909425,0.0010331670055165,,,,,,,,,
5,12,Random Projection,19.07916542048086,0.5990777338603426,0.0437739911565453,0.0917037089820951,0.0261273749929387,0.1145486250170506,7.979100337252021e-05,0.0071340409922413,0.0002084579900838,0.0005549579800572,0.0021038330160081,5.8999983593821526e-05,1.1083000572398303e-05,0.0815488750231452,0.0917037089820951,0.0917000389890745,3.66999302059412e-06,0.2323797089920845,,,,,,,,,,,,,,,,,,
5,12,Random Sampling,20.754536149758657,0.3386222473178995,0.0139431581681209,0.1425687080190982,0.0261273749929387,0.130239000020083,,,,,,,,,0.1425687080190982,0.1425643340044189,4.374014679342508e-06,0.29893508303212,0.0090069169818889,0.0144307500158902,0.0349002500006463,0.0010199579992331,0.0013538750063162,0.081852584000444,,,,,,,,,,,,
5,12,Non-random,21.666920821690773,0.0738377564464521,0.0059783866545603,0.6036315420060419,0.0261273749929387,0.1436551669903565,,,,,,,,,0.6036315420060419,0.6036277500388678,3.791967174038291e-06,0.7734140839893371,,,,,,,0.4107473750191275,0.1901398750196676,0.0027405000000726,,,,,,,,,
5,13,Random Projection,18.624828789224036,0.4991153773762469,0.0519863449384333,0.1877042080159299,0.0154025829979218,0.1404124579858034,7.404200732707977e-05,0.0086519999895244,0.0007004589715506,0.0016386670176871,0.0012461669975891,7.358301081694663e-05,1.1166994227096438e-05,0.1753036660084035,0.1877042080159299,0.1876997509971261,4.457018803805113e-06,0.3435192489996552,,,,,,,,,,,,,,,,,,
5,13,Random Sampling,20.422912875464984,0.2777526821005082,0.0124518499955125,0.2903229169896804,0.0154025829979218,0.1471919160103425,,,,,,,,,0.2903229169896804,0.290316623984836,6.293004844337702e-06,0.4529174159979447,0.0053391249966807,0.0182105829881038,0.0383633330056909,0.0042036669910885,0.0014063749986235,0.2227935410046484,,,,,,,,,,,,
5,13,Non-random,21.77766000282442,0.0607189911537737,0.002519126702743,0.5311209170031361,0.0154025829979218,0.16253658401547,,,,,,,,,0.5311209170031361,0.5311193329980597,1.5840050764381886e-06,0.709060084016528,,,,,,,0.2992209579970222,0.2311962499807123,0.0007021250203251,,,,,,,,,
5,14,Random Projection,16.995229782139894,0.5121776773950686,0.0406240574113733,0.1849443329847417,0.016928666998865,0.1741740409925114,0.0001351659884676,0.01220654201461,0.0002322920190636,0.0005850419984199,0.0083613330207299,0.0025035830039996,2.8458016458898783e-05,0.1608867920003831,0.1849443329847417,0.1849392080621328,5.124922608956695e-06,0.3760470409761183,,,,,,,,,,,,,,,,,,
5,14,Random Sampling,21.050107022706364,0.3081874647092038,0.0127002345348479,0.221105875010835,0.016928666998865,0.2943080420081969,,,,,,,,,0.221105875010835,0.2211001250252593,5.749985575675964e-06,0.532342584017897,0.0055637500190641,0.0144050419912673,0.0440145000175107,0.003871374996379,0.0032774580176919,0.1499679999833461,,,,,,,,,,,,
5,14,Non-random,21.817446740939985,0.0651232825145868,0.0071120689655172,0.4256937500031199,0.016928666998865,0.1833548330178018,,,,,,,,,0.4256937500031199,0.4256911260017659,2.6240013539791107e-06,0.6259772500197869,,,,,,,0.2650309579912573,0.1594960840011481,0.0011640840093605,,,,,,,,,
5,15,Random Projection,15.86887752624335,0.4124223602484471,0.0383419607373976,0.1436238330206833,0.0307806659839116,0.1485933749936521,0.0001339580048806,0.0098250419832766,0.000246125011472,0.0004787909856531,0.0026292499969713,0.0001599160023033,3.304099664092064e-05,0.1301118750125169,0.1436238330206833,0.1436179979937151,5.83502696827054e-06,0.3229978739982471,,,,,,,,,,,,,,,,,,
5,15,Random Sampling,21.083852992056688,0.2951063429324299,0.0120680814845415,0.1806003749952651,0.0307806659839116,0.1267561249842401,,,,,,,,,0.1806003749952651,0.1805952079885173,5.1670067477971315e-06,0.3381371659634169,0.0168331669992767,0.0100588749919552,0.0351233330147806,0.0025760419957805,0.0013567080022767,0.1146470829844474,,,,,,,,,,,,
5,15,Non-random,22.04964808637147,0.0520609824957651,0.0033219381688466,0.3773575000232085,0.0307806659839116,0.1583601250022184,,,,,,,,,0.3773575000232085,0.377352957992116,4.542031092569232e-06,0.5664982910093386,,,,,,,0.2918848750123288,0.0844098329835105,0.0010582499962765,,,,,,,,,
5,16,Random Projection,19.117895569933516,0.7159043854696029,0.0441923696940182,0.241582833987195,0.0215526249958202,0.2286577080085408,0.0001492500014137,0.0090651249920483,0.0014854169858153,0.0009672919986769,0.0012559159949887,0.0001122090034186,3.158301115036011e-05,0.2285098750144243,0.241582833987195,0.2415766670019365,6.166985258460045e-06,0.491793166991556,,,,,,,,,,,,,,,,,,
