experiment,sweep,x_col,x_value,density_level,rep,seed,n,K,m,rho_n,a_in,b_out,signal_gap,p_in,p_out,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,sampling_mode,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,method_wall_sec,algorithm_total_wall_sec,non_random_eigensolver,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,3,220260509,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,159925,938438,0.03753752,0.016449375,0.0253355,sparse,0,0,95.955,131,159840.0384,31.96800768,95.90402304,0.249849969993999,Random sampling,random_sampling,0,1,1,0.00116654166666667,0.0232845833333333,0.0649323333333333,,0.0164234583333333,0.000123375,0.006600625,0.023160875,1.05771781645528,0.855422095818599,NaN,NaN,NaN,NaN,NaN,NaN,0.0106709166666667,471719,329557,0.7,655540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,3,220260509,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,159925,938438,0.03753752,0.016449375,0.0253355,sparse,0,0,95.955,131,159840.0384,31.96800768,95.90402304,0.249849969993999,CountSketch RP,countsketch_random_projection,0,1,1,0.0010695,0.0869251666666667,0.128579291666667,,0.0802232916666667,7.3375e-05,0.00649775,0.0868050833333333,0.999999684862895,0.782010923185244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000118208333333333,162,19,50,0,0.00335541666666667,0.051381375,0.0156622083333333,0.00754220833333333,0.001921,0.000113833333333333
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,4,220260510,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,160138,939874,0.03759496,0.0162097083333333,0.0247317916666667,sparse,0,0,96.0828,133,159840.0384,31.96800768,95.90402304,0.249849969993999,Non-random eigs,non_random,0,1,1,0.00170966666666667,0.0131120833333333,0.0539242083333333,eigs,0.00631916666666667,7.86666666666667e-05,0.006584875,0.0129950833333333,1,0.779164498389996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,4,220260510,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,160138,939874,0.03759496,0.0162097083333333,0.0247317916666667,sparse,0,0,96.0828,133,159840.0384,31.96800768,95.90402304,0.249849969993999,Gaussian RP,gaussian_random_projection,0,1,1,0.00197354166666667,0.09255625,0.133330083333333,,0.0861659166666667,0.000103458333333333,0.00611920833333333,0.092401375,0.999999674932291,0.779148670928285,0.00256479166666667,0.057423875,0.0166278333333333,0.00734620833333333,0.00199929166666667,0.000111458333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,4,220260510,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,160138,939874,0.03759496,0.0162097083333333,0.0247317916666667,sparse,0,0,96.0828,133,159840.0384,31.96800768,95.90402304,0.249849969993999,Random sampling,random_sampling,0,1,1,0.001152375,0.0225218333333333,0.0633139583333333,,0.016020875,7.52083333333333e-05,0.006276375,0.0223850833333333,1.05041732365285,0.846204773351307,NaN,NaN,NaN,NaN,NaN,NaN,0.0107635,472437,330967,0.7,658499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,4,220260510,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,160138,939874,0.03759496,0.0162097083333333,0.0247317916666667,sparse,0,0,96.0828,133,159840.0384,31.96800768,95.90402304,0.249849969993999,CountSketch RP,countsketch_random_projection,0,1,1,0.00103945833333333,0.0872507083333333,0.128053833333333,,0.080826125,7.48333333333333e-05,0.006211375,0.0871241666666667,0.99999969917455,0.779144079520324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000137833333333333,162,17,46,0,0.00301758333333333,0.051262375,0.01659675,0.00763704166666667,0.00194066666666667,0.000115
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,5,220260511,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,160084,939560,0.0375824,0.0203923333333333,0.02525675,sparse,0,0,96.0504,138,159840.0384,31.96800768,95.90402304,0.249849969993999,Non-random eigs,non_random,0,1,1,0.001184125,0.0112794583333333,0.0567960833333333,eigs,0.00636516666666667,0.000194625,0.00458720833333333,0.0111655,1,0.782001390073778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,5,220260511,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,160084,939560,0.0375824,0.0203923333333333,0.02525675,sparse,0,0,96.0504,138,159840.0384,31.96800768,95.90402304,0.249849969993999,Gaussian RP,gaussian_random_projection,0,1,1,0.000754458333333333,0.0909122916666667,0.136422125,,0.08581525,9.14583333333333e-05,0.00486633333333333,0.0907855,0.999999674696865,0.781983551023883,0.00258775,0.0569335,0.0164652916666667,0.00734716666666667,0.00219904166666667,0.000181458333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,5,220260511,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,160084,939560,0.0375824,0.0203923333333333,0.02525675,sparse,0,0,96.0504,138,159840.0384,31.96800768,95.90402304,0.249849969993999,Random sampling,random_sampling,0,1,1,0.0007215,0.0217375416666667,0.0672417083333333,,0.0166475416666667,7.99583333333333e-05,0.004865125,0.0216050416666667,1.05529697080272,0.853155764420399,NaN,NaN,NaN,NaN,NaN,NaN,0.010866375,472280,330747,0.7,657977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,5,220260511,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,160084,939560,0.0375824,0.0203923333333333,0.02525675,sparse,0,0,96.0504,138,159840.0384,31.96800768,95.90402304,0.249849969993999,CountSketch RP,countsketch_random_projection,0,1,1,0.000730041666666667,0.08710925,0.1325805,,0.0824101666666667,0.000106791666666667,0.00441445833333333,0.086947,0.999999646904846,0.781984120082198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000124083333333333,162,17,50,0,0.00569891666666667,0.05063625,0.0161908333333333,0.007474375,0.002064,0.000101416666666667
