n,rep,seed,K,m_values,num_hyperedges_total,misclassification_rate,ARI,NMI,generation_wall_sec,zhou_laplacian_wall_sec,spectral_clustering_wall_sec,metric_wall_sec,num_isolated_nodes,hypergraph_degree_mean,hypergraph_degree_max,zhou_laplacian_nnz,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,algorithm_total_wall_sec,p_in_m2,p_out_m2,num_edges_m2,sampling_m2,p_in_m3,p_out_m3,num_edges_m3,sampling_m3,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb
5000,2,5020335469,6,"2,3",20413,0.2578,0.478703816701086,0.45592306520009823,1.135366299999987,0.07523909999997613,0.11411259999999857,0.02777230000003783,0,8.977,22.0,62008,0.026458800000000338,0.00011610000001383014,0.08753249999995205,1.3247127999999293,0.0048,0.0006,16354,sparse,1.44e-06,1.6e-07,4059,sparse,2.3125,1.4476562000000968,6.491903305053711,214.6640625,214.82421875,0.16015625
5000,3,5020335470,6,"2,3",20244,0.3358,0.3777194296837215,0.37625541091345055,1.076384800000028,0.06921330000000125,0.16082969999990837,0.02604729999995925,2,8.9362,24.0,62202,0.027267899999969814,0.0001535000000103537,0.13340290000007826,1.3064224000000877,0.0048,0.0006,16051,sparse,1.44e-06,1.6e-07,4193,sparse,2.578125,1.4187561999999616,6.459900856018066,214.82421875,214.83203125,0.0078125
5000,4,5020335471,6,"2,3",20621,0.2192,0.5428273731731461,0.5117991764965019,1.1062142000000676,0.06526589999998578,0.11038859999996475,0.02719359999991866,0,9.0922,21.0,63036,0.025381100000004153,0.00014760000010483054,0.08485440000004019,1.2818632000002026,0.0048,0.0006,16402,sparse,1.44e-06,1.6e-07,4219,sparse,2.203125,1.4012749999999414,6.564090728759766,214.83203125,214.80078125,-0.03125
5000,5,5020335472,6,"2,3",20445,0.2468,0.49660100240218,0.4711394121393556,1.073843800000077,0.06662359999995715,0.10895460000006096,0.030764100000055805,1,8.9906,21.0,62082,0.023593000000005304,0.00011180000001331791,0.08524400000010246,1.2494162000001552,0.0048,0.0006,16382,sparse,1.44e-06,1.6e-07,4063,sparse,2.234375,1.3724566999999297,6.496279716491699,214.80078125,214.546875,-0.25390625
5000,6,5020335473,6,"2,3",20302,0.2592,0.48103974987367,0.4582509960026195,1.0858213000000205,0.06698710000000574,0.14897320000000036,0.029693699999938872,0,8.9476,22.0,62078,0.02687309999998888,0.00012919999994664977,0.12196499999993193,1.3017756999998937,0.0048,0.0006,16168,sparse,1.44e-06,1.6e-07,4134,sparse,2.34375,1.4154128000000128,6.469064712524414,214.546875,214.796875,0.25
5000,7,5020335474,6,"2,3",20280,0.2506,0.489764587393076,0.4637397744168588,1.0731771000000663,0.06443170000000009,0.10240699999997105,0.028917200000023513,0,8.9344,23.0,61954,0.026545100000021193,0.00016819999996187107,0.0756879000000481,1.2400100000000975,0.0048,0.0006,16168,sparse,1.44e-06,1.6e-07,4112,sparse,2.21875,1.35447709999994,6.461606979370117,214.796875,214.57421875,-0.22265625
5000,8,5020335475,6,"2,3",20426,0.2306,0.5230527971820739,0.49368671300412426,1.098675099999923,0.06718709999995554,0.11358889999996791,0.028491599999938444,1,8.988,22.0,62152,0.025242199999979675,0.00013020000005781185,0.08821160000002237,1.2794461999999385,0.0048,0.0006,16338,sparse,1.44e-06,1.6e-07,4088,sparse,2.21875,1.4066141999999218,6.494759559631348,214.57421875,214.328125,-0.24609375
5000,9,5020335476,6,"2,3",20201,0.2372,0.512085878715148,0.4839859037041051,1.0788601999998946,0.06644869999990988,0.11442109999995864,0.026018000000021857,1,8.889,21.0,61526,0.026001899999982925,0.00011410000001887965,0.0883005000000594,1.2597253999998657,0.0048,0.0006,16158,sparse,1.44e-06,1.6e-07,4043,sparse,2.203125,1.3727188000000297,6.433459281921387,214.328125,214.5078125,0.1796875
5000,10,5020335477,6,"2,3",20315,0.2306,0.5229298131815956,0.49302376318069047,1.1165952000000061,0.06825710000009622,0.11274059999993824,0.03449239999997644,1,8.9382,21.0,61804,0.025415000000066357,0.000146500000028027,0.08717290000004141,1.2975867000002381,0.0048,0.0006,16254,sparse,1.44e-06,1.6e-07,4061,sparse,2.234375,1.412997500000074,6.464996337890625,214.5078125,214.64453125,0.13671875
5000,1,5020355482,8,"2,3",17851,0.7354,0.04450683160178821,0.06563987063472872,0.961862300000007,0.06054359999995995,0.343626200000017,0.029373500000019703,3,7.8926,20.0,55706,0.094073000000094,0.00015120000000479195,0.24939649999998892,1.3660266000000547,0.0048,0.0006,14090,sparse,1.44e-06,1.6e-07,3761,sparse,3.09375,1.4634009000000106,6.018880844116211,214.72265625,213.8828125,-0.83984375
5000,2,5020355483,8,"2,3",17705,0.7336,0.05011159523546197,0.07007143857181487,0.961640999999986,0.06932310000001962,0.31246709999993527,0.024677599999904487,1,7.8194,21.0,55132,0.07680870000001505,0.00016700000003311288,0.23548559999994723,1.343425400000001,0.0048,0.0006,14018,sparse,1.44e-06,1.6e-07,3687,sparse,2.984375,1.4377922999999555,5.985344886779785,213.8828125,213.79296875,-0.08984375
5000,3,5020355484,8,"2,3",17915,0.7608,0.03507695799954119,0.05785471822241317,0.9247727000000623,0.05836990000000242,0.33419149999997444,0.031076900000016394,1,7.921,20.0,55892,0.06640140000001793,0.00014669999995930993,0.26763770000002296,1.317328400000065,0.0048,0.0006,14140,sparse,1.44e-06,1.6e-07,3775,sparse,3.0,1.4177128000000039,6.031817436218262,213.79296875,214.01171875,0.21875
5000,4,5020355485,8,"2,3",17815,0.771,0.030796400001184176,0.0488169870370756,0.9512550000000601,0.05767599999990125,0.36413579999998547,0.030300000000011096,0,7.8874,19.0,55812,0.07385239999996429,0.00015180000002601446,0.29012599999998656,1.3730611999999383,0.0048,0.0006,14008,sparse,1.44e-06,1.6e-07,3807,sparse,3.171875,1.4752694999999676,6.016265869140625,214.01171875,213.796875,-0.21484375
5000,5,5020355486,8,"2,3",17762,0.7332,0.05060668191557159,0.07268245884307145,0.9420412000000624,0.05590790000007928,0.28643160000001444,0.02408950000005916,1,7.8632,22.0,55636,0.05885390000003099,0.0001336000000264903,0.22743830000001708,1.2843749000002163,0.0048,0.0006,13970,sparse,1.44e-06,1.6e-07,3792,sparse,2.8125,1.385095099999944,6.00588321685791,213.796875,214.3984375,0.6015625
5000,6,5020355487,8,"2,3",17660,0.767,0.03556599039438624,0.05498718206602625,0.936884100000043,0.055713700000069366,0.32599770000001627,0.029592500000035216,0,7.798,19.0,54958,0.05420240000000831,0.00023859999998876447,0.2715517000000318,1.3185905000001412,0.0048,0.0006,13990,sparse,1.44e-06,1.6e-07,3670,sparse,3.046875,1.434005700000057,5.975768089294434,214.3984375,214.26171875,-0.13671875
5000,7,5020355488,8,"2,3",17919,0.7482,0.038209546034088666,0.060117724365018776,0.9610517999999502,0.06006049999996321,0.30771419999996397,0.030460199999993165,5,7.9054,20.0,55558,0.05855149999990772,0.0001397999999426247,0.2490176999999676,1.3288212999997313,0.0048,0.0006,14230,sparse,1.44e-06,1.6e-07,3689,sparse,2.921875,1.4338030000000117,6.017799377441406,214.26171875,214.33203125,0.0703125
5000,8,5020355489,8,"2,3",17736,0.7604,0.03680602110112706,0.056006113223988775,0.9427342999999837,0.05728229999999712,0.28021320000004835,0.023973299999966002,1,7.8464,22.0,55460,0.05615979999993215,0.00014950000002045272,0.22389829999997346,1.2802241999999069,0.0048,0.0006,13976,sparse,1.44e-06,1.6e-07,3760,sparse,2.890625,1.3795085000000427,5.998556137084961,214.33203125,214.1171875,-0.21484375
5000,9,5020355490,8,"2,3",17906,0.7542,0.03740299963100911,0.060840554344808444,0.9579628000000184,0.05994620000001305,0.28645819999997,0.02508299999999508,0,7.9268,21.0,56060,0.04445799999996325,0.00015189999999165593,0.24184339999999338,1.3043622999999798,0.0048,0.0006,14084,sparse,1.44e-06,1.6e-07,3822,sparse,2.9375,1.4171018000000686,6.037208557128906,214.1171875,213.88671875,-0.23046875
