dataset,rep,method_i,method_j,ari
email_eu,6,Random Sampling (p=0.7),Random Sampling (p=0.8),0.70280460858618
email_eu,6,Random Sampling (p=0.7),CountSketch,0.73144248653605
email_eu,6,Random Sampling (p=0.7),SIGN Bidirectional,0.726519620025053
email_eu,6,Random Sampling (p=0.8),CountSketch,0.795033721915406
email_eu,6,Random Sampling (p=0.8),SIGN Bidirectional,0.804798653992271
email_eu,6,CountSketch,SIGN Bidirectional,0.832662990028425
email_eu,7,Non-random,Random Projection,0.840727173114783
email_eu,7,Non-random,Random Sampling (p=0.7),0.77964870134754
email_eu,7,Non-random,Random Sampling (p=0.8),0.839526114927165
email_eu,7,Non-random,CountSketch,0.725828278786888
email_eu,7,Non-random,SIGN Bidirectional,0.808895736530635
email_eu,7,Random Projection,Random Sampling (p=0.7),0.760320593041402
email_eu,7,Random Projection,Random Sampling (p=0.8),0.815396385720813
email_eu,7,Random Projection,CountSketch,0.734728198333729
email_eu,7,Random Projection,SIGN Bidirectional,0.850241154275021
email_eu,7,Random Sampling (p=0.7),Random Sampling (p=0.8),0.770835817161124
email_eu,7,Random Sampling (p=0.7),CountSketch,0.659334394846787
email_eu,7,Random Sampling (p=0.7),SIGN Bidirectional,0.756908240618591
email_eu,7,Random Sampling (p=0.8),CountSketch,0.699825967075593
email_eu,7,Random Sampling (p=0.8),SIGN Bidirectional,0.809146626074071
email_eu,7,CountSketch,SIGN Bidirectional,0.753266261302403
email_eu,8,Non-random,Random Projection,0.854920792454958
email_eu,8,Non-random,Random Sampling (p=0.7),0.789915652844729
email_eu,8,Non-random,Random Sampling (p=0.8),0.835122505953809
email_eu,8,Non-random,CountSketch,0.767986124497251
email_eu,8,Non-random,SIGN Bidirectional,0.744894385986408
email_eu,8,Random Projection,Random Sampling (p=0.7),0.758374245257722
email_eu,8,Random Projection,Random Sampling (p=0.8),0.826384876844586
email_eu,8,Random Projection,CountSketch,0.844804632927262
email_eu,8,Random Projection,SIGN Bidirectional,0.727586717045763
email_eu,8,Random Sampling (p=0.7),Random Sampling (p=0.8),0.763597130113802
email_eu,8,Random Sampling (p=0.7),CountSketch,0.7277860278122
email_eu,8,Random Sampling (p=0.7),SIGN Bidirectional,0.678714181708832
email_eu,8,Random Sampling (p=0.8),CountSketch,0.786535928609035
email_eu,8,Random Sampling (p=0.8),SIGN Bidirectional,0.699631443833029
email_eu,8,CountSketch,SIGN Bidirectional,0.674944223736798
email_eu,9,Non-random,Random Projection,0.789703879152446
email_eu,9,Non-random,Random Sampling (p=0.7),0.819366981127862
email_eu,9,Non-random,Random Sampling (p=0.8),0.786920741673153
email_eu,9,Non-random,CountSketch,0.770598007571711
email_eu,9,Non-random,SIGN Bidirectional,0.797765765514908
email_eu,9,Random Projection,Random Sampling (p=0.7),0.795326562825268
email_eu,9,Random Projection,Random Sampling (p=0.8),0.760945023610259
email_eu,9,Random Projection,CountSketch,0.867384145879452
email_eu,9,Random Projection,SIGN Bidirectional,0.836180763142668
email_eu,9,Random Sampling (p=0.7),Random Sampling (p=0.8),0.811680014440709
email_eu,9,Random Sampling (p=0.7),CountSketch,0.770803106920803
email_eu,9,Random Sampling (p=0.7),SIGN Bidirectional,0.813027027769788
email_eu,9,Random Sampling (p=0.8),CountSketch,0.741180166675672
email_eu,9,Random Sampling (p=0.8),SIGN Bidirectional,0.778720906476981
email_eu,9,CountSketch,SIGN Bidirectional,0.824260016988156
email_eu,10,Non-random,Random Projection,0.769571397005727
email_eu,10,Non-random,Random Sampling (p=0.7),0.768256656772743
email_eu,10,Non-random,Random Sampling (p=0.8),0.781629987521147
email_eu,10,Non-random,CountSketch,0.812466864479256
email_eu,10,Non-random,SIGN Bidirectional,0.801654887287367
email_eu,10,Random Projection,Random Sampling (p=0.7),0.791181633530344
email_eu,10,Random Projection,Random Sampling (p=0.8),0.825011665339096
email_eu,10,Random Projection,CountSketch,0.826698061096296
email_eu,10,Random Projection,SIGN Bidirectional,0.867368798306292
email_eu,10,Random Sampling (p=0.7),Random Sampling (p=0.8),0.793528747135755
email_eu,10,Random Sampling (p=0.7),CountSketch,0.783530248375109
email_eu,10,Random Sampling (p=0.7),SIGN Bidirectional,0.790875321572036
email_eu,10,Random Sampling (p=0.8),CountSketch,0.827193236233725
email_eu,10,Random Sampling (p=0.8),SIGN Bidirectional,0.805853938675873
email_eu,10,CountSketch,SIGN Bidirectional,0.815162288831322
email_eu,11,Non-random,Random Projection,0.830548441730251
email_eu,11,Non-random,Random Sampling (p=0.7),0.750226852732707
email_eu,11,Non-random,Random Sampling (p=0.8),0.83800715960878
email_eu,11,Non-random,CountSketch,0.775566124411611
email_eu,11,Non-random,SIGN Bidirectional,0.810872151479556
email_eu,11,Random Projection,Random Sampling (p=0.7),0.724475196480243
email_eu,11,Random Projection,Random Sampling (p=0.8),0.836590032704311
email_eu,11,Random Projection,CountSketch,0.836208080378468
email_eu,11,Random Projection,SIGN Bidirectional,0.844785179203943
email_eu,11,Random Sampling (p=0.7),Random Sampling (p=0.8),0.722362210503293
email_eu,11,Random Sampling (p=0.7),CountSketch,0.71686946249104
email_eu,11,Random Sampling (p=0.7),SIGN Bidirectional,0.700903243176033
email_eu,11,Random Sampling (p=0.8),CountSketch,0.784672669585122
email_eu,11,Random Sampling (p=0.8),SIGN Bidirectional,0.787236768696274
email_eu,11,CountSketch,SIGN Bidirectional,0.84496516743012
email_eu,12,Non-random,Random Projection,0.805623792150753
email_eu,12,Non-random,Random Sampling (p=0.7),0.752985660861317
email_eu,12,Non-random,Random Sampling (p=0.8),0.800489148692557
email_eu,12,Non-random,CountSketch,0.718613854031501
email_eu,12,Non-random,SIGN Bidirectional,0.819772836268057
email_eu,12,Random Projection,Random Sampling (p=0.7),0.749446675312605
email_eu,12,Random Projection,Random Sampling (p=0.8),0.777621916897719
email_eu,12,Random Projection,CountSketch,0.741337470847756
email_eu,12,Random Projection,SIGN Bidirectional,0.792104447775345
email_eu,12,Random Sampling (p=0.7),Random Sampling (p=0.8),0.753243821986789
email_eu,12,Random Sampling (p=0.7),CountSketch,0.663926809243127
email_eu,12,Random Sampling (p=0.7),SIGN Bidirectional,0.748048646228201
email_eu,12,Random Sampling (p=0.8),CountSketch,0.679538470598272
email_eu,12,Random Sampling (p=0.8),SIGN Bidirectional,0.792564144870441
email_eu,12,CountSketch,SIGN Bidirectional,0.692735521993592
email_eu,13,Non-random,Random Projection,0.824672002106077
email_eu,13,Non-random,Random Sampling (p=0.7),0.755706483790085
email_eu,13,Non-random,Random Sampling (p=0.8),0.799992117610878
email_eu,13,Non-random,CountSketch,0.788144275888394
email_eu,13,Non-random,SIGN Bidirectional,0.785828260210137
email_eu,13,Random Projection,Random Sampling (p=0.7),0.693014363949242
email_eu,13,Random Projection,Random Sampling (p=0.8),0.801806628129374
email_eu,13,Random Projection,CountSketch,0.844058351416595
email_eu,13,Random Projection,SIGN Bidirectional,0.839108110950973
email_eu,13,Random Sampling (p=0.7),Random Sampling (p=0.8),0.657635161542633
email_eu,13,Random Sampling (p=0.7),CountSketch,0.677695244852787
email_eu,13,Random Sampling (p=0.7),SIGN Bidirectional,0.692842583485385
email_eu,13,Random Sampling (p=0.8),CountSketch,0.749981353266831
