dataset,rep,method_i,method_j,ari
political_blog,7,CountSketch,Random Sampling (p=0.7),0.9523524607661176
political_blog,7,CountSketch,Random Sampling (p=0.8),0.9566371538903514
political_blog,7,SIGN Bidirectional,Random Sampling (p=0.7),0.9523524607661176
political_blog,7,SIGN Bidirectional,Random Sampling (p=0.8),0.9566371538903514
political_blog,7,Random Sampling (p=0.7),Random Sampling (p=0.8),0.9378315039339292
political_blog,8,Non-random,Random Projection,1.0
political_blog,8,Non-random,CountSketch,1.0
political_blog,8,Non-random,SIGN Bidirectional,1.0
political_blog,8,Non-random,Random Sampling (p=0.7),0.914096563283431
political_blog,8,Non-random,Random Sampling (p=0.8),0.9566371538903514
political_blog,8,Random Projection,CountSketch,1.0
political_blog,8,Random Projection,SIGN Bidirectional,1.0
political_blog,8,Random Projection,Random Sampling (p=0.7),0.914096563283431
political_blog,8,Random Projection,Random Sampling (p=0.8),0.9566371538903514
political_blog,8,CountSketch,SIGN Bidirectional,1.0
political_blog,8,CountSketch,Random Sampling (p=0.7),0.914096563283431
political_blog,8,CountSketch,Random Sampling (p=0.8),0.9566371538903514
political_blog,8,SIGN Bidirectional,Random Sampling (p=0.7),0.914096563283431
political_blog,8,SIGN Bidirectional,Random Sampling (p=0.8),0.9566371538903514
political_blog,8,Random Sampling (p=0.7),Random Sampling (p=0.8),0.8993981211971334
political_blog,9,Non-random,Random Projection,1.0
political_blog,9,Non-random,CountSketch,1.0
political_blog,9,Non-random,SIGN Bidirectional,1.0
political_blog,9,Non-random,Random Sampling (p=0.7),0.9022449935185339
political_blog,9,Non-random,Random Sampling (p=0.8),0.9324008362952785
political_blog,9,Random Projection,CountSketch,1.0
political_blog,9,Random Projection,SIGN Bidirectional,1.0
political_blog,9,Random Projection,Random Sampling (p=0.7),0.9022449935185339
political_blog,9,Random Projection,Random Sampling (p=0.8),0.9324008362952785
political_blog,9,CountSketch,SIGN Bidirectional,1.0
political_blog,9,CountSketch,Random Sampling (p=0.7),0.9022449935185339
political_blog,9,CountSketch,Random Sampling (p=0.8),0.9324008362952785
political_blog,9,SIGN Bidirectional,Random Sampling (p=0.7),0.9022449935185339
political_blog,9,SIGN Bidirectional,Random Sampling (p=0.8),0.9324008362952785
political_blog,9,Random Sampling (p=0.7),Random Sampling (p=0.8),0.8911694520216161
political_blog,10,Non-random,Random Projection,1.0
political_blog,10,Non-random,CountSketch,1.0
political_blog,10,Non-random,SIGN Bidirectional,1.0
political_blog,10,Non-random,Random Sampling (p=0.7),0.9318228972331041
political_blog,10,Non-random,Random Sampling (p=0.8),0.952545636032055
political_blog,10,Random Projection,CountSketch,1.0
political_blog,10,Random Projection,SIGN Bidirectional,1.0
political_blog,10,Random Projection,Random Sampling (p=0.7),0.9318228972331041
political_blog,10,Random Projection,Random Sampling (p=0.8),0.952545636032055
political_blog,10,CountSketch,SIGN Bidirectional,1.0
political_blog,10,CountSketch,Random Sampling (p=0.7),0.9318228972331041
political_blog,10,CountSketch,Random Sampling (p=0.8),0.952545636032055
political_blog,10,SIGN Bidirectional,Random Sampling (p=0.7),0.9318228972331041
political_blog,10,SIGN Bidirectional,Random Sampling (p=0.8),0.952545636032055
political_blog,10,Random Sampling (p=0.7),Random Sampling (p=0.8),0.9228859099346575
political_blog,11,Non-random,Random Projection,1.0
political_blog,11,Non-random,CountSketch,1.0
political_blog,11,Non-random,SIGN Bidirectional,1.0
political_blog,11,Non-random,Random Sampling (p=0.7),0.9426829595289556
political_blog,11,Non-random,Random Sampling (p=0.8),0.9613428436063933
political_blog,11,Random Projection,CountSketch,1.0
political_blog,11,Random Projection,SIGN Bidirectional,1.0
political_blog,11,Random Projection,Random Sampling (p=0.7),0.9426829595289556
political_blog,11,Random Projection,Random Sampling (p=0.8),0.9613428436063933
political_blog,11,CountSketch,SIGN Bidirectional,1.0
political_blog,11,CountSketch,Random Sampling (p=0.7),0.9426829595289556
political_blog,11,CountSketch,Random Sampling (p=0.8),0.9613428436063933
political_blog,11,SIGN Bidirectional,Random Sampling (p=0.7),0.9426829595289556
political_blog,11,SIGN Bidirectional,Random Sampling (p=0.8),0.9613428436063933
political_blog,11,Random Sampling (p=0.7),Random Sampling (p=0.8),0.9231951719757995
political_blog,12,Non-random,Random Projection,1.0
political_blog,12,Non-random,CountSketch,1.0
political_blog,12,Non-random,SIGN Bidirectional,1.0
political_blog,12,Non-random,Random Sampling (p=0.7),0.9564553141020853
political_blog,12,Non-random,Random Sampling (p=0.8),0.9566371538903514
political_blog,12,Random Projection,CountSketch,1.0
political_blog,12,Random Projection,SIGN Bidirectional,1.0
political_blog,12,Random Projection,Random Sampling (p=0.7),0.9564553141020853
