dataset,rep,method,eval_mode,F1,NMI,ARI,time_rand_sec,time_post_sec,time_total_sec
political_blog,1,Random Projection,truth,0.5755254721757882,0.17839431561825164,0.07990011061571049,,,0.18543050000153016
political_blog,1,Random Sampling (p=0.7),truth,0.593449332765999,0.1938055859339004,0.09351968706576631,0.001063916992279701,0.2909087500011083,0.29197966698848177
political_blog,1,Random Sampling (p=0.8),truth,0.5755254721757882,0.17839431561825164,0.07990011061571049,0.001795792006305419,0.28998104100173805,0.29178329100250266
political_blog,1,CountSketch,truth,0.5755254721757882,0.17839431561825164,0.07990011061571049,0.0003092499973718077,0.2477138329995796,0.24802308299695142
political_blog,1,SIGN Bidirectional,truth,0.5755254721757882,0.17839431561825164,0.07990011061571049,0.00013416699948720634,0.36899666700628586,0.36913083400577307
political_blog,1,Non-random,truth,0.5755254721757882,0.17839431561825164,0.07990011061571049,0.0,0.3207256250025239,0.3207261670031585
political_blog,2,Random Projection,truth,0.5755254721757882,0.17839431561825164,0.07990011061571049,,,0.33593770799052436
political_blog,2,Random Sampling (p=0.7),truth,0.576822755331891,0.17949528443767623,0.0808381233357191,0.0009708340076031163,0.2208458749955753,0.22182050000992604
political_blog,2,Random Sampling (p=0.8),truth,0.5683221176132095,0.18050121697336138,0.075286429459946,0.0010369170049671084,0.2228473339928314,0.223943707998842
political_blog,2,CountSketch,truth,0.5755254721757882,0.17839431561825164,0.07990011061571049,3.575001028366387e-05,0.2106257919804193,0.21066154199070297
political_blog,2,SIGN Bidirectional,truth,0.5755254721757882,0.17839431561825164,0.07990011061571049,0.0001000829943222925,0.3705201260163449,0.37062020901066717
political_blog,2,Non-random,truth,0.5755254721757882,0.17839431561825164,0.07990011061571049,0.0,0.5217789169983007,0.5217795420030598
political_blog,3,Random Projection,truth,0.5755254721757882,0.17839431561825164,0.07990011061571049,,,0.10925058300199453
political_blog,3,Random Sampling (p=0.7),truth,0.5806986638645939,0.18279765873870896,0.08368429805933694,0.0010444170038681477,0.4291066250007134,0.4301556669961428
political_blog,3,Random Sampling (p=0.8),truth,0.5624033153376022,0.1673746591474234,0.07081457403698152,0.0015578750026179478,0.13450504199136049,0.13607916700129863
political_blog,3,CountSketch,truth,0.5755254721757882,0.17839431561825164,0.07990011061571049,6.333399505820125e-05,0.25975408300291747,0.25981741699797567
political_blog,3,SIGN Bidirectional,truth,0.5755254721757882,0.17839431561825164,0.07990011061571049,5.6667005992494524e-05,0.2987252499879105,0.298781916993903
political_blog,3,Non-random,truth,0.5755254721757882,0.17839431561825164,0.07990011061571049,0.0,0.30009958299342543,0.3000997909985017
political_blog,4,Random Projection,truth,0.5755254721757882,0.17839431561825164,0.07990011061571049,,,0.30569512500369456
political_blog,4,Random Sampling (p=0.7),truth,0.5663688240277489,0.17068302539148772,0.07348399437640117,0.0009444159950362518,0.28342454200901557,0.2843727090075845
political_blog,4,Random Sampling (p=0.8),truth,0.572258151452403,0.183804163072635,0.07803623088820341,0.0009504170011496171,0.3535802920087008,0.35453825000149664
political_blog,4,CountSketch,truth,0.5755254721757882,0.17839431561825164,0.07990011061571049,3.6541998269967735e-05,0.30717524999636225,0.3072117919946322
