K,method,rep,seed,n,m,rho_n,rho_n_multiplier,rho_n_base_equivalent,density_regime,num_hyperedges_total,theta_nnz,theta_density,misclassification_rate,ARI,NMI,generation_wall_sec,hypergraph_laplacian_build_wall_sec,spectral_clustering_wall_sec,metric_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,p_in,p_out,sampling_mode,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb
5,CountSketch random projection,8,20760514,5000,3,32.0,4.0,8.0,rho_n_x4,141208,834896,0.03339584,0.0082,0.979625108893271,0.9654876061675114,6.70256545899997,0.5882553329999496,0.6121087090000401,0.019078083000010793,0,0.0,84.7248,125.0,140633.67680000002,28.12673536,84.38020608000001,0.03990401921920999,0.0007700830000203496,165,18,43,0,0.012994249999962904,0.3600935419999587,0.09486295800002154,0.0483807080000247,0.012251625000033073,0.0003199160000235679,0.5297416660000067,0.00033766600000717517,0.08202199999999493,0.9999995566608064,0.49678272723610384,7.902922123999929,4.608e-05,5.12e-06,sparse,13.727897999999982,9.265993874999992,81.27744579315186,733.453125,735.00390625,1.55078125
5,CountSketch random projection,9,20760515,5000,3,32.0,4.0,8.0,rho_n_x4,140909,833202,0.03332808,0.0076,0.9810793831955039,0.9664888559927571,6.749010583000029,0.5513614579999739,0.6194862090000015,0.01973662500000728,0,0.0,84.5454,118.0,140633.67680000002,28.12673536,84.38020608000001,0.03990401921920999,0.0008856660000446936,165,18,45,0,0.012876415999983237,0.3608269590000077,0.09709454099998993,0.04974362499996232,0.010746082999958162,0.00040949999998929343,0.5326860830000442,0.0003233329999829948,0.08646816699996407,0.9999996210349114,0.49544448022021453,7.919849623999994,4.608e-05,5.12e-06,sparse,13.424168000000009,9.244186791000004,81.11076259613037,735.00390625,734.07421875,-0.9296875
5,CountSketch random projection,10,20760516,5000,3,32.0,4.0,8.0,rho_n_x4,140715,831730,0.0332692,0.0098,0.9756309300524207,0.9585225448956707,6.678331334000006,0.5523977080000009,0.5966762920000406,0.018072583999980907,0,0.0,84.429,122.0,140633.67680000002,28.12673536,84.38020608000001,0.03990401921920999,0.000767332999998871,165,16,44,0,0.012842958000021554,0.3516019589999928,0.08860095799997225,0.048623707999979615,0.010064457999988008,0.0004701249999925494,0.5130352909999942,0.0002767910000329721,0.08335895800001936,0.9999996850070727,0.4980467491497984,7.827400082000054,4.608e-05,5.12e-06,sparse,13.658355999999912,9.171104249999985,80.98279094696045,734.07421875,734.01171875,-0.0625
6,CountSketch random projection,1,20860507,5000,3,32.0,4.0,8.0,rho_n_x4,130929,776444,0.03105776,0.1286,0.7151873278511385,0.6730289401327573,6.2317332500000475,0.5203842500000064,0.5920562090000203,0.018002000000024054,0,0.0,78.5574,110.0,130221.13656832001,26.044227313664003,78.13268194099201,0.027694498899779957,0.0006694580000612405,166,17,43,0,0.01209841700006109,0.2984540410000136,0.09345037499997488,0.04195129200002157,0.00800316599998041,0.00040300000000570435,0.45514879199993175,0.00030499999991207005,0.1365959169999087,0.999999622834832,0.45322809690403437,7.3441672089998065,4.608e-05,5.12e-06,sparse,13.549920000000043,8.591223166000077,75.56835842132568,734.01171875,721.65625,-12.35546875
6,CountSketch random projection,2,20860508,5000,3,32.0,4.0,8.0,rho_n_x4,130929,776384,0.03105536,0.1166,0.7397207129348997,0.6975831461494774,6.24492404099999,0.5341221669999641,0.5818030420000468,0.01809070799993151,0,0.0,78.5574,113.0,130221.13656832001,26.044227313664003,78.13268194099201,0.027694498899779957,0.0007989999999153952,166,15,43,0,0.012456750000069405,0.2976074160000053,0.08874741600004654,0.04113687500000651,0.007748957999979211,0.00028845899998941604,0.4488882080000849,0.0005425410000725606,0.13236570799995206,0.999999522793265,0.4535901104492745,7.360842665000064,4.608e-05,5.12e-06,sparse,13.534328000000073,8.577437541999984,75.5617208480835,721.65625,722.015625,0.359375
6,CountSketch random projection,3,20860509,5000,3,32.0,4.0,8.0,rho_n_x4,129811,770112,0.03080448,0.1296,0.7135006909455326,0.6722634885960368,6.197982292000006,0.5294166670000777,0.5989938330000086,0.019168416999946203,0,0.0,77.8866,118.0,130221.13656832001,26.044227313664003,78.13268194099201,0.027694498899779957,0.0007378330000165079,166,17,49,0,0.011723333999952956,0.3062834169999178,0.09447645800003102,0.043090667000001304,0.007935833000033199,0.00030804100003933854,0.46463091700002224,0.000288374999968255,0.1340685410000333,0.9999996044533287,0.45172327920071587,7.326386792000108,4.608e-05,5.12e-06,sparse,13.380858999999987,8.56260850000001,74.94188594818115,722.015625,722.0234375,0.0078125
6,CountSketch random projection,4,20860510,5000,3,32.0,4.0,8.0,rho_n_x4,130725,774998,0.03099992,0.1282,0.715974872421225,0.6727887003608518,7.2190185409999685,0.5832052499999918,0.6168540830000211,0.01828362499998093,0,0.0,78.435,115.0,130221.13656832001,26.044227313664003,78.13268194099201,0.027694498899779957,0.0007698330000494025,166,16,44,0,0.014221500000076048,0.3185189170000058,0.0979271249999556,0.04227462500000456,0.009592874999952983,0.000488749999931315,0.4838793330000044,0.0003070420000312879,0.13266262499996628,0.999999594132393,0.4541807272904311,8.419072790999962,4.608e-05,5.12e-06,sparse,13.703093999999965,9.711762375000035,75.43887996673584,722.0234375,718.62109375,-3.40234375
6,CountSketch random projection,5,20860511,5000,3,32.0,4.0,8.0,rho_n_x4,130276,772686,0.03090744,0.1302,0.711804702826301,0.6696938790935643,6.509918208000045,0.5355090840000685,0.6206942919999392,0.01795445900006598,0,0.0,78.1656,113.0,130221.13656832001,26.044227313664003,78.13268194099201,0.027694498899779957,0.0008215409999365875,166,17,51,0,0.012573207999935221,0.31038254199995663,0.09283129200002804,0.044028415999946446,0.00993245899996964,0.0005960409999943295,0.47124650000000656,0.00030087499999353895,0.14914150000004156,0.9999996326232582,0.45438606049362557,7.666116167000155,4.608e-05,5.12e-06,sparse,13.720666999999935,9.00441420900006,75.20106029510498,718.62109375,718.859375,0.23828125
6,CountSketch random projection,6,20860512,5000,3,32.0,4.0,8.0,rho_n_x4,130222,772532,0.03090128,0.1088,0.7558461076256362,0.71279372385415,6.253786083000023,0.5126750000000584,0.5888537089999772,0.01800604100003511,0,0.0,78.1332,112.0,130221.13656832001,26.044227313664003,78.13268194099201,0.027694498899779957,0.0007836670000642698,166,16,47,0,0.012183749999962856,0.2973226249999925,0.08982883400005903,0.0414424580000059,0.009714416999941022,0.000503457999911916,0.45189379200007807,0.00043741700005739403,0.13651549999997314,0.9999995274459318,0.4546031555995905,7.35530779200019,4.608e-05,5.12e-06,sparse,13.399118000000044,8.573015041999952,75.17843532562256,718.859375,718.89453125,0.03515625
6,CountSketch random projection,7,20860513,5000,3,32.0,4.0,8.0,rho_n_x4,130709,775252,0.03101008,0.1156,0.7420416301148826,0.6997347140315686,6.237078915999973,0.5268004580000252,0.6021445410000297,0.01807037499997932,0,0.0,78.4254,110.0,130221.13656832001,26.044227313664003,78.13268194099201,0.027694498899779957,0.0007602499999848078,166,17,48,0,0.011707958999977564,0.29761808299997483,0.09276108400001704,0.04242687500004649,0.008411707999925966,0.0004136250000783548,0.4541930409999395,0.00042550000000574073,0.14751983300004667,0.9999995845501987,0.45068548432630295,7.36601774799999,4.608e-05,5.12e-06,sparse,13.625967999999943,8.58927083399999,75.45634365081787,718.89453125,717.1875,-1.70703125
6,CountSketch random projection,8,20860514,5000,3,32.0,4.0,8.0,rho_n_x4,130385,773014,0.03092056,0.1152,0.7426942225915277,0.6994297412901082,6.224387666999974,0.5244883750000326,0.5846249580000631,0.01797645800002101,0,0.0,78.231,115.0,130221.13656832001,26.044227313664003,78.13268194099201,0.027694498899779957,0.0007476250000308937,166,17,43,0,0.011615459000040573,0.29524275000005673,0.08712445799994839,0.041421083000045655,0.010444125000049098,0.0003111249999392385,0.4469947909999519,0.0004612500000575892,0.1371615410000686,0.999999605528126,0.45620706755054174,7.333493624000084,4.608e-05,5.12e-06,sparse,13.618281000000025,8.565963915999987,75.24622249603271,717.1875,717.21875,0.03125
6,CountSketch random projection,9,20860515,5000,3,32.0,4.0,8.0,rho_n_x4,130188,772262,0.03089048,0.105,0.7640281624364933,0.7208193590013775,6.176323166999964,0.533057916999951,0.5736067500000672,0.017917124999939915,0,0.0,78.1128,109.0,130221.13656832001,26.044227313664003,78.13268194099201,0.027694498899779957,0.0008119999999962602,166,16,43,0,0.011837249999985033,0.2951385420000179,0.09874329199999465,0.04060570799993002,0.008450625000023138,0.0005201660000011543,0.45620837500007383,0.0004282920000377999,0.11696395800004211,0.9999995924597855,0.4573435689073358,7.282981709000069,4.608e-05,5.12e-06,sparse,13.214919000000009,8.49775845900001,75.16423320770264,717.21875,717.4375,0.21875
6,CountSketch random projection,10,20860516,5000,3,32.0,4.0,8.0,rho_n_x4,130436,773592,0.03094368,0.0978,0.7791689000681806,0.7361588850290354,6.283175750000055,0.5367660839999644,0.6998838340000475,0.020625208999945244,0,0.0,78.2616,111.0,130221.13656832001,26.044227313664003,78.13268194099201,0.027694498899779957,0.0007055419999915102,166,14,48,0,0.011962042000050133,0.38596704200006116,0.0953252499999735,0.047738333000097555,0.011870292000025984,0.000720166000064637,0.5543694579999965,0.00030875000004471076,0.14519874999996318,0.9999996213290403,0.45551924375014274,7.519818792000024,4.608e-05,5.12e-06,sparse,13.023495000000025,8.783986583,75.29394054412842,717.4375,717.73046875,0.29296875
8,CountSketch random projection,1,21060507,5000,3,32.0,4.0,8.0,rho_n_x4,119804,712572,0.02850288,0.6192,0.090969320010783,0.11548022413743937,5.846860249999963,0.5062107920000471,1.1612269160000324,0.018522916000051737,0,0.0,71.8824,104.0,119872.0768,23.97441536,71.92324608,0.015559414403889181,0.0007513750000498476,168,16,42,0,0.010449625000092055,0.2742915839999114,0.09897154100008265,0.04064279200008514,0.00871333300005972,0.0004129999999804568,0.43429108299994823,0.0002654589999337986,0.7266654170000493,0.9999995107188502,0.4304627110301951,7.514293000999942,4.608e-05,5.12e-06,sparse,18.739735999999994,8.646191250000015,69.39618587493896,717.73046875,718.91796875,1.1875
8,CountSketch random projection,2,21060508,5000,3,32.0,4.0,8.0,rho_n_x4,120029,714168,0.02856672,0.6644,0.07666371356339577,0.10124401307955073,5.815701042000001,0.48706945799995083,1.0375049169999784,0.019249792000096022,0,0.0,72.0174,102.0,119872.0768,23.97441536,71.92324608,0.015559414403889181,0.0007493330000443166,168,14,46,0,0.011087083999996139,0.27135424999994484,0.08916608300000917,0.03822954199995365,0.008615208000037455,0.00041383400002814597,0.4196749169999521,0.00027224999996633414,0.6175530000000435,0.9999993617013704,0.43014401154930126,7.340270666999913,4.608e-05,5.12e-06,sparse,17.665205000000014,8.482979958999977,69.53785991668701,718.91796875,706.234375,-12.68359375
8,CountSketch random projection,3,21060509,5000,3,32.0,4.0,8.0,rho_n_x4,120310,715266,0.02861064,0.7112,0.06203604761274746,0.08778864660756279,5.820324375000041,0.47515787500003626,1.1062317089999851,0.018216208000012557,0,0.0,72.186,106.0,119872.0768,23.97441536,71.92324608,0.015559414403889181,0.0010654160000740376,168,16,45,0,0.010747666999918692,0.27120866699999624,0.08996495799999593,0.03826829199999793,0.00928283400003238,0.000401124999939384,0.4210205419999511,0.000303417000054651,0.6849023749999787,0.9999995596086128,0.43046106791076244,7.401708584000062,4.608e-05,5.12e-06,sparse,18.414787000000047,8.521426874999975,69.6684103012085,706.234375,706.2890625,0.0546875
8,CountSketch random projection,4,21060510,5000,3,32.0,4.0,8.0,rho_n_x4,120044,713932,0.02855728,0.6252,0.09020146252834328,0.11266140701576768,5.894866707999995,0.5398623749999842,1.1222901249999495,0.01827304199991886,0,0.0,72.0264,106.0,119872.0768,23.97441536,71.92324608,0.015559414403889181,0.000738292000050933,168,21,43,0,0.011906582999927195,0.2803900410000324,0.09314179099999365,0.040387957999996615,0.009448874999975487,0.00042825000002721936,0.43652066699996794,0.00028574999998909334,0.6854788330000474,0.9999995375813167,0.4298985303109034,7.557014332999984,4.608e-05,5.12e-06,sparse,18.178834999999935,8.709074375,69.52987575531006,706.2890625,608.359375,-97.9296875
8,CountSketch random projection,5,21060511,5000,3,32.0,4.0,8.0,rho_n_x4,119580,711174,0.02844696,0.7068,0.05638645793005399,0.0811956218374318,5.859337916000072,0.49332170799993946,1.14962416700007,0.02443245899996782,0,0.0,71.748,105.0,119872.0768,23.97441536,71.92324608,0.015559414403889181,0.000729707999994389,168,18,43,0,0.010538375000010092,0.2721774170000799,0.0897240410000677,0.03874958300002618,0.011617958999977418,0.00041629200006809697,0.4240239590000101,0.000288791000002675,0.725306000000046,0.9999994770802405,0.430357910798039,7.5022783740000705,4.608e-05,5.12e-06,sparse,18.31762200000003,8.666355666999948,69.2621717453003,608.359375,612.4375,4.078125
8,CountSketch random projection,6,21060512,5000,3,32.0,4.0,8.0,rho_n_x4,119293,709880,0.0283952,0.716,0.05133693460722392,0.07408018108826096,5.757218334000072,0.4927222910000637,1.165300916000092,0.018348083999967457,0,0.0,71.5758,113.0,119872.0768,23.97441536,71.92324608,0.015559414403889181,0.00071558400009053,168,17,42,0,0.010791082999958235,0.2709676250000257,0.0889843339999743,0.03759420799997315,0.008397958000045946,0.00036537500000122236,0.4178814590000002,0.0002699159999792755,0.7471438329999955,0.9999994251458527,0.4306027110831029,7.415235833000111,4.608e-05,5.12e-06,sparse,19.063698000000045,8.516772667000055,69.1294813156128,612.4375,612.5,0.0625
8,CountSketch random projection,7,21060513,5000,3,32.0,4.0,8.0,rho_n_x4,119894,713230,0.0285292,0.675,0.059240354475342386,0.0817807778067045,5.828067874999988,0.4869632500000307,1.1870891249999431,0.018213875000014923,0,0.0,71.9364,102.0,119872.0768,23.97441536,71.92324608,0.015559414403889181,0.0007130410000399934,168,14,43,0,0.0107516250000117,0.2738446659999454,0.08826395799997044,0.0374840409999706,0.008426166999925044,0.00036220799995589914,0.41990304200010087,0.0002642499999865322,0.7669170420000455,0.9999994380942681,0.4298922552959368,7.5021154590001515,4.608e-05,5.12e-06,sparse,19.153546000000006,8.641628875000038,69.45568752288818,612.5,612.5703125,0.0703125
8,CountSketch random projection,8,21060514,5000,3,32.0,4.0,8.0,rho_n_x4,119316,710176,0.02840704,0.7206,0.04800965270663823,0.07023745373688604,5.845101082999918,0.5254293330000337,1.1630137500000046,0.019308125000065957,0,0.0,71.5896,103.0,119872.0768,23.97441536,71.92324608,0.015559414403889181,0.0007699169999568767,168,17,49,0,0.010909749999996166,0.2774154589999398,0.08932062500002758,0.03781533299991224,0.009348124999974061,0.0005642920000354934,0.4262341669999614,0.00045620899993537023,0.7363158330000488,0.9999993833678554,0.43005958201899736,7.533536624999897,4.608e-05,5.12e-06,sparse,17.694215999999983,8.675878040999919,69.14197444915771,612.5703125,612.62890625,0.05859375
8,CountSketch random projection,9,21060515,5000,3,32.0,4.0,8.0,rho_n_x4,119471,710606,0.02842424,0.666,0.07623877727921927,0.10032280949473313,5.859397542000011,0.48423987499995746,1.139268042000026,0.018513332999987142,0,0.0,71.6826,108.0,119872.0768,23.97441536,71.92324608,0.015559414403889181,0.000683707999996841,168,17,46,0,0.010777291999943373,0.27618516600000476,0.11431249999998272,0.04347554100002071,0.013357583000015438,0.0004233749999684733,0.4593430830000216,0.0004785830000173519,0.679438125000047,0.9999993372952347,0.4305592522696273,7.482897208000054,4.608e-05,5.12e-06,sparse,18.070745999999986,8.628384249999954,69.20234203338623,612.62890625,612.63671875,0.0078125
8,CountSketch random projection,10,21060516,5000,3,32.0,4.0,8.0,rho_n_x4,119608,711632,0.02846528,0.7334,0.051421990608246086,0.07836091286959174,5.85794179200002,0.4926226669999778,1.018778500000053,0.018251500000019405,0,0.0,71.7648,105.0,119872.0768,23.97441536,71.92324608,0.015559414403889181,0.000776208000047518,168,15,50,0,0.010935791999941102,0.27158025000005637,0.09037549999993644,0.03842179099990517,0.009980707999943661,0.00046637499997359555,0.4226743340000212,0.00045124999996914994,0.5956454590000249,0.9999995441406512,0.42986225884164725,7.369335502000013,4.608e-05,5.12e-06,sparse,17.67367999999999,8.48339312500002,69.29188060760498,612.63671875,612.63671875,0.0
10,CountSketch random projection,1,21260507,5000,3,32.0,4.0,8.0,rho_n_x4,115039,685206,0.02740824,0.8612,0.003494862802919454,0.010583718090578405,5.705900208000003,0.4714370830000689,1.2311486669999567,0.020249583999998322,0,0.0,69.0234,100.0,115084.87680000001,23.016975360000004,69.05092608000001,0.009946046832415702,0.0007270419999940714,170,14,44,0,0.010215790999950514,0.2713184579999961,0.09093037499997081,0.038485291000029065,0.00896108299991738,0.00044170800003939803,0.4211747499999774,0.00046925000003739115,0.8094984589999967,0.999999371450996,0.43121401376055846,7.408479750000083,4.608e-05,5.12e-06,sparse,19.16677100000004,8.449298583000086,66.7911901473999,612.63671875,612.9453125,0.30859375
10,CountSketch random projection,2,21260508,5000,3,32.0,4.0,8.0,rho_n_x4,115162,685984,0.02743936,0.8698,0.0031189058780327528,0.00995145500055717,5.615783707999981,0.4531725420000612,1.2388230420000355,0.01854599999990114,0,0.0,69.0972,98.0,115084.87680000001,23.016975360000004,69.05092608000001,0.009946046832415702,0.0008046670000112499,170,18,46,0,0.010084874999961357,0.2667943330000071,0.0910257499999716,0.03749904200003584,0.01277870800004166,0.000635624999972606,0.4197024169999395,0.0003180830000246715,0.8187965000000759,0.9999994952555035,0.43056382090888157,7.307773250000082,4.608e-05,5.12e-06,sparse,19.627132000000074,8.410039624999968,66.86745738983154,612.9453125,612.98828125,0.04296875
10,CountSketch random projection,3,21260509,5000,3,32.0,4.0,8.0,rho_n_x4,115160,686102,0.02744408,0.8514,0.007766573996120781,0.018660864023378784,5.678129083000044,0.47230100000001585,1.2154828750000206,0.022317582999903607,0,0.0,69.096,104.0,115084.87680000001,23.016975360000004,69.05092608000001,0.009946046832415702,0.0006781250000358341,170,17,49,0,0.009890499999983149,0.2709044590000076,0.09585037500005456,0.03757579200009786,0.009136125000054562,0.00048775000004752656,0.4246320830000059,0.00035016700007872714,0.7904931670000224,0.9999993539577344,0.43052703454808894,7.365905500000167,4.608e-05,5.12e-06,sparse,18.73782799999981,8.460394292000046,66.87034511566162,612.98828125,613.0078125,0.01953125
10,CountSketch random projection,4,21260510,5000,3,32.0,4.0,8.0,rho_n_x4,115035,685322,0.02741288,0.8556,0.004648102128902284,0.012552087537503644,5.654026458999965,0.4794170419999091,1.2662102919999825,0.01874441699999352,0,0.0,69.021,100.0,115084.87680000001,23.016975360000004,69.05092608000001,0.009946046832415702,0.0007677500000227155,170,14,46,0,0.010155749999967156,0.2688835000000154,0.09139845900006094,0.03795849999994516,0.009614291999923807,0.0004419159999997646,0.41934491699998944,0.0003124999999499778,0.8465455829999655,0.9999994405211373,0.431024307678365,7.399646500999779,4.608e-05,5.12e-06,sparse,19.73207000000002,8.46313929200005,66.801100730896,613.0078125,613.0078125,0.0
10,CountSketch random projection,5,21260511,5000,3,32.0,4.0,8.0,rho_n_x4,115538,688324,0.02753296,0.8656,0.004055112121799544,0.011738423090536956,5.620958083000005,0.47632691699993757,1.3210952079999743,0.02136429200004386,0,0.0,69.3228,103.0,115084.87680000001,23.016975360000004,69.05092608000001,0.009946046832415702,0.0007171250000510554,170,19,44,0,0.010225125000033586,0.2727298329999712,0.09281637499998396,0.03765466599998035,0.008656917000053,0.0003629999999930078,0.423224125000047,0.0002905830000372589,0.8975747920000003,0.9999994734898205,0.43052695152484455,7.418374500000027,4.608e-05,5.12e-06,sparse,19.700896000000057,8.544605542,67.08767604827881,613.0078125,613.11328125,0.10546875
10,CountSketch random projection,6,21260512,5000,3,32.0,4.0,8.0,rho_n_x4,115227,686520,0.0274608,0.8612,0.004940141963217549,0.012794686967644285,5.655917250000016,0.5090119159999631,1.2789132499999596,0.0206130829999438,0,0.0,69.1362,100.0,115084.87680000001,23.016975360000004,69.05092608000001,0.009946046832415702,0.0007481669999833684,170,17,49,0,0.009988958000008097,0.27500116700002764,0.09535374999995838,0.03722087500000271,0.009214458000087689,0.0004332910000357515,0.42802754199999526,0.0003075000000762884,0.8505727499999693,0.9999994952237433,0.43063976578693874,7.44383695800002,4.608e-05,5.12e-06,sparse,19.511246999999912,8.501130833000047,66.91308116912842,613.11328125,615.7734375,2.66015625
10,CountSketch random projection,7,21260513,5000,3,32.0,4.0,8.0,rho_n_x4,114931,684744,0.02738976,0.861,0.004717064348404429,0.012728081285957638,5.63374920800004,0.4670589589999281,1.3234379169999784,0.01852866699994138,0,0.0,68.9586,105.0,115084.87680000001,23.016975360000004,69.05092608000001,0.009946046832415702,0.0006962090000115495,170,19,46,0,0.010096208999925693,0.2673532910000631,0.0923241660000258,0.03744500000004791,0.008503708000034749,0.00040395799999259907,0.4168834590000188,0.00029529099992942065,0.9062536249999766,0.9999994871387569,0.4310694152361904,7.424240541999893,4.608e-05,5.12e-06,sparse,20.138461000000007,8.498023125000032,66.7461347579956,615.7734375,615.78125,0.0078125
10,CountSketch random projection,8,21260514,5000,3,32.0,4.0,8.0,rho_n_x4,115184,686500,0.02746,0.8664,0.0031668838683239268,0.00984480298968793,5.635392833999958,0.4686930420000408,1.26273249999997,0.023674875000097018,0,0.0,69.1104,103.0,115084.87680000001,23.016975360000004,69.05092608000001,0.009946046832415702,0.0007258339999225427,170,17,43,0,0.010771458000021994,0.2855152920000137,0.09692320800002108,0.049960334000047624,0.00993641699994896,0.000535249999984444,0.4544557909999867,0.0003120410000292395,0.8079587089999904,0.9999994664854291,0.43056575498991906,7.3668124170000056,4.608e-05,5.12e-06,sparse,18.850402999999915,8.461762417000045,66.90554714202881,615.78125,622.3203125,6.5390625
10,CountSketch random projection,9,21260515,5000,3,32.0,4.0,8.0,rho_n_x4,115208,686216,0.02744864,0.8516,0.006551614645732511,0.015297010876928821,5.66251966699997,0.460460416999922,1.2865878329999987,0.01905650000003334,0,0.0,69.1248,108.0,115084.87680000001,23.016975360000004,69.05092608000001,0.009946046832415702,0.0008375840000098833,170,16,45,0,0.011195084000064526,0.3257058330000291,0.09362641700010954,0.038175416999933987,0.012459041999932197,0.0004904999999553183,0.48255987499999264,0.00029200000005857873,0.8037311669999099,0.9999993837252033,0.43099791930952,7.409563125999853,4.608e-05,5.12e-06,sparse,17.67506400000002,8.568537749999905,66.89243221282959,622.3203125,622.33984375,0.01953125
10,CountSketch random projection,10,21260516,5000,3,32.0,4.0,8.0,rho_n_x4,114725,683518,0.02734072,0.8544,0.005852554603360682,0.014879557184657555,5.654182083000023,0.45564887499995166,1.2144085830000222,0.018468041999994966,0,0.0,68.835,103.0,115084.87680000001,23.016975360000004,69.05092608000001,0.009946046832415702,0.0007322919999523947,170,16,48,0,0.009725541999955567,0.2674679169999763,0.09329233400001158,0.037628790999974626,0.008214457999997649,0.0003787080000847709,0.41749525000000176,0.0002811250000149812,0.7966274589999784,0.9999993758273219,0.4311058971315294,7.32423479199997,4.608e-05,5.12e-06,sparse,19.296850000000177,8.399140500000044,66.61998653411865,622.33984375,622.33984375,0.0
12,CountSketch random projection,1,21460507,5000,3,32.0,4.0,8.0,rho_n_x4,112024,667876,0.02671504,0.8924,0.0015520016642304039,0.008432028791996731,5.537989832999983,0.44038408399990203,1.3836941670000442,0.018331624999973428,0,0.0,67.2144,96.0,112486.02542080001,22.49720508416,67.49161525248,0.0068986897019259795,0.0008052079999743,172,15,43,0,0.00986479200003032,0.2691197920000832,0.09455662499999562,0.03864712500001133,0.011859708999963914,0.0005155840000270473,0.4254419169999437,0.00034366600004887005,0.9579026659999954,0.999999449851127,0.4318951533497478,7.362062165999873,4.608e-05,5.12e-06,sparse,19.86747800000012,8.40320116700002,65.17790126800537,622.33984375,622.50390625,0.1640625
12,CountSketch random projection,2,21460508,5000,3,32.0,4.0,8.0,rho_n_x4,112493,670734,0.02682936,0.8888,0.0019485367780831286,0.00932754547696671,5.672401667000031,0.46035666700004185,1.4236045410000315,0.018927959000052397,0,0.0,67.4958,103.0,112486.02542080001,22.49720508416,67.49161525248,0.0068986897019259795,0.0006863749999865831,172,16,44,0,0.009900666000021374,0.2807823749999443,0.11120533300004354,0.0426396670000031,0.011271915999941484,0.0006133750000572036,0.45717541600004097,0.0003683749999936481,0.9660551250000253,0.9999993435913924,0.4315291012016097,7.556357250000133,4.608e-05,5.12e-06,sparse,20.39013,8.620453666999992,65.44874477386475,622.50390625,622.52734375,0.0234375
12,CountSketch random projection,3,21460509,5000,3,32.0,4.0,8.0,rho_n_x4,112776,672446,0.02689784,0.888,0.0018708489229401183,0.008948385890829816,5.718935582999961,0.4683818749999773,1.4730718330000627,0.01873549999993429,0,0.0,67.6656,95.0,112486.02542080001,22.49720508416,67.49161525248,0.0068986897019259795,0.0007007080000676069,172,16,44,0,0.01015541700007816,0.26649624999993193,0.09740358300007301,0.03978537500006496,0.01194862500005911,0.0006694999999581341,0.4272740840000324,0.0004063330000008136,1.0453842080000868,0.9999994539811595,0.43121495592597875,7.660382083000059,4.608e-05,5.12e-06,sparse,21.57838199999992,8.765260750000039,65.60763835906982,622.52734375,622.55078125,0.0234375
12,CountSketch random projection,4,21460510,5000,3,32.0,4.0,8.0,rho_n_x4,112309,669608,0.02678432,0.888,0.0015352166452159816,0.008312732624599426,5.706337666000081,0.49592183400000067,1.3617935000000898,0.022285125000053085,0,0.0,67.3854,103.0,112486.02542080001,22.49720508416,67.49161525248,0.0068986897019259795,0.0007876250000435903,172,14,45,0,0.009856791999936831,0.2718540829999938,0.09456354199994621,0.037956333000011,0.009945790999950077,0.0005579160000479533,0.42566491699994913,0.0009387089999108866,0.9351771249999956,0.9999994309686494,0.4318347861325926,7.564040250999938,4.608e-05,5.12e-06,sparse,20.274270000000115,8.65415658300003,65.34172248840332,622.55078125,553.33203125,-69.21875
12,CountSketch random projection,5,21460511,5000,3,32.0,4.0,8.0,rho_n_x4,112080,668278,0.02673112,0.891,0.0014267643612505935,0.008039447973900672,5.550449583000045,0.4551230409999789,1.494187624999995,0.018795875000023443,0,0.0,67.248,102.0,112486.02542080001,22.49720508416,67.49161525248,0.0068986897019259795,0.0007672909999882904,172,15,43,0,0.0098507499999414,0.2615485000000035,0.0924966669999776,0.03656599999999344,0.008334834000038427,0.0004137079999964044,0.4100378340000361,0.0003081250000604996,1.0838374579999481,0.9999993637022898,0.4319757371972876,7.499756041000069,4.608e-05,5.12e-06,sparse,20.860351000000037,8.570054874999983,65.21599102020264,553.33203125,553.06640625,-0.265625
12,CountSketch random projection,6,21460512,5000,3,32.0,4.0,8.0,rho_n_x4,112368,669894,0.02679576,0.8892,0.0016681493268268916,0.008809674752493323,5.645107749999966,0.4593313749999197,1.2213064589999476,0.01885062500002732,0,0.0,67.4208,100.0,112486.02542080001,22.49720508416,67.49161525248,0.0068986897019259795,0.0008317079999642374,172,15,45,0,0.010272458000031293,0.27371645799996713,0.09244129199998952,0.03907812499994634,0.010113207999893348,0.0007533750000447981,0.4273484999999937,0.0004031250000480213,0.7935444160000316,0.9999995762734017,0.4313420819763926,7.3257351659999586,4.608e-05,5.12e-06,sparse,19.09632099999999,8.398249082999996,65.36656856536865,553.06640625,553.06640625,0.0
