dataset,method,F1_mean,F1_std,NMI_mean,NMI_std,ARI_mean,ARI_std,time_rand_mean,time_rand_std,time_post_mean,time_post_std,time_total_mean,time_total_std
statisticians_citation,Random Projection,0.986667283743863,0.00543058742556915,0.944908610014923,0.0229636757778327,0.977227943779625,0.0115839624804542,NaN,0,0.0187521229166667,0.00200396680567254,0.0187618083333333,0.00200436755086171
statisticians_citation,Random Sampling (p=0.7),0.935022506023911,0.0148235322398229,0.79239830762666,0.035903502325016,0.896536300269507,0.0219732297235234,9.70666666666667e-05,8.35533717791958e-06,0.0220013583333333,0.00334503947267006,0.0221115645833333,0.00334904870964722
statisticians_citation,Random Sampling (p=0.8),0.947334722325867,0.0131635970274583,0.829024857749019,0.0234712274121669,0.914872902267681,0.0154694241014279,0.000100208333333333,9.70556112064968e-06,0.0217001895833333,0.0021995439922087,0.02181455625,0.00220288307115015
statisticians_citation,CountSketch,0.986578452910466,0.00467434592975629,0.945501730566561,0.018716400232448,0.977101415411113,0.00947474161172015,NaN,0,0.0193050291666667,0.00200430698268246,0.0193162458333333,0.00200458865965718
statisticians_citation,SIGN Bidirectional,0.716965357228434,0.138531001935661,0.484585879031255,0.125074599666536,0.6288935032574,0.120715043223647,NaN,0,0.0199908041666667,0.00236184933899082,0.0200026958333333,0.00236176084255594
