dataset,rep,method_i,method_j,ari
statisticians_citation,6,Random Sampling (p=0.8),SIGN Bidirectional,0.56993121802555
statisticians_citation,6,CountSketch,SIGN Bidirectional,0.541642377336345
statisticians_citation,7,Non-random,Random Projection,0.983745544673014
statisticians_citation,7,Non-random,Random Sampling (p=0.7),0.929766758581846
statisticians_citation,7,Non-random,Random Sampling (p=0.8),0.902338057783122
statisticians_citation,7,Non-random,CountSketch,0.983511582180811
statisticians_citation,7,Non-random,SIGN Bidirectional,0.675431546772274
statisticians_citation,7,Random Projection,Random Sampling (p=0.7),0.926564758521941
statisticians_citation,7,Random Projection,Random Sampling (p=0.8),0.912088081678739
statisticians_citation,7,Random Projection,CountSketch,0.980054341970839
statisticians_citation,7,Random Projection,SIGN Bidirectional,0.678661286748812
statisticians_citation,7,Random Sampling (p=0.7),Random Sampling (p=0.8),0.902937827582562
statisticians_citation,7,Random Sampling (p=0.7),CountSketch,0.925531088305216
statisticians_citation,7,Random Sampling (p=0.7),SIGN Bidirectional,0.64684044921205
statisticians_citation,7,Random Sampling (p=0.8),CountSketch,0.904349289279351
statisticians_citation,7,Random Sampling (p=0.8),SIGN Bidirectional,0.640552184409648
statisticians_citation,7,CountSketch,SIGN Bidirectional,0.665234961340402
statisticians_citation,8,Non-random,Random Projection,0.976975994923541
statisticians_citation,8,Non-random,Random Sampling (p=0.7),0.871091902703736
statisticians_citation,8,Non-random,Random Sampling (p=0.8),0.90536000118081
statisticians_citation,8,Non-random,CountSketch,0.977579350369422
statisticians_citation,8,Non-random,SIGN Bidirectional,0.562121953803347
statisticians_citation,8,Random Projection,Random Sampling (p=0.7),0.854647429658296
statisticians_citation,8,Random Projection,Random Sampling (p=0.8),0.901403055275066
statisticians_citation,8,Random Projection,CountSketch,0.961176551882055
statisticians_citation,8,Random Projection,SIGN Bidirectional,0.567611575798263
statisticians_citation,8,Random Sampling (p=0.7),Random Sampling (p=0.8),0.834175545796524
statisticians_citation,8,Random Sampling (p=0.7),CountSketch,0.864061425300758
statisticians_citation,8,Random Sampling (p=0.7),SIGN Bidirectional,0.564684325115372
statisticians_citation,8,Random Sampling (p=0.8),CountSketch,0.903684469062951
statisticians_citation,8,Random Sampling (p=0.8),SIGN Bidirectional,0.575428208588992
statisticians_citation,8,CountSketch,SIGN Bidirectional,0.570663257373594
statisticians_citation,9,Non-random,Random Projection,0.98059853694592
statisticians_citation,9,Non-random,Random Sampling (p=0.7),0.911030597749767
statisticians_citation,9,Non-random,Random Sampling (p=0.8),0.908124271736417
statisticians_citation,9,Non-random,CountSketch,0.959963052881047
statisticians_citation,9,Non-random,SIGN Bidirectional,0.831401719993866
statisticians_citation,9,Random Projection,Random Sampling (p=0.7),0.911972940350662
statisticians_citation,9,Random Projection,Random Sampling (p=0.8),0.90927394341491
statisticians_citation,9,Random Projection,CountSketch,0.947166360740327
statisticians_citation,9,Random Projection,SIGN Bidirectional,0.833167528488331
statisticians_citation,9,Random Sampling (p=0.7),Random Sampling (p=0.8),0.884917164758218
statisticians_citation,9,Random Sampling (p=0.7),CountSketch,0.8964758277692
statisticians_citation,9,Random Sampling (p=0.7),SIGN Bidirectional,0.860270552243521
statisticians_citation,9,Random Sampling (p=0.8),CountSketch,0.933005697581715
statisticians_citation,9,Random Sampling (p=0.8),SIGN Bidirectional,0.875132187345585
statisticians_citation,9,CountSketch,SIGN Bidirectional,0.867413459547888
statisticians_citation,10,Non-random,Random Projection,0.983670626907834
statisticians_citation,10,Non-random,Random Sampling (p=0.7),0.879161255206072
statisticians_citation,10,Non-random,Random Sampling (p=0.8),0.914527267411721
statisticians_citation,10,Non-random,CountSketch,0.960313164505864
statisticians_citation,10,Non-random,SIGN Bidirectional,0.561955506110867
statisticians_citation,10,Random Projection,Random Sampling (p=0.7),0.882207644185957
statisticians_citation,10,Random Projection,Random Sampling (p=0.8),0.930698429528615
statisticians_citation,10,Random Projection,CountSketch,0.950260305963514
statisticians_citation,10,Random Projection,SIGN Bidirectional,0.563549559071103
statisticians_citation,10,Random Sampling (p=0.7),Random Sampling (p=0.8),0.864156749039476
statisticians_citation,10,Random Sampling (p=0.7),CountSketch,0.891015686337253
statisticians_citation,10,Random Sampling (p=0.7),SIGN Bidirectional,0.530086283325954
statisticians_citation,10,Random Sampling (p=0.8),CountSketch,0.926474997324641
statisticians_citation,10,Random Sampling (p=0.8),SIGN Bidirectional,0.558725108415223
statisticians_citation,10,CountSketch,SIGN Bidirectional,0.550114188050583
statisticians_citation,11,Non-random,Random Projection,0.977080890021018
statisticians_citation,11,Non-random,Random Sampling (p=0.7),0.924936850176091
statisticians_citation,11,Non-random,Random Sampling (p=0.8),0.871896520316226
statisticians_citation,11,Non-random,CountSketch,0.957477562841538
statisticians_citation,11,Non-random,SIGN Bidirectional,0.711055031520985
statisticians_citation,11,Random Projection,Random Sampling (p=0.7),0.908450027425018
statisticians_citation,11,Random Projection,Random Sampling (p=0.8),0.87461480056445
statisticians_citation,11,Random Projection,CountSketch,0.94753926542668
statisticians_citation,11,Random Projection,SIGN Bidirectional,0.718638932242876
statisticians_citation,11,Random Sampling (p=0.7),Random Sampling (p=0.8),0.839148354469179
statisticians_citation,11,Random Sampling (p=0.7),CountSketch,0.921629369907566
statisticians_citation,11,Random Sampling (p=0.7),SIGN Bidirectional,0.686656183037703
statisticians_citation,11,Random Sampling (p=0.8),CountSketch,0.874381163216061
statisticians_citation,11,Random Sampling (p=0.8),SIGN Bidirectional,0.7553875672583
statisticians_citation,11,CountSketch,SIGN Bidirectional,0.729484208481483
statisticians_citation,12,Non-random,Random Projection,0.983500224603157
statisticians_citation,12,Non-random,Random Sampling (p=0.7),0.850808362757759
statisticians_citation,12,Non-random,Random Sampling (p=0.8),0.927019545912084
statisticians_citation,12,Non-random,CountSketch,0.976781227732548
statisticians_citation,12,Non-random,SIGN Bidirectional,0.85341700855618
statisticians_citation,12,Random Projection,Random Sampling (p=0.7),0.841034429206675
statisticians_citation,12,Random Projection,Random Sampling (p=0.8),0.930164504413507
statisticians_citation,12,Random Projection,CountSketch,0.966755184678302
statisticians_citation,12,Random Projection,SIGN Bidirectional,0.84978384766915
statisticians_citation,12,Random Sampling (p=0.7),Random Sampling (p=0.8),0.83555352119927
statisticians_citation,12,Random Sampling (p=0.7),CountSketch,0.839656822297284
statisticians_citation,12,Random Sampling (p=0.7),SIGN Bidirectional,0.763704666283501
statisticians_citation,12,Random Sampling (p=0.8),CountSketch,0.929426165932796
statisticians_citation,12,Random Sampling (p=0.8),SIGN Bidirectional,0.843950041361891
statisticians_citation,12,CountSketch,SIGN Bidirectional,0.874942275806853
statisticians_citation,13,Non-random,Random Projection,0.987117669981462
statisticians_citation,13,Non-random,Random Sampling (p=0.7),0.921579281897048
statisticians_citation,13,Non-random,Random Sampling (p=0.8),0.927809227293501
statisticians_citation,13,Non-random,CountSketch,0.970007222919419
statisticians_citation,13,Non-random,SIGN Bidirectional,0.72706782571502
statisticians_citation,13,Random Projection,Random Sampling (p=0.7),0.928603801908223
statisticians_citation,13,Random Projection,Random Sampling (p=0.8),0.928482100004168
statisticians_citation,13,Random Projection,CountSketch,0.963839777303279
statisticians_citation,13,Random Projection,SIGN Bidirectional,0.74010251437499
statisticians_citation,13,Random Sampling (p=0.7),Random Sampling (p=0.8),0.888565653237325
statisticians_citation,13,Random Sampling (p=0.7),CountSketch,0.923541440008155
statisticians_citation,13,Random Sampling (p=0.7),SIGN Bidirectional,0.711031790152039
statisticians_citation,13,Random Sampling (p=0.8),CountSketch,0.923328796740383
statisticians_citation,13,Random Sampling (p=0.8),SIGN Bidirectional,0.69796688655081
statisticians_citation,13,CountSketch,SIGN Bidirectional,0.720973404075988
statisticians_citation,14,Non-random,Random Projection,0.983683486298836
statisticians_citation,14,Non-random,Random Sampling (p=0.7),0.889010352582254
statisticians_citation,14,Non-random,Random Sampling (p=0.8),0.920809140126989
statisticians_citation,14,Non-random,CountSketch,0.977474898038995
statisticians_citation,14,Non-random,SIGN Bidirectional,0.537667481436255
statisticians_citation,14,Random Projection,Random Sampling (p=0.7),0.88542055532255
statisticians_citation,14,Random Projection,Random Sampling (p=0.8),0.904176677100523
statisticians_citation,14,Random Projection,CountSketch,0.967550230441718
statisticians_citation,14,Random Projection,SIGN Bidirectional,0.52970764640743
statisticians_citation,14,Random Sampling (p=0.7),Random Sampling (p=0.8),0.88144457227204
statisticians_citation,14,Random Sampling (p=0.7),CountSketch,0.892686617712119
statisticians_citation,14,Random Sampling (p=0.7),SIGN Bidirectional,0.533015044403352
statisticians_citation,14,Random Sampling (p=0.8),CountSketch,0.924526253158767
statisticians_citation,14,Random Sampling (p=0.8),SIGN Bidirectional,0.547329319493487
statisticians_citation,14,CountSketch,SIGN Bidirectional,0.537525952578275
statisticians_citation,15,Non-random,Random Projection,0.944143596250028
statisticians_citation,15,Non-random,Random Sampling (p=0.7),0.863434242850729
statisticians_citation,15,Non-random,Random Sampling (p=0.8),0.930535455938838
statisticians_citation,15,Non-random,CountSketch,0.97757038597215
statisticians_citation,15,Non-random,SIGN Bidirectional,0.412903798393042
statisticians_citation,15,Random Projection,Random Sampling (p=0.7),0.865820938360932
statisticians_citation,15,Random Projection,Random Sampling (p=0.8),0.933330706752762
statisticians_citation,15,Random Projection,CountSketch,0.941544866383275
statisticians_citation,15,Random Projection,SIGN Bidirectional,0.417146375735868
statisticians_citation,15,Random Sampling (p=0.7),Random Sampling (p=0.8),0.864670506814348
statisticians_citation,15,Random Sampling (p=0.7),CountSketch,0.861823056756593
statisticians_citation,15,Random Sampling (p=0.7),SIGN Bidirectional,0.399006386300788
statisticians_citation,15,Random Sampling (p=0.8),CountSketch,0.934611124113612
statisticians_citation,15,Random Sampling (p=0.8),SIGN Bidirectional,0.41745581814647
