experiment,K,rep,seed,n,m,rho_n,a_in,b_out,signal_gap,p_in,p_out,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,sampling_mode,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,method_wall_sec,algorithm_total_wall_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
K_compensated_rank_scaling,3,1,2026350703,6000,3,9.0,12.0,8.0,4.0,3e-06,2e-06,76376,461280,0.012813333333333333,0.49567633401602507,0.0768757089972496,sparse,0,0.0,38.188,61.0,75958.006,12.659667666666666,37.979003,0.1109999938302488,Non-random eigsh,non_random,0.6555,0.0003527447459474663,0.0006274557375791052,0.004497500020079315,0.0539993749698624,6.620795466005802e-05,0.2184246660908684,0.27249183400999755,1.0000000000000004,0.49149353462604667,0.2762830419233069,0.8450422920286655,,,,,,,,,,,,,,,,,,,,,
K_compensated_rank_scaling,3,1,2026350703,6000,3,9.0,12.0,8.0,4.0,3e-06,2e-06,76376,461280,0.012813333333333333,0.49567633401602507,0.0768757089972496,sparse,0,0.0,38.188,61.0,75958.006,12.659667666666666,37.979003,0.1109999938302488,Gaussian RP,gaussian_random_projection,0.6601666666666667,-2.2430056655046665e-05,0.00028282379927541964,0.004310082993470132,0.03863287507556379,0.00028674991335719824,0.20170791703276336,0.240629541920498,0.8493621687023768,0.4213533170637005,0.2456371249863878,0.813179585034959,0.0013887910172343254,0.017636375036090612,0.007770374999381602,0.010638125007972121,0.0008307499811053276,0.00023312505800276995,,,,,,,,,,,,,,,
K_compensated_rank_scaling,3,1,2026350703,6000,3,9.0,12.0,8.0,4.0,3e-06,2e-06,76376,461280,0.012813333333333333,0.49567633401602507,0.0768757089972496,sparse,0,0.0,38.188,61.0,75958.006,12.659667666666666,37.979003,0.1109999938302488,Random sampling,random_sampling,0.6548333333333334,4.361244065066502e-05,0.000385353883554508,0.005652999971061945,0.0480209169909358,5.545793101191521e-05,0.1657715830951929,0.2138497499981895,1.4301868590895999,1.2858507031836306,0.22038770897779614,0.7864000010304153,,,,,,,0.010525917052291334,233640.0,69833.0,0.3,,,,,,,,,,,
K_compensated_rank_scaling,3,1,2026350703,6000,3,9.0,12.0,8.0,4.0,3e-06,2e-06,76376,461280,0.012813333333333333,0.49567633401602507,0.0768757089972496,sparse,0,0.0,38.188,61.0,75958.006,12.659667666666666,37.979003,0.1109999938302488,CountSketch RP,countsketch_random_projection,0.6558333333333333,-4.03914403391662e-05,0.000261410510016638,0.0030834999633952975,0.03178320801816881,0.0002465839497745037,0.22453420795500278,0.25656533299479634,0.7851704360557051,0.42131701482378,0.2619868329493329,0.8291160429362208,,,,,,,,,,,0.00018341699615120888,33.0,160.0,202.0,0.0,0.0043438749853521585,0.012176042073406279,0.0036048749461770058,0.009480790933594108,0.0008642079774290323,0.0007822909392416477
K_compensated_rank_scaling,3,2,2026350704,6000,3,9.0,12.0,8.0,4.0,3e-06,2e-06,76426,461526,0.012820166666666667,0.5224114169832319,0.08349670900497586,sparse,0,0.0,38.213,63.0,75958.006,12.659667666666666,37.979003,0.1109999938302488,Non-random eigsh,non_random,0.6553333333333333,-1.0357478395688731e-05,0.00029320396286527977,0.0033794170012697577,0.06378758302889764,5.7333032600581646e-05,0.22945808398071676,0.2933047499973327,0.9999999999999998,0.4911882804051411,0.29654445801861584,0.8992111260304227,,,,,,,,,,,,,,,,,,,,,
K_compensated_rank_scaling,3,2,2026350704,6000,3,9.0,12.0,8.0,4.0,3e-06,2e-06,76426,461526,0.012820166666666667,0.5224114169832319,0.08349670900497586,sparse,0,0.0,38.213,63.0,75958.006,12.659667666666666,37.979003,0.1109999938302488,Gaussian RP,gaussian_random_projection,0.6585,-0.00012314702464696103,0.00019300349299570087,0.003272332949563861,0.030088042025454342,0.0005012499168515205,0.26077699998859316,0.2913675419986248,0.74426860099154,0.42147895663292106,0.2947370419278741,0.8972744179191068,0.0007259170524775982,0.01425458409357816,0.007134790997952223,0.006858249893411994,0.0006824169540777802,9.054096881300211e-05,,,,,,,,,,,,,,,
K_compensated_rank_scaling,3,2,2026350704,6000,3,9.0,12.0,8.0,4.0,3e-06,2e-06,76426,461526,0.012820166666666667,0.5224114169832319,0.08349670900497586,sparse,0,0.0,38.213,63.0,75958.006,12.659667666666666,37.979003,0.1109999938302488,Random sampling,random_sampling,0.6533333333333333,0.0003160198986584194,0.0006306653909317727,0.005732541088946164,0.03477512509562075,0.0004762921016663313,0.16665541601832956,0.2019086660584435,1.4318627183889994,1.2821991783175102,0.20692858309485018,0.8078149592038244,,,,,,,0.008432958973571658,233763.0,69828.0,0.3,,,,,,,,,,,
K_compensated_rank_scaling,3,2,2026350704,6000,3,9.0,12.0,8.0,4.0,3e-06,2e-06,76426,461526,0.012820166666666667,0.5224114169832319,0.08349670900497586,sparse,0,0.0,38.213,63.0,75958.006,12.659667666666666,37.979003,0.1109999938302488,CountSketch RP,countsketch_random_projection,0.6565,-2.7522305464030205e-05,0.00027267783576770686,0.003551832982338965,0.02050400001462549,0.00018824997823685408,0.3289654169930145,0.3496588340494782,0.7439262718236,0.4212664621573013,0.354848749935627,0.9555657929740846,,,,,,,,,,,0.00031833304092288017,33.0,156.0,206.0,0.0,0.0047194999642670155,0.007154082995839417,0.003941667033359408,0.0037180830258876085,0.00038954196497797966,0.00012191699352115393
K_compensated_rank_scaling,3,3,2026350705,6000,3,9.0,12.0,8.0,4.0,3e-06,2e-06,75684,457112,0.012697555555555556,0.4986257499549538,0.08134841592982411,sparse,0,0.0,37.842,64.0,75958.006,12.659667666666666,37.979003,0.1109999938302488,Non-random eigsh,non_random,0.6465000000000001,0.001090854684090735,0.0012980607931039995,0.003193040960468352,0.0615822090767324,5.529099144041538e-05,0.2675588330021128,0.3291977080516517,0.9999999999999991,0.49253661318458575,0.3326650420203805,0.9091704989550635,,,,,,,,,,,,,,,,,,,,,
K_compensated_rank_scaling,3,3,2026350705,6000,3,9.0,12.0,8.0,4.0,3e-06,2e-06,75684,457112,0.012697555555555556,0.4986257499549538,0.08134841592982411,sparse,0,0.0,37.842,64.0,75958.006,12.659667666666666,37.979003,0.1109999938302488,Gaussian RP,gaussian_random_projection,0.6476666666666666,0.0005175383335580432,0.0007682209799798551,0.0030083750607445836,0.023850167053751647,0.0002689589746296406,0.3012334159575403,0.32535379100590944,0.8063545990988373,0.42174050935335744,0.32814612495712936,0.9053267078706995,0.0007830000249668956,0.010304125025868416,0.0038901660591363907,0.007834709016606212,0.0008008748991414905,0.00013320893049240112,,,,,,,,,,,,,,,
K_compensated_rank_scaling,3,3,2026350705,6000,3,9.0,12.0,8.0,4.0,3e-06,2e-06,75684,457112,0.012697555555555556,0.4986257499549538,0.08134841592982411,sparse,0,0.0,37.842,64.0,75958.006,12.659667666666666,37.979003,0.1109999938302488,Random sampling,random_sampling,0.6555,0.0001706293605559596,0.0004629073297212902,0.0036796670174226165,0.029050583019852638,4.737498238682747e-05,0.20438087498769164,0.23348029202315956,1.4396122440384806,1.2870109796729665,0.2368268750142306,0.813452998874709,,,,,,,0.006668834015727043,231556.0,69735.0,0.3,,,,,,,,,,,
K_compensated_rank_scaling,3,3,2026350705,6000,3,9.0,12.0,8.0,4.0,3e-06,2e-06,75684,457112,0.012697555555555556,0.4986257499549538,0.08134841592982411,sparse,0,0.0,37.842,64.0,75958.006,12.659667666666666,37.979003,0.1109999938302488,CountSketch RP,countsketch_random_projection,0.6585,-8.917472212160865e-05,0.0002190606898299915,0.002953000017441809,0.021471707965247333,0.00011241692118346691,0.1625093329930678,0.18409458303358406,0.8199212332056384,0.42085655576291875,0.18787420797161758,0.7640676237642765,,,,,,,,,,,0.0001586669823154807,33.0,164.0,218.0,0.0,0.003717791987583041,0.007715958054177463,0.0038162909913808107,0.005053833010606468,0.0004064580425620079,0.00015470804646611214
K_compensated_rank_scaling,3,4,2026350706,6000,3,9.0,12.0,8.0,4.0,3e-06,2e-06,75821,458046,0.0127235,0.5121308750240132,0.08482887502759695,sparse,0,0.0,37.9105,65.0,75958.006,12.659667666666666,37.979003,0.1109999938302488,Non-random eigsh,non_random,0.6415,0.001275533531139984,0.0014474154248047997,0.0032772080739960074,0.0497339169960469,9.537499863654375e-05,0.28573616698849946,0.33556683303322643,1.0000000000000002,0.49262615188479714,0.3394536250270903,0.9325252090347931,,,,,,,,,,,,,,,,,,,,,
K_compensated_rank_scaling,3,4,2026350706,6000,3,9.0,12.0,8.0,4.0,3e-06,2e-06,75821,458046,0.0127235,0.5121308750240132,0.08482887502759695,sparse,0,0.0,37.9105,65.0,75958.006,12.659667666666666,37.979003,0.1109999938302488,Gaussian RP,gaussian_random_projection,0.6575,-3.370647014865225e-05,0.00027008087090353854,0.005719917011447251,0.027073750039562583,0.0001433329889550805,0.21486366703175008,0.24208220897708088,0.7999312563611379,0.42120420910044465,0.2463345000287518,0.8390405001118779,0.000790499965660274,0.01162299991119653,0.008036333019845188,0.005520125036127865,0.0004077079938724637,0.00022749998606741428,,,,,,,,,,,,,,,
K_compensated_rank_scaling,3,4,2026350706,6000,3,9.0,12.0,8.0,4.0,3e-06,2e-06,75821,458046,0.0127235,0.5121308750240132,0.08482887502759695,sparse,0,0.0,37.9105,65.0,75958.006,12.659667666666666,37.979003,0.1109999938302488,Random sampling,random_sampling,0.6616666666666666,-0.000246195894321937,8.023115016440599e-05,0.004470500047318637,0.07338487496599555,5.604198668152094e-05,0.16782970796339214,0.24127241596579552,1.4415183556543933,1.2849966651996632,0.24433595803566277,0.8382303749676794,,,,,,,0.011268459027633071,232023.0,69776.0,0.3,,,,,,,,,,,
K_compensated_rank_scaling,3,4,2026350706,6000,3,9.0,12.0,8.0,4.0,3e-06,2e-06,75821,458046,0.0127235,0.5121308750240132,0.08482887502759695,sparse,0,0.0,37.9105,65.0,75958.006,12.659667666666666,37.979003,0.1109999938302488,CountSketch RP,countsketch_random_projection,0.6599999999999999,-0.0002190152369251739,0.00010520813797222163,0.004018708015792072,0.03166262502782047,0.0002787080593407154,0.2690966670634225,0.30104000004939735,0.8171592020757859,0.422046379238408,0.3052080419147387,0.8979977502021939,,,,,,,,,,,0.00036449998151510954,33.0,153.0,202.0,0.0,0.005567542044445872,0.010905834031291306,0.0038904170505702496,0.00818766700103879,0.00114633294288069,0.0006534160347655416
