dataset,rep,method,eval_mode,F1,NMI,ARI,time_rand_sec,time_post_sec,time_total_sec
statisticians_coauthor,1,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.15099558397196233
statisticians_coauthor,1,Random Sampling (p=0.7),relative_to_non_random,0.9204655390080915,0.810634268023696,0.873941660097483,0.001085250056348741,0.04781625000759959,0.04891195904929191
statisticians_coauthor,1,Random Sampling (p=0.8),relative_to_non_random,0.9909162693291812,0.9671800998494051,0.9840979315835654,0.0011004580883309245,0.05982712493278086,0.06093575002159923
statisticians_coauthor,2,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.046476750052534044
statisticians_coauthor,2,Random Sampling (p=0.7),relative_to_non_random,0.8651678657074341,0.6548730122750266,0.7351781370952749,0.0009685410186648369,0.04772800102364272,0.04870041599497199
statisticians_coauthor,2,Random Sampling (p=0.8),relative_to_non_random,1.0,1.0,1.0,0.0009919999865815043,0.0497394580161199,0.05073645897209644
statisticians_coauthor,3,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.03763366607017815
statisticians_coauthor,3,Random Sampling (p=0.7),relative_to_non_random,0.917138824070337,0.7702791978516271,0.8524254605492364,0.00098491704557091,0.049356792005710304,0.05034737498499453
statisticians_coauthor,3,Random Sampling (p=0.8),relative_to_non_random,0.9521929933803599,0.8538711752397347,0.9206138068720067,0.0010889580007642508,0.05241250013932586,0.05350741604343057
statisticians_coauthor,4,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.04292495804838836
statisticians_coauthor,4,Random Sampling (p=0.7),relative_to_non_random,0.9617143416844464,0.8875369448755852,0.9374045475681162,0.0009399999398738146,0.0374231250025332,0.038366249995306134
statisticians_coauthor,4,Random Sampling (p=0.8),relative_to_non_random,0.9694730055312362,0.9152688271076042,0.9493388313431004,0.0006581250345334411,0.040737208095379174,0.04139854200184345
statisticians_coauthor,5,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.05479912494774908
statisticians_coauthor,5,Random Sampling (p=0.7),relative_to_non_random,0.9909162693291812,0.9671800998494051,0.9840979315835654,0.0009722909890115261,0.07389204192440957,0.07487008394673467
statisticians_coauthor,5,Random Sampling (p=0.8),relative_to_non_random,0.9580347813106433,0.8921873760046605,0.9314009267944705,0.0007455419981852174,0.07666808285284787,0.07744412496685982
statisticians_coauthor,6,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.03579250001348555
statisticians_coauthor,6,Random Sampling (p=0.7),relative_to_non_random,0.2693851983941004,0.24987849464621228,0.26405980391939776,0.001083624898456037,0.04781420808285475,0.048905457952059805
statisticians_coauthor,6,Random Sampling (p=0.8),relative_to_non_random,0.9813320716503146,0.9338248859736932,0.9677333876525449,0.0010604580165818334,0.06740254198666662,0.06846695800777525
statisticians_coauthor,7,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.0488113749306649
statisticians_coauthor,7,Random Sampling (p=0.7),relative_to_non_random,0.9646133270395721,0.887397408761064,0.9374004600400555,0.0006812919164076447,0.03769312403164804,0.03837883297819644
statisticians_coauthor,7,Random Sampling (p=0.8),relative_to_non_random,0.9261561697959362,0.7923240614599459,0.86532979087569,0.0007547499844804406,0.06842966692056507,0.06918954104185104
statisticians_coauthor,8,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.03217812499497086
statisticians_coauthor,8,Random Sampling (p=0.7),relative_to_non_random,0.9604856279429335,0.8827785272356037,0.9335283082615782,0.0011639170115813613,0.05773258290719241,0.058900833944790065
statisticians_coauthor,8,Random Sampling (p=0.8),relative_to_non_random,0.9813320716503146,0.9338248859736932,0.9677333876525449,0.0007540829246863723,0.040717291994951665,0.041475208941847086
statisticians_coauthor,9,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.04367137490771711
statisticians_coauthor,9,Random Sampling (p=0.7),relative_to_non_random,0.9458634526551943,0.8700476853601558,0.9128935784746495,0.0009357499657198787,0.05175424995832145,0.05269899999257177
statisticians_coauthor,9,Random Sampling (p=0.8),relative_to_non_random,0.9802428139714667,0.9397256267103581,0.9667345453594134,0.001589624909684062,0.06295325001701713,0.06454945798031986
statisticians_coauthor,10,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.04432920797262341
statisticians_coauthor,10,Random Sampling (p=0.7),relative_to_non_random,0.9328857057594749,0.8485974065488281,0.8937876783841853,0.001042832969687879,0.035158167127519846,0.03620658291038126
statisticians_coauthor,10,Random Sampling (p=0.8),relative_to_non_random,0.9458634526551943,0.8700476853601558,0.9128935784746495,0.0007317499257624149,0.04309837496839464,0.043833790929056704
statisticians_coauthor,11,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.038468917016871274
statisticians_coauthor,11,Random Sampling (p=0.7),relative_to_non_random,0.9190181145721613,0.8276718770789367,0.8740521032398002,0.0010981670347973704,0.03891445801127702,0.040017416002228856
statisticians_coauthor,11,Random Sampling (p=0.8),relative_to_non_random,0.9802428139714667,0.9397256267103583,0.9667345453594134,0.000822249916382134,0.03678012499585748,0.037607540958561
statisticians_coauthor,12,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.034033457981422544
statisticians_coauthor,12,Random Sampling (p=0.7),relative_to_non_random,0.9471013065904396,0.8587431866171081,0.9182295540739767,0.0010444169165566564,0.046017208020202816,0.04706762498244643
statisticians_coauthor,12,Random Sampling (p=0.8),relative_to_non_random,0.9802428139714667,0.9397256267103583,0.9667345453594134,0.0011382499942556024,0.030880750040523708,0.03202391695231199
statisticians_coauthor,13,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.04128712497185916
statisticians_coauthor,13,Random Sampling (p=0.7),relative_to_non_random,0.9421610464491086,0.8268300431045132,0.9033333056364632,0.0010352920508012176,0.0350627499865368,0.036103082937188447
statisticians_coauthor,13,Random Sampling (p=0.8),relative_to_non_random,0.990401502299329,0.9664835906545982,0.9836136127421897,0.0009897910058498383,0.04504270805045962,0.04603904206305742
statisticians_coauthor,14,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.03786562499590218
statisticians_coauthor,14,Random Sampling (p=0.7),relative_to_non_random,0.9458634526551943,0.8700476853601558,0.9128935784746495,0.0009409580379724503,0.042580958106555045,0.043527500005438924
statisticians_coauthor,14,Random Sampling (p=0.8),relative_to_non_random,0.9190181145721613,0.8276718770789367,0.8740521032398002,0.0011313329450786114,0.04004649992566556,0.041229707887396216
statisticians_coauthor,15,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.05543212499469519
statisticians_coauthor,15,Random Sampling (p=0.7),relative_to_non_random,0.9425659098412837,0.8332412833671177,0.8951629830358669,0.000851375050842762,0.04718525009229779,0.048041915986686945
statisticians_coauthor,15,Random Sampling (p=0.8),relative_to_non_random,0.9322446801184491,0.8267679184376319,0.8936614042612953,0.0012332909973338246,0.03971287503372878,0.040950041031464934
statisticians_coauthor,16,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.050577832967974246
statisticians_coauthor,16,Random Sampling (p=0.7),relative_to_non_random,0.8882178980590969,0.7869664056131684,0.8325562742137851,0.000814083032310009,0.0419121669838205,0.042731374967843294
statisticians_coauthor,16,Random Sampling (p=0.8),relative_to_non_random,0.9802428139714667,0.9397256267103583,0.9667345453594134,0.0011016250355169177,0.06275450100656599,0.06386116601061076
statisticians_coauthor,17,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.039718791958875954
statisticians_coauthor,17,Random Sampling (p=0.7),relative_to_non_random,0.9157677902621723,0.7816481897025275,0.8365268459712468,0.0009372499771416187,0.04877287393901497,0.04971400008071214
statisticians_coauthor,17,Random Sampling (p=0.8),relative_to_non_random,0.9580347813106433,0.8921873760046605,0.9314009267944705,0.0009386660531163216,0.04964333400130272,0.05058749997988343
statisticians_coauthor,18,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.04077004105783999
statisticians_coauthor,18,Random Sampling (p=0.7),relative_to_non_random,0.9604856279429335,0.8827785272356037,0.9335283082615782,0.0010288750054314733,0.057524124975316226,0.05855895800050348
statisticians_coauthor,18,Random Sampling (p=0.8),relative_to_non_random,0.9909162693291812,0.9671800998494053,0.9840979315835654,0.0010263749863952398,0.05553000106010586,0.05656420800369233
statisticians_coauthor,19,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.04317566694226116
statisticians_coauthor,19,Random Sampling (p=0.7),relative_to_non_random,0.9802428139714667,0.9397256267103583,0.9667345453594134,0.000908791902475059,0.062223916058428586,0.06314041709993035
statisticians_coauthor,19,Random Sampling (p=0.8),relative_to_non_random,0.990401502299329,0.9664835906545982,0.9836136127421897,0.0011169170029461384,0.055769250029698014,0.05689229094423354
statisticians_coauthor,20,Random Projection,relative_to_non_random,1.0,1.0,1.0,,,0.0355712081072852
statisticians_coauthor,20,Random Sampling (p=0.7),relative_to_non_random,0.29234863259083993,0.2834254640141433,0.2945436664988096,0.0009256670018658042,0.045782250934280455,0.046712375013157725
statisticians_coauthor,20,Random Sampling (p=0.8),relative_to_non_random,0.9694730055312362,0.9152688271076042,0.9493388313431004,0.0010514999739825726,0.04237300006207079,0.043432499980553985
