n,rep,seed,K,m,rho_n,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,p_in,p_out,sampling_mode,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_eig_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
3000,8,320260514,3,3,4.0,14906,91750,0.010194444444444445,0.2206829579999976,0.03199854100000721,0,0.0,14.906,33.0,15081.793777777777,5.0272645925925925,15.081793777777778,0.11088886422225243,1.6e-05,1.7777777777777777e-06,sparse,Random sampling,random_sampling,0.057,0.8362175807452038,0.7668660867439153,0.011483250000026146,0.05725012499999593,0.00010033300003442491,0.0741041250000194,0.13145900000000665,1.0616430466836897,0.7923842092669341,0.38413608200005456,1.4404230000000098,0.14429679199997736,4.160192489624023,642.28125,642.28125,0.0,,,,,,,0.003959000000008928,0.05326683399999865,47375.0,33124.0,0.7,64181.0,,,,,,,,,,,
3000,8,320260514,3,3,4.0,14906,91750,0.010194444444444445,0.2206829579999976,0.03199854100000721,0,0.0,14.906,33.0,15081.793777777777,5.0272645925925925,15.081793777777778,0.11088886422225243,1.6e-05,1.7777777777777777e-06,sparse,CountSketch random projection,countsketch_random_projection,0.017,0.9496124605173691,0.9114368515470934,0.011541915999998764,0.14600374999997712,0.00017449999995733378,0.06483683400000473,0.2110194169999886,0.9999905281788803,0.6862784080632007,0.463696582999944,2.34307200000012,0.22391308300001356,12.712213516235352,642.28125,642.28515625,0.00390625,,,,,,,,,,,,,0.0005678329999909693,163.0,6.0,30.0,0.0,0.0011380830000007336,0.03899104199996373,0.0798714170000494,0.007766124999989188,0.017441334000011466,0.0001851249999731408
3000,9,320260515,3,3,4.0,14845,91466,0.01016288888888889,0.22007187499997372,0.03227391699999771,0,0.0,14.845,34.0,15081.793777777777,5.0272645925925925,15.081793777777778,0.11088886422225243,1.6e-05,1.7777777777777777e-06,sparse,Non-random,non_random,0.02266666666666667,0.933086237267872,0.8891080215668236,0.011607292000007874,0.033871707999992395,0.00018845799996825008,0.062288500000022395,0.09635695899999064,1.0,0.6943649825484713,0.34869445799995447,1.0877049999999144,0.10943170799998825,3.1664886474609375,642.28515625,642.3046875,0.01953125,,,,,,,,,,,,,,,,,,,,,,,
3000,9,320260515,3,3,4.0,14845,91466,0.01016288888888889,0.22007187499997372,0.03227391699999771,0,0.0,14.845,34.0,15081.793777777777,5.0272645925925925,15.081793777777778,0.11088886422225243,1.6e-05,1.7777777777777777e-06,sparse,Gaussian random projection,gaussian_random_projection,0.027333333333333334,0.9196337689484522,0.8699510742614893,0.011972333000016988,0.1567443750000166,0.0002855830000498827,0.06117862499996818,0.21821408300002076,0.9999860130837502,0.6914907903447681,0.4705543750000061,2.419956000000184,0.23159366599998066,16.39167308807373,642.3046875,642.3046875,0.0,0.005492000000003827,0.04575320899999724,0.08098904199999879,0.008143082999993112,0.016101999999989403,0.00019445800000994495,,,,,,,,,,,,,,,,,
3000,9,320260515,3,3,4.0,14845,91466,0.01016288888888889,0.22007187499997372,0.03227391699999771,0,0.0,14.845,34.0,15081.793777777777,5.0272645925925925,15.081793777777778,0.11088886422225243,1.6e-05,1.7777777777777777e-06,sparse,Random sampling,random_sampling,0.064,0.8171555089835504,0.7436398355377575,0.011496500000021115,0.056878082999958224,0.00010208300000158488,0.07397987500002046,0.13096474999997554,1.0661707350714882,0.803443743802719,0.3833058329999517,1.5057259999998678,0.1438473750000071,4.142483711242676,642.3046875,642.3046875,0.0,,,,,,,0.004058916000019508,0.052797542000007525,47233.0,32977.0,0.7,63815.0,,,,,,,,,,,
3000,9,320260515,3,3,4.0,14845,91466,0.01016288888888889,0.22007187499997372,0.03227391699999771,0,0.0,14.845,34.0,15081.793777777777,5.0272645925925925,15.081793777777778,0.11088886422225243,1.6e-05,1.7777777777777777e-06,sparse,CountSketch random projection,countsketch_random_projection,0.024666666666666667,0.927237662265323,0.8824975001183563,0.013541291000024103,0.14812829200002398,0.00026074999999536885,0.06354545899995401,0.21194016599997667,0.9999881326065772,0.692154343412364,0.4642802929999448,2.3524710000001505,0.22690908399999898,12.708963394165039,642.3046875,642.36328125,0.05859375,,,,,,,,,,,,,0.0005681670000399208,163.0,8.0,32.0,0.0,0.0011464579999937996,0.03942150000000311,0.08154154200002495,0.007702959000027931,0.017549041999984638,0.00013691699996343232
3000,10,320260516,3,3,4.0,14786,91162,0.010129111111111111,0.21912629100000913,0.03137379200001078,0,0.0,14.786,29.0,15081.793777777777,5.0272645925925925,15.081793777777778,0.11088886422225243,1.6e-05,1.7777777777777777e-06,sparse,Non-random,non_random,0.017333333333333333,0.9486700084546218,0.9100505818503044,0.011726250000037908,0.03330741700000317,0.00010920799996938513,0.05904166699997404,0.09246508300003597,0.9999999999999999,0.6954289278011587,0.3429583749999665,1.0074709999998959,0.10557345900002701,3.1560516357421875,642.3671875,642.3671875,0.0,,,,,,,,,,,,,,,,,,,,,,,
3000,10,320260516,3,3,4.0,14786,91162,0.010129111111111111,0.21912629100000913,0.03137379200001078,0,0.0,14.786,29.0,15081.793777777777,5.0272645925925925,15.081793777777778,0.11088886422225243,1.6e-05,1.7777777777777777e-06,sparse,Gaussian random projection,gaussian_random_projection,0.019333333333333334,0.9428161111305163,0.9021687700388751,0.011587834000010844,0.15618787500000053,0.0001859999999851425,0.06247795900003439,0.21885658299999022,0.9999874538740857,0.6925133097245525,0.46935191700004,2.353618000000097,0.2322256670000229,16.38819408416748,642.3671875,642.37890625,0.01171875,0.005910916000004818,0.044432875000040895,0.08129295800000591,0.007452083000032417,0.016895541999986108,0.00015891699996473108,,,,,,,,,,,,,,,,,
3000,10,320260516,3,3,4.0,14786,91162,0.010129111111111111,0.21912629100000913,0.03137379200001078,0,0.0,14.786,29.0,15081.793777777777,5.0272645925925925,15.081793777777778,0.11088886422225243,1.6e-05,1.7777777777777777e-06,sparse,Random sampling,random_sampling,0.051666666666666666,0.8509167612746689,0.7830707792048303,0.011386500000014621,0.05763587500001677,9.80840000011085e-05,0.07208183299997017,0.12982008400001632,1.067264453654034,0.7948368156674491,0.38031587500000796,1.4404929999996057,0.14254308300002094,4.145346641540527,642.37890625,642.37890625,0.0,,,,,,,0.003943207999952847,0.053669749999983196,47081.0,33087.0,0.7,64078.0,,,,,,,,,,,
3000,10,320260516,3,3,4.0,14786,91162,0.010129111111111111,0.21912629100000913,0.03137379200001078,0,0.0,14.786,29.0,15081.793777777777,5.0272645925925925,15.081793777777778,0.11088886422225243,1.6e-05,1.7777777777777777e-06,sparse,CountSketch random projection,countsketch_random_projection,0.024,0.9292957448943796,0.8829472041523924,0.011728250000032858,0.1488305419999847,0.00016808300000548115,0.06473658400000204,0.21373950000003106,0.9999896865046856,0.6927045591244623,0.4642352920000121,2.3403659999999036,0.22680658299998413,12.705484390258789,642.37890625,642.37890625,0.0,,,,,,,,,,,,,0.0005535000000236323,163.0,8.0,31.0,0.0,0.0011299170000143022,0.038912583000012546,0.08275916700000607,0.007607791999987512,0.017656249999959073,0.0001690830000029564
4000,1,420260507,3,3,4.0,20159,124246,0.007765375,0.2988236659999757,0.04426858300001868,0,0.0,15.11925,33.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Non-random,non_random,0.02325,0.9314471898368213,0.8860335876602263,0.014506792000020141,0.043244624999999814,0.00018858300001056705,0.07186562499998672,0.11530587499999001,1.0000000000000004,0.6876490376203056,0.45839108199999146,1.2880770000001576,0.13151712500001622,4.299530029296875,642.47265625,642.47265625,0.0,,,,,,,,,,,,,,,,,,,,,,,
4000,1,420260507,3,3,4.0,20159,124246,0.007765375,0.2988236659999757,0.04426858300001868,0,0.0,15.11925,33.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Gaussian random projection,gaussian_random_projection,0.02825,0.9170028533857317,0.8654978429689768,0.014163832999997794,0.18370049999998628,0.00019920800002637407,0.06286737499999617,0.24677162500000804,0.9999826573586525,0.6837999182339919,0.5898593320000032,2.5197999999995773,0.26263224999996737,21.744990348815918,642.47265625,642.51953125,0.046875,0.008951125000010052,0.07364404200001218,0.08277779200000168,0.009723249999979089,0.008355042000005142,0.00018199999999524152,,,,,,,,,,,,,,,,,
4000,1,420260507,3,3,4.0,20159,124246,0.007765375,0.2988236659999757,0.04426858300001868,0,0.0,15.11925,33.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Random sampling,random_sampling,0.0615,0.8239064479029228,0.7513605806168578,0.014355082999998103,0.07219808299998931,9.87080000527385e-05,0.08118241700003637,0.15348391700001685,1.069515919748923,0.7960115049713714,0.49657145700007277,1.7558539999999994,0.16948474999998098,5.627232551574707,642.51953125,642.546875,0.02734375,,,,,,,0.005180541000015637,0.06699687499997253,64123.0,45135.0,0.7,87447.0,,,,,,,,,,,
4000,1,420260507,3,3,4.0,20159,124246,0.007765375,0.2988236659999757,0.04426858300001868,0,0.0,15.11925,33.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,CountSketch random projection,countsketch_random_projection,0.02875,0.9155647138613643,0.863886420105534,0.014041625000004387,0.1711505000000102,0.0003189999999904103,0.06341733400000749,0.23489299999999957,0.9999889920216506,0.6836243899710253,0.5779790830000024,2.5941939999997885,0.2505398330000048,16.833948135375977,642.546875,642.5625,0.015625,,,,,,,,,,,,,0.0005727079999928719,163.0,15.0,35.0,0.0,0.001514250000013817,0.0537705419999952,0.09594445900000892,0.009627000000023145,0.00943170799996551,0.00021608299999797964
4000,2,420260508,3,3,4.0,20064,123784,0.0077365,0.30593608300000597,0.04360962499998777,0,0.0,15.048,32.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Non-random,non_random,0.017,0.9496418000845888,0.9113100319182724,0.01439850000002707,0.04476483399997733,0.00011895800003003387,0.0682460419999984,0.11313649999999598,1.0000000000000007,0.6930377401968568,0.4626755419999995,1.2875279999998384,0.1292793329999995,4.283668518066406,642.5625,642.5625,0.0,,,,,,,,,,,,,,,,,,,,,,,
4000,2,420260508,3,3,4.0,20064,123784,0.0077365,0.30593608300000597,0.04360962499998777,0,0.0,15.048,32.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0225,0.9336155523139619,0.888498923271092,0.014573874999996406,0.1756007919999547,0.0003176669999902515,0.07449274999999034,0.2504172080000444,0.9999839632807578,0.688404861418639,0.599956916999929,2.6828310000000783,0.26678362499995956,21.73970317840576,642.5625,642.5625,0.0,0.007293208000021423,0.06178049999999757,0.08799425000000838,0.009774499999991804,0.00841337500003192,0.0002808749999871907,,,,,,,,,,,,,,,,,
4000,2,420260508,3,3,4.0,20064,123784,0.0077365,0.30593608300000597,0.04360962499998777,0,0.0,15.048,32.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Random sampling,random_sampling,0.0555,0.8405418908154064,0.7713264681874351,0.01441216699998904,0.09464920800002119,0.00010783400000491383,0.0780550000000062,0.172816709000017,1.0624717287214032,0.7912525978956487,0.522357750000026,1.9042590000003656,0.18889241700003367,5.596251487731934,642.5625,642.5625,0.0,,,,,,,0.0052803330000301685,0.08934545800002525,63892.0,44804.0,0.7,86826.0,,,,,,,,,,,
4000,2,420260508,3,3,4.0,20064,123784,0.0077365,0.30593608300000597,0.04360962499998777,0,0.0,15.048,32.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,CountSketch random projection,countsketch_random_projection,0.02375,0.9300066530128936,0.8837398482528627,0.014687208000054852,0.17184049999997342,0.0003445419999934529,0.06546504199997116,0.23765962499999205,0.9999850942693193,0.688063193987271,0.5871957919999318,2.6652100000001155,0.255184708999991,16.82866096496582,642.5625,642.625,0.0625,,,,,,,,,,,,,0.0009684999999990396,163.0,12.0,39.0,0.0,0.002093999999999596,0.05389041600000155,0.09571716599998581,0.009712250000006861,0.00919949999996561,0.0001878339999734635
4000,3,420260509,3,3,4.0,20305,125152,0.007822,0.30122274999996534,0.044659708000040155,0,0.0,15.22875,30.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Non-random,non_random,0.01925,0.9431141709762508,0.9024647386236097,0.014522999999996955,0.04369700000000876,0.0001244999999698848,0.07160933300002625,0.11543799999998328,0.9999999999999997,0.6886989239529431,0.4613132910000104,1.3213339999997515,0.1317667910000182,4.330635070800781,642.71875,642.73828125,0.01953125,,,,,,,,,,,,,,,,,,,,,,,
4000,3,420260509,3,3,4.0,20305,125152,0.007822,0.30122274999996534,0.044659708000040155,0,0.0,15.22875,30.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Gaussian random projection,gaussian_random_projection,0.02275,0.932932958904967,0.8890670182134616,0.014531291000025703,0.17823250000003554,0.0002037920000361737,0.06745616699998891,0.24589737499997,0.9999846939707098,0.6846026839596248,0.5917749170000661,2.732495000000199,0.26211408299997174,21.755358695983887,642.73828125,642.73828125,0.0,0.0072518339999874115,0.06352266599998302,0.0878592919999619,0.009734625000021424,0.0096464590000096,0.00016679099996963487,,,,,,,,,,,,,,,,,
4000,3,420260509,3,3,4.0,20305,125152,0.007822,0.30122274999996534,0.044659708000040155,0,0.0,15.22875,30.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Random sampling,random_sampling,0.0535,0.8458892624767466,0.7765767350479041,0.014295500000002903,0.07226545899999337,0.00010487499997680061,0.0738435000000095,0.146218250000004,1.0657982620197153,0.7907672633440911,0.49209629199998517,1.703935999999885,0.16215100000005123,5.664398193359375,642.73828125,642.73828125,0.0,,,,,,,0.005231458000025668,0.06701358399999435,64576.0,45401.0,0.7,88014.0,,,,,,,,,,,
4000,3,420260509,3,3,4.0,20305,125152,0.007822,0.30122274999996534,0.044659708000040155,0,0.0,15.22875,30.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,CountSketch random projection,countsketch_random_projection,0.02475,0.9271274371094697,0.8794019848514143,0.01791054099999201,0.16833712499999365,0.000307708000036655,0.0667066249999948,0.23535729200000333,0.9999865835190936,0.6842661682681449,0.5812339160000306,2.680609999999888,0.25491129200003115,16.844316482543945,642.73828125,642.79296875,0.0546875,,,,,,,,,,,,,0.0005812919999925725,163.0,13.0,41.0,0.0,0.0014840830000366623,0.053999459000010575,0.09433812500003569,0.00980791599999975,0.007893125000009604,0.00017029099996079822
4000,4,420260510,3,3,4.0,20078,123740,0.00773375,0.30788316600001053,0.043388083000024835,0,0.0,15.0585,29.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Non-random,non_random,0.015,0.9554859534020582,0.9202998884629691,0.014446292000002359,0.04315204099998482,0.00011808299996118876,0.06861550000002126,0.11189204199996539,0.9999999999999997,0.6902785910720114,0.46315687300000263,1.2657520000002478,0.12812137500003473,4.282157897949219,642.82421875,642.82421875,0.0,,,,,,,,,,,,,,,,,,,,,,,
4000,4,420260510,3,3,4.0,20078,123740,0.00773375,0.30788316600001053,0.043388083000024835,0,0.0,15.0585,29.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Gaussian random projection,gaussian_random_projection,0.02,0.9408552227026915,0.8992862394761693,0.014280374999998457,0.17953554199999644,0.00019470800003773547,0.06162954199999149,0.24136416699997199,0.9999840104722869,0.6864476517566618,0.592631041000061,2.5477569999998195,0.2573204160000273,21.7391996383667,642.82421875,642.82421875,0.0,0.007351458000016464,0.06177312500000198,0.09085612499995932,0.009744165999961751,0.009564208000028884,0.0002064999999902284,,,,,,,,,,,,,,,,,
4000,4,420260510,3,3,4.0,20078,123740,0.00773375,0.30788316600001053,0.043388083000024835,0,0.0,15.0585,29.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Random sampling,random_sampling,0.0505,0.8541617605586368,0.7868746308036595,0.014268665999964014,0.07364662499998076,0.00010691700003917504,0.07330762500004084,0.14706583399998863,1.0678838647575293,0.7972935373596836,0.49833241600009615,1.6663650000000416,0.16296225000002096,5.590555191040039,642.82421875,642.82421875,0.0,,,,,,,0.005153415999984645,0.06847170800000413,63870.0,44761.0,0.7,86671.0,,,,,,,,,,,
4000,4,420260510,3,3,4.0,20078,123740,0.00773375,0.30788316600001053,0.043388083000024835,0,0.0,15.0585,29.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0225,0.9335946273035628,0.88869909954099,0.014207040999963283,0.17399962500002175,0.00022174999998014755,0.061591500000020005,0.2358173749999537,0.9999832101097419,0.6849486058343799,0.5870841240000573,2.5791619999999966,0.2516283749999957,16.828157424926758,642.82421875,642.83203125,0.0078125,,,,,,,,,,,,,0.0005801669999527803,163.0,13.0,37.0,0.0,0.0015030000000137989,0.05464724999995951,0.09792704099999128,0.009573292000027323,0.009522958999980347,0.00019937499996558472
4000,5,420260511,3,3,4.0,20142,124204,0.00776275,0.2968542090000028,0.04359045899997227,0,0.0,15.1065,31.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Non-random,non_random,0.0165,0.9511038416664863,0.9136863887534636,0.014552333000040107,0.043114082999977654,0.00011591700001645222,0.06832179199994926,0.11155812500004458,0.9999999999999997,0.6921309559208124,0.45199645999991844,1.2729269999999815,0.12790849999998954,4.298088073730469,642.89453125,642.89453125,0.0,,,,,,,,,,,,,,,,,,,,,,,
4000,5,420260511,3,3,4.0,20142,124204,0.00776275,0.2968542090000028,0.04359045899997227,0,0.0,15.1065,31.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0215,0.936510459677078,0.8921050314955355,0.01427983299998914,0.17739675000001398,0.00019679199999700359,0.06387741599996843,0.24147566700003154,0.9999839839238359,0.6891022149223741,0.5819156259999545,2.6443899999999303,0.2574586659999909,21.74450969696045,642.89453125,642.89453125,0.0,0.0074068330000045535,0.06148995799998147,0.09027795899999091,0.009733541999992212,0.008286667000049874,0.00016154200000073615,,,,,,,,,,,,,,,,,
4000,5,420260511,3,3,4.0,20142,124204,0.00776275,0.2968542090000028,0.04359045899997227,0,0.0,15.1065,31.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Random sampling,random_sampling,0.0495,0.8569257820523255,0.7900587691939441,0.014270667000005233,0.07232345800002804,0.00010112500001469016,0.07513804199999186,0.14756733399997302,1.0603646735160297,0.7933496127843596,0.48800729300000967,1.7150900000001457,0.1634947919999945,5.605511665344238,642.89453125,642.90234375,0.0078125,,,,,,,0.005164208999985931,0.06713900000005424,64102.0,44816.0,0.7,86858.0,,,,,,,,,,,
4000,5,420260511,3,3,4.0,20142,124204,0.00776275,0.2968542090000028,0.04359045899997227,0,0.0,15.1065,31.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,CountSketch random projection,countsketch_random_projection,0.02,0.940884209178839,0.8994530577086917,0.014080917000001136,0.17350220800000216,0.00019579199999952834,0.07009949999996934,0.24380220800003372,0.9999827325076499,0.6882189707628864,0.5842421679999461,2.7049190000002454,0.2594829160000245,16.833467483520508,642.90234375,642.90234375,0.0,,,,,,,,,,,,,0.0005870419999496335,163.0,13.0,39.0,0.0,0.0014671659999976328,0.053652791999979854,0.0995161660000008,0.009733499999981632,0.008348458000000392,0.00015091700004177255
4000,6,420260512,3,3,4.0,19953,123062,0.007691375,0.2999202919999675,0.04317162499995675,0,0.0,14.96475,29.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Non-random,non_random,0.01775,0.9474519924388194,0.9080939184141709,0.015949125000020103,0.05077737499999557,0.00016687499999079591,0.07462204199998723,0.12557479200000898,1.0000000000000002,0.6932269702130913,0.46865820899989785,1.3045310000002246,0.14438091700003497,4.258880615234375,642.93359375,642.93359375,0.0,,,,,,,,,,,,,,,,,,,,,,,
4000,6,420260512,3,3,4.0,19953,123062,0.007691375,0.2999202919999675,0.04317162499995675,0,0.0,14.96475,29.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Gaussian random projection,gaussian_random_projection,0.02525,0.925652262510458,0.8771102506179513,0.014133875000027274,0.1808739580000065,0.00022437500001615263,0.06721950000002153,0.24832254200003945,0.9999847846673777,0.6895187796828007,0.5914097499999684,2.723284000000149,0.2641905830000155,21.731440544128418,642.93359375,642.9375,0.00390625,0.007860125000036078,0.06991691600001104,0.08428541699998959,0.009577041000000008,0.008979665999959252,0.0001963330000194219,,,,,,,,,,,,,,,,,
4000,6,420260512,3,3,4.0,19953,123062,0.007691375,0.2999202919999675,0.04317162499995675,0,0.0,14.96475,29.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Random sampling,random_sampling,0.05475,0.8424198647014325,0.7725302742165413,0.01407787499999813,0.07978224999999384,0.0001185840000061944,0.08225087499999972,0.16215633299998444,1.066134388613067,0.7970949459251151,0.505243625999924,1.7153039999998327,0.1778352499999869,5.566827774047852,642.9375,642.9453125,0.0078125,,,,,,,0.00509962500001393,0.0746581669999955,63531.0,44596.0,0.7,86379.0,,,,,,,,,,,
4000,6,420260512,3,3,4.0,19953,123062,0.007691375,0.2999202919999675,0.04317162499995675,0,0.0,14.96475,29.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,CountSketch random projection,countsketch_random_projection,0.02525,0.9256657837304657,0.8779438017992496,0.01427479200003745,0.16708920799999305,0.00019445800000994495,0.0623887080000145,0.22967679100003124,0.999980276703358,0.6888175867244457,0.5727642909999417,2.566483000000062,0.24558816600000455,16.820398330688477,642.9453125,642.9453125,0.0,,,,,,,,,,,,,0.000591499999984535,163.0,11.0,43.0,0.0,0.0014571660000228803,0.053231291999964014,0.09387362499995788,0.00955462499996429,0.008176833999982591,0.0001605420000032609
4000,7,420260513,3,3,4.0,20386,125614,0.007850875,0.302486416000022,0.044310959000029015,0,0.0,15.2895,32.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Non-random,non_random,0.01975,0.9415922452070015,0.8995787071818302,0.014255208000008679,0.043532458000015595,0.00012437499998441126,0.067152415999999,0.11081645899997739,0.9999999999999998,0.6887131624129045,0.45760662400005003,1.26710200000025,0.12686875000002829,4.34649658203125,643.01953125,643.01953125,0.0,,,,,,,,,,,,,,,,,,,,,,,
4000,7,420260513,3,3,4.0,20386,125614,0.007850875,0.302486416000022,0.044310959000029015,0,0.0,15.2895,32.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Gaussian random projection,gaussian_random_projection,0.02525,0.925648159845078,0.8768555898739165,0.014298207999956958,0.17541225000002214,0.0002820000000269829,0.06528087500004176,0.24098070799999505,0.9999864819051905,0.6847852823599409,0.5877725000001419,2.678820999999971,0.2571122499999774,21.760645866394043,643.01953125,643.01953125,0.0,0.0072331670000380655,0.0615297500000338,0.08832295899998144,0.009495584000035251,0.008595958000000792,0.00017591599998922902,,,,,,,,,,,,,,,,,
4000,7,420260513,3,3,4.0,20386,125614,0.007850875,0.302486416000022,0.044310959000029015,0,0.0,15.2895,32.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Random sampling,random_sampling,0.057,0.8362144910365267,0.7659602950493914,0.018387291000010464,0.0733653749999803,0.00010162500001342778,0.07867475000000468,0.15214670800003205,1.0584437528366504,0.7844756235002285,0.49893912500004944,1.8036260000003494,0.17224079200002507,5.64769172668457,643.01953125,643.07421875,0.0546875,,,,,,,0.0051944580000053975,0.0681485000000066,64807.0,45024.0,0.7,87279.0,,,,,,,,,,,
4000,7,420260513,3,3,4.0,20386,125614,0.007850875,0.302486416000022,0.044310959000029015,0,0.0,15.2895,32.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,CountSketch random projection,countsketch_random_projection,0.02825,0.9170526845128197,0.8659600417275667,0.014301167000041914,0.17140416700004835,0.00020933299998660004,0.06608516700003975,0.23770308399997475,0.9999866564204809,0.6830555080264357,0.5844960420001257,2.6417599999999766,0.25361795899999606,16.8496036529541,643.07421875,643.07421875,0.0,,,,,,,,,,,,,0.0005969999999706488,163.0,14.0,37.0,0.0,0.0015085420000104932,0.054835833999959505,0.09497675000000072,0.009782250000000658,0.009497791999990568,0.0001647920000209524
4000,8,420260514,3,3,4.0,20193,124522,0.007782625,0.308901958999968,0.04359416700003749,0,0.0,15.14475,31.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Non-random,non_random,0.01725,0.9488959388987486,0.9107264201991087,0.015097958000012568,0.04722137499999235,0.0002274999999940519,0.06981595899998183,0.11727412499999446,0.9999999999999996,0.693070943584928,0.4697609599999737,1.2320580000000518,0.13403608300001224,4.3090057373046875,643.07421875,643.109375,0.03515625,,,,,,,,,,,,,,,,,,,,,,,
4000,8,420260514,3,3,4.0,20193,124522,0.007782625,0.308901958999968,0.04359416700003749,0,0.0,15.14475,31.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Gaussian random projection,gaussian_random_projection,0.02375,0.9299933303670267,0.8835589929762278,0.014274624999984553,0.1754265409999789,0.00022383300000683448,0.06376595900002258,0.2394209170000181,0.9999875441674753,0.689015523042244,0.5919124590000138,2.636145999999826,0.2553638329999899,21.748148918151855,643.109375,643.109375,0.0,0.007455875000005108,0.06400141700004269,0.08485941599997204,0.009730958999966788,0.009098999999991975,0.00023308400000132679,,,,,,,,,,,,,,,,,
4000,8,420260514,3,3,4.0,20193,124522,0.007782625,0.308901958999968,0.04359416700003749,0,0.0,15.14475,31.0,20118.830368,5.029707591999999,15.089122776,0.11094447223611806,9e-06,1e-06,sparse,Random sampling,random_sampling,0.049,0.858243961079287,0.7932025308329131,0.014143334000038976,0.07384891599997445,0.00010720900002070266,0.07628045900003144,0.15024141700001792,1.0654109361628508,0.7966387509338422,0.5027327100000321,1.7241330000001653,0.1660318749999874,5.619471549987793,643.109375,643.109375,0.0,,,,,,,0.0051712499999894135,0.06865579200001548,64261.0,44951.0,0.7,87066.0,,,,,,,,,,,
