experiment,sweep,x_col,x_value,density_level,rep,seed,n,K,m,rho_n,a_in,b_out,signal_gap,p_in,p_out,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,sampling_mode,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,method_wall_sec,algorithm_total_wall_sec,non_random_eigensolver,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
n_scaling_fixed_density_signal,n_scaling_fixed_density_signal,n,3000,NaN,1,1378340057,3000,6,3,32,11.4142135623731,8.5857864376269,2.82842712474619,4.05838704439932e-05,3.05272406671179e-05,138550,796892,0.0885435555555556,0.015988125,0.02262625,sparse,0,0,138.55,177,138484.787252676,46.1615957508919,138.484787252676,0.0276389661574984,Non-random eigs,non_random,0.817666666666667,9.05083409989382e-05,0.00248050270664703,0.000731875,0.1602695,0.198842916666667,eigs,0.0292693333333333,9.375e-05,0.130865458333333,0.160240208333333,1,0.413874181462965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
n_scaling_fixed_density_signal,n_scaling_fixed_density_signal,n,3000,NaN,1,1378340057,3000,6,3,32,11.4142135623731,8.5857864376269,2.82842712474619,4.05838704439932e-05,3.05272406671179e-05,138550,796892,0.0885435555555556,0.015988125,0.02262625,sparse,0,0,138.55,177,138484.787252676,46.1615957508919,138.484787252676,0.0276389661574984,Gaussian RP,gaussian_random_projection,0.812333333333333,0.000224198111282091,0.00263351408204607,0.000705958333333333,0.138040666666667,0.17661675,,0.00662083333333333,5.2375e-05,0.131329166666667,0.138008791666667,0.923726809108109,0.364864679451279,0.000342958333333333,0.00317433333333333,0.00140591666666667,0.001136875,0.000525458333333333,9.33333333333333e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
n_scaling_fixed_density_signal,n_scaling_fixed_density_signal,n,3000,NaN,1,1378340057,3000,6,3,32,11.4142135623731,8.5857864376269,2.82842712474619,4.05838704439932e-05,3.05272406671179e-05,138550,796892,0.0885435555555556,0.015988125,0.02262625,sparse,0,0,138.55,177,138484.787252676,46.1615957508919,138.484787252676,0.0276389661574984,Random sampling,random_sampling,0.821666666666667,-0.000275624953966321,0.00196812265188033,0.000687833333333333,0.127532791666667,0.166103208333333,,0.0331230833333333,4.64166666666667e-05,0.0943193333333333,0.127494375,1.41359253527736,1.19481121560311,NaN,NaN,NaN,NaN,NaN,NaN,0.00680408333333333,399946,120086,0.3,239285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
n_scaling_fixed_density_signal,n_scaling_fixed_density_signal,n,3000,NaN,1,1378340057,3000,6,3,32,11.4142135623731,8.5857864376269,2.82842712474619,4.05838704439932e-05,3.05272406671179e-05,138550,796892,0.0885435555555556,0.015988125,0.02262625,sparse,0,0,138.55,177,138484.787252676,46.1615957508919,138.484787252676,0.0276389661574984,CountSketch RP,countsketch_random_projection,0.815333333333333,-0.000228003319500956,0.00201326278336033,0.000651458333333333,0.0982614166666667,0.136842041666667,,0.00717129166666667,4.98333333333333e-05,0.0910065416666667,0.098232625,0.91144394009648,0.364247342485096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.04583333333333e-05,36,68,108,0,0.00128854166666667,0.00279175,0.00139833333333333,0.00114883333333333,0.000421708333333333,1.14583333333333e-05
n_scaling_fixed_density_signal,n_scaling_fixed_density_signal,n,3000,NaN,2,1378340058,3000,6,3,32,11.4142135623731,8.5857864376269,2.82842712474619,4.05838704439932e-05,3.05272406671179e-05,137916,793406,0.0881562222222222,0.0137899166666667,0.0216656666666667,sparse,0,0,137.916,177,138484.787252676,46.1615957508919,138.484787252676,0.0276389661574984,Non-random eigs,non_random,0.818333333333333,-0.000146661695543761,0.0021651849090251,0.000687666666666667,0.169063041666667,0.204483416666667,eigs,0.0317395833333333,4.95416666666667e-05,0.137238708333333,0.169035125,1,0.413898724568148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
n_scaling_fixed_density_signal,n_scaling_fixed_density_signal,n,3000,NaN,2,1378340058,3000,6,3,32,11.4142135623731,8.5857864376269,2.82842712474619,4.05838704439932e-05,3.05272406671179e-05,137916,793406,0.0881562222222222,0.0137899166666667,0.0216656666666667,sparse,0,0,137.916,177,138484.787252676,46.1615957508919,138.484787252676,0.0276389661574984,Gaussian RP,gaussian_random_projection,0.818333333333333,-0.000903527937997403,0.00107115375643496,0.000726333333333333,0.138821083333333,0.174245833333333,,0.00660129166666667,5.27083333333333e-05,0.13213625,0.138794583333333,0.933367986669216,0.364619982675944,0.000344125,0.003181875,0.00140929166666667,0.00115604166666667,0.000480958333333333,9.25e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
n_scaling_fixed_density_signal,n_scaling_fixed_density_signal,n,3000,NaN,2,1378340058,3000,6,3,32,11.4142135623731,8.5857864376269,2.82842712474619,4.05838704439932e-05,3.05272406671179e-05,137916,793406,0.0881562222222222,0.0137899166666667,0.0216656666666667,sparse,0,0,137.916,177,138484.787252676,46.1615957508919,138.484787252676,0.0276389661574984,Random sampling,random_sampling,0.814666666666667,0.000359250378303035,0.00486721689860051,0.000693541666666667,0.133959875,0.169370833333333,,0.0316110833333333,4.9875e-05,0.102254291666667,0.133921625,1.41177735802675,1.19490739440767,NaN,NaN,NaN,NaN,NaN,NaN,0.006439125,398203,119363,0.3,237850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
n_scaling_fixed_density_signal,n_scaling_fixed_density_signal,n,3000,NaN,2,1378340058,3000,6,3,32,11.4142135623731,8.5857864376269,2.82842712474619,4.05838704439932e-05,3.05272406671179e-05,137916,793406,0.0881562222222222,0.0137899166666667,0.0216656666666667,sparse,0,0,137.916,177,138484.787252676,46.1615957508919,138.484787252676,0.0276389661574984,CountSketch RP,countsketch_random_projection,0.809,0.000313140398372953,0.00271568527874693,0.000938416666666667,0.09364025,0.12906125,,0.0115079166666667,5.51666666666667e-05,0.0820425833333333,0.09361025,0.955514565061222,0.364319646393838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.92083333333333e-05,36,65,99,0,0.00592533333333333,0.00235258333333333,0.00142404166666667,0.00111008333333333,0.000568875,9.625e-06
n_scaling_fixed_density_signal,n_scaling_fixed_density_signal,n,3000,NaN,3,1378340059,3000,6,3,32,11.4142135623731,8.5857864376269,2.82842712474619,4.05838704439932e-05,3.05272406671179e-05,138582,797618,0.0886242222222222,0.0135435833333333,0.0211270416666667,sparse,0,0,138.582,187,138484.787252676,46.1615957508919,138.484787252676,0.0276389661574984,Non-random eigs,non_random,0.807,0.000481039397404066,0.00299550778260802,0.000673666666666667,0.153160166666667,0.187798458333333,eigs,0.0343980416666667,5.1875e-05,0.118677916666667,0.153133916666667,0.999999999999999,0.413684607629516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
n_scaling_fixed_density_signal,n_scaling_fixed_density_signal,n,3000,NaN,3,1378340059,3000,6,3,32,11.4142135623731,8.5857864376269,2.82842712474619,4.05838704439932e-05,3.05272406671179e-05,138582,797618,0.0886242222222222,0.0135435833333333,0.0211270416666667,sparse,0,0,138.582,187,138484.787252676,46.1615957508919,138.484787252676,0.0276389661574984,Gaussian RP,gaussian_random_projection,0.812666666666667,0.00087475135501498,0.00358910940089846,0.000710041666666667,0.124708208333333,0.159346833333333,,0.00653983333333333,5.20416666666667e-05,0.118084333333333,0.124681125,0.930448860990314,0.36450981984207,0.000346416666666667,0.003187875,0.0014295,0.001155,0.000392625,9.41666666666667e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
