model,n,rep,method,error_P,error_Theta,error_B,time_sec
4,600,7,SIGN Bidirectional,8.31067767734455,0.135,0.499175364865782,0.00316225
4,600,8,Random Projection,9.4030731860981,0.29,0.507954450000963,0.0027835
4,600,8,Random Sampling,9.87815547773444,0.405,0.509806365116621,0.00588416666666667
4,600,8,Non-random,11.0439396801179,0.27,0.508026778671847,0.003764
4,600,8,CountSketch,8.72380978574604,0.295,0.507820495393996,0.00304370833333333
4,600,8,SIGN Bidirectional,8.78562768047528,0.265,0.505051690853585,0.00353525
4,600,9,Random Projection,8.97140129937289,0.11,0.529078642390637,0.00259454166666667
4,600,9,Random Sampling,10.5333471096342,0.21,0.533199166493587,0.00644533333333333
4,600,9,Non-random,10.4527575217546,0.1,0.530861686700025,0.00344375
4,600,9,CountSketch,9.91992745872036,0.1,0.53093948361412,0.00261691666666667
4,600,9,SIGN Bidirectional,8.99097985732482,0.1,0.53038981942579,0.003043875
4,600,10,Random Projection,8.94974694946657,0.335,0.443377772453665,0.00306108333333333
4,600,10,Random Sampling,9.93053833660325,0.49,0.442441865737499,0.006033125
4,600,10,Non-random,10.1947122062879,0.34,0.441794981632847,0.00384783333333333
4,600,10,CountSketch,9.04930996642684,0.39,0.443040215242241,0.00284758333333333
4,600,10,SIGN Bidirectional,8.66554217945355,0.37,0.443204158878647,0.00359879166666667
4,600,11,Random Projection,8.27444917579337,0.24,0.430857240459015,0.00284958333333333
4,600,11,Random Sampling,10.6435906366547,0.36,0.430806129689725,0.00613125
4,600,11,Non-random,10.1996720520021,0.255,0.429762263801266,0.00323204166666667
4,600,11,CountSketch,9.2463486259444,0.245,0.430468594249773,0.00281341666666667
4,600,11,SIGN Bidirectional,8.6187305087014,0.255,0.429683970932312,0.00348233333333333
4,600,12,Random Projection,8.46523716890606,0.115,0.522186923533633,0.00263870833333333
4,600,12,Random Sampling,8.2832313849897,0.18,0.527509624421386,0.00519858333333333
4,600,12,Non-random,9.92395566297984,0.105,0.52449279179909,0.00351291666666667
4,600,12,CountSketch,7.76303753940961,0.1,0.524377881441432,0.00299095833333333
4,600,12,SIGN Bidirectional,8.04413802110015,0.125,0.523305019691714,0.00314258333333333
4,600,13,Random Projection,8.29637227001389,0.33,0.411373317748676,0.00295133333333333
4,600,13,Random Sampling,9.94652536543188,0.435,0.411670329554244,0.00613879166666667
4,600,13,Non-random,10.2390883171236,0.32,0.411309509352746,0.00401179166666667
