n,reps,hyperedges_mean,hyperedges_std,misclassification_mean,misclassification_std,ari_mean,ari_std,nmi_mean,nmi_std,generation_wall_sec_mean,generation_wall_sec_std,zhou_laplacian_wall_sec_mean,zhou_laplacian_wall_sec_std,eigen_decomposition_wall_sec_mean,eigen_decomposition_wall_sec_std,embedding_normalize_wall_sec_mean,embedding_normalize_wall_sec_std,kmeans_wall_sec_mean,kmeans_wall_sec_std,spectral_clustering_wall_sec_mean,spectral_clustering_wall_sec_std,metric_wall_sec_mean,metric_wall_sec_std,algorithm_total_wall_sec_mean,algorithm_total_wall_sec_std,cpu_time_sec_mean,cpu_time_sec_std,wall_clock_sec_mean,wall_clock_sec_std,peak_traced_memory_mb_mean,peak_traced_memory_mb_std,rss_delta_mb_mean,rss_delta_mb_std
200,10,1236.4,49.7665661977106,0.0055,0.0036893239368631092,0.9834892653430876,0.011048540512445814,0.9739760744708933,0.0174489715013705,0.08944400000018504,0.014342496016438168,0.009324399999968591,0.002786306805403427,0.010358849999829545,0.003054626083075557,8.536000023013912e-05,2.2143381544391372e-05,0.25711681000029785,0.5789033237089367,0.26756783000018913,0.5798890498038527,0.010422460000154388,0.0015038936490874059,0.36632942000051116,0.582385324434104,0.371875,0.09134650528497397,0.3850792499999443,0.5838291001905065,0.3262679100036621,0.04407119928924314,0.22890625,0.4064469341046326
400,10,2469.2,55.86451865401197,0.00575,0.004571955574781734,0.9827699911972871,0.013674700752727982,0.9711680500798275,0.0223229499160059,0.19022280999997748,0.015932253355065193,0.015058269999826734,0.002736942125340191,0.010291939999842726,0.0023271611001397983,0.00011250999996264,2.179813736484319e-05,0.07516052999999374,0.01215565983530725,0.08557322999986354,0.013576381756453171,0.011806400000023132,0.0015055725101975116,0.29084605999960333,0.026371604646187184,0.5734375,0.057551494152338616,0.31829247000041505,0.02680682727876258,0.670288372039795,0.013573398764792535,0.115234375,0.18018923384456018
800,10,4987.0,50.988016021196366,0.007000000000000001,0.0030731814857642955,0.9790820999530376,0.009144193830765979,0.9612296362290828,0.01567001733166184,0.39447962999984154,0.035493459728472,0.02734707999989041,0.004560157167224137,0.011652700000013283,0.0030231766630464444,0.00011055000031774398,2.80720202533749e-05,0.08657388000028732,0.010565271039474269,0.09834410000021307,0.012746200112288294,0.015026499999839871,0.0010542662817655832,0.5201638400003503,0.042642445877636034,0.909375,0.12298726785954535,0.5696810299998105,0.04283552792018894,1.4430023193359376,0.013875412154136995,0.33984375,0.625393213979824
1200,10,7529.0,78.98523068692444,0.006500000000000001,0.0017916128329552332,0.9805965800197415,0.005325214749711422,0.9634336607770309,0.010304938060536603,0.6056825300001947,0.034796290691234,0.039711580000221146,0.004291746448329734,0.011693279999963124,0.0012825133818876653,0.0002277200002936297,0.00037873048713200685,0.09707340000004479,0.015541549781933105,0.10900201999975252,0.016514317139075887,0.01699522999988403,0.0018332223823082287,0.7543885100007174,0.032188074460921964,1.2703125,0.07367536831148748,0.8257330600003115,0.029979999596250306,2.2276137351989744,0.02087221074751239,0.23203125,0.8304152195431863
