K,rep,seed,n,m,rho_n,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,p_in,p_out,sampling_mode,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,non_random_eigensolver,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_core_eigensolver,rp_lift_sec,rs_sample_matrix_wall_sec,rs_eigensolver,rs_eig_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_hash_seed,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_sparse_explicit_sketch_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_core_eigensolver,cs_lift_sec
2,3,20460509,5000,3,16.0,159817,937708,0.03750832,2.629249500110745,0.4502193999942392,0,0.0,95.8902,133.0,159840.03840000002,31.968007680000003,95.90402304,0.2498499699939988,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0336001000832766,,0.0437201999593526,0.0002063000574707,0.0420239001978188,0.085962199838832,1.0543107804641847,0.8516836037440818,3.165419300319627,0.640625,0.1361384999472648,41.334588050842285,,,,,,,,,,,0.0285882998723536,eigsh,0.0147120000328868,471354.0,329648.0,0.7,655784.0,,,,,,,,,,,,,,
2,3,20460509,5000,3,16.0,159817,937708,0.03750832,2.629249500110745,0.4502193999942392,0,0.0,95.8902,133.0,159840.03840000002,31.968007680000003,95.90402304,0.2498499699939988,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0339242999907583,,0.4824393999297172,0.0002560000866651,0.0386143999639898,0.521320299943909,0.9999996264236148,0.7817972318528722,3.600778700085357,1.125,0.5738685999531299,36.13016986846924,,,,,,,,,,,,,,,,,,0.0002957999240607,2268450243.0,162.0,17.0,42.0,0.0,0.0248338000383228,0.0248338000383228,0.3625941001810133,0.0398222999647259,0.0508721999358385,0.0029307000804692,eigsh,0.000355799915269
2,4,20460510,5000,3,16.0,160375,940968,0.03763872,2.614788100123405,0.4400829998776316,0,0.0,96.225,131.0,159840.03840000002,31.968007680000003,95.90402304,0.2498499699939988,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0336263000499457,eigsh,0.0177575000561773,8.199992589652538e-05,0.03830620017834,0.0561530999839305,0.9999999999999996,0.7809002461757705,3.111016800161451,0.734375,0.105294199893251,32.34632396697998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,20460510,5000,3,16.0,160375,940968,0.03763872,2.614788100123405,0.4400829998776316,0,0.0,96.225,131.0,159840.03840000002,31.968007680000003,95.90402304,0.2498499699939988,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0348492998164147,,0.5071564000099897,0.0001698001287877,0.0391076998785138,0.5464419000782073,0.9999996638583204,0.7808846704038844,3.6013050000183284,1.359375,0.6028018998913467,35.910277366638184,,,,0.0071340999566018,0.4064910998567939,0.0435277998913079,0.0451759002171456,0.0033277999609708,eigsh,0.0003345001023262,,,,,,,,,,,,,,,,,,,,,
2,4,20460510,5000,3,16.0,160375,940968,0.03763872,2.614788100123405,0.4400829998776316,0,0.0,96.225,131.0,159840.03840000002,31.968007680000003,95.90402304,0.2498499699939988,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0370342000387609,,0.0484370000194758,0.000149399973452,0.0423612999729812,0.0909563000313937,1.0531127497945534,0.8497482309421257,3.1458187999669462,0.96875,0.1457882998511195,41.52435493469238,,,,,,,,,,,0.0332403001375496,eigsh,0.0149050999898463,472984.0,331443.0,0.7,659414.0,,,,,,,,,,,,,,
2,4,20460510,5000,3,16.0,160375,940968,0.03763872,2.614788100123405,0.4400829998776316,0,0.0,96.225,131.0,159840.03840000002,31.968007680000003,95.90402304,0.2498499699939988,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0388108000624924,,0.5060664000920951,0.0001730001531541,0.0401412001810967,0.5463875001296401,0.9999996670207196,0.7808846406189661,3.601251700427383,1.171875,0.6034786000382155,36.166062355041504,,,,,,,,,,,,,,,,,,0.0003745001740753,124847438.0,162.0,17.0,45.0,0.0,0.0223094997927546,0.0223094997927546,0.3885675000492483,0.0395634998567402,0.0499625001102685,0.0035955000203102,eigsh,0.0006049000658094
2,5,20460511,5000,3,16.0,159739,937802,0.03751208,2.52134420000948,0.408518899930641,0,0.0,95.8434,134.0,159840.03840000002,31.968007680000003,95.90402304,0.2498499699939988,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0341857001185417,eigsh,0.0170593000948429,8.219992741942406e-05,0.0423320999834686,0.0594804999418556,1.0000000000000002,0.7824045670552956,2.989336699945852,0.703125,0.1105365001130849,32.23762798309326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,20460511,5000,3,16.0,159739,937802,0.03751208,2.52134420000948,0.408518899930641,0,0.0,95.8434,134.0,159840.03840000002,31.968007680000003,95.90402304,0.2498499699939988,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0350950001738965,,0.5076842000707984,0.0001810998655855,0.0394720998592674,0.5473446000833064,0.9999996701514532,0.7823884630542949,3.4772004997357726,1.609375,0.6043541999533772,35.87419414520264,,,,0.0071918000467121,0.4046153000090271,0.0422618999145925,0.0488945001270622,0.0030663998331874,eigsh,0.0004209999460726,,,,,,,,,,,,,,,,,,,,,
2,5,20460511,5000,3,16.0,159739,937802,0.03751208,2.52134420000948,0.408518899930641,0,0.0,95.8434,134.0,159840.03840000002,31.968007680000003,95.90402304,0.2498499699939988,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0339194000698626,,0.0475901998579502,0.0001044999808073,0.038607400143519,0.0863100998103618,1.0537707531417226,0.852524247965076,3.0161651999223977,0.984375,0.1419053000863641,41.31480121612549,,,,,,,,,,,0.0342308999970555,eigsh,0.0128111001104116,471401.0,329337.0,0.7,655163.0,,,,,,,,,,,,,,
2,5,20460511,5000,3,16.0,159739,937802,0.03751208,2.52134420000948,0.408518899930641,0,0.0,95.8434,134.0,159840.03840000002,31.968007680000003,95.90402304,0.2498499699939988,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0342590000946074,,0.4896088000386953,0.0002542999573051,0.0407141000032424,0.5305862999521196,0.9999997206410962,0.7823896157947794,3.460440299939364,1.375,0.5857540001161397,36.113450050354,,,,,,,,,,,,,,,,,,0.0004121998790651,3574007263.0,162.0,16.0,46.0,0.0,0.0213174000382423,0.0213174000382423,0.372609400190413,0.0411722999997437,0.0481988999526947,0.0040920998435467,eigsh,0.0004182001575827
2,6,20460512,5000,3,16.0,160064,939478,0.03757912,2.622607700061053,0.4387872999068349,0,0.0,96.0384,132.0,159840.03840000002,31.968007680000003,95.90402304,0.2498499699939988,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.033498500008136,eigsh,0.0184536001179367,9.939982555806635e-05,0.0416892999783158,0.0602496999781578,1.0,0.7820730863224,3.121637299889698,0.8125,0.1115641999058425,32.29516887664795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,20460512,5000,3,16.0,160064,939478,0.03757912,2.622607700061053,0.4387872999068349,0,0.0,96.0384,132.0,159840.03840000002,31.968007680000003,95.90402304,0.2498499699939988,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.03468449995853,,0.5127848999109119,0.0003000001888722,0.0458170000929385,0.5589112997986376,0.9999996834190612,0.7820578563369687,3.6202969001606102,1.546875,0.6191072999499738,35.89322566986084,,,,0.007549200206995,0.4032239001244306,0.0461454999167472,0.0490761999972164,0.004505299963057,eigsh,0.0004569999873638,,,,,,,,,,,,,,,,,,,,,
2,6,20460512,5000,3,16.0,160064,939478,0.03757912,2.622607700061053,0.4387872999068349,0,0.0,96.0384,132.0,159840.03840000002,31.968007680000003,95.90402304,0.2498499699939988,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0341471000574529,,0.0461008001584559,8.209981024265289e-05,0.0385424999985843,0.084731200011447,1.0553186372092476,0.8537738281739737,3.146120399935171,0.921875,0.1424980999436229,41.42465782165527,,,,,,,,,,,0.0326408999972045,eigsh,0.0129603999666869,472239.0,330452.0,0.7,657373.0,,,,,,,,,,,,,,
2,6,20460512,5000,3,16.0,160064,939478,0.03757912,2.622607700061053,0.4387872999068349,0,0.0,96.0384,132.0,159840.03840000002,31.968007680000003,95.90402304,0.2498499699939988,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0363478998187929,,0.5293658999726176,0.0001761000603437,0.0463844998739659,0.5759344000834972,0.9999996469083212,0.7820548375795496,3.6373214998748153,1.375,0.6356263000052422,36.14631748199463,,,,,,,,,,,,,,,,,,0.0004373998381197,2320773916.0,162.0,19.0,48.0,0.0,0.0254510000813752,0.0254510000813752,0.3628225000575185,0.0426513000857085,0.0925527999643236,0.0034374999813735,eigsh,0.000630599912256
2,7,20460513,5000,3,16.0,160532,941932,0.03767728,2.566025499952957,0.4556014998815954,0,0.0,96.3192,132.0,159840.03840000002,31.968007680000003,95.90402304,0.2498499699939988,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0368294999934732,eigsh,0.0206934001762419,9.619980119168758e-05,0.0449963000137358,0.0657935000490397,1.0,0.781537591308703,3.087412899825722,0.765625,0.1229398001451045,32.37942028045654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7,20460513,5000,3,16.0,160532,941932,0.03767728,2.566025499952957,0.4556014998815954,0,0.0,96.3192,132.0,159840.03840000002,31.968007680000003,95.90402304,0.2498499699939988,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0360012999735772,,0.5369567000307143,0.0001836000010371,0.038126999977976,0.5752743000630289,0.9999996922305916,0.7815135989865207,3.59689429984428,1.703125,0.6335467000026256,35.92140865325928,,,,0.0073889000341296,0.4329818000551313,0.043395800050348,0.0474493999499827,0.0038507001008838,eigsh,0.0003705001436173,,,,,,,,,,,,,,,,,,,,,
2,7,20460513,5000,3,16.0,160532,941932,0.03767728,2.566025499952957,0.4556014998815954,0,0.0,96.3192,132.0,159840.03840000002,31.968007680000003,95.90402304,0.2498499699939988,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0345354001037776,,0.0482509001158177,9.640003554522993e-05,0.0377942998893559,0.0861486000940203,1.0565097871098643,0.8540753595507553,3.1077685998752718,0.828125,0.1452230999711901,41.56152057647705,,,,,,,,,,,0.0344533000607043,eigsh,0.0130809000693261,473466.0,331728.0,0.7,659927.0,,,,,,,,,,,,,,
2,7,20460513,5000,3,16.0,160532,941932,0.03767728,2.566025499952957,0.4556014998815954,0,0.0,96.3192,132.0,159840.03840000002,31.968007680000003,95.90402304,0.2498499699939988,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0373672000132501,,0.4984307999256998,0.0002103999722748,0.0420570001006126,0.5407054999377578,0.9999996926327432,0.7815138174298965,3.56232519983314,1.453125,0.6007307998370379,36.18243885040283,,,,,,,,,,,,,,,,,,0.0002988998312503,844184980.0,162.0,16.0,53.0,0.0,0.0240177998784929,0.0240177998784929,0.3697339999489486,0.042381800012663,0.0572316001635044,0.0027318000793457,eigsh,0.0003583000507205
2,8,20460514,5000,3,16.0,159602,936700,0.037468,2.633698799880221,0.4456253999378532,0,0.0,95.7612,133.0,159840.03840000002,31.968007680000003,95.90402304,0.2498499699939988,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0358619000762701,eigsh,0.0169446999207139,0.0001503000967204,0.0445894999429583,0.0616921000182628,1.0,0.7834068315171695,3.1410086997784674,0.875,0.117530999938026,32.19979381561279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
