K,rep,method,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,cs_draw_hash_sec,cs_initial_multiply_sec,cs_sparse_explicit_sketch_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_reconstruct_sec,cs_small_eig_sec,cs_lift_sec,cs_kmeans_sec,sign_draw_omega_sec,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
3,16,Random Sampling,0.06890816699996094,0.014823083000010229,0.21024541699995325,,,,,,,,,0.06890816699996094,0.06889962499997182,8.541999989120086e-06,0.2939766669999244,0.005209083999943687,0.009284250000007432,0.023691417000009096,0.0007459160000280463,0.0028999999999541615,0.027068958000029397,,,,,,,,,,,,,,,,,,,,
3,16,Non-random,0.46469995799998287,0.014823083000010229,0.18523966700001893,,,,,,,,,0.46469995799998287,0.4646961660000102,3.7919999726909737e-06,0.664762708000012,,,,,,,0.44164037500001996,0.022689332999959788,0.00036645800003043405,,,,,,,,,,,,,,,,,
3,16,CountSketch,0.02909604099994567,0.014823083000010229,0.17168212499996116,,,,,,,,,0.02909604099994567,0.03140716600012183,0.0,0.21560124899991706,,,,,,,,,,7.57500000077016e-05,0.0023412080000184687,0.0023412080000184687,0.0025202080000212845,0.00172333300002947,0.0009407499999838365,0.0010617500000194013,0.0002996250000251166,1.9291999990400654e-05,0.020084042000007685,,,,,,,
3,16,SIGN Bidirectional,0.035399124999969445,0.014823083000010229,0.17097725000002129,,,,,,,,,0.035399124999969445,0.03538987499996438,9.250000005067704e-06,0.22119945800000096,,,,,,,,,,,,,,,,,,,,0.0001847079999492962,0.009780541999987236,0.004844083000023147,0.0009637499999826105,0.00030695899999955145,1.9415999986449606e-05,0.019290417000036086
3,17,Random Projection,0.02834879199997431,0.014834208000024773,0.1718123750000018,0.00018483399998103778,0.0033582499999624815,0.0022042079999664566,0.0007640420000143422,0.0009162079999782691,0.0003390839999610762,3.395799996042115e-05,0.020538999999985208,0.02834879199997431,0.028339583999809292,9.208000165017438e-06,0.21499537500000088,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,Random Sampling,0.0695911249999881,0.014834208000024773,0.20653429200001483,,,,,,,,,0.0695911249999881,0.06957995799996297,1.1167000025125162e-05,0.2909596250000277,0.00521125000000211,0.009248624999997901,0.023989583000002312,0.0006902089999698546,0.0031678329999635935,0.0272724580000272,,,,,,,,,,,,,,,,,,,,
3,17,Non-random,0.4581471249999822,0.014834208000024773,0.23491037500002676,,,,,,,,,0.4581471249999822,0.4581427080000253,4.416999956902146e-06,0.7078917080000338,,,,,,,0.4260085000000231,0.03172799999998688,0.0004062080000153401,,,,,,,,,,,,,,,,,
3,17,CountSketch,0.03594783300002291,0.014834208000024773,0.22234812499999634,,,,,,,,,0.03594783300002291,0.03873479099996757,0.0,0.27313016600004403,,,,,,,,,,7.695800002238684e-05,0.0028247079999914604,0.0028247079999914604,0.0031606669999746373,0.0018999999999778083,0.0009585829999991802,0.0012452920000214363,0.0002313339999773234,3.558299999895098e-05,0.025476958000012928,,,,,,,
3,17,SIGN Bidirectional,0.04141833300002418,0.014834208000024773,0.21283033299999943,,,,,,,,,0.04141833300002418,0.04140899800006537,9.33499995880993e-06,0.2690828740000484,,,,,,,,,,,,,,,,,,,,0.000200875000018641,0.008894333000000643,0.00483541599999171,0.0008467080000400529,0.00013245799999594965,2.0042000016928796e-05,0.02647916600000144
3,18,Random Projection,0.030916499999989355,0.015328915999987203,0.22912066699996103,0.00017762499999207648,0.003637290999961351,0.0017350829999713824,0.0008486250000032669,0.0009080419999918377,0.00013545799998837538,1.93750000221371e-05,0.023443874999998116,0.030916499999989355,0.030905373999928543,1.1126000060812657e-05,0.2753660829999376,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,Random Sampling,0.07804391700000224,0.015328915999987203,0.24294754200002444,,,,,,,,,0.07804391700000224,0.07803045800000064,1.3459000001603272e-05,0.3363203750000139,0.005156291999981022,0.009169250000013562,0.030009666000012203,0.0009006660000068223,0.003312666999988778,0.029481916999998248,,,,,,,,,,,,,,,,,,,,
3,18,Non-random,0.47485737499999914,0.015328915999987203,0.23797637500001656,,,,,,,,,0.47485737499999914,0.4748534159999167,3.959000082431885e-06,0.7281626660000029,,,,,,,0.4522442079999678,0.02223933299995906,0.00036987499998986095,,,,,,,,,,,,,,,,,
3,18,CountSketch,0.03188695899996219,0.015328915999987203,0.21985508299997036,,,,,,,,,0.03188695899996219,0.03423887300004935,0.0,0.26707095799991976,,,,,,,,,,8.408300004703051e-05,0.002395999999976084,0.002395999999976084,0.0025582499999927677,0.0014382090000140124,0.0009764159999576805,0.0012935410000523007,0.000274165999996967,2.225000002908928e-05,0.022799958000007337,,,,,,,
3,18,SIGN Bidirectional,0.04215212500002963,0.015328915999987203,0.17318562500003054,,,,,,,,,0.04215212500002963,0.042142542000021876,9.583000007751252e-06,0.23066666600004737,,,,,,,,,,,,,,,,,,,,0.00018758299995624839,0.010109333000002607,0.005008750000001783,0.0007875420000118538,0.0001305410000327356,2.033399999845642e-05,0.025898459000018192
3,19,Random Projection,0.02670779200002471,0.014747417000023688,0.16868770899998253,0.00018295799998213624,0.003433500000028289,0.00195487499996716,0.0007359170000427184,0.0008670419999816659,0.0003224170000066806,2.0500000005085894e-05,0.019183166999994228,0.02670779200002471,0.026700376000007964,7.416000016746693e-06,0.21014291800003093,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,Random Sampling,0.06690279199995075,0.014747417000023688,0.20622150000002648,,,,,,,,,0.06690279199995075,0.06689537600004769,7.4159999030598556e-06,0.2878717090000009,0.005207166999980473,0.009161957999992865,0.024482833000035953,0.0006448340000133612,0.0028401670000448576,0.02455841699998018,,,,,,,,,,,,,,,,,,,,
3,19,Non-random,0.4560124999999857,0.014747417000023688,0.23098808299999973,,,,,,,,,0.4560124999999857,0.45600766700005124,4.832999934478721e-06,0.7017480000000091,,,,,,,0.43178504200000134,0.023558000000036827,0.0006646250000130749,,,,,,,,,,,,,,,,,
3,19,CountSketch,0.030927458000007846,0.014747417000023688,0.22014395899998362,,,,,,,,,0.030927458000007846,0.03323087599989094,0.0,0.26581883400001516,,,,,,,,,,7.495900001686095e-05,0.0023316669999644546,0.0023316669999644546,0.0030533749999790416,0.0014380830000391143,0.0007474170000136837,0.0008355409999580843,0.00011708399995313812,1.98330000102942e-05,0.022281249999991815,,,,,,,
3,19,SIGN Bidirectional,0.04310945899999297,0.014747417000023688,0.21242041699997571,,,,,,,,,0.04310945899999297,0.04309933299998647,1.0126000006493996e-05,0.27027729299999237,,,,,,,,,,,,,,,,,,,,0.00018154200000708443,0.009756582999955299,0.004936125000028824,0.0008600829999636517,0.00016804099999490063,3.300000003036985e-05,0.027163959000006344
3,20,Random Projection,0.03007691700003079,0.01437925000004725,0.21385966699995151,0.00017662500005144466,0.003290791999972953,0.0015176250000195068,0.0007634169999732876,0.0008378330000482492,0.00012704200003099686,1.950000000761065e-05,0.023336624999956257,0.03007691700003079,0.030069459000060306,7.457999970483797e-06,0.25831583400002955,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,Random Sampling,0.0797637499999837,0.01437925000004725,0.24316824999999653,,,,,,,,,0.0797637499999837,0.07975416699986226,9.58300012143809e-06,0.3373112500000275,0.005127041999969606,0.009172041999988778,0.032089832999986356,0.0011864999999602333,0.003123749999986103,0.029054999999971187,,,,,,,,,,,,,,,,,,,,
3,20,Non-random,0.4601110419999941,0.01437925000004725,0.23614499999996497,,,,,,,,,0.4601110419999941,0.46010687500000813,4.166999985955044e-06,0.7106352920000063,,,,,,,0.4370106249999708,0.022730375000037384,0.00036587499999996,,,,,,,,,,,,,,,,,
3,20,CountSketch,0.03400699999997414,0.01437925000004725,0.1793801669999766,,,,,,,,,0.03400699999997414,0.03653912500004708,0.0,0.227766416999998,,,,,,,,,,7.93749999843385e-05,0.002574417000005269,0.002574417000005269,0.0027462080000191236,0.0016551250000134132,0.0008862910000289048,0.0010957090000260905,0.00025629099997104277,4.087500002469824e-05,0.02463041699996893,,,,,,,
3,20,SIGN Bidirectional,0.04084629199996925,0.01437925000004725,0.18006420799997613,,,,,,,,,0.04084629199996925,0.04083554100003539,1.0750999933861749e-05,0.23528974999999264,,,,,,,,,,,,,,,,,,,,0.00018725000001040826,0.010467458999983137,0.004798583000024337,0.0009886660000120173,0.00029629200003000733,2.045799999450537e-05,0.02407683299998098
4,1,Random Projection,0.03768483300001435,0.014858957999990707,0.17454995900004633,0.00019804200002226935,0.0035870830000135356,0.002037583000003451,0.0008981660000131342,0.0011142500000005384,0.00027316699998891636,2.2583000031772826e-05,0.029544666999981928,0.03768483300001435,0.037675541000055546,9.291999958804809e-06,0.2270937500000514,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,Random Sampling,0.0945243329999812,0.014858957999990707,0.21077075000005152,,,,,,,,,0.0945243329999812,0.09451254099997186,1.1792000009336334e-05,0.3201540410000234,0.00515483399999539,0.009243833000027735,0.04163804199998822,0.0009007909999922958,0.002845041000000492,0.03472999999996773,,,,,,,,,,,,,,,,,,,,
4,1,Non-random,0.4608147499999973,0.014858957999990707,0.18584412499996006,,,,,,,,,0.4608147499999973,0.4608106670000325,4.0829999647939985e-06,0.661517832999948,,,,,,,0.4294576670000083,0.03096020899999985,0.00039279100002431733,,,,,,,,,,,,,,,,,
4,1,CountSketch,0.03898066699997571,0.014858957999990707,0.16900329199995667,,,,,,,,,0.03898066699997571,0.0417484179999974,0.0,0.2228429169999231,,,,,,,,,,0.00011854100000618928,0.0028160420000062913,0.0028160420000062913,0.0027704999999969004,0.0019674999999779175,0.0009920420000071317,0.000922000000002754,0.0003337090000172793,2.3624999982985173e-05,0.02898841699999366,,,,,,,
4,1,SIGN Bidirectional,0.04815287500002796,0.014858957999990707,0.1706219999999803,,,,,,,,,0.04815287500002796,0.04814270700001089,1.0168000017074519e-05,0.23363383299999896,,,,,,,,,,,,,,,,,,,,0.00022291700003052028,0.010710083000049053,0.004698957999949016,0.0010132909999924777,0.00034591700000419223,4.774999996470797e-05,0.03110379100002092
4,2,Random Projection,0.04090241699998387,0.014854958999990231,0.17443279100001519,0.0001979999999548454,0.0034928329999956986,0.0022400000000288856,0.0016660829999750604,0.0012175420000062331,0.0006069590000379321,4.9417000013818324e-05,0.031419208999977855,0.04090241699998387,0.04089004299999033,1.2373999993542384e-05,0.2301901669999893,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,Random Sampling,0.08591233399999965,0.014854958999990231,0.20747508299996298,,,,,,,,,0.08591233399999965,0.0859031229999232,9.211000076447817e-06,0.30824237599995286,0.005299707999995462,0.009113500000012209,0.03550345799999377,0.0008806249999793181,0.002832665999960682,0.03227316599998176,,,,,,,,,,,,,,,,,,,,
4,2,Non-random,0.4601286660000028,0.014854958999990231,0.18488091699998677,,,,,,,,,0.4601286660000028,0.4601248339999984,3.832000004422298e-06,0.6598645419999798,,,,,,,0.43150795899998684,0.028251167000007626,0.0003657080000039059,,,,,,,,,,,,,,,,,
4,2,CountSketch,0.03504524999999603,0.014854958999990231,0.17083866600000874,,,,,,,,,0.03504524999999603,0.03736029200013036,0.0,0.220738874999995,,,,,,,,,,7.470799999964584e-05,0.0023461670000415324,0.0023461670000415324,0.0027907909999953517,0.0018897920000426893,0.0008190830000103233,0.0009969170000090344,0.0003176669999902515,2.3499999997511622e-05,0.025755500000002485,,,,,,,
4,2,SIGN Bidirectional,0.04688820799998439,0.014854958999990231,0.17595108300002948,,,,,,,,,0.04688820799998439,0.046879249999904005,8.958000080383499e-06,0.2376942500000041,,,,,,,,,,,,,,,,,,,,0.0002011659999539006,0.011711499999989883,0.0047338339999782875,0.0009096669999735241,0.00032233299998551956,2.2666999996090453e-05,0.0289780830000268
4,3,Random Projection,0.036302374999991116,0.015095124999959353,0.1764954159999661,0.00019870799997079303,0.0035634999999842876,0.002242625000008047,0.0008761660000118354,0.0011599159999491349,0.000313750000032087,2.2916999967037555e-05,0.027918208000016875,0.036302374999991116,0.0362957899999401,6.585000051018142e-06,0.22789291599991657,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3,Random Sampling,0.09417612499998995,0.015095124999959353,0.2131065000000376,,,,,,,,,0.09417612499998995,0.09416845900000226,7.665999987693795e-06,0.3223777499999869,0.005217667000010806,0.009290041999975074,0.03791575000002467,0.0007272080000007008,0.0028576670000006743,0.03816012499999033,,,,,,,,,,,,,,,,,,,,
4,3,Non-random,0.4726862499999811,0.015095124999959353,0.2325034170000322,,,,,,,,,0.4726862499999811,0.4726816239999607,4.626000020380161e-06,0.7202847919999726,,,,,,,0.4429607909999618,0.029352125000002616,0.00036870799999633164,,,,,,,,,,,,,,,,,
4,3,CountSketch,0.041888749999998254,0.015095124999959353,0.17125541699999758,,,,,,,,,0.041888749999998254,0.044711584999959086,0.0,0.22823929199995519,,,,,,,,,,7.445900001812333e-05,0.0028535000000147193,0.0028535000000147193,0.0026274169999851438,0.0018398340000089775,0.0008264999999596512,0.0008890000000292275,0.00013154099997336743,2.4166999992303317e-05,0.032591666999962854,,,,,,,
4,3,SIGN Bidirectional,0.053310875000022406,0.015095124999959353,0.17254670900001656,,,,,,,,,0.053310875000022406,0.05330045800008065,1.0416999941753602e-05,0.24095270899999832,,,,,,,,,,,,,,,,,,,,0.0002814160000070842,0.010442167000007885,0.004724832999954742,0.0009177500000419059,0.00030958400003555653,2.3375000012038072e-05,0.03660133300002144
4,4,Random Projection,0.03196616599996105,0.015382583000018712,0.17451033399999005,0.0001950000000192631,0.003453125000021373,0.002289958000005754,0.0008305420000169761,0.000932709000039722,0.00031054199996560783,2.274999997098348e-05,0.023922875000039312,0.03196616599996105,0.03195750100007899,8.6649998820576e-06,0.22185908299996981,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,Random Sampling,0.08772854099998995,0.015382583000018712,0.20754433399997652,,,,,,,,,0.08772854099998995,0.08772033399992551,8.207000064430758e-06,0.3106554579999852,0.005257333999963976,0.009156500000017331,0.03431737500000054,0.0006802919999699952,0.002817542000002504,0.03549129099997117,,,,,,,,,,,,,,,,,,,,
4,4,Non-random,0.45710008300000027,0.015382583000018712,0.22686791600000333,,,,,,,,,0.45710008300000027,0.4570947079999996,5.375000000640284e-06,0.6993505820000223,,,,,,,0.42758041600001206,0.02885654199997134,0.0006577500000162217,,,,,,,,,,,,,,,,,
4,4,CountSketch,0.04228508299996747,0.015382583000018712,0.21992899999997917,,,,,,,,,0.04228508299996747,0.04459591600004842,0.0,0.27759666599996535,,,,,,,,,,7.437499999696229e-05,0.0023410420000118393,0.0023410420000118393,0.0026821659999995973,0.0017309579999960079,0.0007989169999973456,0.0008191670000314843,0.00012212500001851367,2.2540999964348885e-05,0.03366358300002048,,,,,,,
4,4,SIGN Bidirectional,0.049903458000017054,0.015382583000018712,0.17647804200004202,,,,,,,,,0.049903458000017054,0.04989362300000266,9.835000014390971e-06,0.2417640830000778,,,,,,,,,,,,,,,,,,,,0.0001958750000312648,0.010304540999982237,0.004802457999971921,0.0010095000000092114,0.00018541600002208725,4.124999998111889e-05,0.03335458300000482
4,5,Random Projection,0.03248395800000026,0.01489862500000072,0.17172124999996186,0.00019762499999842476,0.0032906669999874794,0.0018869589999894743,0.0009531659999879594,0.0011596250000138753,0.0003147079999621383,2.2917000023880973e-05,0.024650667000003068,0.03248395800000026,0.0324763339999663,7.6240000339566905e-06,0.21910383299996283,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,Random Sampling,0.09099075000000312,0.01489862500000072,0.20844266599999628,,,,,,,,,0.09099075000000312,0.09098404100006974,6.708999933380255e-06,0.3143320410000001,0.005203957999981412,0.009153500000024906,0.035606291000021884,0.0006986249999840766,0.0027922920000378326,0.03752937500001963,,,,,,,,,,,,,,,,,,,,
4,5,Non-random,0.46475554099998817,0.01489862500000072,0.19109808299998576,,,,,,,,,0.46475554099998817,0.4647497099999782,5.831000009948184e-06,0.6707522489999747,,,,,,,0.43616145900000447,0.027914458999987346,0.0006737919999864062,,,,,,,,,,,,,,,,,
4,5,CountSketch,0.040185583999971186,0.01489862500000072,0.17702016700002332,,,,,,,,,0.040185583999971186,0.0430479579998746,0.0,0.23210437599999523,,,,,,,,,,7.64579999668058e-05,0.0029032909999955336,0.0029032909999955336,0.0030434169999580263,0.0019750829999907182,0.0009057089999942036,0.0011134999999740103,0.000244416999976238,2.466699999104094e-05,0.029858125000032487,,,,,,,
4,5,SIGN Bidirectional,0.0509875839999836,0.01489862500000072,0.17634958399997913,,,,,,,,,0.0509875839999836,0.05097654100006821,1.1042999915389373e-05,0.24223579299996345,,,,,,,,,,,,,,,,,,,,0.00020437500000980435,0.011360582999998314,0.004648625000015727,0.0009148330000243732,0.0003164580000429851,2.4499999994986865e-05,0.03350716699998202
4,6,Random Projection,0.037323541000034766,0.014880749999974796,0.17476912499995478,0.0002004170000304839,0.0035961250000013933,0.0019667079999976522,0.0008791250000399486,0.0009290410000062366,0.0003403750000074979,2.4957999983143964e-05,0.029379791999986082,0.037323541000034766,0.03731654100005244,6.999999982326699e-06,0.22697341599996435,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,Random Sampling,0.09010270900000705,0.014880749999974796,0.20358129200002395,,,,,,,,,0.09010270900000705,0.09009562499994672,7.084000060331164e-06,0.3085647510000058,0.005203375000007782,0.009261416000015288,0.0361471250000136,0.0007142089999661039,0.002895540999986679,0.03587395899995727,,,,,,,,,,,,,,,,,,,,
4,6,Non-random,0.46200479199995925,0.014880749999974796,0.22614275000000816,,,,,,,,,0.46200479199995925,0.46200120899993635,3.583000022899796e-06,0.7030282919999422,,,,,,,0.43452474999998003,0.027110042000003887,0.0003664169999524347,,,,,,,,,,,,,,,,,
4,6,CountSketch,0.041628332999948725,0.014880749999974796,0.21536037500004568,,,,,,,,,0.041628332999948725,0.044573417999913545,0.0,0.2718694579999692,,,,,,,,,,0.00011866699998108743,0.0029972090000001117,0.0029972090000001117,0.0026008329999740454,0.0018644589999894379,0.0007682909999857657,0.0007935840000072858,0.00019895799999858355,4.2624999991858203e-05,0.03219158299998526,,,,,,,
4,6,SIGN Bidirectional,0.05277599999999438,0.014880749999974796,0.18408966700002338,,,,,,,,,0.05277599999999438,0.052766499000028944,9.500999965439405e-06,0.25174641699999256,,,,,,,,,,,,,,,,,,,,0.00019504200002984362,0.009200458000009348,0.005004874999997355,0.0009089160000144147,0.00016929099996332297,4.074999998238127e-05,0.03724716700003228
4,7,Random Projection,0.03723137500003304,0.014850792000004276,0.1664166669999645,0.00019616700001279241,0.0034322079999924426,0.0015206660000330885,0.0008050000000139335,0.0010049589999994168,0.0003115839999736636,5.199999998239946e-05,0.02990054100001771,0.03723137500003304,0.03722312500002545,8.250000007592462e-06,0.2184988340000018,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7,Random Sampling,0.08974154200001294,0.014850792000004276,0.20621295800003736,,,,,,,,,0.08974154200001294,0.08973383500000409,7.707000008849718e-06,0.3108052920000546,0.00521245900000622,0.009181832999956896,0.03738141700000597,0.0006349170000135018,0.0028502090000301905,0.034472999999991316,,,,,,,,,,,,,,,,,,,,
4,7,Non-random,0.44998645900000156,0.014850792000004276,0.22879854199999272,,,,,,,,,0.44998645900000156,0.44998179300006313,4.6659999384246476e-06,0.6936357929999986,,,,,,,0.42262191700001495,0.026719542000023466,0.0006403340000247226,,,,,,,,,,,,,,,,,
4,7,CountSketch,0.04316599999998516,0.014850792000004276,0.18311199999999417,,,,,,,,,0.04316599999998516,0.04566350099986494,0.0,0.2411287919999836,,,,,,,,,,8.091599994486387e-05,0.0025283749999971405,0.0025283749999971405,0.002829916999985471,0.00178566699997873,0.0008059589999902528,0.00085724999996728,0.00012179100002640553,2.3542000008092145e-05,0.03410170899996956,,,,,,,
4,7,SIGN Bidirectional,0.050692625000010594,0.014850792000004276,0.17411579200000915,,,,,,,,,0.050692625000010594,0.05068187500006616,1.074999994443715e-05,0.23965920900002402,,,,,,,,,,,,,,,,,,,,0.00028224999999793,0.011378625000020293,0.0047742909999897165,0.0008593750000045475,0.00019595899999558242,2.4750000022777385e-05,0.03316662500003531
4,8,Random Projection,0.03704512500002011,0.015076874999977008,0.17539433399997506,0.00020083300000806048,0.003592916000002333,0.0023562909999554904,0.0009210420000158592,0.0009459579999884227,0.00036016700005347957,4.766699998981494e-05,0.028607209000028888,0.03704512500002011,0.03703208300004235,1.3041999977758678e-05,0.22751633399997218,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8,Random Sampling,0.0915575420000323,0.015076874999977008,0.21061987500002033,,,,,,,,,0.0915575420000323,0.0915502070000116,7.335000020702864e-06,0.31725429200002964,0.005212749999998323,0.009280875000001743,0.036567332999993596,0.0006998329999987618,0.0028334579999977905,0.03695595800002138,,,,,,,,,,,,,,,,,,,,
4,8,Non-random,0.5029661660000215,0.015076874999977008,0.23160537499995826,,,,,,,,,0.5029661660000215,0.5029438760000176,2.2290000003977184e-05,0.7496484159999568,,,,,,,0.4705329170000141,0.03167758400002185,0.0007333749999816064,,,,,,,,,,,,,,,,,
4,8,CountSketch,0.04469162499998447,0.015076874999977008,0.2152767499999868,,,,,,,,,0.04469162499998447,0.047000412999807395,0.0,0.2750452499999483,,,,,,,,,,8.224999999129068e-05,0.002341165999951045,0.002341165999951045,0.0027869159999909243,0.0018243749999555803,0.0009615829999916059,0.0008571249999818065,0.00013470800001869065,2.2915999977612955e-05,0.035648207999997794,,,,,,,
4,8,SIGN Bidirectional,0.05426229199997579,0.015076874999977008,0.1707302920000302,,,,,,,,,0.05426229199997579,0.05425149999990708,1.079200006870451e-05,0.240069458999983,,,,,,,,,,,,,,,,,,,,0.0001986249999959,0.009681415999978071,0.005262249999987034,0.0008682079999857706,0.00018199999999524152,4.004199996643365e-05,0.03801895899999863
4,9,Random Projection,0.034976707999987866,0.01479579200002945,0.1702992080000172,0.00019920800002637407,0.0033131669999875157,0.0018927090000033786,0.0008687079999845082,0.0011112910000292686,0.0003972920000023805,4.2166000014276506e-05,0.027142999999966833,0.034976707999987866,0.034967541000014535,9.166999973331258e-06,0.2200717080000345,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,Random Sampling,0.08872949999999946,0.01479579200002945,0.20668720800000528,,,,,,,,,0.08872949999999946,0.08872258199994576,6.9180000537016895e-06,0.3102125000000342,0.005205999999986943,0.00920149999996056,0.03535320800000363,0.0006603749999953834,0.0027880829999844536,0.035513416000014786,,,,,,,,,,,,,,,,,,,,
4,9,Non-random,0.4605587499999615,0.01479579200002945,0.2352248749999717,,,,,,,,,0.4605587499999615,0.460554333999994,4.415999967477546e-06,0.7105794169999626,,,,,,,0.42884591699998964,0.031342042000005677,0.0003663749999986976,,,,,,,,,,,,,,,,,
4,9,CountSketch,0.04084187500001235,0.01479579200002945,0.21765229199996838,,,,,,,,,0.04084187500001235,0.04365108499996495,0.0,0.2732899590000102,,,,,,,,,,0.00011924999995471808,0.0028615840000156822,0.0028615840000156822,0.002715416999990339,0.0018234169999686856,0.0008524579999971138,0.000956208000047809,0.00019191699999510092,4.2749999977331754e-05,0.03122650000000249,,,,,,,
4,9,SIGN Bidirectional,0.05195391700004848,0.01479579200002945,0.21287420800001655,,,,,,,,,0.05195391700004848,0.051943832000006296,1.0085000042181491e-05,0.2796239170000945,,,,,,,,,,,,,,,,,,,,0.00028166700002429934,0.009768540999971265,0.0046113330000139285,0.000784249999981057,0.0001488329999688176,2.370800001472162e-05,0.03632550000003221
4,10,Random Projection,0.03868937499998992,0.014879708000023584,0.17623329200000626,0.0002017909999949552,0.00321462499999825,0.0015334169999619007,0.0009565000000293367,0.0012727089999771124,0.0003185420000022532,2.3749999968458724e-05,0.031159333000005063,0.03868937499998992,0.03868066699993733,8.708000052592979e-06,0.22980237500001977,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,Random Sampling,0.0917793330000336,0.014879708000023584,0.22104404199995997,,,,,,,,,0.0917793330000336,0.0917670420000718,1.2290999961805937e-05,0.32770308300001716,0.005801500000018223,0.009259334000034869,0.036188541999990775,0.0006804580000334681,0.002891332999979568,0.036945875000014894,,,,,,,,,,,,,,,,,,,,
4,10,Non-random,0.46825608299997157,0.014879708000023584,0.19094845799997984,,,,,,,,,0.46825608299997157,0.46825249999994867,3.583000022899796e-06,0.674084248999975,,,,,,,0.43729608299997835,0.03056133399996952,0.00039508300000079544,,,,,,,,,,,,,,,,,
4,10,CountSketch,0.04167645799998354,0.014879708000023584,0.1738818750000064,,,,,,,,,0.04167645799998354,0.04404645500000015,0.0,0.23043804100001353,,,,,,,,,,7.920799998828443e-05,0.0024046660000180964,0.0024046660000180964,0.002727582999966671,0.0022923749999677057,0.0009229579999896487,0.00099158300002955,0.00021362500001487206,4.170800002611941e-05,0.03196808299998111,,,,,,,
4,10,SIGN Bidirectional,0.04757154200001423,0.014879708000023584,0.1752083330000005,,,,,,,,,0.04757154200001423,0.04756162499990069,9.917000113546237e-06,0.2376595830000383,,,,,,,,,,,,,,,,,,,,0.00019720799997458016,0.010953458000017235,0.005198207999967508,0.0009876670000039667,0.0003422499999601314,2.516699998977856e-05,0.029857666999987487
4,11,Random Projection,0.035257332999947266,0.014818834000038805,0.16984354200002372,0.00019624999998768544,0.003639834000011888,0.0019093749999683496,0.0008744999999521497,0.0010702079999873604,0.00031591700002309153,2.3416999965775176e-05,0.027221457999985432,0.035257332999947266,0.03525095899988173,6.3740000655343465e-06,0.2199197090000098,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,Random Sampling,0.08893633299999237,0.014818834000038805,0.2052333749999775,,,,,,,,,0.08893633299999237,0.08892437399993014,1.1959000062233827e-05,0.3089885420000087,0.005218874999968648,0.009212665999996261,0.03643545799997128,0.0008232920000068589,0.003188749999992524,0.03404533299999457,,,,,,,,,,,,,,,,,,,,
4,11,Non-random,0.4652263329999755,0.014818834000038805,0.23172545799997124,,,,,,,,,0.4652263329999755,0.4652229160000161,3.416999959426903e-06,0.7117706249999856,,,,,,,0.4361573329999828,0.02870037500002809,0.0003652080000051683,,,,,,,,,,,,,,,,,
4,11,CountSketch,0.04485091700001931,0.014818834000038805,0.21843791699996018,,,,,,,,,0.04485091700001931,0.04716187500025626,0.0,0.2781076680000183,,,,,,,,,,7.554200004733502e-05,0.00234008300003552,0.00234008300003552,0.0025971250000225155,0.0015588750000006257,0.0009297910000327647,0.0008235840000452299,0.0001212920000170925,2.370800001472162e-05,0.036351792000004934,,,,,,,
4,11,SIGN Bidirectional,0.05352912500001139,0.014818834000038805,0.17866829199999756,,,,,,,,,0.05352912500001139,0.05352079200008575,8.33299992564207e-06,0.24701625100004776,,,,,,,,,,,,,,,,,,,,0.00019474999999147258,0.010901875000001837,0.005245333000004848,0.0007930000000442305,0.00012608400004410214,2.3999999996249244e-05,0.03623575000000301
4,12,Random Projection,0.0370147499999689,0.01493695800002115,0.17389516600002253,0.000192500000025575,0.0037550000000123873,0.002308207999988099,0.0008211250000158543,0.0009294160000195006,0.00021987500002751403,2.3750000025302143e-05,0.028756458999964707,0.0370147499999689,0.03700633300007894,8.416999889959698e-06,0.22584687400001258,,,,,,,,,,,,,,,,,,,,,,,,,,
