n,alpha_n,rep,method,error_P,error_Theta,error_B,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec
200,0.1414213562373095,16,Random Projection,6.930930900559244,0.36,0.01049848674622783,0.022921199910342693,0.00045739999040961266,0.0017212999518960714,2.1899817511439323e-05,0.00013919989578425884,6.170012056827545e-05,3.690016455948353e-05,3.809994086623192e-05,5.259993486106396e-05,4.200031980872154e-06,0.022564100101590157,0.022921199910342693,0.02291870000772178,2.499902620911598e-06,0.025099899852648377,,,,,,,,,
200,0.1414213562373095,16,Random Sampling,9.00768052597719,0.42000000000000004,0.013653402522606828,0.025410000002011657,0.00045739999040961266,0.0014903999399393797,,,,,,,,,0.025410000002011657,0.025406899861991405,3.100140020251274e-06,0.02735779993236065,0.0001651998609304428,0.00027520000003278255,0.0025677999947220087,2.5600194931030273e-05,5.989987403154373e-05,0.022313199937343597,,,
200,0.1414213562373095,16,Non-random,8.368669692336706,0.23,0.011970973272912577,0.02877139998599887,0.00045739999040961266,0.002012099837884307,,,,,,,,,0.02877139998599887,0.028769899858161807,1.500127837061882e-06,0.03124089981429279,,,,,,,0.004274900071322918,0.02447329997085035,2.169981598854065e-05
200,0.1414213562373095,17,Random Projection,7.341267421946088,0.26,0.010476746648173468,0.021226499928161502,0.00047060009092092514,0.0016328999772667885,2.159993164241314e-05,0.00013990001752972603,6.329989992082119e-05,4.0899962186813354e-05,2.9199989512562752e-05,4.8999907448887825e-05,4.09991480410099e-06,0.020876299822703004,0.021226499928161502,0.02122429944574833,2.200482413172722e-06,0.023329999996349216,,,,,,,,,
200,0.1414213562373095,17,Random Sampling,9.497778494182116,0.38,0.054844066880405606,0.0233946000225842,0.00047060009092092514,0.0014460000675171614,,,,,,,,,0.0233946000225842,0.023391500115394592,3.0999071896076202e-06,0.025311200181022286,0.0002071000635623932,0.00029630004428327084,0.001937400083988905,3.5999808460474014e-05,7.780012674629688e-05,0.020836899988353252,,,
200,0.1414213562373095,17,Non-random,8.412563331937395,0.16999999999999998,0.003272187785110736,0.025051799835637212,0.00047060009092092514,0.0022985998075455427,,,,,,,,,0.025051799835637212,0.02505009970627725,1.700129359960556e-06,0.02782099973410368,,,,,,,0.004421799909323454,0.020606699865311384,2.159993164241314e-05
200,0.1414213562373095,18,Random Projection,7.430140072523199,0.54,0.01577040109262448,0.0216240999288857,0.0004773000255227089,0.001460100058466196,2.1900050342082977e-05,0.00017339992336928844,6.480002775788307e-05,4.840013571083546e-05,4.000007174909115e-05,5.119992420077324e-05,4.200031980872154e-06,0.02121799997985363,0.0216240999288857,0.021621900144964457,2.1997839212417603e-06,0.023561500012874603,,,,,,,,,
200,0.1414213562373095,18,Random Sampling,9.041907848640399,0.44999999999999996,0.0038361093086800024,0.02350559993647039,0.0004773000255227089,0.0016012000851333141,,,,,,,,,0.02350559993647039,0.023502500029280782,3.0999071896076202e-06,0.025584100047126412,0.0002731001004576683,0.0003666998818516731,0.0020389999262988567,2.6999972760677338e-05,5.339994095265865e-05,0.020743300206959248,,,
200,0.1414213562373095,18,Non-random,8.647765277298618,0.22,0.001699945537838421,0.02461680001579225,0.0004773000255227089,0.0020106001757085323,,,,,,,,,0.02461680001579225,0.024615100119262934,1.6998965293169022e-06,0.027104700217023492,,,,,,,0.004685400053858757,0.019894400145858526,3.529991954565048e-05
200,0.1414213562373095,19,Random Projection,6.946304654574431,0.47000000000000003,0.013376406299219032,0.024116799933835864,0.0004718999844044447,0.001425999915227294,2.2499822080135345e-05,0.00015370012260973454,6.220000796020031e-05,4.509999416768551e-05,3.700004890561104e-05,5.419994704425335e-05,4.299916326999664e-06,0.023735199822112918,0.024116799933835864,0.024114199681207538,2.600252628326416e-06,0.026014699833467603,,,,,,,,,
