dataset,rep,method_i,method_j,ari
political_blog,9,Random Sampling (p=0.7),Random Sampling (p=0.8),0.937307809795621
political_blog,9,Random Sampling (p=0.7),CountSketch,0.932964243182419
political_blog,9,Random Sampling (p=0.7),SIGN Bidirectional,0.932964243182419
political_blog,9,Random Sampling (p=0.8),CountSketch,0.956637153890351
political_blog,9,Random Sampling (p=0.8),SIGN Bidirectional,0.956637153890351
political_blog,9,CountSketch,SIGN Bidirectional,1
political_blog,10,Non-random,Random Projection,1
political_blog,10,Non-random,Random Sampling (p=0.7),0.947523791741285
political_blog,10,Non-random,Random Sampling (p=0.8),0.956816707237075
political_blog,10,Non-random,CountSketch,1
political_blog,10,Non-random,SIGN Bidirectional,0.826058196982486
political_blog,10,Random Projection,Random Sampling (p=0.7),0.947523791741285
political_blog,10,Random Projection,Random Sampling (p=0.8),0.956816707237075
political_blog,10,Random Projection,CountSketch,1
political_blog,10,Random Projection,SIGN Bidirectional,0.826058196982486
political_blog,10,Random Sampling (p=0.7),Random Sampling (p=0.8),0.923830258085444
political_blog,10,Random Sampling (p=0.7),CountSketch,0.947523791741285
political_blog,10,Random Sampling (p=0.7),SIGN Bidirectional,0.831297796127595
political_blog,10,Random Sampling (p=0.8),CountSketch,0.956816707237075
political_blog,10,Random Sampling (p=0.8),SIGN Bidirectional,0.811163815644561
political_blog,10,CountSketch,SIGN Bidirectional,0.826058196982486
political_blog,11,Non-random,Random Projection,1
political_blog,11,Non-random,Random Sampling (p=0.7),0.932400836295278
political_blog,11,Non-random,Random Sampling (p=0.8),0.926539009657411
political_blog,11,Non-random,CountSketch,1
political_blog,11,Non-random,SIGN Bidirectional,0.961973862800604
political_blog,11,Random Projection,Random Sampling (p=0.7),0.932400836295278
political_blog,11,Random Projection,Random Sampling (p=0.8),0.926539009657411
political_blog,11,Random Projection,CountSketch,1
political_blog,11,Random Projection,SIGN Bidirectional,0.961973862800604
political_blog,11,Random Sampling (p=0.7),Random Sampling (p=0.8),0.905988365761671
political_blog,11,Random Sampling (p=0.7),CountSketch,0.932400836295278
political_blog,11,Random Sampling (p=0.7),SIGN Bidirectional,0.923522849543661
political_blog,11,Random Sampling (p=0.8),CountSketch,0.926539009657411
political_blog,11,Random Sampling (p=0.8),SIGN Bidirectional,0.908076327961479
political_blog,11,CountSketch,SIGN Bidirectional,0.961973862800604
political_blog,12,Non-random,Random Projection,1
political_blog,12,Non-random,Random Sampling (p=0.7),0.951758161502212
political_blog,12,Non-random,Random Sampling (p=0.8),0.961662321139478
political_blog,12,Non-random,CountSketch,1
political_blog,12,Non-random,SIGN Bidirectional,0.995190042017574
political_blog,12,Random Projection,Random Sampling (p=0.7),0.951758161502212
political_blog,12,Random Projection,Random Sampling (p=0.8),0.961662321139478
political_blog,12,Random Projection,CountSketch,1
political_blog,12,Random Projection,SIGN Bidirectional,0.995190042017574
political_blog,12,Random Sampling (p=0.7),Random Sampling (p=0.8),0.94220532219572
political_blog,12,Random Sampling (p=0.7),CountSketch,0.951758161502212
political_blog,12,Random Sampling (p=0.7),SIGN Bidirectional,0.947089312260866
political_blog,12,Random Sampling (p=0.8),CountSketch,0.961662321139478
political_blog,12,Random Sampling (p=0.8),SIGN Bidirectional,0.966495747223154
political_blog,12,CountSketch,SIGN Bidirectional,0.995190042017574
political_blog,13,Non-random,Random Projection,1
political_blog,13,Non-random,Random Sampling (p=0.7),0.93351359871919
political_blog,13,Non-random,Random Sampling (p=0.8),0.956637153890351
political_blog,13,Non-random,CountSketch,1
political_blog,13,Non-random,SIGN Bidirectional,0.995190042017574
political_blog,13,Random Projection,Random Sampling (p=0.7),0.93351359871919
political_blog,13,Random Projection,Random Sampling (p=0.8),0.956637153890351
political_blog,13,Random Projection,CountSketch,1
political_blog,13,Random Projection,SIGN Bidirectional,0.995190042017574
political_blog,13,Random Sampling (p=0.7),Random Sampling (p=0.8),0.909589278196718
political_blog,13,Random Sampling (p=0.7),CountSketch,0.93351359871919
political_blog,13,Random Sampling (p=0.7),SIGN Bidirectional,0.928967645327279
political_blog,13,Random Sampling (p=0.8),CountSketch,0.956637153890351
political_blog,13,Random Sampling (p=0.8),SIGN Bidirectional,0.961504113289911
political_blog,13,CountSketch,SIGN Bidirectional,0.995190042017574
political_blog,14,Non-random,Random Projection,1
political_blog,14,Non-random,Random Sampling (p=0.7),0.956637153890351
political_blog,14,Non-random,Random Sampling (p=0.8),0.951349232280291
political_blog,14,Non-random,CountSketch,1
political_blog,14,Non-random,SIGN Bidirectional,0.0170684557221209
political_blog,14,Random Projection,Random Sampling (p=0.7),0.956637153890351
political_blog,14,Random Projection,Random Sampling (p=0.8),0.951349232280291
political_blog,14,Random Projection,CountSketch,1
political_blog,14,Random Projection,SIGN Bidirectional,0.0170684557221209
political_blog,14,Random Sampling (p=0.7),Random Sampling (p=0.8),0.936496680363126
political_blog,14,Random Sampling (p=0.7),CountSketch,0.956637153890351
political_blog,14,Random Sampling (p=0.7),SIGN Bidirectional,0.0190663822984611
political_blog,14,Random Sampling (p=0.8),CountSketch,0.951349232280291
political_blog,14,Random Sampling (p=0.8),SIGN Bidirectional,0.0225317012833468
political_blog,14,CountSketch,SIGN Bidirectional,0.0170684557221209
political_blog,15,Non-random,Random Projection,1
political_blog,15,Non-random,Random Sampling (p=0.7),0.909958059292137
political_blog,15,Non-random,Random Sampling (p=0.8),0.961819067571001
political_blog,15,Non-random,CountSketch,1
political_blog,15,Non-random,SIGN Bidirectional,0.990407591111331
political_blog,15,Random Projection,Random Sampling (p=0.7),0.909958059292137
political_blog,15,Random Projection,Random Sampling (p=0.8),0.961819067571001
political_blog,15,Random Projection,CountSketch,1
political_blog,15,Random Projection,SIGN Bidirectional,0.990407591111331
political_blog,15,Random Sampling (p=0.7),Random Sampling (p=0.8),0.919630058797532
political_blog,15,Random Sampling (p=0.7),CountSketch,0.909958059292137
political_blog,15,Random Sampling (p=0.7),SIGN Bidirectional,0.901049046274472
political_blog,15,Random Sampling (p=0.8),CountSketch,0.961819067571001
political_blog,15,Random Sampling (p=0.8),SIGN Bidirectional,0.96197319201245
political_blog,15,CountSketch,SIGN Bidirectional,0.990407591111331
political_blog,16,Non-random,Random Projection,1
political_blog,16,Non-random,Random Sampling (p=0.7),0.932684325686916
political_blog,16,Non-random,Random Sampling (p=0.8),0.947307443171666
political_blog,16,Non-random,CountSketch,1
political_blog,16,Non-random,SIGN Bidirectional,0.971548258375814
political_blog,16,Random Projection,Random Sampling (p=0.7),0.932684325686916
political_blog,16,Random Projection,Random Sampling (p=0.8),0.947307443171666
political_blog,16,Random Projection,CountSketch,1
political_blog,16,Random Projection,SIGN Bidirectional,0.971548258375814
political_blog,16,Random Sampling (p=0.7),Random Sampling (p=0.8),0.89939904296119
political_blog,16,Random Sampling (p=0.7),CountSketch,0.932684325686916
political_blog,16,Random Sampling (p=0.7),SIGN Bidirectional,0.924149438888489
political_blog,16,Random Sampling (p=0.8),CountSketch,0.947307443171666
political_blog,16,Random Sampling (p=0.8),SIGN Bidirectional,0.947949809015518
political_blog,16,CountSketch,SIGN Bidirectional,0.971548258375814
political_blog,17,Non-random,Random Projection,1
political_blog,17,Non-random,Random Sampling (p=0.7),0.932113714218175
political_blog,17,Non-random,Random Sampling (p=0.8),0.951958764626947
political_blog,17,Non-random,CountSketch,1
political_blog,17,Non-random,SIGN Bidirectional,0.941961928985776
political_blog,17,Random Projection,Random Sampling (p=0.7),0.932113714218175
political_blog,17,Random Projection,Random Sampling (p=0.8),0.951958764626947
political_blog,17,Random Projection,CountSketch,1
political_blog,17,Random Projection,SIGN Bidirectional,0.941961928985776
political_blog,17,Random Sampling (p=0.7),Random Sampling (p=0.8),0.922206487276081
political_blog,17,Random Sampling (p=0.7),CountSketch,0.932113714218175
political_blog,17,Random Sampling (p=0.7),SIGN Bidirectional,0.931214202695448
political_blog,17,Random Sampling (p=0.8),CountSketch,0.951958764626947
political_blog,17,Random Sampling (p=0.8),SIGN Bidirectional,0.932109934065804
political_blog,17,CountSketch,SIGN Bidirectional,0.941961928985776
political_blog,18,Non-random,Random Projection,1
political_blog,18,Non-random,Random Sampling (p=0.7),0.94220532219572
political_blog,18,Non-random,Random Sampling (p=0.8),0.957169105352163
political_blog,18,Non-random,CountSketch,1
political_blog,18,Non-random,SIGN Bidirectional,0.990407591111331
political_blog,18,Random Projection,Random Sampling (p=0.7),0.94220532219572
political_blog,18,Random Projection,Random Sampling (p=0.8),0.957169105352163
political_blog,18,Random Projection,CountSketch,1
political_blog,18,Random Projection,SIGN Bidirectional,0.990407591111331
political_blog,18,Random Sampling (p=0.7),Random Sampling (p=0.8),0.90024118655397
political_blog,18,Random Sampling (p=0.7),CountSketch,0.94220532219572
political_blog,18,Random Sampling (p=0.7),SIGN Bidirectional,0.942447731199932
political_blog,18,Random Sampling (p=0.8),CountSketch,0.957169105352163
political_blog,18,Random Sampling (p=0.8),SIGN Bidirectional,0.947947066066411
political_blog,18,CountSketch,SIGN Bidirectional,0.990407591111331
political_blog,19,Non-random,Random Projection,1
political_blog,19,Non-random,Random Sampling (p=0.7),0.941961928985776
political_blog,19,Non-random,Random Sampling (p=0.8),0.951958764626947
political_blog,19,Non-random,CountSketch,1
political_blog,19,Non-random,SIGN Bidirectional,0.975728733746559
political_blog,19,Random Projection,Random Sampling (p=0.7),0.941961928985776
political_blog,19,Random Projection,Random Sampling (p=0.8),0.951958764626947
political_blog,19,Random Projection,CountSketch,1
political_blog,19,Random Projection,SIGN Bidirectional,0.975728733746559
political_blog,19,Random Sampling (p=0.7),Random Sampling (p=0.8),0.922539811242535
political_blog,19,Random Sampling (p=0.7),CountSketch,0.941961928985776
political_blog,19,Random Sampling (p=0.7),SIGN Bidirectional,0.946176014447154
political_blog,19,Random Sampling (p=0.8),CountSketch,0.951958764626947
political_blog,19,Random Sampling (p=0.8),SIGN Bidirectional,0.956269128588357
political_blog,19,CountSketch,SIGN Bidirectional,0.975728733746559
political_blog,20,Non-random,Random Projection,1
political_blog,20,Non-random,Random Sampling (p=0.7),0.922212312264072
political_blog,20,Non-random,Random Sampling (p=0.8),0.941212821088332
political_blog,20,Non-random,CountSketch,1
political_blog,20,Non-random,SIGN Bidirectional,0.898975419167904
political_blog,20,Random Projection,Random Sampling (p=0.7),0.922212312264072
political_blog,20,Random Projection,Random Sampling (p=0.8),0.941212821088332
political_blog,20,Random Projection,CountSketch,1
political_blog,20,Random Projection,SIGN Bidirectional,0.898975419167904
political_blog,20,Random Sampling (p=0.7),Random Sampling (p=0.8),0.929955297395944
political_blog,20,Random Sampling (p=0.7),CountSketch,0.922212312264072
political_blog,20,Random Sampling (p=0.7),SIGN Bidirectional,0.906409056080751
political_blog,20,Random Sampling (p=0.8),CountSketch,0.941212821088332
political_blog,20,Random Sampling (p=0.8),SIGN Bidirectional,0.886571529171592
political_blog,20,CountSketch,SIGN Bidirectional,0.898975419167904
