dataset,rep,method,eval_mode,F1,NMI,ARI,time_rand_sec,time_post_sec,time_total_sec
political_blog,1,Random Projection,truth,0.575525472175788,0.178394315618251,0.0799001106157104,NaN,0.004013125,0.00404429166666667
political_blog,1,Random Sampling (p=0.7),truth,0.56899864664726,0.172887256647394,0.0752903893727445,0.000130833333333333,0.00629854166666667,0.006441625
political_blog,1,Random Sampling (p=0.8),truth,0.572922861362216,0.176191994584884,0.078040153583237,8.41666666666667e-05,0.00650033333333333,0.0066005
political_blog,1,CountSketch,truth,0.575525472175788,0.178394315618251,0.0799001106157104,NaN,0.005204125,0.00524708333333333
political_blog,1,SIGN Bidirectional,truth,0.575525472175788,0.178394315618251,0.0799001106157104,NaN,0.003697625,0.00372320833333333
political_blog,1,Non-random,truth,0.575525472175788,0.178394315618251,0.0799001106157104,0,0.00981020833333333,0.00996854166666667
political_blog,2,Random Projection,truth,0.575525472175788,0.178394315618251,0.0799001106157104,NaN,0.00436345833333333,0.00440291666666667
political_blog,2,Random Sampling (p=0.7),truth,0.575525472175788,0.178394315618251,0.0799001106157104,8.37916666666667e-05,0.00458629166666667,0.00467625
political_blog,2,Random Sampling (p=0.8),truth,0.576822755331891,0.179495284437675,0.0808381233357191,8.17916666666667e-05,0.004335375,0.00442195833333333
political_blog,2,CountSketch,truth,0.575525472175788,0.178394315618251,0.0799001106157104,NaN,0.00461254166666667,0.0046405
political_blog,2,SIGN Bidirectional,truth,0.553674789865151,0.168365379150824,0.065616259468617,NaN,0.00422791666666667,0.004244875
political_blog,2,Non-random,truth,0.575525472175788,0.178394315618251,0.0799001106157104,0,0.00474333333333333,0.00477720833333333
political_blog,3,Random Projection,truth,0.575525472175788,0.178394315618251,0.0799001106157104,NaN,0.00398070833333333,0.00400433333333333
political_blog,3,Random Sampling (p=0.7),truth,0.566368824027749,0.170683025391488,0.0734839943764012,8.15833333333333e-05,0.006462375,0.006557625
political_blog,3,Random Sampling (p=0.8),truth,0.575525472175788,0.178394315618251,0.0799001106157104,6.65833333333333e-05,0.00569616666666667,0.00577420833333333
political_blog,3,CountSketch,truth,0.575525472175788,0.178394315618251,0.0799001106157104,NaN,0.00404454166666667,0.00408625
political_blog,3,SIGN Bidirectional,truth,0.556363566111748,0.170575620807747,0.0673262646642666,NaN,0.00370104166666667,0.00372654166666667
