experiment,density_level,seed,n,K,rho_n,a_in,b_out,signal_gap,num_hyperedges_total,theta_nnz,theta_density,method,method_key,setting,rp_oversampling,rp_power_iter,random_sampling_p,misclassification_rate,ARI,NMI,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec,rs_sample_matrix_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,spectral_speedup_vs_non_random
randomization_parameter_diagnostic,5,2026550705,6000,6,64.0,52.0,20.0,32.0,1337213,7191232,0.19975644444444443,Non-random eigsh,non_random,baseline,30,1,0.3,0.09733333333333338,0.7799303180424617,0.7356769156699793,0.44774070905987173,0.00015879201237112284,0.26803720800671726,0.7159432918997481,1.0,0.3729754602453678,,,,,,,,,,,,,,,,,,,,,,1.0
randomization_parameter_diagnostic,5,2026550705,6000,6,64.0,52.0,20.0,32.0,1337213,7191232,0.19975644444444443,Gaussian RP r=30 q=1,gaussian_random_projection,fast,30,1,0.3,0.821,3.458106359837728e-05,0.0012006832700397353,0.3320997920818627,0.00046125007793307304,0.43130512500647455,0.7638685830170289,0.8615560441796182,0.34093916390730367,0.00271145801525563,0.2099836670095101,0.011583957937546074,0.10694587498437613,0.0006139170145615935,0.0001548751024529338,,,,,,,,,,,,,,,,0.9372597693074486
randomization_parameter_diagnostic,5,2026550705,6000,6,64.0,52.0,20.0,32.0,1337213,7191232,0.19975644444444443,Gaussian RP r=160 q=3,gaussian_random_projection,wide,160,3,0.3,0.7988333333333333,0.0029841950685305556,0.0052376667439683194,1.9015837499173358,0.0005489580798894167,0.4467629579594359,2.3488975000800565,0.9999942046423377,0.35103074956668306,0.006323124980553985,1.3655891669914126,0.10191029205452651,0.4204700420377776,0.004696291987784207,0.0016087500844150782,,,,,,,,,,,,,,,,0.3047997164096547
randomization_parameter_diagnostic,5,2026550705,6000,6,64.0,52.0,20.0,32.0,1337213,7191232,0.19975644444444443,CountSketch RP r=30 q=1,countsketch_random_projection,fast,30,1,0.3,0.8225,-2.3515616263049103e-05,0.001149344447472761,0.22696333401836455,0.00012254109606146812,0.24898095906246454,0.4760681251063943,0.8879371852660927,0.34085571421569294,,,,,,,0.00025641696993261576,36.0,141.0,192.0,0.0,0.019698540912941098,0.12071520800236613,0.0035202089929953218,0.08216287510003895,0.00041695800609886646,0.00010974996257573366,,,,,1.5038673125610862
randomization_parameter_diagnostic,5,2026550705,6000,6,64.0,52.0,20.0,32.0,1337213,7191232,0.19975644444444443,CountSketch RP r=160 q=3,countsketch_random_projection,wide,160,3,0.3,0.7973333333333333,0.0046718946152109865,0.007647237859353902,1.6279394580051303,0.0001775840064510703,0.4557061670348048,2.0838243749458343,0.9999937700184103,0.35089456288587373,,,,,,,0.00021883298177272081,166.0,23.0,53.0,0.0,0.03347654198296368,1.1560456251027063,0.06957329099532217,0.35926725005265325,0.0049824160523712635,0.003396040992811322,,,,,0.3435718002474935
randomization_parameter_diagnostic,5,2026550705,6000,6,64.0,52.0,20.0,32.0,1337213,7191232,0.19975644444444443,Random sampling p=0.3,random_sampling,fast,30,1,0.3,0.8221666666666667,4.780872412222459e-05,0.002320788108278647,0.8780856669181958,0.0006513340631499887,0.30739220906980336,1.1861334999557585,1.4135443476130038,1.1505158098804051,,,,,,,,,,,,,,,,,,0.1298870409373194,3598616.0,1080203.0,0.3,0.6035941923286477
randomization_parameter_diagnostic,5,2026550705,6000,6,64.0,52.0,20.0,32.0,1337213,7191232,0.19975644444444443,Random sampling p=0.7,random_sampling,less_sparse,30,1,0.7,0.6691666666666667,0.05255622066988645,0.07985547056310789,1.9102124590426683,7.974996697157621e-05,0.35928670899011195,2.26958129205741,1.0535934884729252,0.5140693393999567,,,,,,,,,,,,,,,,,,0.18380379199516028,3598616.0,2519317.0,0.7,0.3154517066232665
randomization_parameter_diagnostic,5,2026550705,6000,6,64.0,52.0,20.0,32.0,1337213,7191232,0.19975644444444443,Random sampling p=0.9,random_sampling,near_full,30,1,0.9,0.2483333333333333,0.47985174987361734,0.49484330173757307,0.9840530829969794,7.937499321997166e-05,0.12810424994677305,1.1122384580085054,1.0115631425920661,0.4089165618362093,,,,,,,,,,,,,,,,,,0.18502541701309383,3598616.0,3239338.0,0.9,0.6436958610311542
randomization_parameter_diagnostic,5,2026550705,6000,6,64.0,52.0,20.0,32.0,1337213,7191232,0.19975644444444443,Random sampling p=1.0,random_sampling,full_control,30,1,1.0,0.09733333333333338,0.7799177569223154,0.7356814886387861,0.6570443750824779,0.0006942920153960586,0.0751829999499023,0.7329241659026593,1.0,0.37297546024867123,,,,,,,,,,,,,,,,,,0.21221133298240602,3598616.0,3598616.0,1.0,0.9768313356375721
