rep,method,F1,NMI,ARI,time_rand_sec,time_post_sec,time_total_sec
12,CountSketch,0.3130617879506644,0.5435348925602828,0.09545917114003173,5.629200000001333e-05,0.21916945799999965,0.21922574999999966
12,SIGN Bidirectional,0.31660288488760646,0.5362639398343328,0.09983906182155741,0.0004527910000007296,0.26065408400000223,0.26110687500000296
12,Random Sampling (p=0.7),0.28990356276832924,0.5249292157242057,0.06899063293533134,0.00995074999999801,0.3475201659999989,0.3574787089999987
12,Random Sampling (p=0.8),0.3158166435339519,0.5361015321900254,0.08337020729979441,0.010009708000001893,0.3542275830000001,0.3642447919999974
12,Non-random,0.3574982076894059,0.5752566118620364,0.09649934541401242,0.0,0.3405972499999983,0.34059745799999774
13,Random Projection,0.31111591672972405,0.5455054670538114,0.0994195096492256,,,0.22377099999999928
13,CountSketch,0.32336031400924414,0.539365513441425,0.08394538709606478,5.579200000127571e-05,0.23274649999999752,0.2328022919999988
13,SIGN Bidirectional,0.31677262326834127,0.548949442754764,0.08804845259485351,0.00044804199999859406,0.26465149900000284,0.26509954100000144
13,Random Sampling (p=0.7),0.304520568433296,0.5316857691133007,0.07133949147176687,0.010090292000001,0.36719533299999796,0.3772959159999978
13,Random Sampling (p=0.8),0.33008417242737786,0.535598651955998,0.09478555480424146,0.010081124999999247,0.36406354100000016,0.3741541249999969
13,Non-random,0.35876597922868453,0.5742827617660762,0.11147360041687916,0.0,0.3557296249999986,0.35573020900000074
14,Random Projection,0.31700951808448774,0.5469618921137434,0.08314984037146539,,,0.2387190419999996
14,CountSketch,0.3199879190839757,0.5553516063335511,0.10131417462692294,5.774999999985653e-05,0.2224915000000003,0.22254925000000014
14,SIGN Bidirectional,0.3353080192669481,0.5577375759595375,0.09258566207862721,0.00045679200000137143,0.26365133299999854,0.2641081249999999
14,Random Sampling (p=0.7),0.30828178733822664,0.5249100415464752,0.07168582392899073,0.010021375000000887,0.3669690829999972,0.376997750000001
14,Random Sampling (p=0.8),0.33919645405267856,0.5378575341414775,0.09286947718810529,0.010083166000001142,0.3360093749999997,0.3461015829999994
14,Non-random,0.362363254291351,0.5575521507303165,0.10745999935183774,0.0,0.33052004199999985,0.33052037500000253
15,Random Projection,0.31179715986669443,0.5433717113477567,0.10610465518206025,,,0.2217950000000002
15,CountSketch,0.327616271971739,0.5496469067084918,0.10072842684041146,5.666699999906655e-05,0.23007370799999904,0.2301303749999981
15,SIGN Bidirectional,0.3408804960144726,0.556051596033427,0.10398626841639383,0.00045879199999987463,0.2656780829999974,0.2661368749999973
15,Random Sampling (p=0.7),0.2878457611496415,0.5275078345978159,0.07794603196074473,0.009870375000001985,0.35083716599999804,0.3607163340000028
15,Random Sampling (p=0.8),0.3473202962690251,0.5415030734358348,0.08239669046846604,0.010141916000002027,0.3532429169999993,0.36339483400000105
15,Non-random,0.3835752216392448,0.5699498497841758,0.0875267635661536,0.0,0.3413963750000022,0.34139662500000156
16,Random Projection,0.3256983465962137,0.5468964528217287,0.09924464329014376,,,0.2327237910000015
16,CountSketch,0.3411350273112179,0.5518676108469445,0.10812027788345864,5.645799999953738e-05,0.2293322499999988,0.22938870799999833
16,SIGN Bidirectional,0.3176831292573487,0.5452189761237058,0.07734546121805108,0.00045391699999797197,0.26223283300000233,0.2626867500000003
16,Random Sampling (p=0.7),0.31344359208348205,0.5418820557299429,0.0882651697470517,0.010002457999998882,0.3555066680000003,0.365515791
16,Random Sampling (p=0.8),0.30194197416668844,0.5426685212907699,0.0904681161537239,0.010175457999999082,0.33540287599999985,0.34558495899999997
16,Non-random,0.34895182820425347,0.5645122919371437,0.0841983642528391,0.0,0.3188445410000007,0.3188449160000033
17,Random Projection,0.32492542919808,0.56051629108311,0.09835478113220202,,,0.22877595799999995
17,CountSketch,0.3124486545041287,0.5386195861788775,0.0820994007299047,5.629099999993059e-05,0.2260819170000019,0.22613820800000184
