n,rep,method,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,cs_draw_hash_sec,cs_initial_multiply_sec,cs_sparse_explicit_sketch_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_reconstruct_sec,cs_small_eig_sec,cs_lift_sec,cs_kmeans_sec,sign_draw_omega_sec,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
400,11,Random Projection,0.022373375000000806,0.0027423750000004077,0.03030404099999906,8.566700000045557e-05,0.0008414999999999395,0.0005105829999987321,0.00018062499999871306,0.00016508400000070367,0.0002646249999997963,9.125000000054229e-06,0.020310790999999995,0.022373375000000806,0.02236799999999839,5.375000002416641e-06,0.055419791000000274,,,,,,,,,,,,,,,,,,,,,,,,,,
400,11,Random Sampling,0.03804237499999985,0.0027423750000004077,0.02874516600000021,,,,,,,,,0.03804237499999985,0.03803787499999878,4.50000000107309e-06,0.06952991600000047,0.0007339589999997287,0.0010285830000000828,0.013878082999999819,0.00016166600000033782,0.00021666700000011474,0.022018916999998694,,,,,,,,,,,,,,,,,,,,
400,11,Non-random,0.07577070900000038,0.0027423750000004077,0.03128633400000069,,,,,,,,,0.07577070900000038,0.07576720899999856,3.5000000018214905e-06,0.10979941800000148,,,,,,,0.05707879199999866,0.01864141699999955,4.7000000000352316e-05,,,,,,,,,,,,,,,,,
400,11,CountSketch,0.023393459000001116,0.0027423750000004077,0.030093666999999158,,,,,,,,,0.023393459000001116,0.023817250000000456,0.0,0.05622950100000068,,,,,,,,,,6.2875000001128e-05,0.0004494170000004516,0.0004494170000004516,0.0005154159999989361,0.0004959580000001296,0.00015583299999910594,0.00017633300000063912,0.0002981670000004044,8.541999999778227e-06,0.02120529199999943,,,,,,,
400,11,SIGN Bidirectional,0.032909499999998815,0.0027423750000004077,0.03022054200000035,,,,,,,,,0.032909499999998815,0.03290195900000015,7.54099999866753e-06,0.06587241699999957,,,,,,,,,,,,,,,,,,,,8.675000000124555e-05,0.0025409999999990163,0.0009761249999993282,0.0002022089999993426,0.00030666700000026026,8.665999999379892e-06,0.028780542000001574
400,12,Random Projection,0.022302666999999943,0.0018957499999991967,0.029842375000001198,8.204099999886694e-05,0.0008152920000004116,0.0005147090000008347,0.00020500000000112095,0.0001812500000006878,0.00031162499999837223,8.750000001001013e-06,0.020175541000000408,0.022302666999999943,0.022294208000001703,8.458999998239847e-06,0.05404079200000034,,,,,,,,,,,,,,,,,,,,,,,,,,
400,12,Random Sampling,0.0369410840000004,0.0018957499999991967,0.02874483300000108,,,,,,,,,0.0369410840000004,0.03693704099999806,4.043000002340591e-06,0.06758166700000068,0.0007282499999998748,0.001008624999998986,0.013628333000001547,0.00016933399999885523,0.00021258299999971086,0.021189915999999087,,,,,,,,,,,,,,,,,,,,
400,12,Non-random,0.07755216700000034,0.0018957499999991967,0.03064066700000012,,,,,,,,,0.07755216700000034,0.07754841699999915,3.750000001190301e-06,0.11008858399999966,,,,,,,0.05852300000000099,0.018975916999998788,4.949999999936949e-05,,,,,,,,,,,,,,,,,
400,12,CountSketch,0.022942791000000184,0.0018957499999991967,0.030482999999998484,,,,,,,,,0.022942791000000184,0.023365251000003084,0.0,0.055321540999997865,,,,,,,,,,6.075000000116404e-05,0.00044787500000076363,0.00044787500000076363,0.0006012920000006972,0.0004858750000007461,0.00014620900000039683,0.00023449999999947124,0.00024975000000004854,8.707999999302274e-06,0.02068241699999973,,,,,,,
400,12,SIGN Bidirectional,0.023642167000000214,0.0018957499999991967,0.030606540999999154,,,,,,,,,0.023642167000000214,0.023636582000001738,5.584999998475837e-06,0.056144457999998565,,,,,,,,,,,,,,,,,,,,8.31659999995793e-05,0.0025260000000013605,0.000665707999999654,0.00016254199999998775,0.00024412500000003945,8.457999999933463e-06,0.019946583000001183
400,13,Random Projection,0.02137354199999919,0.0019074169999999668,0.0295470420000008,8.070900000056724e-05,0.0008046669999988154,0.0004981250000000159,0.00021899999999952513,0.00020991599999931054,0.0002649999999988495,8.62499999954025e-06,0.019283333000000624,0.02137354199999919,0.021369374999997248,4.167000001942256e-06,0.05282800099999996,,,,,,,,,,,,,,,,,,,,,,,,,,
400,13,Random Sampling,0.03374904200000017,0.0019074169999999668,0.02915854200000112,,,,,,,,,0.03374904200000017,0.03374412599999843,4.9160000017423044e-06,0.06481500100000126,0.0007325839999996475,0.0010027079999996857,0.012208917000000596,0.00016829199999968125,0.0003479169999991427,0.019283707999999677,,,,,,,,,,,,,,,,,,,,
400,13,Non-random,0.07545454199999924,0.0019074169999999668,0.0312133329999984,,,,,,,,,0.07545454199999924,0.07545054200000045,3.999999998782755e-06,0.1085752919999976,,,,,,,0.0580016669999992,0.017402625000000782,4.625000000046953e-05,,,,,,,,,,,,,,,,,
400,13,CountSketch,0.02113504199999916,0.0019074169999999668,0.029738708000000003,,,,,,,,,0.02113504199999916,0.021531375000000352,0.0,0.05278116699999913,,,,,,,,,,6.179100000025528e-05,0.00042166699999945934,0.00042166699999945934,0.0005524999999995117,0.0005027920000006958,0.00019445800000106317,0.0002054579999999362,0.00027104199999961054,8.499999999855845e-06,0.018891500000000505,,,,,,,
400,13,SIGN Bidirectional,0.020364000000000715,0.0019074169999999668,0.029211666000000136,,,,,,,,,0.020364000000000715,0.02035774899999865,6.251000002066576e-06,0.05148308300000082,,,,,,,,,,,,,,,,,,,,8.387499999962245e-05,0.0028965830000000636,0.0007931670000012048,0.00016329199999987054,0.00026708299999889107,1.5165999998956181e-05,0.01613858300000004
400,14,Random Projection,0.022233874999999514,0.0018973330000005006,0.03030500000000025,8.295800000013287e-05,0.0006423330000000504,0.0004950830000005624,0.00020799999999887575,0.00020783299999926896,0.00025595800000033364,8.459000000016204e-06,0.02032616700000034,0.022233874999999514,0.02222679099999958,7.083999999935031e-06,0.054436208000000263,,,,,,,,,,,,,,,,,,,,,,,,,,
400,14,Random Sampling,0.035547582999999605,0.0018973330000005006,0.02847308300000151,,,,,,,,,0.035547582999999605,0.03554420799999747,3.375000002137085e-06,0.06591799900000161,0.000717625000000055,0.0010652079999999842,0.014366749999998873,0.00014595799999916892,0.0002085419999993121,0.019040125000000074,,,,,,,,,,,,,,,,,,,,
400,14,Non-random,0.07730695899999951,0.0018973330000005006,0.03192279199999959,,,,,,,,,0.07730695899999951,0.07730258299999981,4.375999999695068e-06,0.1111270839999996,,,,,,,0.05822670899999949,0.01902941600000041,4.6457999999915955e-05,,,,,,,,,,,,,,,,,
400,14,CountSketch,0.020263209000001225,0.0018973330000005006,0.0288692500000014,,,,,,,,,0.020263209000001225,0.020669998999998995,0.0,0.05102979200000313,,,,,,,,,,5.6874999998512976e-05,0.00042950000000097077,0.00042950000000097077,0.000582540999999992,0.00048587499999896977,0.00015241699999890557,0.0001705000000011836,0.0002631250000000307,8.208000000564653e-06,0.018091457999998894,,,,,,,
400,14,SIGN Bidirectional,0.029062665999999737,0.0018973330000005006,0.031014708000000724,,,,,,,,,0.029062665999999737,0.029058625999997645,4.04000000209237e-06,0.06197470700000096,,,,,,,,,,,,,,,,,,,,8.412500000076761e-05,0.002503041999998956,0.0006532919999990838,0.0001734999999989384,0.00024204199999999787,8.457999999933463e-06,0.025394166999999968
400,15,Random Projection,0.023067374999998336,0.001884875000000008,0.030889292000001234,8.054200000096046e-05,0.0006468749999992696,0.0004877089999997253,0.00016179200000010496,0.00016879200000019523,0.0002321669999982845,8.333000000249058e-06,0.02127774999999943,0.023067374999998336,0.023063959999998218,3.4150000001176295e-06,0.05584154199999958,,,,,,,,,,,,,,,,,,,,,,,,,,
400,15,Random Sampling,0.03839299999999923,0.001884875000000008,0.02981499999999926,,,,,,,,,0.03839299999999923,0.038389002000000616,3.997999998617274e-06,0.0700928749999985,0.0007222919999989585,0.0011479590000007533,0.014186499999999214,0.00015137499999973159,0.00021366700000058358,0.021967209000001375,,,,,,,,,,,,,,,,,,,,
400,15,Non-random,0.07710866700000096,0.001884875000000008,0.03086874999999978,,,,,,,,,0.07710866700000096,0.07710629099999977,2.376000001191869e-06,0.10986229200000075,,,,,,,0.058008250000000317,0.019052124999999975,4.5915999999479595e-05,,,,,,,,,,,,,,,,,
400,15,CountSketch,0.02358195800000118,0.001884875000000008,0.028850083000000026,,,,,,,,,0.02358195800000118,0.023988373999996426,0.0,0.054316916000001214,,,,,,,,,,5.445799999925782e-05,0.0004317079999989204,0.0004317079999989204,0.0005648340000004026,0.0004927909999992153,0.00016604099999995015,0.00018454199999951015,0.0003374580000006233,3.445900000009772e-05,0.02129037499999953,,,,,,,
400,15,SIGN Bidirectional,0.0344405830000003,0.001884875000000008,0.030374500000000637,,,,,,,,,0.0344405830000003,0.03443608499999762,4.498000002683966e-06,0.06669995800000095,,,,,,,,,,,,,,,,,,,,8.416700000069e-05,0.0024238340000000136,0.0006522919999998322,0.00014912500000008322,0.00023658299999951282,8.791999999147038e-06,0.03088129199999834
400,16,Random Projection,0.022594458000000373,0.0018960410000001815,0.04638279200000106,8.366699999839966e-05,0.0006548330000004654,0.0004806250000015666,0.00014495900000000006,0.00016654200000054686,0.00023741699999924037,8.292000000409416e-06,0.020814333000000573,0.022594458000000373,0.0225906680000012,3.7899999991708455e-06,0.07087329100000161,,,,,,,,,,,,,,,,,,,,,,,,,,
400,16,Random Sampling,0.03239616699999992,0.0018960410000001815,0.02846345800000094,,,,,,,,,0.03239616699999992,0.03239216699999936,4.000000000559112e-06,0.06275566600000104,0.000723041000000535,0.0010157079999988383,0.013135083999999964,0.00014579199999964487,0.00021637500000082355,0.017156166999999556,,,,,,,,,,,,,,,,,,,,
400,16,Non-random,0.07351895800000108,0.0018960410000001815,0.03074412500000001,,,,,,,,,0.07351895800000108,0.07351483399999914,4.124000001937134e-06,0.10615912400000127,,,,,,,0.05706029199999918,0.0164053329999998,4.920900000016104e-05,,,,,,,,,,,,,,,,,
400,16,CountSketch,0.01940166600000026,0.0018960410000001815,0.029717207999999218,,,,,,,,,0.01940166600000026,0.01979320799999762,0.0,0.05101491499999966,,,,,,,,,,5.699999999997374e-05,0.00041516699999988305,0.00041516699999988305,0.0005350829999990481,0.00048612500000011494,0.00016412499999951535,0.0001562499999998579,0.00025558299999950407,8.292000000409416e-06,0.01730041599999943,,,,,,,
400,16,SIGN Bidirectional,0.021359791000000072,0.0018960410000001815,0.028894499999999823,,,,,,,,,0.021359791000000072,0.021353835000001098,5.955999998974448e-06,0.05215033200000008,,,,,,,,,,,,,,,,,,,,0.00011270799999962833,0.0028387920000003675,0.0007025420000008609,0.0002088750000002193,0.00023220899999998323,8.334000000331798e-06,0.017250374999999707
400,17,Random Projection,0.02023999999999937,0.0018809580000009873,0.03008791700000124,7.904200000119488e-05,0.0006291660000012911,0.00048566699999952334,0.00014262500000050693,0.00017387499999976797,0.0002718339999994157,8.457999999933463e-06,0.018445541000000176,0.02023999999999937,0.02023620800000181,3.7919999975599694e-06,0.0522088750000016,,,,,,,,,,,,,,,,,,,,,,,,,,
400,17,Random Sampling,0.03254791599999862,0.0018809580000009873,0.028990832999999938,,,,,,,,,0.03254791599999862,0.03254366800000419,4.247999994433371e-06,0.06341970699999955,0.0007174170000006086,0.0009972920000009822,0.014217708000000329,0.0003935840000011126,0.00020854200000108847,0.01600912500000007,,,,,,,,,,,,,,,,,,,,
400,17,Non-random,0.07125450000000022,0.0018809580000009873,0.030600165999999263,,,,,,,,,0.07125450000000022,0.07125245699999994,2.043000000284678e-06,0.10373562400000047,,,,,,,0.05634104099999959,0.014862415999999712,4.900000000063187e-05,,,,,,,,,,,,,,,,,
400,17,CountSketch,0.01972349999999956,0.0018809580000009873,0.02931974999999909,,,,,,,,,0.01972349999999956,0.02013887600000075,0.0,0.05092420799999964,,,,,,,,,,5.5375000000523755e-05,0.0004392919999993694,0.0004392919999993694,0.0005432919999996955,0.00048270799999983183,0.00017179099999964365,0.00015083400000115432,0.0002634580000009379,8.334000000331798e-06,0.017584499999999892,,,,,,,
400,17,SIGN Bidirectional,0.01972983299999953,0.0018809580000009873,0.02890637500000004,,,,,,,,,0.01972983299999953,0.01972558300000138,4.249999998151566e-06,0.05051716600000056,,,,,,,,,,,,,,,,,,,,8.275000000068644e-05,0.0024873749999994033,0.0006675000000004871,0.0001601250000007326,0.00023483300000037843,8.37500000017144e-06,0.01608462499999952
400,18,Random Projection,0.015860166000001286,0.0018684999999987184,0.030594582999999176,8.07080000004845e-05,0.0006509169999997511,0.00047241599999914285,0.00015687500000005627,0.00017537499999953354,0.00024058300000007193,8.37500000017144e-06,0.014070916999999739,0.015860166000001286,0.01585616599999895,4.000000002335469e-06,0.04832324899999918,,,,,,,,,,,,,,,,,,,,,,,,,,
400,18,Random Sampling,0.03284087499999977,0.0018684999999987184,0.028917749999999742,,,,,,,,,0.03284087499999977,0.03283620900000095,4.66599999882078e-06,0.06362712499999823,0.0007262499999995953,0.0010041249999996893,0.011764709000001261,0.00014741600000078847,0.00021454200000015078,0.018979166999999464,,,,,,,,,,,,,,,,,,,,
400,18,Non-random,0.07388770799999911,0.0018684999999987184,0.030445834000000005,,,,,,,,,0.07388770799999911,0.0738850830000004,2.6249999987015826e-06,0.10620204199999783,,,,,,,0.05779716600000029,0.01603804199999992,4.9875000000199066e-05,,,,,,,,,,,,,,,,,
400,18,CountSketch,0.022218583999999098,0.0018684999999987184,0.029165541999999434,,,,,,,,,0.022218583999999098,0.022603667000003824,0.0,0.05325262599999725,,,,,,,,,,5.3250000000559794e-05,0.000407499999999672,0.000407499999999672,0.0005701670000011205,0.00048608300000019256,0.0001437500000012193,0.0001432920000006277,0.00025229200000076446,8.790999999064297e-06,0.02013104200000093,,,,,,,
400,18,SIGN Bidirectional,0.025885792000000407,0.0018684999999987184,0.030300834000000165,,,,,,,,,0.025885792000000407,0.025881833999997994,3.958000002413087e-06,0.05805512599999929,,,,,,,,,,,,,,,,,,,,8.200000000080365e-05,0.002434083999999004,0.000646040999999542,0.00014966699999874322,0.0002268749999991826,8.250000000487034e-06,0.02233491700000023
400,19,Random Projection,0.024759208000000754,0.001855250000000197,0.02867554200000022,8.166599999981372e-05,0.0006744160000007327,0.00048724999999905094,0.000246583999999217,0.00020454200000052936,0.0003115410000003038,1.5333000000339325e-05,0.022730417000000003,0.024759208000000754,0.02475174899999999,7.459000000764604e-06,0.05529000000000117,,,,,,,,,,,,,,,,,,,,,,,,,,
400,19,Random Sampling,0.03652062500000142,0.001855250000000197,0.028919916000001322,,,,,,,,,0.03652062500000142,0.03651725199999767,3.3730000037479613e-06,0.06729579100000294,0.0007131670000006807,0.0009940840000002282,0.014508749999999182,0.0001517499999987848,0.00020895900000006407,0.01994054199999873,,,,,,,,,,,,,,,,,,,,
400,19,Non-random,0.07471970900000002,0.001855250000000197,0.03313504200000139,,,,,,,,,0.07471970900000002,0.0747170420000014,2.6669999986239645e-06,0.10971000100000161,,,,,,,0.05777050000000017,0.016897542000000598,4.900000000063187e-05,,,,,,,,,,,,,,,,,
400,19,CountSketch,0.021494416999999544,0.001855250000000197,0.028858332999998737,,,,,,,,,0.021494416999999544,0.02188004299999413,0.0,0.05220799999999848,,,,,,,,,,6.324999999840486e-05,0.00041162499999991553,0.00041162499999991553,0.0006877919999990212,0.0004912089999997704,0.0002055829999996206,0.0002009579999988631,0.0002860419999990427,8.83399999906942e-06,0.019113125000000508,,,,,,,
400,19,SIGN Bidirectional,0.027461708000000584,0.001855250000000197,0.029028458000000867,,,,,,,,,0.027461708000000584,0.02745791700000133,3.790999999253586e-06,0.05834541600000165,,,,,,,,,,,,,,,,,,,,8.075000000040689e-05,0.0024095830000003815,0.0007148749999998927,0.00016366700000070011,0.00024016699999940272,8.125000000802629e-06,0.023840749999999744
400,20,Random Projection,0.016213249999999846,0.0018894999999989892,0.029102082999999723,8.15830000000517e-05,0.0006556660000001102,0.0004909589999986252,0.00015920799999946667,0.0001732079999996472,0.0002268749999991826,8.08399999918663e-06,0.014413709000001163,0.016213249999999846,0.016209291999997433,3.958000002413087e-06,0.04720483299999856,,,,,,,,,,,,,,,,,,,,,,,,,,
400,20,Random Sampling,0.036414999999999864,0.0018894999999989892,0.0297185829999993,,,,,,,,,0.036414999999999864,0.03640958300000108,5.416999998786309e-06,0.06802308299999815,0.0007095830000007908,0.0009967920000004682,0.014212999999999809,0.00028295799999966675,0.00021529200000003357,0.01999195800000031,,,,,,,,,,,,,,,,,,,,
400,20,Non-random,0.07240254100000065,0.0018894999999989892,0.030341875000001295,,,,,,,,,0.07240254100000065,0.07239841700000227,4.12399999838442e-06,0.10463391600000094,,,,,,,0.05643141700000065,0.015918209000000516,4.87910000011027e-05,,,,,,,,,,,,,,,,,
400,20,CountSketch,0.020666999999999547,0.0018894999999989892,0.02954558399999918,,,,,,,,,0.020666999999999547,0.021043498999999244,0.0,0.05210208399999772,,,,,,,,,,5.320800000063741e-05,0.00039816700000017136,0.00039816700000017136,0.0005150829999998052,0.00048733299999881297,0.00015949999999875786,0.00017070800000063002,0.0002258330000000086,8.292000000409416e-06,0.01862720799999984,,,,,,,
400,20,SIGN Bidirectional,0.026489417000000515,0.0018894999999989892,0.029236458999999826,,,,,,,,,0.026489417000000515,0.0264850840000026,4.332999997913589e-06,0.05761537599999933,,,,,,,,,,,,,,,,,,,,8.458400000144195e-05,0.0024679169999988204,0.0007211670000000225,0.00017579100000020276,0.00024333400000031702,8.000000001118224e-06,0.022784291000000678
600,1,Random Projection,0.02323224999999951,0.006177124999998895,0.056107000000000795,0.00011849999999924421,0.0011406659999995128,0.0007137079999992579,0.0002750830000000093,0.0002669170000011434,0.0003426250000000408,3.375000000005457e-05,0.020333374999999876,0.02323224999999951,0.02322462399999914,7.626000000371391e-06,0.0855163749999992,,,,,,,,,,,,,,,,,,,,,,,,,,
600,1,Random Sampling,0.05300825000000131,0.006177124999998895,0.07491575000000061,,,,,,,,,0.05300825000000131,0.05300354100000071,4.709000000602259e-06,0.13410112500000082,0.0015129159999993647,0.0032455829999999963,0.017902833999999146,0.000268583000000433,0.0005904170000015085,0.02948320800000026,,,,,,,,,,,,,,,,,,,,
600,1,Non-random,0.17438641600000082,0.006177124999998895,0.06005966700000087,,,,,,,,,0.17438641600000082,0.1743823330000005,4.083000000321135e-06,0.2406232080000006,,,,,,,0.1521900830000007,0.022083000000000297,0.00010924999999950558,,,,,,,,,,,,,,,,,
600,1,CountSketch,0.024419166999999575,0.006177124999998895,0.05842445800000107,,,,,,,,,0.024419166999999575,0.025095792000000117,0.0,0.08902074999999954,,,,,,,,,,7.100000000015427e-05,0.0007075409999988125,0.0007075409999988125,0.0008904590000007317,0.0010318750000006816,0.0002972920000008372,0.00031033299999982944,0.00029262500000015734,1.204199999982336e-05,0.020775084000000277,,,,,,,
600,1,SIGN Bidirectional,0.0309777089999983,0.006177124999998895,0.0565895420000011,,,,,,,,,0.0309777089999983,0.030970664999999897,7.043999998401773e-06,0.0937443759999983,,,,,,,,,,,,,,,,,,,,0.00012354099999889456,0.003882499999999567,0.0012192080000001937,0.00026070800000077554,0.00025829200000160313,1.1374999999702595e-05,0.02521504099999916
600,2,Random Projection,0.023528458999999557,0.004187499999998678,0.056491125000000864,0.00012291699999877892,0.0011089169999998205,0.0007169999999998566,0.00024216699999968228,0.00027791599999993366,0.00026187499999963393,1.1042000000571761e-05,0.020781334000000484,0.023528458999999557,0.023523167999998762,5.2910000007955205e-06,0.0842070839999991,,,,,,,,,,,,,,,,,,,,,,,,,,
600,2,Random Sampling,0.05928249999999835,0.004187499999998678,0.07383579200000057,,,,,,,,,0.05928249999999835,0.05927604200000047,6.45799999787755e-06,0.1373057919999976,0.002476291999998992,0.0022922909999998353,0.022850791999999842,0.00027562500000044565,0.0005395420000002815,0.030841500000001076,,,,,,,,,,,,,,,,,,,,
600,2,Non-random,0.17603100000000005,0.004187499999998678,0.0601776669999996,,,,,,,,,0.17603100000000005,0.17602587600000064,5.123999999412376e-06,0.24039616699999833,,,,,,,0.15024800000000127,0.025675833999999398,0.00010204199999996888,,,,,,,,,,,,,,,,,
600,2,CountSketch,0.026794333999999864,0.004187499999998678,0.055044209000000066,,,,,,,,,0.026794333999999864,0.028056291999995153,0.0,0.08602604299999861,,,,,,,,,,0.00011120899999994549,0.0013102079999995908,0.0013102079999995908,0.0008426660000004915,0.0010092919999991068,0.00037241699999945865,0.00039087499999901354,0.0002206669999988975,1.987499999955844e-05,0.0224688749999995,,,,,,,
600,2,SIGN Bidirectional,0.02943595800000054,0.004187499999998678,0.05706774999999986,,,,,,,,,0.02943595800000054,0.029429456999997328,6.501000003211743e-06,0.09069120799999908,,,,,,,,,,,,,,,,,,,,0.00012379200000012247,0.003702915999999945,0.0012041250000009995,0.0002632079999997927,0.0002447909999983011,1.1541999999309382e-05,0.023879082999998857
600,3,Random Projection,0.022873541999999247,0.003994500000001011,0.05484541700000101,0.00011804200000042897,0.0011945000000004313,0.0007160830000003671,0.0003050830000006499,0.0003069579999994687,0.00029887499999858846,1.1957999999978597e-05,0.019916874999999834,0.022873541999999247,0.022868373999999747,5.167999999500239e-06,0.08171345900000127,,,,,,,,,,,,,,,,,,,,,,,,,,
600,3,Random Sampling,0.05208299999999966,0.003994500000001011,0.07244616700000073,,,,,,,,,0.05208299999999966,0.05207858399999843,4.416000001228326e-06,0.1285236670000014,0.0015023329999994672,0.0022875839999993985,0.01801049999999904,0.000270207999999883,0.0005317090000005464,0.029476250000000093,,,,,,,,,,,,,,,,,,,,
600,3,Non-random,0.17136966700000045,0.003994500000001011,0.058284625000000645,,,,,,,,,0.17136966700000045,0.17136658300000285,3.0839999975995624e-06,0.2336487920000021,,,,,,,0.14834083300000067,0.02292491700000099,0.00010083300000118811,,,,,,,,,,,,,,,,,
600,3,CountSketch,0.024478583000000498,0.003994500000001011,0.05612537499999881,,,,,,,,,0.024478583000000498,0.025153583999999896,0.0,0.08459845800000032,,,,,,,,,,6.691699999983314e-05,0.0007029999999996761,0.0007029999999996761,0.0008740839999994421,0.0006988749999994326,0.0002627500000009775,0.00024891700000040373,0.00032654099999973596,2.7375000000162686e-05,0.021242125000000556,,,,,,,
600,3,SIGN Bidirectional,0.02912083400000043,0.003994500000001011,0.055370542000000356,,,,,,,,,0.02912083400000043,0.029113122999998353,7.711000002075252e-06,0.0884858760000018,,,,,,,,,,,,,,,,,,,,0.00012308300000007932,0.003793999999999187,0.0018720410000003795,0.0002867499999990031,0.00028833300000030704,1.2165999999425026e-05,0.022736749999999972
600,4,Random Projection,0.024260500000000462,0.004617917000000915,0.05569533299999918,0.00012104199999996013,0.0011553339999998968,0.0007133329999984284,0.0002833330000004963,0.0003514590000008866,0.0002460830000003966,1.1125000000333785e-05,0.021373250000001676,0.024260500000000462,0.024254959000002074,5.540999998387974e-06,0.08457375000000056,,,,,,,,,,,,,,,,,,,,,,,,,,
600,4,Random Sampling,0.05648762499999904,0.004617917000000915,0.07197141600000023,,,,,,,,,0.05648762499999904,0.056482125000000494,5.499999998548333e-06,0.1330769580000002,0.0015126670000000786,0.0023255000000013126,0.021559040999999723,0.00029179099999865343,0.0016441670000002517,0.029148959000000474,,,,,,,,,,,,,,,,,,,,
600,4,Non-random,0.17101308300000007,0.004617917000000915,0.058957540999999836,,,,,,,,,0.17101308300000007,0.17100995799999907,3.1250000009919177e-06,0.23458854100000082,,,,,,,0.14764808299999999,0.023252749999999267,0.00010912499999982117,,,,,,,,,,,,,,,,,
600,4,CountSketch,0.023134374999999707,0.004617917000000915,0.05753779099999967,,,,,,,,,0.023134374999999707,0.02387187700000304,0.0,0.0852900830000003,,,,,,,,,,6.620799999978999e-05,0.0007623340000009193,0.0007623340000009193,0.0009164170000008909,0.000708416000000156,0.0002802079999995044,0.00031629200000082847,0.0002667919999996826,1.1042000000571761e-05,0.019781833999999776,,,,,,,
600,4,SIGN Bidirectional,0.03407958300000047,0.004617917000000915,0.054058750000001154,,,,,,,,,0.03407958300000047,0.03407062499999647,8.958000004000155e-06,0.09275625000000254,,,,,,,,,,,,,,,,,,,,0.00016650000000062448,0.004277124999999771,0.001504790999998562,0.0006008330000000228,0.0003257090000001739,1.2624999998323005e-05,0.02718304199999899
600,5,Random Projection,0.024041291999999714,0.003967375000000217,0.0538853330000002,0.0001187919999985354,0.001053792000000442,0.0007164579999994203,0.0003011250000000132,0.0002915420000011437,0.0002582499999999044,1.133300000155657e-05,0.021285250000000033,0.024041291999999714,0.02403654200000105,4.749999998665544e-06,0.08189400000000013,,,,,,,,,,,,,,,,,,,,,,,,,,
600,5,Random Sampling,0.05132012500000016,0.003967375000000217,0.0726041249999998,,,,,,,,,0.05132012500000016,0.051313914999997934,6.210000002226934e-06,0.12789162500000018,0.0015070420000000695,0.0022805829999992255,0.018077625000000097,0.00028383299999923395,0.0008325409999994093,0.0283322909999999,,,,,,,,,,,,,,,,,,,,
600,5,Non-random,0.17478449999999945,0.003967375000000217,0.058146540999999274,,,,,,,,,0.17478449999999945,0.17478075000000004,3.7499999994139444e-06,0.23689841599999895,,,,,,,0.1514367080000003,0.023091957999998414,0.00025208400000131803,,,,,,,,,,,,,,,,,
600,5,CountSketch,0.026089541999999355,0.003967375000000217,0.056542667000000435,,,,,,,,,0.026089541999999355,0.02676295800000439,0.0,0.08659958400000001,,,,,,,,,,6.495800000116958e-05,0.0007047500000005869,0.0007047500000005869,0.0008937910000010874,0.0007069170000004732,0.00028262499999875956,0.0003321669999998278,0.00032500000000013074,2.200000000129876e-05,0.022726000000000468,,,,,,,
600,5,SIGN Bidirectional,0.030875040999999825,0.003967375000000217,0.053983499999999296,,,,,,,,,0.030875040999999825,0.03086695700000064,8.08399999918663e-06,0.08882591599999934,,,,,,,,,,,,,,,,,,,,0.000161957999999629,0.003989916000000093,0.0011861670000001823,0.0002863330000000275,0.00028687500000046384,2.9500000000126647e-05,0.024926208000000116
600,6,Random Projection,0.024184582999998483,0.003972124999998883,0.05467954200000058,0.000118708000000467,0.0010931660000004229,0.0010391250000001406,0.00031187500000129376,0.00031845800000063207,0.00025875000000041837,1.0832999999266235e-05,0.021026000000000877,0.024184582999998483,0.024176915000003518,7.667999994964703e-06,0.08283624999999795,,,,,,,,,,,,,,,,,,,,,,,,,,
600,6,Random Sampling,0.055212499999999665,0.003972124999998883,0.07159599999999955,,,,,,,,,0.055212499999999665,0.05520766800000132,4.831999998344827e-06,0.1307806249999981,0.0015130420000009082,0.0022739999999998872,0.01824416600000056,0.0003277089999986771,0.0005265840000010513,0.032322167000000235,,,,,,,,,,,,,,,,,,,,
600,6,Non-random,0.17035208300000093,0.003972124999998883,0.058414874999998645,,,,,,,,,0.17035208300000093,0.17034895799999994,3.1250000009919177e-06,0.23273908299999846,,,,,,,0.1467584999999989,0.023483000000000587,0.0001074580000004488,,,,,,,,,,,,,,,,,
600,6,CountSketch,0.02469787500000109,0.003972124999998883,0.054524833000002104,,,,,,,,,0.02469787500000109,0.025372458999996184,0.0,0.08319483300000208,,,,,,,,,,6.574999999742204e-05,0.0006998749999986842,0.0006998749999986842,0.0008683749999995882,0.0007005000000006589,0.00030424999999922875,0.00030491700000112587,0.0002636249999987683,1.1125000000333785e-05,0.02145416700000169,,,,,,,
