experiment,n,rep,seed,K,m,rho_n,a_in,b_out,signal_gap,p_in,p_out,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,sampling_mode,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,method_wall_sec,algorithm_total_wall_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
n_scaling_fixed_density_signal,9000,1,2926050704,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,4.50931893822147e-06,3.3919156296797646e-06,416602,2470742,0.03050298765432099,2.8511655419133604,0.5977507079951465,sparse,0,0.0,138.86733333333333,180.0,415744.0836450418,46.19378707167131,138.58136121501394,0.02773149005887172,Gaussian RP,gaussian_random_projection,0.8226666666666667,6.086085936952248e-05,0.0008819715552147903,0.005523249972611666,0.09644470806233585,0.00044662493746727705,0.44789812504313886,0.5447903329040855,0.8064868895300892,0.3626667310185682,0.5620786249637604,3.993705707951449,0.0013216249644756317,0.05494950001593679,0.011047125095501542,0.027963583008386195,0.0003909589722752571,0.00018879200797528028,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,9000,1,2926050704,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,4.50931893822147e-06,3.3919156296797646e-06,416602,2470742,0.03050298765432099,2.8511655419133604,0.5977507079951465,sparse,0,0.0,138.86733333333333,180.0,415744.0836450418,46.19378707167131,138.58136121501394,0.02773149005887172,Random sampling,random_sampling,0.8272222222222222,-5.643115199237865e-05,0.0006487256965572069,0.005748416995629668,0.25923958292696625,9.27499495446682e-05,0.40318350004963577,0.6625174999935552,1.416030349765972,1.1948958095787552,0.6815172909991816,4.111432082834654,,,,,,,0.04447299998719245,1239871.0,372302.0,0.3,,,,,,,,,,,
n_scaling_fixed_density_signal,9000,1,2926050704,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,4.50931893822147e-06,3.3919156296797646e-06,416602,2470742,0.03050298765432099,2.8511655419133604,0.5977507079951465,sparse,0,0.0,138.86733333333333,180.0,415744.0836450418,46.19378707167131,138.58136121501394,0.02773149005887172,CountSketch RP,countsketch_random_projection,0.8221111111111111,2.2091952275128783e-05,0.0008207997588621693,0.006331208976916969,0.10783470794558525,0.0001960420049726963,0.43756112502887845,0.5455939170205966,0.759538149481948,0.3626678387771126,0.5692254169844091,3.9945081248879433,,,,,,,,,,,0.000436166999861598,36.0,221.0,293.0,0.0,0.012255750014446676,0.03890704200603068,0.014620958943851292,0.04010204097721726,0.0005720000481233001,0.00013404199853539467
n_scaling_fixed_density_signal,9000,2,2926050705,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,4.50931893822147e-06,3.3919156296797646e-06,416081,2467176,0.030458962962962962,2.9877712089801207,0.6164548329543322,sparse,0,0.0,138.69366666666667,187.0,415744.0836450418,46.19378707167131,138.58136121501394,0.02773149005887172,Non-random eigsh,non_random,0.8181111111111111,0.000319726719974354,0.001211838025446917,0.0047174590872600675,0.6713692499324679,9.166693780571222e-05,0.4411958329146728,1.1126581249991432,0.9999999999999997,0.41451219248691,1.131576625048183,4.716882791719399,,,,,,,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,9000,2,2926050705,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,4.50931893822147e-06,3.3919156296797646e-06,416081,2467176,0.030458962962962962,2.9877712089801207,0.6164548329543322,sparse,0,0.0,138.69366666666667,187.0,415744.0836450418,46.19378707167131,138.58136121501394,0.02773149005887172,Gaussian RP,gaussian_random_projection,0.8223333333333334,4.551574511293698e-05,0.0008385603476902488,0.007209499948658049,0.11523408396169543,0.0014017920475453138,0.4956152919912711,0.6122534170281142,0.8446065395482278,0.36267412690749445,0.6293879579752684,4.216477209934965,0.0013089170679450035,0.05493833404034376,0.015950917033478618,0.04151404194999486,0.0008066670270636678,0.0005484579596668482,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,9000,2,2926050705,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,4.50931893822147e-06,3.3919156296797646e-06,416081,2467176,0.030458962962962962,2.9877712089801207,0.6164548329543322,sparse,0,0.0,138.69366666666667,187.0,415744.0836450418,46.19378707167131,138.58136121501394,0.02773149005887172,Random sampling,random_sampling,0.8232222222222222,-0.00010360509879095023,0.0008853656950308682,0.004963458050042391,0.30070837505627424,8.512509521096945e-05,0.3773249170044437,0.6781202079728246,1.4168209414405664,1.195545006803489,0.6951105410698801,4.282344459090382,,,,,,,0.04045595892239362,1238088.0,371287.0,0.3,,,,,,,,,,,
n_scaling_fixed_density_signal,9000,2,2926050705,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,4.50931893822147e-06,3.3919156296797646e-06,416081,2467176,0.030458962962962962,2.9877712089801207,0.6164548329543322,sparse,0,0.0,138.69366666666667,187.0,415744.0836450418,46.19378707167131,138.58136121501394,0.02773149005887172,CountSketch RP,countsketch_random_projection,0.8223333333333334,-1.350653200767049e-05,0.000770528675962173,0.004548209020867944,0.10154954204335809,0.0005331250140443444,0.40209054201841354,0.504175000009127,0.7779144729074189,0.3626541056383894,0.5230818750569597,4.108399251010269,,,,,,,,,,,0.0004124160623177886,36.0,221.0,285.0,0.0,0.012579040951095521,0.037381542031653225,0.013837583013810217,0.03506104100961238,0.0008706250227987766,0.0001180840190500021
n_scaling_fixed_density_signal,9000,3,2926050706,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,4.50931893822147e-06,3.3919156296797646e-06,416670,2470878,0.030504666666666666,2.8580576670356095,0.5654595419764519,sparse,0,0.0,138.89,181.0,415744.0836450418,46.19378707167131,138.58136121501394,0.02773149005887172,Non-random eigsh,non_random,0.8218888888888889,3.3442788291173374e-05,0.000827205492479118,0.005502667045220733,0.4808507920242846,9.354203939437866e-05,0.4756560419918969,0.95660270890221,0.9999999999999999,0.41458467042711594,0.9755909589584917,4.380117585067637,,,,,,,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,9000,3,2926050706,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,4.50931893822147e-06,3.3919156296797646e-06,416670,2470878,0.030504666666666666,2.8580576670356095,0.5654595419764519,sparse,0,0.0,138.89,181.0,415744.0836450418,46.19378707167131,138.58136121501394,0.02773149005887172,Gaussian RP,gaussian_random_projection,0.8240000000000001,-9.652001797528659e-05,0.0006403804372976787,0.0053062919760122895,0.10862466599792242,0.00018749991431832314,0.5312674160813913,0.6400808331090957,0.8007138624208145,0.3624783404979866,0.660996290971525,4.063596791005693,0.0013097079936414957,0.05777954193763435,0.019771667080931365,0.02901666599791497,0.00047687499318271875,9.458302520215511e-05,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,9000,3,2926050706,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,4.50931893822147e-06,3.3919156296797646e-06,416670,2470878,0.030504666666666666,2.8580576670356095,0.5654595419764519,sparse,0,0.0,138.89,181.0,415744.0836450418,46.19378707167131,138.58136121501394,0.02773149005887172,Random sampling,random_sampling,0.8213333333333334,0.00018880887976257312,0.00152427789763927,0.004771749954670668,0.25937600003089756,8.937506936490536e-05,0.41004616708960384,0.6695139160146937,1.4188705816963754,1.1955944877338076,0.6868425830034539,4.093028751201928,,,,,,,0.04033154190983623,1239939.0,372446.0,0.3,,,,,,,,,,,
n_scaling_fixed_density_signal,9000,3,2926050706,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,4.50931893822147e-06,3.3919156296797646e-06,416670,2470878,0.030504666666666666,2.8580576670356095,0.5654595419764519,sparse,0,0.0,138.89,181.0,415744.0836450418,46.19378707167131,138.58136121501394,0.02773149005887172,CountSketch RP,countsketch_random_projection,0.8215555555555556,0.00015675884328917444,0.000969523174442399,0.004147291067056358,0.08063420804683119,0.0010375840356573462,0.40287408302538097,0.4845484170364216,0.8282127142014204,0.36284224989357566,0.5029747920343652,3.908063084119931,,,,,,,,,,,0.00022258306853473186,36.0,210.0,280.0,0.0,0.011084040976129472,0.03613083309028298,0.011670083971694112,0.01937112503219396,0.001315333996899426,0.000287666916847229
n_scaling_fixed_density_signal,9000,4,2926050707,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,4.50931893822147e-06,3.3919156296797646e-06,416296,2468430,0.030474444444444443,2.8561995840864256,0.5837367920903489,sparse,0,0.0,138.76533333333333,182.0,415744.0836450418,46.19378707167131,138.58136121501394,0.02773149005887172,Non-random eigsh,non_random,0.8144444444444444,0.0007101258027308877,0.0017558264163222916,0.005365208024159074,0.614078874932602,9.491702076047659e-05,0.5586107090348378,1.1727859580423683,1.0,0.41481980624345166,1.1905600419268012,4.612720877164975,,,,,,,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,9000,4,2926050707,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,4.50931893822147e-06,3.3919156296797646e-06,416296,2468430,0.030474444444444443,2.8561995840864256,0.5837367920903489,sparse,0,0.0,138.76533333333333,182.0,415744.0836450418,46.19378707167131,138.58136121501394,0.02773149005887172,Gaussian RP,gaussian_random_projection,0.8235555555555556,7.10882868294777e-05,0.0008838525337108155,0.005227667046710849,0.12173450004775077,0.0002999580465257168,0.5322975841118023,0.6543333339504898,0.7880371859399132,0.36280571649821947,0.6744956249604002,4.094268418382853,0.0013495000312104821,0.06127129099331796,0.012308417004533112,0.044082125066779554,0.0008399999933317304,0.001149666029959917,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,9000,4,2926050707,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,4.50931893822147e-06,3.3919156296797646e-06,416296,2468430,0.030474444444444443,2.8561995840864256,0.5837367920903489,sparse,0,0.0,138.76533333333333,182.0,415744.0836450418,46.19378707167131,138.58136121501394,0.02773149005887172,Random sampling,random_sampling,0.8264444444444444,1.915075369778357e-05,0.0007861571555665634,0.004935374949127436,0.32857387501280755,0.0001093749888241291,0.37703587498981506,0.7057209999766201,1.4154341155338788,1.1943178589899452,0.7245363750262186,4.145655501168221,,,,,,,0.04432504193391651,1238715.0,372324.0,0.3,,,,,,,,,,,
n_scaling_fixed_density_signal,9000,4,2926050707,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,4.50931893822147e-06,3.3919156296797646e-06,416296,2468430,0.030474444444444443,2.8561995840864256,0.5837367920903489,sparse,0,0.0,138.76533333333333,182.0,415744.0836450418,46.19378707167131,138.58136121501394,0.02773149005887172,CountSketch RP,countsketch_random_projection,0.8245555555555556,-0.000261905429641503,0.00038571518895131403,0.004365874920040369,0.09084083407651633,0.0005975839449092746,0.3917049589799717,0.48314491705968976,0.8380204051487835,0.36248251040644863,0.49994733300991356,3.923079753178172,,,,,,,,,,,0.00033716694451868534,36.0,218.0,280.0,0.0,0.011501792003400624,0.040093916933983564,0.00722779193893075,0.03049312497023493,0.00045662501361221075,0.00036104198079556227
n_scaling_fixed_density_signal,9000,5,2926050708,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,4.50931893822147e-06,3.3919156296797646e-06,415688,2465158,0.03043404938271605,2.8667728330474347,0.5679607919882983,sparse,0,0.0,138.56266666666667,180.0,415744.0836450418,46.19378707167131,138.58136121501394,0.02773149005887172,Non-random eigsh,non_random,0.8200000000000001,0.00011486721004690448,0.0009362450256045272,0.00666766706854105,0.4476626249961555,0.00042975007090717554,0.39583495806436986,0.8439287500223145,0.9999999999999996,0.41479845034142926,0.862480791984126,4.2786609581671655,,,,,,,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,9000,5,2926050708,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,4.50931893822147e-06,3.3919156296797646e-06,415688,2465158,0.03043404938271605,2.8667728330474347,0.5679607919882983,sparse,0,0.0,138.56266666666667,180.0,415744.0836450418,46.19378707167131,138.58136121501394,0.02773149005887172,Gaussian RP,gaussian_random_projection,0.8177777777777777,0.00031239942661459515,0.001203071646395615,0.005600124946795404,0.12096083292271942,0.00022954191081225872,0.5046538750175387,0.6258456249488518,0.8489908794532589,0.36247057989604753,0.65070925001055,4.060577874886803,0.0013424160424619913,0.06686275009997189,0.01653208292555064,0.03411216696258634,0.0006357079837471247,0.0012879580026492476,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,9000,5,2926050708,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,4.50931893822147e-06,3.3919156296797646e-06,415688,2465158,0.03043404938271605,2.8667728330474347,0.5679607919882983,sparse,0,0.0,138.56266666666667,180.0,415744.0836450418,46.19378707167131,138.58136121501394,0.02773149005887172,Random sampling,random_sampling,0.8248888888888889,1.6235891229307655e-05,0.0008473380728631352,0.00527370790950954,0.2996154580032453,0.0004100409569218755,0.39489158405922353,0.6949188750004396,1.4152353581015538,1.1947228865436414,0.7125340000493452,4.129650708055124,,,,,,,0.04086099995765835,1237079.0,370774.0,0.3,,,,,,,,,,,
n_scaling_fixed_density_signal,9000,5,2926050708,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,4.50931893822147e-06,3.3919156296797646e-06,415688,2465158,0.03043404938271605,2.8667728330474347,0.5679607919882983,sparse,0,0.0,138.56266666666667,180.0,415744.0836450418,46.19378707167131,138.58136121501394,0.02773149005887172,CountSketch RP,countsketch_random_projection,0.8227777777777778,-3.068509206242051e-05,0.0007754847839726507,0.004367624991573393,0.09209804201964289,0.0004457499599084258,0.3923669579671696,0.48491208301857114,0.7310023349652375,0.3625581484379515,0.5043322499841452,3.919644374982454,,,,,,,,,,,0.0002252080012112856,36.0,215.0,281.0,0.0,0.011543333064764738,0.04085491690784693,0.013787457952275872,0.024490874959155917,0.0004053330048918724,9.841704741120338e-05
n_scaling_fixed_density_signal,12000,1,3226050704,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,554837,3302528,0.022934222222222224,3.899250667076558,0.793150500045158,sparse,0,0.0,138.70925,183.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,Non-random eigsh,non_random,0.823,9.672385063971702e-06,0.000588271507980732,0.012679041014052927,1.4968208329519257,0.0016195840435102582,2.089044458931312,3.5874867090024054,0.9999999999999987,0.41488204958262714,3.610582625027746,8.279886043048464,,,,,,,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,12000,1,3226050704,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,554837,3302528,0.022934222222222224,3.899250667076558,0.793150500045158,sparse,0,0.0,138.70925,183.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,Gaussian RP,gaussian_random_projection,0.82225,0.00017030685138666397,0.0008155127688998618,0.011637874995358288,0.16975604195613414,0.0004569580778479576,1.8957189589273185,2.065933167003095,0.75612329156278,0.36211486969909695,2.1046346670482308,6.758333126083016,0.0020823749946430326,0.08793241705279797,0.02143358299508691,0.057253333972766995,0.00047108298167586327,0.00018200010526925325,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,12000,1,3226050704,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,554837,3302528,0.022934222222222224,3.899250667076558,0.793150500045158,sparse,0,0.0,138.70925,183.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,Random sampling,random_sampling,0.8263333333333334,-2.5670731192592988e-05,0.0007198396426026892,0.010457249940373003,1.004178916104138,0.0011345840757712722,1.3053522079717368,2.310669834027067,1.4150547492163572,1.194937088582487,2.3463098750216886,7.003066875273362,,,,,,,0.07203408400528133,1657264.0,497382.0,0.3,,,,,,,,,,,
n_scaling_fixed_density_signal,12000,1,3226050704,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,554837,3302528,0.022934222222222224,3.899250667076558,0.793150500045158,sparse,0,0.0,138.70925,183.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,CountSketch RP,countsketch_random_projection,0.82375,3.69113999473007e-05,0.0006060950229122249,0.008076624944806099,0.1833906670799479,0.0002472080523148179,1.1626905410084873,1.346329624997452,0.7300885349020385,0.36223872437137655,1.381591249955818,6.038729583262466,,,,,,,,,,,0.00046154099982231855,36.0,287.0,366.0,0.0,0.03314804204273969,0.07748891704250127,0.019196375040337443,0.052017999929375947,0.00045804097317159176,0.00012762495316565037
n_scaling_fixed_density_signal,12000,2,3226050705,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,555335,3305706,0.022956291666666667,3.952898334013298,0.834773916983977,sparse,0,0.0,138.83375,192.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,Non-random eigsh,non_random,0.823,0.0002297091547786339,0.000909375950123583,0.00928037497214973,1.546262540970929,0.0002472089836373925,2.104632875067182,3.6511446250369772,1.0000000000000004,0.4147626252340768,3.6735374169657007,8.438814876019023,,,,,,,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,12000,2,3226050705,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,555335,3305706,0.022956291666666667,3.952898334013298,0.834773916983977,sparse,0,0.0,138.83375,192.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,Gaussian RP,gaussian_random_projection,0.81975,0.00022882139202753726,0.0008895445313548325,0.013365207938477397,0.2020845419028774,0.00048395805060863495,1.8322003330104053,2.034771000035107,0.7397015376541646,0.36219669725048764,2.0679534579394385,6.822441083961166,0.0027889589546248317,0.12257675000000745,0.03045945893973112,0.04431337502319366,0.000925209023989737,0.0001787500223144889,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,12000,2,3226050705,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,555335,3305706,0.022956291666666667,3.952898334013298,0.834773916983977,sparse,0,0.0,138.83375,192.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,Random sampling,random_sampling,0.82775,-7.765110556216073e-05,0.00047304213407378117,0.007762458059005439,1.2236189999384806,0.00040020898450165987,1.508350000018254,2.732372291968204,1.4224570132187737,1.1959994225953199,2.7777418330078945,7.520041459938511,,,,,,,0.10173424996901304,1658853.0,498972.0,0.3,,,,,,,,,,,
n_scaling_fixed_density_signal,12000,2,3226050705,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,555335,3305706,0.022956291666666667,3.952898334013298,0.834773916983977,sparse,0,0.0,138.83375,192.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,CountSketch RP,countsketch_random_projection,0.8244166666666667,-9.665951915541538e-05,0.00045373073699624887,0.01296866696793586,0.21196291700471193,0.0006485830526798964,1.0693319579586387,1.2819454580312595,0.7504834643874836,0.3621632524121365,1.3143875839887187,6.069615709013306,,,,,,,,,,,0.00045866600703448057,36.0,297.0,366.0,0.0,0.029934708029031754,0.11509145807940513,0.03182883304543793,0.03188187500927597,0.0010255830129608512,0.0007071250583976507
n_scaling_fixed_density_signal,12000,3,3226050706,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,553157,3292636,0.022865527777777776,3.8706555829849094,0.7908747079782188,sparse,0,0.0,138.28925,184.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,Non-random eigsh,non_random,0.8246666666666667,-1.50381619070923e-05,0.0005618687629276269,0.0053324170876294374,1.472909208969213,0.00010837509762495756,1.6600123749813065,3.1330312499776483,0.9999999999999996,0.4150504533771173,3.157553041004576,7.794560250011273,,,,,,,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,12000,3,3226050706,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,553157,3292636,0.022865527777777776,3.8706555829849094,0.7908747079782188,sparse,0,0.0,138.28925,184.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,Gaussian RP,gaussian_random_projection,0.8250833333333334,-9.997491826706081e-05,0.00044146098965559214,0.010322583024390042,0.2328139579622075,0.0005598750431090593,2.2256301660090685,2.459005165961571,0.7645350166541746,0.36225497369619086,2.493566041928716,7.120534289977513,0.002895958023145795,0.13753487507347018,0.018379874993115664,0.07329983299132437,0.0004736660048365593,0.00011016696225851774,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,12000,3,3226050706,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,553157,3292636,0.022865527777777776,3.8706555829849094,0.7908747079782188,sparse,0,0.0,138.28925,184.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,Random sampling,random_sampling,0.8260833333333333,-6.65071478581935e-06,0.0009176684797913658,0.01066466688644141,1.0710259159095585,0.00010679196566343307,1.651527333073318,2.7226622090674937,1.411772548294235,1.194324918848275,2.7664545830339193,7.384190331911668,,,,,,,0.07518595806322992,1652318.0,495557.0,0.3,,,,,,,,,,,
n_scaling_fixed_density_signal,12000,3,3226050706,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,553157,3292636,0.022865527777777776,3.8706555829849094,0.7908747079782188,sparse,0,0.0,138.28925,184.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,CountSketch RP,countsketch_random_projection,0.82475,-6.053927795862763e-05,0.00048180530606607724,0.005509708076715469,0.15831320802681148,0.0009695000480860472,0.968035832978785,1.1273208330385387,0.7505614525993749,0.3622636747103728,1.1712784580886364,5.788848832016811,,,,,,,,,,,0.0003773750504478812,36.0,296.0,374.0,0.0,0.018812666996382177,0.05995795805938542,0.024327500024810433,0.05242958408780396,0.0009586249943822622,0.0003523339983075857
n_scaling_fixed_density_signal,12000,4,3226050707,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,554110,3298554,0.022906625,4.0579380840063095,0.7811173339141533,sparse,0,0.0,138.5275,186.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,Non-random eigsh,non_random,0.8225833333333333,0.00013193691048324861,0.0007676376835997686,0.00730179192032665,1.5551502919988707,0.00010966707486659288,1.4788950419751927,3.034156624926254,0.9999999999999997,0.4148838620759547,3.058652083040215,7.873210418969393,,,,,,,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,12000,4,3226050707,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,554110,3298554,0.022906625,4.0579380840063095,0.7811173339141533,sparse,0,0.0,138.5275,186.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,Gaussian RP,gaussian_random_projection,0.8204166666666667,0.00019171365015085997,0.0008429749660964783,0.008577625034376979,0.19269858300685883,0.0002686249790713191,1.7859009170206264,1.9788695420138538,0.80251638198212,0.3622602221571972,2.0142099580261856,6.817923542927019,0.002634999924339354,0.12912483303807676,0.020507709006778896,0.03934987494722009,0.0006396250100806355,0.00016791594680398703,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,12000,4,3226050707,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,554110,3298554,0.022906625,4.0579380840063095,0.7811173339141533,sparse,0,0.0,138.5275,186.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,Random sampling,random_sampling,0.8260833333333333,-2.6516821841326606e-05,0.0006001649269604506,0.0051405830308794975,1.0985909999581054,0.0003796250093728304,1.7320181670365855,2.8309909170493484,1.4162907287777116,1.195003038796072,2.86416899994947,7.6700442099245265,,,,,,,0.07556433393619955,1655277.0,497085.0,0.3,,,,,,,,,,,
n_scaling_fixed_density_signal,12000,4,3226050707,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,554110,3298554,0.022906625,4.0579380840063095,0.7811173339141533,sparse,0,0.0,138.5275,186.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,CountSketch RP,countsketch_random_projection,0.8224166666666667,7.126352582953741e-05,0.0006803476284712808,0.005284459097310901,0.20542504102922976,0.0026805419474840164,1.3207511249929667,1.5288587090326473,0.8128635145017036,0.3622917683889981,1.5668430419173092,6.367912125890143,,,,,,,,,,,0.0005697080632671714,36.0,297.0,387.0,0.0,0.02728829102125019,0.09317849995568395,0.02842600003350526,0.05234325001947582,0.0009572079870849848,0.0021630419651046395
n_scaling_fixed_density_signal,12000,5,3226050708,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,554082,3298368,0.022905333333333333,3.8783287089318037,0.8160212080692872,sparse,0,0.0,138.5205,191.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,Non-random eigsh,non_random,0.8239166666666666,4.560199742552732e-05,0.0006402522588966266,0.0059896670281887054,1.6157051670597866,0.000150540960021317,2.0999129170086235,3.7157701660180464,0.9999999999999998,0.41495836732205504,3.7391381670022383,8.410118542029522,,,,,,,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,12000,5,3226050708,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,554082,3298368,0.022905333333333333,3.8783287089318037,0.8160212080692872,sparse,0,0.0,138.5205,191.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,Gaussian RP,gaussian_random_projection,0.82125,0.00023626516920548577,0.0009132707247743134,0.01141820801422,0.2059217500500381,0.0004765000194311142,1.6742113329237327,1.880611167056486,0.7371877335522,0.3624679517241974,1.9098381249932572,6.574959499994293,0.0021430000197142363,0.1271757089998573,0.024264290928840637,0.04898287495598197,0.0004640000406652689,0.0024050410138443112,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,12000,5,3226050708,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,554082,3298368,0.022905333333333333,3.8783287089318037,0.8160212080692872,sparse,0,0.0,138.5205,191.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,Random sampling,random_sampling,0.8238333333333333,0.00018851667298530996,0.0011892437798934285,0.0068182500544935465,0.9102291669696569,0.00021020800340920687,1.808286124956794,2.718727833009325,1.414643962329082,1.1950957473571024,2.750631832983345,7.413075416930951,,,,,,,0.08455804199911654,1655184.0,496412.0,0.3,,,,,,,,,,,
