n,method,reps,n_mean,n_std,K_mean,K_std,rho_n_mean,rho_n_std,a_in_mean,a_in_std,b_out_mean,b_out_std,signal_gap_mean,signal_gap_std,p_in_mean,p_in_std,p_out_mean,p_out_std,num_hyperedges_total_mean,num_hyperedges_total_std,theta_nnz_mean,theta_nnz_std,theta_density_mean,theta_density_std,hypergraph_degree_mean_mean,hypergraph_degree_mean_std,hypergraph_degree_max_mean,hypergraph_degree_max_std,expected_degree_mean_mean,expected_degree_mean_std,candidate_within_fraction_mean,candidate_within_fraction_std,isolated_fraction_mean,isolated_fraction_std,misclassification_mean,misclassification_std,ARI_mean,ARI_std,NMI_mean,NMI_std,generation_wall_sec_mean,generation_wall_sec_std,hypergraph_laplacian_build_wall_sec_mean,hypergraph_laplacian_build_wall_sec_std,eigen_decomposition_wall_sec_mean,eigen_decomposition_wall_sec_std,embedding_normalize_wall_sec_mean,embedding_normalize_wall_sec_std,kmeans_wall_sec_mean,kmeans_wall_sec_std,spectral_clustering_wall_sec_mean,spectral_clustering_wall_sec_std,metric_wall_sec_mean,metric_wall_sec_std,algorithm_total_wall_sec_mean,algorithm_total_wall_sec_std,rp_power_iter_sec_mean,rp_power_iter_sec_std,rp_qr_sec_mean,rp_qr_sec_std,rp_build_core_sec_mean,rp_build_core_sec_std,rs_sample_matrix_wall_sec_mean,rs_sample_matrix_wall_sec_std,rs_sampled_upper_nnz_mean,rs_sampled_upper_nnz_std,cs_initial_multiply_sec_mean,cs_initial_multiply_sec_std,cs_power_iter_sec_mean,cs_power_iter_sec_std,cs_qr_sec_mean,cs_qr_sec_std,cs_build_core_sec_mean,cs_build_core_sec_std,cs_embedding_dim_mean,cs_embedding_dim_std,top_eigenvalue_max_mean,top_eigenvalue_max_std,top_eigenvalue_min_mean,top_eigenvalue_min_std,non_random_spectral_sec_mean,spectral_speedup_vs_non_random
9000,Random sampling,5,9000.0,0.0,6.0,0.0,32.0,0.0,11.414213562373096,0.0,8.585786437626904,0.0,2.8284271247461916,0.0,4.50931893822147e-06,0.0,3.3919156296797646e-06,0.0,416267.4,401.6563207519635,2468476.8,2429.2795639859664,0.030475022222222158,2.9991105728209995e-05,138.7558,0.1338854402506416,182.0,2.915475947422649,138.58136121501394,0.0,0.0277314900588717,0.0,0.0,0.0,0.8246222222222223,0.00239418018650059,1.2831854781262513e-05,0.00011110170738268978,0.00093837290353136,0.00033964941671698863,2.8839933670125903,0.05828637979166136,0.5862725334009156,0.021316954331818266,0.28950265820603815,0.02990763301724234,0.00015733321197328862,0.00014156669327887068,0.39249640863854435,0.014976206703655466,0.6821582997916267,0.017888409396946282,0.00513854157179588,0.00038622693393806787,4.152422300470062,0.07525273073273069,,,,,,,0.0420893085421994,0.002118183490458173,371826.6,751.0331550604061,,,,,,,,,,,1.4164782693076692,0.0014727779908444865,1.1950152099299278,0.0005482370018585731,1.0184590333839878,1.4929951503853112
9000,CountSketch RP,5,9000.0,0.0,6.0,0.0,32.0,0.0,11.414213562373096,0.0,8.585786437626904,0.0,2.8284271247461916,0.0,4.50931893822147e-06,0.0,3.3919156296797646e-06,0.0,416267.4,401.6563207519635,2468476.8,2429.2795639859664,0.030475022222222158,2.9991105728209995e-05,138.7558,0.1338854402506416,182.0,2.915475947422649,138.58136121501394,0.0,0.0277314900588717,0.0,0.0,0.0,0.8226666666666667,0.0011439589045541259,-2.5449251629472446e-05,0.00015127914811666405,0.00074441031643808,0.00021611405060304275,2.8839933670125903,0.05828637979166136,0.5862725334009156,0.021316954331818266,0.09459146682638668,0.010474823769365146,0.00056201699189836,0.00030647980415660217,0.4053195334039629,0.01876867530369485,0.5004748668288812,0.02667207752348405,0.00475204179529094,0.0008941394417644172,3.970738917635754,0.08415113034123192,,,,,,,,,,,0.011792791401967359,0.0006086370651842791,0.03867365019395942,0.0019342321573251095,0.0122287751641124,0.003002593338867505,0.02990364138968284,0.008233856282608736,36.0,0.0,0.7869376153409616,0.04548073388792468,0.36264097063069556,0.00013544087793562358,1.0184590333839878,2.0349853726665
12000,Non-random eigsh,5,12000.0,0.0,6.0,0.0,32.0,0.0,11.414213562373096,0.0,8.585786437626904,0.0,2.8284271247461916,0.0,2.536491902749577e-06,0.0,1.9079525416948676e-06,0.0,554304.2,829.0926968680865,3299558.4,4923.337364024526,0.022913599999999958,3.4189842805732025e-05,138.57605,0.20727317421701577,187.2,4.086563348340513,138.5934354967981,0.0,0.027743060379774597,0.0,0.0,0.0,0.8234333333333334,0.0008445084040105579,8.037645716884133e-05,0.00010033819476830005,0.00069348123270562,0.0001443381102209993,3.9318142754025756,0.07748101814373635,0.8031875333981588,0.021805069635349575,1.537369608390145,0.055522614749780305,0.00044707523193204,0.0006578787977825998,1.8864995335927233,0.29647501086386174,3.4243178749922665,0.31626435929366514,0.00811665840446946,0.0029626707013383313,8.159318026015535,0.3043278793880266,,,,,,,,,,,,,,,,,,,,,0.9999999999999997,6.181460191301304e-16,0.4149074715183662,0.00010632300012839438,3.4243178749922665,1.0
12000,Gaussian RP,5,12000.0,0.0,6.0,0.0,32.0,0.0,11.414213562373096,0.0,8.585786437626904,0.0,2.8284271247461916,0.0,2.536491902749577e-06,0.0,1.9079525416948676e-06,0.0,554304.2,829.0926968680865,3299558.4,4923.337364024526,0.022913599999999958,3.4189842805732025e-05,138.57605,0.20727317421701577,187.2,4.086563348340513,138.5934354967981,0.0,0.027743060379774597,0.0,0.0,0.0,0.8217500000000001,0.0020849993338661645,0.00014542642890064784,0.00013981215977245103,0.00078055279615616,0.0001933877110550626,3.9318142754025756,0.07748101814373635,0.8031875333981588,0.021805069635349575,0.20065497497562318,0.022814638956812825,0.00044918323401358,0.00010824728964277866,1.8827323415782302,0.20806152332400163,2.0838380084140224,0.22124538342419645,0.01106429980136448,0.0017665016951408262,6.818838308588601,0.1963237328777604,0.12086891683284189,0.01919257444815479,0.023008983372710602,0.004670446644293444,0.052639858378097336,0.013298930600652674,,,,,,,,,,,,,,,0.7600127922810879,0.026342286523235007,0.362258942905434,0.00013070356515021902,3.4243178749922665,1.6432745065430796
12000,Random sampling,5,12000.0,0.0,6.0,0.0,32.0,0.0,11.414213562373096,0.0,8.585786437626904,0.0,2.8284271247461916,0.0,2.536491902749577e-06,0.0,1.9079525416948676e-06,0.0,554304.2,829.0926968680865,3299558.4,4923.337364024526,0.022913599999999958,3.4189842805732025e-05,138.57605,0.20727317421701577,187.2,4.086563348340513,138.5934354967981,0.0,0.027743060379774597,0.0,0.0,0.0,0.8260166666666666,0.0014036163610078453,1.0405459920680068e-05,0.00010299662918678129,0.0007799917926642801,0.0002813432667241447,3.9318142754025756,0.07748101814373635,0.8031875333981588,0.021805069635349575,1.061528799775988,0.11610084294527771,0.00044628360774364,0.0004035189090782574,1.6011067666113377,0.1991719681035653,2.6630846170242877,0.20238277083353837,0.008168641594238541,0.002378316182688646,7.398083658795803,0.24763495474090017,,,,,,,0.08181533359456804,0.012072511535683682,497081.6,1268.5260344194787,,,,,,,,,,,1.4160438003672318,0.003948785753312615,1.1950720432358513,0.0006003673007872579,3.4243178749922665,1.2858464402901983
12000,CountSketch RP,5,12000.0,0.0,6.0,0.0,32.0,0.0,11.414213562373096,0.0,8.585786437626904,0.0,2.8284271247461916,0.0,2.536491902749577e-06,0.0,1.9079525416948676e-06,0.0,554304.2,829.0926968680865,3299558.4,4923.337364024526,0.022913599999999958,3.4189842805732025e-05,138.57605,0.20727317421701577,187.2,4.086563348340513,138.5934354967981,0.0,0.027743060379774597,0.0,0.0,0.0,0.8237500000000001,0.0009128709291752624,-1.6681898124708774e-05,6.935407444289784e-05,0.0005498977750181599,9.295319097334684e-05,3.9318142754025756,0.07748101814373635,0.8031875333981588,0.021805069635349575,0.19379855822771783,0.022868868508828744,0.00100199982989574,0.0009749921920484626,1.1601725663989781,0.14605800425833856,1.3549750334350392,0.16264648426805278,0.00846363340970124,0.003291597353277158,6.089974933257326,0.212103984047344,,,,,,,,,,,0.030153416609391505,0.008313860553177196,0.0923848082311451,0.024275073696547408,0.025683416635729317,0.004751321842570908,0.04285015021450812,0.013082075025263819,36.0,0.0,0.7545136037963561,0.034300778254968634,0.36222016381457883,6.421958951974284e-05,3.4243178749922665,2.5272184287493267
15000,Non-random eigsh,5,15000.0,0.0,6.0,0.0,32.0,0.0,11.414213562373096,0.0,8.585786437626904,0.0,2.8284271247461916,0.0,1.6233548177597291e-06,0.0,1.2210896266847153e-06,0.0,692705.2,729.3203685623934,4132962.0,4392.8396283042375,0.01836871999999996,1.9523731681344e-05,138.54104,0.1458640737124811,189.2,4.38178046004133,138.60068033642776,0.0,0.027750003087284,0.0,0.0,0.0,0.8242266666666666,0.0010128068807910837,7.720502844999172e-05,8.63151240810449e-05,0.0005736929625075,0.00011972757244969657,4.794588625011966,0.060471285132551005,0.9910004165722057,0.022935691778804168,2.1489021664019674,0.3281984925516323,0.00049433361273254,0.00021734882141320156,2.272422358393669,0.29848937951909293,4.421820875187405,0.5369330681507603,0.0110783415846526,0.0027020311399224527,10.20740789999254,0.5457813017879352,,,,,,,,,,,,,,,,,,,,,1.0,2.830524433501838e-16,0.41500454376646456,7.558993158538018e-05,4.421820875187405,1.0
15000,Gaussian RP,5,15000.0,0.0,6.0,0.0,32.0,0.0,11.414213562373096,0.0,8.585786437626904,0.0,2.8284271247461916,0.0,1.6233548177597291e-06,0.0,1.2210896266847153e-06,0.0,692705.2,729.3203685623934,4132962.0,4392.8396283042375,0.01836871999999996,1.9523731681344e-05,138.54104,0.1458640737124811,189.2,4.38178046004133,138.60068033642776,0.0,0.027750003087284,0.0,0.0,0.0,0.8244933333333334,0.0011181333651323446,4.724199989929401e-05,0.00011514136906729142,0.0005314485326648801,0.0001641504791677796,4.794588625011966,0.060471285132551005,0.9910004165722057,0.022935691778804168,0.2519830417819321,0.018575295207614397,0.0008343082387,0.0006232352100821368,2.2130201418185607,0.22524861607195143,2.465839525219053,0.2089437711613377,0.01106087521184232,0.0021787610297125627,8.251426533423365,0.25781371922587554,0.1598768252180889,0.013760662158253044,0.02350597495678808,0.004314525734694734,0.06324737505055959,0.019110422813230048,,,,,,,,,,,,,,,0.7400415339338512,0.0485300021525105,0.3619716660285398,0.00010503729157289073,4.421820875187405,1.7932314045434858
15000,Random sampling,5,15000.0,0.0,6.0,0.0,32.0,0.0,11.414213562373096,0.0,8.585786437626904,0.0,2.8284271247461916,0.0,1.6233548177597291e-06,0.0,1.2210896266847153e-06,0.0,692705.2,729.3203685623934,4132962.0,4392.8396283042375,0.01836871999999996,1.9523731681344e-05,138.54104,0.1458640737124811,189.2,4.38178046004133,138.60068033642776,0.0,0.027750003087284,0.0,0.0,0.0,0.82636,0.0005428320796219299,1.8304733865857792e-05,2.731805515442732e-05,0.00066442597788474,0.00018292824300393504,4.794588625011966,0.060471285132551005,0.9910004165722057,0.022935691778804168,1.679618558404036,0.43903368257923675,0.00019191680476066,0.00010233085760596971,1.7652793415589259,0.09930191879474078,3.4450918417889627,0.4733594833427488,0.00819305819459254,0.0009725165915021962,9.230678858351894,0.44051600716046024,,,,,,,0.09241954181343312,0.014190768517570212,621977.0,362.96143045783805,,,,,,,,,,,1.4152494952380525,0.0006737176768025093,1.195057751531256,0.0002403717509213456,4.421820875187405,1.2835132061069372
15000,CountSketch RP,5,15000.0,0.0,6.0,0.0,32.0,0.0,11.414213562373096,0.0,8.585786437626904,0.0,2.8284271247461916,0.0,1.6233548177597291e-06,0.0,1.2210896266847153e-06,0.0,692705.2,729.3203685623934,4132962.0,4392.8396283042375,0.01836871999999996,1.9523731681344e-05,138.54104,0.1458640737124811,189.2,4.38178046004133,138.60068033642776,0.0,0.027750003087284,0.0,0.0,0.0,0.8243866666666667,0.001099898985260851,1.7466483799956513e-05,0.00014651338322409574,0.0005012454593385401,0.0002083799444760494,4.794588625011966,0.060471285132551005,0.9910004165722057,0.022935691778804168,0.22141707499977198,0.024497302145867515,0.0007258499972522001,0.0004989072208626603,1.2213484416017308,0.1867475736252799,1.4434928416274488,0.20681888799466797,0.009321458381600641,0.00029112111728572386,7.229080408182926,0.27254488350858563,,,,,,,,,,,0.03240065842401232,0.0037461088582498364,0.11735602500848467,0.020170070909380472,0.0206708416109904,0.005232023769772011,0.048939616978168454,0.013187036056293155,36.0,0.0,0.7458786497851515,0.05117148980884948,0.3619089025735927,0.00020406534462478847,4.421820875187405,3.0632786998805446
