experiment,rho_n,rep,seed,n,K,m,a_in,b_out,signal_gap,p_in,p_out,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,sampling_mode,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,method_wall_sec,algorithm_total_wall_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
rho_density_signal_control,8.0,3,2826050704,6000,6,3,12.82842712474619,7.17157287525381,5.65685424949238,2.850761583276931e-06,1.5936828611675133e-06,58645,356130,0.0098925,0.42962920805439353,0.06452987506054342,sparse,0,0.0,29.3225,49.0,58597.20989799572,9.766201649665954,29.298604948997863,0.02770835263696556,Random sampling,random_sampling,0.8166666666666667,0.0005580011537256233,0.0018498006821835043,0.004325749934650958,0.062164667062461376,0.0001812500413507223,0.26135725004132837,0.3237056660000235,1.4435208930229102,1.3074078107947766,0.3265279170591384,0.8178622502600774,,,,,,,0.0056838750606402755,181065.0,54627.0,0.3,,,,,,,,,,,
rho_density_signal_control,8.0,3,2826050704,6000,6,3,12.82842712474619,7.17157287525381,5.65685424949238,2.850761583276931e-06,1.5936828611675133e-06,58645,356130,0.0098925,0.42962920805439353,0.06452987506054342,sparse,0,0.0,29.3225,49.0,58597.20989799572,9.766201649665954,29.298604948997863,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8146666666666667,0.0002113333547711119,0.0014208755762501423,0.005240458995103836,0.038351833005435765,0.00025758391711860895,0.40702162496745586,0.4456329169915989,0.7649595009238058,0.43943950228387496,0.4493923339759931,0.9397901250049472,,,,,,,,,,,0.0003385839518159628,36.0,141.0,191.0,0.0,0.0050620000110939145,0.010657624923624098,0.015158375026658177,0.00558345892932266,0.0007719169370830059,0.00013262499123811722
rho_density_signal_control,8.0,4,2826050705,6000,6,3,12.82842712474619,7.17157287525381,5.65685424949238,2.850761583276931e-06,1.5936828611675133e-06,58730,356612,0.00990588888888889,0.4297202079324052,0.06713683297857642,sparse,0,0.0,29.365,52.0,58597.20989799572,9.766201649665954,29.298604948997863,0.02770835263696556,Non-random eigsh,non_random,0.8196666666666667,-1.2175033981906701e-05,0.0011401350980575226,0.0036624999484047294,0.06253662495873868,7.750000804662704e-05,0.4000427919672802,0.46265808399766684,0.9999999999999999,0.5133604954285448,0.4657973749563098,0.9595139578450471,,,,,,,,,,,,,,,,,,,,,
rho_density_signal_control,8.0,4,2826050705,6000,6,3,12.82842712474619,7.17157287525381,5.65685424949238,2.850761583276931e-06,1.5936828611675133e-06,58730,356612,0.00990588888888889,0.4297202079324052,0.06713683297857642,sparse,0,0.0,29.365,52.0,58597.20989799572,9.766201649665954,29.298604948997863,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8211666666666666,-0.00026902944019061476,0.0007923991991945134,0.0033433749340474606,0.028681499999947846,0.0004460420459508896,0.4257815839955583,0.45491149998269975,0.7954869686230218,0.43775813816253134,0.4576866670977324,0.9517661669524387,0.0008554999949410558,0.008537666988559067,0.009869708912447095,0.006992665934376419,0.0009749999735504389,0.0008602919988334179,,,,,,,,,,,,,,,
rho_density_signal_control,8.0,4,2826050705,6000,6,3,12.82842712474619,7.17157287525381,5.65685424949238,2.850761583276931e-06,1.5936828611675133e-06,58730,356612,0.00990588888888889,0.4297202079324052,0.06713683297857642,sparse,0,0.0,29.365,52.0,58597.20989799572,9.766201649665954,29.298604948997863,0.02770835263696556,Random sampling,random_sampling,0.8208333333333333,-6.981484582400728e-05,0.0010842599520747929,0.0036711670691147447,0.03901520895306021,7.112498860806227e-05,0.20408370799850672,0.2431718329899013,1.443030430708693,1.311334961133124,0.24600137490779161,0.7400270828511566,,,,,,,0.0059168749721720815,181306.0,54101.0,0.3,,,,,,,,,,,
rho_density_signal_control,8.0,4,2826050705,6000,6,3,12.82842712474619,7.17157287525381,5.65685424949238,2.850761583276931e-06,1.5936828611675133e-06,58730,356612,0.00990588888888889,0.4297202079324052,0.06713683297857642,sparse,0,0.0,29.365,52.0,58597.20989799572,9.766201649665954,29.298604948997863,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8188333333333333,7.60932736637099e-05,0.0012593675731042975,0.0037470420356839895,0.02439304196741432,0.00013724993914365768,0.38437133305706084,0.4089024589629844,0.7862696940036061,0.43874780091931154,0.4112260000547394,0.9057586658746004,,,,,,,,,,,0.00019037502352148294,36.0,133.0,189.0,0.0,0.005157875013537705,0.010371790966019034,0.004548000055365264,0.003261124948039651,0.000514750019647181,0.00014379096683114767
rho_density_signal_control,8.0,5,2826050706,6000,6,3,12.82842712474619,7.17157287525381,5.65685424949238,2.850761583276931e-06,1.5936828611675133e-06,58563,355688,0.009880222222222223,0.4031616250285879,0.06624591699801385,sparse,0,0.0,29.2815,53.0,58597.20989799572,9.766201649665954,29.298604948997863,0.02770835263696556,Non-random eigsh,non_random,0.8195,8.048310943517351e-05,0.0012834520647874775,0.006073958007618785,0.06774245796259493,7.895799353718758e-05,0.3797327500069514,0.44755562499631196,1.0000000000000002,0.5137905485450562,0.4502312920521945,0.9169617079896852,,,,,,,,,,,,,,,,,,,,,
rho_density_signal_control,8.0,5,2826050706,6000,6,3,12.82842712474619,7.17157287525381,5.65685424949238,2.850761583276931e-06,1.5936828611675133e-06,58563,355688,0.009880222222222223,0.4031616250285879,0.06624591699801385,sparse,0,0.0,29.2815,53.0,58597.20989799572,9.766201649665954,29.298604948997863,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8156666666666667,0.00015440826451516512,0.0013353510813566957,0.0029724999330937862,0.03741258301306516,0.00044137495569884777,0.4491340829990804,0.4869910000124946,0.8485321369492504,0.43920211885898564,0.48936887504532933,0.9563955829944462,0.0009154999861493707,0.010220874915830791,0.01898316596634686,0.005543499952182174,0.0008012090111151338,0.0005981660215184093,,,,,,,,,,,,,,,
rho_density_signal_control,8.0,5,2826050706,6000,6,3,12.82842712474619,7.17157287525381,5.65685424949238,2.850761583276931e-06,1.5936828611675133e-06,58563,355688,0.009880222222222223,0.4031616250285879,0.06624591699801385,sparse,0,0.0,29.2815,53.0,58597.20989799572,9.766201649665954,29.298604948997863,0.02770835263696556,Random sampling,random_sampling,0.8175,0.00011430139295245398,0.0013019214120242564,0.004368915921077132,0.049910916946828365,7.500010542571545e-05,0.16596354194916785,0.21595074993092567,1.450436620537085,1.3129234512316723,0.21838341699913144,0.6853570010280237,,,,,,,0.006001499947160482,180844.0,54116.0,0.3,,,,,,,,,,,
rho_density_signal_control,8.0,5,2826050706,6000,6,3,12.82842712474619,7.17157287525381,5.65685424949238,2.850761583276931e-06,1.5936828611675133e-06,58563,355688,0.009880222222222223,0.4031616250285879,0.06624591699801385,sparse,0,0.0,29.2815,53.0,58597.20989799572,9.766201649665954,29.298604948997863,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8186666666666667,6.896649254103385e-05,0.0012398435003835233,0.004761792020872235,0.03545662492979318,0.00027183303609490395,0.41422733291983604,0.4499576250091195,0.818336441399671,0.43835593018214813,0.453436957905069,0.9193633329123259,,,,,,,,,,,0.000998999923467636,36.0,139.0,198.0,0.0,0.005123708047904074,0.010254958062432706,0.01163570792414248,0.005890375003218651,0.0011419999646022916,0.00012129207607358694
rho_density_signal_control,16.0,1,3626050702,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,129218,773014,0.021472611111111112,0.9015731249237433,0.14979649998713285,sparse,0,0.0,64.609,98.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,Non-random eigsh,non_random,0.8173333333333334,7.197101953631195e-05,0.0012463891080979155,0.0030016250675544143,0.13593079196289182,0.00019945797976106405,0.3851513749687001,0.5212915419833735,0.9999999999999997,0.45330011885704014,0.5267802500165999,1.5726512498222291,,,,,,,,,,,,,,,,,,,,,
rho_density_signal_control,16.0,1,3626050702,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,129218,773014,0.021472611111111112,0.9015731249237433,0.14979649998713285,sparse,0,0.0,64.609,98.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.815,0.0005490112133722523,0.001927767304642877,0.0033212919952347875,0.04374474997166544,0.00033849989995360374,0.4216722500277683,0.4657570419367403,0.8669749964802027,0.39012049471715055,0.47175999998580664,1.5171251248102635,0.0011754169827327132,0.01773349998984486,0.009291207999922335,0.014611999969929457,0.00040600006468594074,0.00042587495408952236,,,,,,,,,,,,,,,
rho_density_signal_control,16.0,1,3626050702,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,129218,773014,0.021472611111111112,0.9015731249237433,0.14979649998713285,sparse,0,0.0,64.609,98.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,Random sampling,random_sampling,0.8206666666666667,-0.00017050458996555233,0.0009473918737605661,0.00498441606760025,0.08409362495876849,9.920797310769558e-05,0.3011288329726085,0.38532337499782443,1.4212852832737959,1.2368719411823395,0.39088887500111014,1.4366912908153608,,,,,,,0.012472666916437447,389507.0,116663.0,0.3,,,,,,,,,,,
rho_density_signal_control,16.0,1,3626050702,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,129218,773014,0.021472611111111112,0.9015731249237433,0.14979649998713285,sparse,0,0.0,64.609,98.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8165,0.000941509339213995,0.002746062056577724,0.0035269580548629165,0.04226904199458659,0.0007342500612139702,0.3724667920032516,0.4154721660306677,0.8079234569787076,0.38972356305759437,0.42268600000534207,1.4668397089699283,,,,,,,,,,,0.00020770798437297344,36.0,144.0,193.0,0.0,0.005896207992918789,0.014395541977137327,0.008804459008388221,0.011906499974429607,0.0005766249960288405,0.00015258393250405788
rho_density_signal_control,16.0,2,3626050703,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,129577,775072,0.021529777777777776,0.9390979170566425,0.2034623750951141,sparse,0,0.0,64.7885,99.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,Non-random eigsh,non_random,0.812,0.0006880193975300374,0.002113680160040967,0.004745666985400021,0.1447896669851616,0.00011583301238715649,0.32078145898412913,0.4656884999712929,0.9999999999999991,0.45324854581941443,0.4714377500349656,1.6082472511334345,,,,,,,,,,,,,,,,,,,,,
rho_density_signal_control,16.0,2,3626050703,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,129577,775072,0.021529777777777776,0.9390979170566425,0.2034623750951141,sparse,0,0.0,64.7885,99.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8226666666666667,-0.00019813891871268163,0.0008915435190885961,0.003281041979789734,0.0822199999820441,0.0005461670225486159,0.48607079195789993,0.5688391660805792,0.8455624020309074,0.3900581290573232,0.5753133749822155,1.7113972511142492,0.0012597920140251517,0.021889167022891343,0.039401791989803314,0.01825220906175673,0.0009238750208169222,0.00014729099348187447,,,,,,,,,,,,,,,
rho_density_signal_control,16.0,2,3626050703,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,129577,775072,0.021529777777777776,0.9390979170566425,0.2034623750951141,sparse,0,0.0,64.7885,99.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,Random sampling,random_sampling,0.8216666666666667,-0.00016192935216801418,0.0010297542929515765,0.0033569580409675837,0.06522287498228252,7.387495134025812e-05,0.28918229101691395,0.35448091698344797,1.4304039124102599,1.23908870370461,0.36134199996013194,1.4970393331022933,,,,,,,0.0139102500397712,390536.0,117253.0,0.3,,,,,,,,,,,
rho_density_signal_control,16.0,2,3626050703,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,129577,775072,0.021529777777777776,0.9390979170566425,0.2034623750951141,sparse,0,0.0,64.7885,99.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8183333333333334,0.0001906609373866514,0.0014131373635976362,0.0031147500267252326,0.03961695800535381,0.00024791702162474394,0.3791760829044506,0.4190428329166025,0.8832082579816205,0.3899539761491438,0.42493087495677173,1.5616012500831857,,,,,,,,,,,0.0005425830604508519,36.0,138.0,201.0,0.0,0.005192000069655478,0.012604375020600855,0.009457250009290874,0.010025541996583343,0.0005098750116303563,0.0005453750491142273
rho_density_signal_control,16.0,3,3626050704,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,129556,774864,0.021524,0.8843343330081552,0.16487612493801862,sparse,0,0.0,64.778,94.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,Non-random eigsh,non_random,0.8198333333333333,-0.00017306118268763736,0.0009228806918883233,0.003853375092148781,0.1105315419845283,7.616693619638681e-05,0.41049204103183,0.5211007500765845,1.0,0.45309470634469357,0.5275712499860674,1.5703102078987285,,,,,,,,,,,,,,,,,,,,,
rho_density_signal_control,16.0,3,3626050704,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,129556,774864,0.021524,0.8843343330081552,0.16487612493801862,sparse,0,0.0,64.778,94.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8186666666666667,0.000151000899036941,0.0013543773436393764,0.0030595839489251375,0.04720658401492983,0.0003693340113386512,0.5040964579675347,0.5516734580742195,0.8771030748668898,0.3902728635210816,0.5582383750006557,1.600882833939977,0.0014918750384822488,0.019445749931037426,0.014537208946421742,0.010987707995809615,0.00040545896627008915,7.89170153439045e-05,,,,,,,,,,,,,,,
rho_density_signal_control,16.0,3,3626050704,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,129556,774864,0.021524,0.8843343330081552,0.16487612493801862,sparse,0,0.0,64.778,94.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,Random sampling,random_sampling,0.8158333333333333,0.00014577935780373322,0.0013469470744428842,0.004920417093671858,0.08027062495239079,0.0009592920541763306,0.33403250004630536,0.4152649170719087,1.4231947959879665,1.236902445548429,0.42178770899772644,1.4644728749990463,,,,,,,0.013800415908917785,390432.0,117040.0,0.3,,,,,,,,,,,
rho_density_signal_control,16.0,3,3626050704,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,129556,774864,0.021524,0.8843343330081552,0.16487612493801862,sparse,0,0.0,64.778,94.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8255,-0.0004258915871116922,0.0005656708030780641,0.0030948329949751496,0.06790416699368507,0.0004614590434357524,0.43525091698393226,0.5036189169622958,0.8232992312724456,0.38993803561630236,0.5134335829643533,1.552827000967227,,,,,,,,,,,0.0008232089458033442,36.0,140.0,194.0,0.0,0.007024999940767884,0.01902770809829235,0.0211839999537915,0.01723879191558808,0.0010954999597743154,0.00015237508341670036
rho_density_signal_control,16.0,4,3626050705,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,128909,771404,0.02142788888888889,0.8587333749746904,0.15006379201076925,sparse,0,0.0,64.4545,96.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,Non-random eigsh,non_random,0.8175,0.0004194770983956197,0.001754470941753892,0.003491333918645978,0.12121729098726064,9.183294605463743e-05,0.38880308310035616,0.5101135419681668,0.9999999999999998,0.4532800820169091,0.5155896249925718,1.518909374019131,,,,,,,,,,,,,,,,,,,,,
rho_density_signal_control,16.0,4,3626050705,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,128909,771404,0.02142788888888889,0.8587333749746904,0.15006379201076925,sparse,0,0.0,64.4545,96.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8198333333333333,-0.0002446519780400046,0.0008159817894074911,0.003578459029085934,0.03710433398373425,0.00045849999878555536,0.4552009589970112,0.49276504199951887,0.8384917323242317,0.3903223866774808,0.4985538750188425,1.5015609599649906,0.0008698339806869626,0.017277833074331284,0.00492791598662734,0.01269608293659985,0.00047841703053563833,0.00034241704270243645,,,,,,,,,,,,,,,
rho_density_signal_control,16.0,4,3626050705,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,128909,771404,0.02142788888888889,0.8587333749746904,0.15006379201076925,sparse,0,0.0,64.4545,96.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,Random sampling,random_sampling,0.817,-2.724490319249128e-05,0.0010931084183109304,0.005214750068262219,0.10636570793576539,7.641594856977463e-05,0.3350165840238333,0.4414603329496458,1.4211118100845799,1.2355794007484528,0.44764183403458446,1.450255874893628,,,,,,,0.01399333297740668,388702.0,116668.0,0.3,,,,,,,,,,,
rho_density_signal_control,16.0,4,3626050705,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,128909,771404,0.02142788888888889,0.8587333749746904,0.15006379201076925,sparse,0,0.0,64.4545,96.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8211666666666666,-0.00019366468026154316,0.0008823823200144801,0.0037215000484138727,0.07752120797522366,0.0005094590596854687,0.3865039579104632,0.46453641599509865,0.8753671736347161,0.39013832084052014,0.4741939170053229,1.473331791930832,,,,,,,,,,,0.000659500015899539,36.0,147.0,192.0,0.0,0.006712374975904822,0.017547457944601774,0.036880332976579666,0.014433249947614968,0.0009335419163107872,0.00022737495601177216
rho_density_signal_control,16.0,5,3626050706,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,130274,779124,0.021642333333333333,0.8527218750678003,0.14550720807164907,sparse,0,0.0,65.137,96.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,Non-random eigsh,non_random,0.8098333333333333,0.0008235623790551557,0.00228312143968072,0.0031144999666139483,0.14706354099325836,7.658405229449272e-05,0.4468026669928804,0.5939440830843523,1.0000000000000007,0.4528533470499612,0.5991449159337208,1.5921718751778826,,,,,,,,,,,,,,,,,,,,,
rho_density_signal_control,16.0,5,3626050706,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,130274,779124,0.021642333333333333,0.8527218750678003,0.14550720807164907,sparse,0,0.0,65.137,96.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8231666666666666,-0.0002668210430178722,0.0007989539998977633,0.00384141702670604,0.032768999924883246,0.00022379099391400814,0.476508375024423,0.5095024999463931,0.8160502690775764,0.3896409640111177,0.5163744579767808,1.5077302490826696,0.000896250014193356,0.016908958088606596,0.0034273340133950114,0.01097537495661527,0.00040379201527684927,7.608404848724604e-05,,,,,,,,,,,,,,,
rho_density_signal_control,16.0,5,3626050706,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,130274,779124,0.021642333333333333,0.8527218750678003,0.14550720807164907,sparse,0,0.0,65.137,96.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,Random sampling,random_sampling,0.8203333333333334,1.9323051154788743e-05,0.001224007375544091,0.004178082919679582,0.07603012502659112,7.141695823520422e-05,0.36613099998794496,0.44223416701424867,1.4199183077905166,1.2356381932048293,0.44784641603473574,1.4404616251122206,,,,,,,0.013873666990548372,392562.0,117988.0,0.3,,,,,,,,,,,
rho_density_signal_control,16.0,5,3626050706,6000,6,3,12.0,8.0,4.0,5.333333333333334e-06,3.5555555555555555e-06,130274,779124,0.021642333333333333,0.8527218750678003,0.14550720807164907,sparse,0,0.0,65.137,96.0,129708.4551111111,21.618075851851852,64.85422755555555,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8125,0.0004123827570734952,0.0017082366132191275,0.003033209010027349,0.033115459023974836,0.00021858292166143656,0.4289747909642756,0.46230991603806615,0.8074907944665186,0.3905145208774968,0.46739216696005315,1.4605379160493612,,,,,,,,,,,0.00025358295533806086,36.0,141.0,198.0,0.0,0.005104124895296991,0.010920707951299846,0.010313499951735139,0.0056719580898061395,0.0003988329553976655,7.01249809935689e-05
rho_density_signal_control,32.0,1,5226050702,6000,6,3,11.414213562373096,8.585786437626904,2.8284271247461916,1.0145967610998308e-05,7.63181016677947e-06,276550,1627768,0.04521577777777778,1.8881523329764605,0.3415525829186663,sparse,0,0.0,138.275,187.0,277114.42868488026,46.18573811414671,138.55721434244012,0.02770835263696556,Non-random eigsh,non_random,0.8131666666666667,0.0003287080702332744,0.0016040894377018333,0.003726333030499518,0.24883275001775473,7.762492168694735e-05,0.3993818749440834,0.6482935829553753,0.9999999999999993,0.4144997796803197,0.6591103749815375,2.877997165778652,,,,,,,,,,,,,,,,,,,,,
rho_density_signal_control,32.0,1,5226050702,6000,6,3,11.414213562373096,8.585786437626904,2.8284271247461916,1.0145967610998308e-05,7.63181016677947e-06,276550,1627768,0.04521577777777778,1.8881523329764605,0.3415525829186663,sparse,0,0.0,138.275,187.0,277114.42868488026,46.18573811414671,138.55721434244012,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8216666666666667,2.6933310374838442e-06,0.0011765105177461619,0.004693708033300936,0.0716832079924643,0.0002800410147756338,0.461417332990095,0.5333821249660105,0.8405794604240925,0.3631265771103276,0.5452967908931896,2.7630854978924617,0.0008727499516680837,0.03700829204171896,0.008266207994893193,0.02363733295351267,0.0015521669993177056,0.00018329208251088858,,,,,,,,,,,,,,,
rho_density_signal_control,32.0,1,5226050702,6000,6,3,11.414213562373096,8.585786437626904,2.8284271247461916,1.0145967610998308e-05,7.63181016677947e-06,276550,1627768,0.04521577777777778,1.8881523329764605,0.3415525829186663,sparse,0,0.0,138.275,187.0,277114.42868488026,46.18573811414671,138.55721434244012,0.02770835263696556,Random sampling,random_sampling,0.8228333333333333,-3.477711565871365e-05,0.0016435084908493734,0.0035370420664548874,0.20134245790541172,0.00011858297511935234,0.2799537089886144,0.4814166659489274,1.4152463235993495,1.1947977856407126,0.49488037498667836,2.711119665764272,,,,,,,0.033682084060274065,816884.0,245412.0,0.3,,,,,,,,,,,
rho_density_signal_control,32.0,1,5226050702,6000,6,3,11.414213562373096,8.585786437626904,2.8284271247461916,1.0145967610998308e-05,7.63181016677947e-06,276550,1627768,0.04521577777777778,1.8881523329764605,0.3415525829186663,sparse,0,0.0,138.275,187.0,277114.42868488026,46.18573811414671,138.55721434244012,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.819,0.0002506274660292908,0.0015109413493756675,0.004332917043939233,0.07027866702992469,0.00036983308382332325,0.3410621660295874,0.4117123329779133,0.8986780522574613,0.36318199744172636,0.42423845804296434,2.641415582038462,,,,,,,,,,,0.00031270901672542095,36.0,137.0,192.0,0.0,0.007789375027641654,0.02575966704171151,0.0116840829141438,0.021681249956600368,0.0024016659008339047,0.000174041953869164
rho_density_signal_control,32.0,2,5226050703,6000,6,3,11.414213562373096,8.585786437626904,2.8284271247461916,1.0145967610998308e-05,7.63181016677947e-06,277799,1634496,0.04540266666666667,1.9290440420154482,0.3480233330046758,sparse,0,0.0,138.8995,187.0,277114.42868488026,46.18573811414671,138.55721434244012,0.02770835263696556,Non-random eigsh,non_random,0.8200000000000001,0.00019749883708053255,0.0014634902806270871,0.004010624950751662,0.32608179200906307,7.67499441280961e-05,0.4833649169886485,0.8095247499877587,1.0000000000000004,0.4143947933008893,0.8205182089004666,3.0865908339619637,,,,,,,,,,,,,,,,,,,,,
rho_density_signal_control,32.0,2,5226050703,6000,6,3,11.414213562373096,8.585786437626904,2.8284271247461916,1.0145967610998308e-05,7.63181016677947e-06,277799,1634496,0.04540266666666667,1.9290440420154482,0.3480233330046758,sparse,0,0.0,138.8995,187.0,277114.42868488026,46.18573811414671,138.55721434244012,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.821,-0.00019720347665855105,0.000887464561288835,0.003463541972450912,0.0687164580449462,0.0001319580478593707,0.4412344580050558,0.5100842920364812,0.8799473106591391,0.36313528999371625,0.5238030420150608,2.7871502491179854,0.0008797079790383577,0.03613495803438127,0.015076291980221868,0.016015750006772578,0.00042145897168666124,8.349993731826544e-05,,,,,,,,,,,,,,,
rho_density_signal_control,32.0,2,5226050703,6000,6,3,11.414213562373096,8.585786437626904,2.8284271247461916,1.0145967610998308e-05,7.63181016677947e-06,277799,1634496,0.04540266666666667,1.9290440420154482,0.3480233330046758,sparse,0,0.0,138.8995,187.0,277114.42868488026,46.18573811414671,138.55721434244012,0.02770835263696556,Random sampling,random_sampling,0.8246666666666667,-9.550363821722261e-05,0.0009641496734917079,0.0035958329681307077,0.17581320798490196,0.00012741598766297102,0.3239955840399489,0.49993966694455594,1.414043839764318,1.1946763230288415,0.5128612919943407,2.777003583032638,,,,,,,0.029224875033833086,820248.0,245643.0,0.3,,,,,,,,,,,
rho_density_signal_control,32.0,2,5226050703,6000,6,3,11.414213562373096,8.585786437626904,2.8284271247461916,1.0145967610998308e-05,7.63181016677947e-06,277799,1634496,0.04540266666666667,1.9290440420154482,0.3480233330046758,sparse,0,0.0,138.8995,187.0,277114.42868488026,46.18573811414671,138.55721434244012,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8200000000000001,1.2829596113306729e-05,0.001189687226774562,0.0038675409741699696,0.06087008293252438,0.00014350004494190216,0.4009155830135569,0.4619300418999046,0.8890603869564722,0.3634230880226218,0.47425458300858736,2.738996541011147,,,,,,,,,,,0.0003630830906331539,36.0,145.0,197.0,0.0,0.008139917044900358,0.025781875010579824,0.0033931670477613807,0.02198399999178946,0.0004749579820781946,8.804199751466513e-05
rho_density_signal_control,32.0,3,5226050704,6000,6,3,11.414213562373096,8.585786437626904,2.8284271247461916,1.0145967610998308e-05,7.63181016677947e-06,277367,1632250,0.04534027777777778,1.8181099999928847,0.3439540839754045,sparse,0,0.0,138.6835,177.0,277114.42868488026,46.18573811414671,138.55721434244012,0.02770835263696556,Non-random eigsh,non_random,0.8138333333333333,0.0006304427918201397,0.002041110771874196,0.0028890829998999834,0.2616427910979837,7.562502287328243e-05,0.35383279190864414,0.6155528329545632,1.0000000000000002,0.4143755022636611,0.6273574159713462,2.7776152919977903,,,,,,,,,,,,,,,,,,,,,
rho_density_signal_control,32.0,3,5226050704,6000,6,3,11.414213562373096,8.585786437626904,2.8284271247461916,1.0145967610998308e-05,7.63181016677947e-06,277367,1632250,0.04534027777777778,1.8181099999928847,0.3439540839754045,sparse,0,0.0,138.6835,177.0,277114.42868488026,46.18573811414671,138.55721434244012,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8226666666666667,-0.0002977446144613434,0.0007502218676444206,0.002982166945002973,0.06562812498304993,0.00039291696157306433,0.44912479200866073,0.515147791011259,0.8872130983707274,0.3630023838970697,0.5277399589540437,2.677209917921573,0.0008974589873105288,0.03729154204484075,0.005526207969523966,0.019853917066939175,0.0009708750294521451,0.0001465840032324195,,,,,,,,,,,,,,,
