model,n,method,time_sec_mean,time_sec_std,instance_gen_sec_mean,instance_gen_sec_std,metric_eval_sec_mean,metric_eval_sec_std,rp_draw_omega_sec_mean,rp_draw_omega_sec_std,rp_power_iter_sec_mean,rp_power_iter_sec_std,rp_qr_sec_mean,rp_qr_sec_std,rp_build_core_sec_mean,rp_build_core_sec_std,rp_reconstruct_sec_mean,rp_reconstruct_sec_std,rp_small_eig_sec_mean,rp_small_eig_sec_std,rp_lift_sec_mean,rp_lift_sec_std,rp_kmeans_sec_mean,rp_kmeans_sec_std,algo_total_sec_mean,algo_total_sec_std,algo_step_sum_sec_mean,algo_step_sum_sec_std,algo_other_sec_mean,algo_other_sec_std,pipeline_total_sec_mean,pipeline_total_sec_std,rs_sample_mask_sec_mean,rs_sample_mask_sec_std,rs_build_sampled_matrix_sec_mean,rs_build_sampled_matrix_sec_std,rs_eig_sec_mean,rs_eig_sec_std,rs_reconstruct_sec_mean,rs_reconstruct_sec_std,rs_symmetrize_sec_mean,rs_symmetrize_sec_std,rs_kmeans_sec_mean,rs_kmeans_sec_std,nr_eig_sec_mean,nr_eig_sec_std,nr_kmeans_sec_mean,nr_kmeans_sec_std,nr_copy_sec_mean,nr_copy_sec_std,cs_draw_hash_sec_mean,cs_draw_hash_sec_std,cs_initial_multiply_sec_mean,cs_initial_multiply_sec_std,cs_sparse_explicit_sketch_sec_mean,cs_sparse_explicit_sketch_sec_std,cs_power_iter_sec_mean,cs_power_iter_sec_std,cs_qr_sec_mean,cs_qr_sec_std,cs_build_core_sec_mean,cs_build_core_sec_std,cs_reconstruct_sec_mean,cs_reconstruct_sec_std,cs_small_eig_sec_mean,cs_small_eig_sec_std,cs_lift_sec_mean,cs_lift_sec_std,cs_kmeans_sec_mean,cs_kmeans_sec_std,sign_draw_omega_sec_mean,sign_draw_omega_sec_std,sign_subspace_iter_sec_mean,sign_subspace_iter_sec_std,sign_reconstruct_sec_mean,sign_reconstruct_sec_std,sign_build_core_sec_mean,sign_build_core_sec_std,sign_small_eig_sec_mean,sign_small_eig_sec_std,sign_lift_sec_mean,sign_lift_sec_std,sign_kmeans_sec_mean,sign_kmeans_sec_std
4,1000,SIGN Bidirectional,0.03825504365000043,0.0024782563792009695,0.01613909784999983,0.0015374610425074686,0.16180148974999858,0.01641387241791797,,,,,,,,,,,,,,,,,0.03825504365000043,0.0024782563792009695,0.03824564160000073,0.0024782576221538954,9.402049999707173e-06,1.618802303651903e-06,0.21619563124999885,0.018006652415986854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001724665999979891,2.605252633618954e-05,0.009615622950000003,0.0011131714805503977,0.003974735350000813,0.0007657363806195741,0.0009181437500011214,0.0001576697797052665,0.000318318899999781,5.4764167911814525e-05,2.2397899999404557e-05,6.4592451566649605e-06,0.023223956150001612,0.0018659906845406578
4,1200,CountSketch,0.035498083349999376,0.0036062145545929466,0.021788716699996512,0.001309289527583173,0.20666668325000045,0.021596457644312866,,,,,,,,,,,,,,,,,0.035498083349999376,0.0036062145545929466,0.03804350179999929,0.0036187494398133625,0.0,0.0,0.26395348329999635,0.022279949020490807,,,,,,,,,,,,,,,,,,,8.807489999966834e-05,1.8110402446477542e-05,0.0025832791499993844,0.0002052183658019197,0.0025832791499993844,0.0002052183658019197,0.002981466649998765,0.00026346181534933215,0.001706524950001409,0.00017921325715324217,0.0010032146000000352,0.00017741900185490688,0.001103922849998895,0.0002045264111824214,0.00019782485000021665,6.405427040481302e-05,2.7056400000446956e-05,8.762925227915958e-06,0.025768858300001085,0.0032902647755401796,,,,,,,,,,,,,,
4,1200,Non-random,0.4476277936999978,0.011527442885003843,0.021788716699996512,0.001309289527583173,0.23085665009999942,0.019640039612785435,,,,,,,,,,,,,,,,,0.4476277936999978,0.011527442885003843,0.44762378334999725,0.011527593554428978,4.010350000527296e-06,6.431552357641404e-07,0.7002731604999937,0.019424127098954854,,,,,,,,,,,,,0.42013092084999715,0.011482247991338786,0.027008977050000736,0.003209812367198943,0.0004838854499993772,0.00013096306606340683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,Random Projection,0.03145011040000014,0.002869984549204821,0.021788716699996512,0.001309289527583173,0.2028904645499999,0.019164894197562215,0.00019031059999790044,4.449134634165944e-06,0.0036347959499998693,0.0003134329139850826,0.001671502049996576,0.00020103145365829141,0.0009156666499983146,0.00016382614533692625,0.001034273000002628,0.00013276128471358218,0.00020590214999884892,6.700318531420846e-05,2.8964450000046326e-05,8.698381299773628e-06,0.023759143750000787,0.0027862557157239034,0.03145011040000014,0.002869984549204821,0.03144055859999497,0.0028698826873810156,9.551800005169753e-06,2.1117936932206412e-06,0.25612929164999654,0.021558498220860575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,Random Sampling,0.07572612294999956,0.007876741296489808,0.021788716699996512,0.001309289527583173,0.23302431039999832,0.017094512262325775,,,,,,,,,,,,,,,,,0.07572612294999956,0.007876741296489808,0.07571694759999872,0.007875968137816549,9.175350000845129e-06,1.7379163627164393e-06,0.3305391500499944,0.02099378668797261,0.005679956149997878,0.00015467924811660003,0.009428195799999628,6.787845996799712e-05,0.025391504049999725,0.005492114571818482,0.000817139649999632,0.00017844102997998038,0.0026349895000009837,0.00030106776697777325,0.03176516245000087,0.0029369392146744813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,SIGN Bidirectional,0.04017376669999919,0.0021513014278240314,0.021788716699996512,0.001309289527583173,0.20090774794999716,0.01904886540811131,,,,,,,,,,,,,,,,,0.04017376669999919,0.0021513014278240314,0.040163641449998976,0.002151201385028175,1.0125250000214692e-05,1.387397785160602e-06,0.2628702313499929,0.02000128390415342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002009435999980269,2.486848869466971e-05,0.010020514600000752,0.0005760923709872572,0.004613939549999202,0.00025260953570608544,0.000899043799999788,6.811918640253841e-05,0.00017348949999984598,5.1669330309261465e-05,2.9062499999810144e-05,1.0606009866158046e-05,0.024226647900001553,0.002286329298192574
5,200,CountSketch,0.014243764600002606,0.0010944168896317185,0.0009128769999989572,6.009125897000832e-05,0.010592458400000027,0.0003964192840980977,,,,,,,,,,,,,,,,,0.014243764600002606,0.0010944168896317185,0.014494016399995502,0.0010968962782752108,0.0,0.0,0.02574910000000159,0.00125598069877409,,,,,,,,,,,,,,,,,,,5.48207000001355e-05,1.5978047539779447e-05,0.00027547704999904,5.007696664400219e-05,0.00027547704999904,5.007696664400219e-05,0.00029123114999976,2.726614865303214e-05,0.0002820354499988298,4.468760432708486e-05,9.184379999922498e-05,1.4472118573594492e-05,0.00010325209999919593,9.251702418607091e-06,0.00025729995000247643,3.7546643112688696e-05,8.508299998055691e-06,5.105065204579759e-06,0.012854070849999743,0.001072301438810545,,,,,,,,,,,,,,
5,200,Non-random,0.027440214500000337,0.0018089892329512416,0.0009128769999989572,6.009125897000832e-05,0.010964885399999246,0.000563547882326755,,,,,,,,,,,,,,,,,0.027440214500000337,0.0018089892329512416,0.027437791550001832,0.0018085244796688384,2.422949998504009e-06,9.5867421875659e-07,0.03931797689999854,0.0020019302602085967,,,,,,,,,,,,,0.014391579150000666,0.000536362125996976,0.013030945750001166,0.0016474886692821465,1.5266650000000936e-05,3.3438698723531715e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,200,Random Projection,0.014225483299999554,0.00116962761410416,0.0009128769999989572,6.009125897000832e-05,0.010552995850000002,0.0005281039174507688,3.534364999993045e-05,1.7596380385007724e-06,0.0003591270500002963,5.564571830722434e-05,0.00027433340000158066,4.085718592779853e-05,8.787514999966106e-05,1.3587637950910869e-05,9.864174999805187e-05,6.7231391149558185e-06,0.00024898954999912347,3.240576028585177e-05,7.998000000242201e-06,4.724134062764606e-06,0.013108895700001,0.001131501340285698,0.014225483299999554,0.00116962761410416,0.014221204249999887,0.0011691571919005056,4.279049999666995e-06,1.2691661742211836e-06,0.025691356149998512,0.0012522694593091325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,200,Random Sampling,0.021169435399998094,0.0017265861233311999,0.0009128769999989572,6.009125897000832e-05,0.010388185299998298,0.0002605512614334103,,,,,,,,,,,,,,,,,0.021169435399998094,0.0017265861233311999,0.021166224850004058,0.0017264676899979051,3.210549994037137e-06,6.044263528358476e-07,0.03247049769999535,0.0017341915055254264,0.0002471458000002258,3.980071448617676e-05,0.000269062449999069,2.334779815173357e-05,0.007793925050000183,0.0012574633010646783,5.4585250000371845e-05,1.4132348574597864e-05,5.448755000188043e-05,8.666109079703547e-06,0.012747018750002326,0.0009201946897256327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,200,SIGN Bidirectional,0.015569324949998986,0.0012052067784256726,0.0009128769999989572,6.009125897000832e-05,0.010589487400002184,0.00033390349838787424,,,,,,,,,,,,,,,,,0.015569324949998986,0.0012052067784256726,0.015564091499998512,0.0012052419356069148,5.233450000474704e-06,1.6968221837126523e-06,0.02707168935000013,0.0012172979889833607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.133325000026389e-05,8.005914307953074e-06,0.0013566666000009776,8.548071741509879e-05,0.00040561859999925786,0.00010436140527434657,9.557930000028136e-05,1.7357813868732235e-05,0.00024371864999821468,2.5478625543818014e-05,6.372899999007586e-06,1.8742115242343643e-06,0.01341480220000051,0.0011630946988069966
