dataset,alpha,tau_label,tau_value,group,group_n,method,rep,r,ell,k,q,test_matrix_scaling,embedding_wall_sec,clustering_wall_sec,total_method_wall_sec,exact_eigsh_sec,eigen_decomposition_wall_sec,ARI_true,NMI_true,F1_macro_true,rp_draw_omega_sec,rp_test_matrix_entry_std,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eigh_sec,rp_lift_sec,ds_bucket_build_sec,ds_draw_and_initial_multiply_sec,ds_power_iter_sec,ds_qr_sec,ds_build_core_sec,ds_small_eigh_sec,ds_lift_sec,ds_num_buckets,ds_min_bucket_dim,ds_max_bucket_dim,ds_bucket_summary
lastfm-asia,0.5,0,0.0,all,7624,Degree-stratified RP,2,0,18,18,1,by_dim,0.013009499991312623,0.44787040003575385,0.46087990002706647,,0.012708799913525581,0.06550935162589734,0.14645601496213348,0.177098576571725,,,,,,,,0.0004939999198541045,0.003212600015103817,0.004745600046589971,0.002813300001434982,0.001135899918153882,0.0001023000804707408,0.00020509993191808462,8.0,1.0,3.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=2;[4,8):n=1786,ell=3;[8,16):n=1265,ell=3;[16,32):n=576,ell=3;[32,64):n=212,ell=2;[64,128):n=46,ell=2;[128,256):n=6,ell=1"
lastfm-asia,0.5,0,0.0,low_deg_1_2,2942,Degree-stratified RP,2,0,18,18,1,by_dim,0.013009499991312623,0.44787040003575385,0.46087990002706647,,0.012708799913525581,0.014308929160121312,0.07437966971753311,0.11889127409181767,,,,,,,,0.0004939999198541045,0.003212600015103817,0.004745600046589971,0.002813300001434982,0.001135899918153882,0.0001023000804707408,0.00020509993191808462,8.0,1.0,3.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=2;[4,8):n=1786,ell=3;[8,16):n=1265,ell=3;[16,32):n=576,ell=3;[32,64):n=212,ell=2;[64,128):n=46,ell=2;[128,256):n=6,ell=1"
lastfm-asia,0.5,0,0.0,mid_deg_3_8,2847,Degree-stratified RP,2,0,18,18,1,by_dim,0.013009499991312623,0.44787040003575385,0.46087990002706647,,0.012708799913525581,0.04619210507651686,0.14349239601143834,0.1608424969936926,,,,,,,,0.0004939999198541045,0.003212600015103817,0.004745600046589971,0.002813300001434982,0.001135899918153882,0.0001023000804707408,0.00020509993191808462,8.0,1.0,3.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=2;[4,8):n=1786,ell=3;[8,16):n=1265,ell=3;[16,32):n=576,ell=3;[32,64):n=212,ell=2;[64,128):n=46,ell=2;[128,256):n=6,ell=1"
lastfm-asia,0.5,0,0.0,high_deg_9_plus,1835,Degree-stratified RP,2,0,18,18,1,by_dim,0.013009499991312623,0.44787040003575385,0.46087990002706647,,0.012708799913525581,0.3107509225633193,0.41108112753581344,0.2658958362062881,,,,,,,,0.0004939999198541045,0.003212600015103817,0.004745600046589971,0.002813300001434982,0.001135899918153882,0.0001023000804707408,0.00020509993191808462,8.0,1.0,3.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=2;[4,8):n=1786,ell=3;[8,16):n=1265,ell=3;[16,32):n=576,ell=3;[32,64):n=212,ell=2;[64,128):n=46,ell=2;[128,256):n=6,ell=1"
lastfm-asia,0.5,0,0.0,all,7624,Exact spectral,3,0,18,18,1,by_dim,0.15917750005610287,0.19109140010550618,0.35026890016160905,0.15917750005610287,0.15917750005610287,0.6692692590408865,0.6534306730748021,0.5185731538806894,,,,,,,,,,,,,,,,,,
lastfm-asia,0.5,0,0.0,low_deg_1_2,2942,Exact spectral,3,0,18,18,1,by_dim,0.15917750005610287,0.19109140010550618,0.35026890016160905,0.15917750005610287,0.15917750005610287,0.5282830145716909,0.5150425585848596,0.44377026726017593,,,,,,,,,,,,,,,,,,
lastfm-asia,0.5,0,0.0,mid_deg_3_8,2847,Exact spectral,3,0,18,18,1,by_dim,0.15917750005610287,0.19109140010550618,0.35026890016160905,0.15917750005610287,0.15917750005610287,0.7283297611042138,0.7281537457545778,0.5481064959539769,,,,,,,,,,,,,,,,,,
lastfm-asia,0.5,0,0.0,high_deg_9_plus,1835,Exact spectral,3,0,18,18,1,by_dim,0.15917750005610287,0.19109140010550618,0.35026890016160905,0.15917750005610287,0.15917750005610287,0.8341475397276908,0.8562591168430931,0.6010185911361332,,,,,,,,,,,,,,,,,,
lastfm-asia,0.5,0,0.0,all,7624,Gaussian RP,3,0,18,18,1,by_dim,0.010044800001196563,0.4750415999442339,0.48508639994543046,,0.009861899889074266,0.07277991623070953,0.14596618871002148,0.1949654902055117,0.0013859999598935246,0.23570226039551587,0.003072999999858439,0.0032816999591886997,0.0017358999466523528,0.0001221999991685152,0.0002631000243127346,,,,,,,,,,,
lastfm-asia,0.5,0,0.0,low_deg_1_2,2942,Gaussian RP,3,0,18,18,1,by_dim,0.010044800001196563,0.4750415999442339,0.48508639994543046,,0.009861899889074266,0.02400872063775403,0.07218558325673774,0.12578025313486485,0.0013859999598935246,0.23570226039551587,0.003072999999858439,0.0032816999591886997,0.0017358999466523528,0.0001221999991685152,0.0002631000243127346,,,,,,,,,,,
