dataset,rep,method_i,method_j,ari
statisticians_citation,15,Non-random,Random Sampling (p=0.7),0.907290149575851
statisticians_citation,15,Non-random,Random Sampling (p=0.8),0.9141229930859011
statisticians_citation,15,Random Projection,Random Sampling (p=0.7),0.8951503702317938
statisticians_citation,15,Random Projection,Random Sampling (p=0.8),0.9210405771513211
statisticians_citation,15,Random Sampling (p=0.7),Random Sampling (p=0.8),0.8611852068514034
statisticians_citation,16,Non-random,Random Projection,0.9772828603611843
statisticians_citation,16,Non-random,Random Sampling (p=0.7),0.891750621645134
statisticians_citation,16,Non-random,Random Sampling (p=0.8),0.905969006021841
statisticians_citation,16,Random Projection,Random Sampling (p=0.7),0.9013502724961961
statisticians_citation,16,Random Projection,Random Sampling (p=0.8),0.9158296888957895
statisticians_citation,16,Random Sampling (p=0.7),Random Sampling (p=0.8),0.8446456625781616
statisticians_citation,17,Non-random,Random Projection,0.974064279088827
statisticians_citation,17,Non-random,Random Sampling (p=0.7),0.9174660790591622
statisticians_citation,17,Non-random,Random Sampling (p=0.8),0.9400214368261215
statisticians_citation,17,Random Projection,Random Sampling (p=0.7),0.9243364326949504
statisticians_citation,17,Random Projection,Random Sampling (p=0.8),0.933774495710421
statisticians_citation,17,Random Sampling (p=0.7),Random Sampling (p=0.8),0.889151821048143
statisticians_citation,18,Non-random,Random Projection,0.9702807726252584
statisticians_citation,18,Non-random,Random Sampling (p=0.7),0.8757697095014949
statisticians_citation,18,Non-random,Random Sampling (p=0.8),0.8910158812254966
statisticians_citation,18,Random Projection,Random Sampling (p=0.7),0.8716670039859984
statisticians_citation,18,Random Projection,Random Sampling (p=0.8),0.8678108327999229
statisticians_citation,18,Random Sampling (p=0.7),Random Sampling (p=0.8),0.8324074618735564
statisticians_citation,19,Non-random,Random Projection,0.9804194580461472
statisticians_citation,19,Non-random,Random Sampling (p=0.7),0.8831165759194508
statisticians_citation,19,Non-random,Random Sampling (p=0.8),0.9242277889159318
statisticians_citation,19,Random Projection,Random Sampling (p=0.7),0.8836789806602876
statisticians_citation,19,Random Projection,Random Sampling (p=0.8),0.9115330743083941
statisticians_citation,19,Random Sampling (p=0.7),Random Sampling (p=0.8),0.8467279229838125
statisticians_citation,20,Non-random,Random Projection,0.9738706995048261
statisticians_citation,20,Non-random,Random Sampling (p=0.7),0.8753205171012635
statisticians_citation,20,Non-random,Random Sampling (p=0.8),0.8946847870322183
statisticians_citation,20,Random Projection,Random Sampling (p=0.7),0.8677016740828774
statisticians_citation,20,Random Projection,Random Sampling (p=0.8),0.9063700816623887
statisticians_citation,20,Random Sampling (p=0.7),Random Sampling (p=0.8),0.8490967431880034
