dataset,method,F1_mean,F1_std,NMI_mean,NMI_std,ARI_mean,ARI_std,time_rand_mean,time_rand_std,time_post_mean,time_post_std,time_total_mean,time_total_std
statisticians_citation,Random Projection,0.984449691898479,0.00507267934467797,0.9361238526613299,0.020698693695641535,0.9729263968504446,0.010687410312675144,,,,,0.10960909792338498,0.021834625098763084
statisticians_citation,Random Sampling (p=0.7),0.9372469051671748,0.009617191828525596,0.797049837468568,0.024397690636946526,0.8993868702300766,0.015740719731652572,0.0016490520443767308,0.0002868572035504482,0.13411232088692487,0.02068920035866987,0.13577209595241585,0.02070865104382347
statisticians_citation,Random Sampling (p=0.8),0.949540827583155,0.011199988424171047,0.8303951509930165,0.024783176525761993,0.9173127046049301,0.013862288569843598,0.0017384415201377123,0.0003184831186352187,0.12565923752845265,0.03341474887920644,0.1274217709025834,0.03351541611954022
