dataset,rep,method,eval_mode,F1,NMI,ARI,time_rand_sec,time_post_sec,time_total_sec
statisticians_citation,1,Random Projection,relative_to_non_random,0.969084568302283,0.8902135964282639,0.9474776456658052,,,0.04865812510251999
statisticians_citation,1,Random Sampling (p=0.7),relative_to_non_random,0.9317079035297864,0.7636418807332774,0.8773705077870891,0.0013222499983385205,0.12631779199000448,0.1276477089850232
statisticians_citation,1,Random Sampling (p=0.8),relative_to_non_random,0.9572527645793558,0.8479906853385366,0.9259721359102581,0.0020707499934360385,0.13162529200781137,0.1337597919628024
statisticians_citation,2,Random Projection,relative_to_non_random,0.9907958289090365,0.964612814428024,0.986937238524365,,,0.11024345806799829
statisticians_citation,2,Random Sampling (p=0.7),relative_to_non_random,0.9305707131837413,0.7763519692732497,0.8841059499681772,0.0019363750470802188,0.14818325091619045,0.15012637502513826
statisticians_citation,2,Random Sampling (p=0.8),relative_to_non_random,0.9398516217124223,0.8130550257314983,0.9070512987080402,0.0020489159505814314,0.20513699995353818,0.20719029195606709
statisticians_citation,3,Random Projection,relative_to_non_random,0.9836352080213754,0.9279775023241268,0.9652928042342469,,,0.11167737504001707
statisticians_citation,3,Random Sampling (p=0.7),relative_to_non_random,0.9472154071131275,0.8110556485485441,0.9090242811944227,0.0018830830231308937,0.12114124989602715,0.1230287910439074
statisticians_citation,3,Random Sampling (p=0.8),relative_to_non_random,0.9626681888039514,0.8516525045117569,0.927836844128063,0.001977125066332519,0.13097995799034834,0.13296574994456023
statisticians_citation,4,Random Projection,relative_to_non_random,0.9841411235901157,0.9299059845405009,0.9708957791450721,,,0.106815250008367
statisticians_citation,4,Random Sampling (p=0.7),relative_to_non_random,0.9415346629829912,0.8192998312157402,0.9167383088154507,0.0017160839634016156,0.11935554118826985,0.12107800005469471
statisticians_citation,4,Random Sampling (p=0.8),relative_to_non_random,0.9467253873949949,0.8170750467907734,0.9107938830303466,0.0020386669784784317,0.11611320893280208,0.1181976250372827
statisticians_citation,5,Random Projection,relative_to_non_random,0.9794624032681108,0.9095718224573508,0.960181225827519,,,0.12098775000777096
statisticians_citation,5,Random Sampling (p=0.7),relative_to_non_random,0.949751822969838,0.827395360585265,0.9210625895966924,0.0012997080339118838,0.1528678749455139,0.15417216601781547
statisticians_citation,5,Random Sampling (p=0.8),relative_to_non_random,0.9647495562395717,0.8598828264465327,0.9331797062805394,0.0012843330623582006,0.10562012495938689,0.10693283297587186
statisticians_citation,6,Random Projection,relative_to_non_random,0.9823708964550248,0.9217570462410662,0.9669767040596977,,,0.14649741700850427
statisticians_citation,6,Random Sampling (p=0.7),relative_to_non_random,0.9543890097344997,0.8377669664238867,0.9196066355741735,0.0019672500202432275,0.09762362588662654,0.09959587501361966
statisticians_citation,6,Random Sampling (p=0.8),relative_to_non_random,0.9349501283232088,0.8182101168518955,0.9089721344352407,0.002023083041422069,0.14635929197538644,0.1484806250082329
statisticians_citation,7,Random Projection,relative_to_non_random,0.9893899957487106,0.9567700292985255,0.9835903902910819,,,0.12209074990823865
statisticians_citation,7,Random Sampling (p=0.7),relative_to_non_random,0.930292821154357,0.7820996523213418,0.8878701213492589,0.0018264999380335212,0.1381939999992028,0.1400258750654757
statisticians_citation,7,Random Sampling (p=0.8),relative_to_non_random,0.9312899806246229,0.813010201599378,0.9176935713522104,0.0012497910065576434,0.10624508396722376,0.10752787499222904
statisticians_citation,8,Random Projection,relative_to_non_random,0.9921911077448171,0.9742403792077445,0.9902717381286535,,,0.12687045894563198
statisticians_citation,8,Random Sampling (p=0.7),relative_to_non_random,0.9401369663639159,0.8059566091161915,0.9043404650206028,0.001944707939401269,0.13657070801127702,0.13852274999953806
statisticians_citation,8,Random Sampling (p=0.8),relative_to_non_random,0.9480907887208744,0.8302019019590248,0.925688771540825,0.0016091250581666827,0.14908320794347674,0.15069762500934303
statisticians_citation,9,Random Projection,relative_to_non_random,0.9850208790210607,0.9409546385795758,0.9771714163146994,,,0.12773483304772526
statisticians_citation,9,Random Sampling (p=0.7),relative_to_non_random,0.9341246077426245,0.8007276315074453,0.9089017908595828,0.001161250052973628,0.1557472909335047,0.15691183309536427
statisticians_citation,9,Random Sampling (p=0.8),relative_to_non_random,0.9554674177485084,0.8592627528049798,0.933689506029375,0.0012391250347718596,0.11377950001042336,0.11505187500733882
statisticians_citation,10,Random Projection,relative_to_non_random,0.9852281286052773,0.9431916722650212,0.9773827272800973,,,0.11743537499569356
statisticians_citation,10,Random Sampling (p=0.7),relative_to_non_random,0.9503825619546894,0.8258604835557577,0.916329262233075,0.00197404099162668,0.13562170893419534,0.13760087499395013
statisticians_citation,10,Random Sampling (p=0.8),relative_to_non_random,0.9593375270941972,0.8490630857326482,0.9290708968117037,0.0019795000553131104,0.15228245791513473,0.1543062919517979
statisticians_citation,11,Random Projection,relative_to_non_random,0.981721810827772,0.9079391692608242,0.9570418688085213,,,0.13285024999640882
statisticians_citation,11,Random Sampling (p=0.7),relative_to_non_random,0.9543378541874578,0.8328696248052258,0.9112113710147368,0.0016627090517431498,0.13289399910718203,0.1345607090042904
statisticians_citation,11,Random Sampling (p=0.8),relative_to_non_random,0.9501150559530519,0.8300697414759476,0.9166961482618958,0.0016974579775705934,0.0751005420461297,0.0768037079833448
statisticians_citation,12,Random Projection,relative_to_non_random,0.9833912479027592,0.9439949449083094,0.9772644306483785,,,0.09489754110109061
statisticians_citation,12,Random Sampling (p=0.7),relative_to_non_random,0.9215808115329646,0.7735454469040305,0.8862232001920328,0.0018398750107735395,0.14373520796652883,0.14558558294083923
statisticians_citation,12,Random Sampling (p=0.8),relative_to_non_random,0.9520262419295068,0.8268670501142764,0.9059533421199183,0.0013220409164205194,0.10617966705467552,0.10753966704942286
statisticians_citation,13,Random Projection,relative_to_non_random,0.9817537495684715,0.911861850533966,0.9610196152884845,,,0.09905408404301852
statisticians_citation,13,Random Sampling (p=0.7),relative_to_non_random,0.9328781589351632,0.7875874065951413,0.8992797950520864,0.0013532500015571713,0.11046025005634874,0.11182108393404633
statisticians_citation,13,Random Sampling (p=0.8),relative_to_non_random,0.9624600027469111,0.8542730382705748,0.9323576548234908,0.0017125000013038516,0.08985445799771696,0.09159900003578514
statisticians_citation,14,Random Projection,relative_to_non_random,0.9882855193630364,0.950391016823188,0.9805985369459199,,,0.10417154105380177
statisticians_citation,14,Random Sampling (p=0.7),relative_to_non_random,0.9341608170228196,0.7907179038057758,0.894959473141795,0.0012267909478396177,0.1176573340781033,0.11888895893935114
statisticians_citation,14,Random Sampling (p=0.8),relative_to_non_random,0.9384013766547249,0.8030839173949984,0.9012563055591832,0.001244083046913147,0.10612812486942858,0.10738366702571511
statisticians_citation,15,Random Projection,relative_to_non_random,0.98809799132518,0.9530208906694285,0.9805077462201056,,,0.12597687495872378
