dataset,method,F1_mean,F1_std,NMI_mean,NMI_std,ARI_mean,ARI_std,time_rand_mean,time_rand_std,time_post_mean,time_post_std,time_total_mean,time_total_std
political_blog,Non-random,0.5017159253181369,0.0,0.12688534253729017,0.0,0.03784608281865827,0.0,0.0,0.0,0.053136158484267074,0.03851446728478731,0.05313651674659923,0.03851450144467807
political_blog,Random Projection,0.4345659274360316,0.003654081257005693,0.04163307407808191,0.006262890360386947,0.0021195082582088015,0.0006808890146410156,,,,,0.05010591681930236,0.025059393770421143
political_blog,Random Sampling (p=0.7),0.5007270953780477,0.008116178889175343,0.12530450405993473,0.005857383228815823,0.03746847531651089,0.003613088288922676,0.0015526604373008012,0.00023884144005507213,0.04738543739658781,0.012977839894790873,0.0489468312705867,0.013028127118254613
political_blog,Random Sampling (p=0.8),0.4991142067914821,0.006579890017563354,0.12486622962709053,0.0051213660384775775,0.03676486439388096,0.002830972143953717,0.0016002541524358094,0.00021631466041114263,0.04443682915880345,0.011815552763220242,0.04604801874374971,0.011866445753757436
