dataset,alpha,tau_label,tau_value,group,group_n,method,rep,r,ell,k,q,test_matrix_scaling,embedding_wall_sec,clustering_wall_sec,total_method_wall_sec,exact_eigsh_sec,eigen_decomposition_wall_sec,ARI_true,NMI_true,F1_macro_true,rp_draw_omega_sec,rp_test_matrix_entry_std,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eigh_sec,rp_lift_sec,ds_bucket_build_sec,ds_draw_and_initial_multiply_sec,ds_power_iter_sec,ds_qr_sec,ds_build_core_sec,ds_small_eigh_sec,ds_lift_sec,ds_num_buckets,ds_min_bucket_dim,ds_max_bucket_dim,ds_bucket_summary
cora,0.5,0,0.0,all,2485,Gaussian RP,9,10,17,7,1,by_dim,0.002739100018516183,0.23301279998850077,0.23575190000701696,,0.0027172999689355493,0.0149039798897078,0.032465395464765415,0.19071172098940123,0.00039599998854100704,0.24253562503633297,0.0005722999339923263,0.001103400019928813,0.00031779997516423464,0.00017440004739910364,0.0001534000039100647,,,,,,,,,,,
cora,0.5,0,0.0,low_deg_1_2,899,Gaussian RP,9,10,17,7,1,by_dim,0.002739100018516183,0.23301279998850077,0.23575190000701696,,0.0027172999689355493,0.008453563146279394,0.029445738492172448,0.18508354210044128,0.00039599998854100704,0.24253562503633297,0.0005722999339923263,0.001103400019928813,0.00031779997516423464,0.00017440004739910364,0.0001534000039100647,,,,,,,,,,,
cora,0.5,0,0.0,mid_deg_3_8,1439,Gaussian RP,9,10,17,7,1,by_dim,0.002739100018516183,0.23301279998850077,0.23575190000701696,,0.0027172999689355493,0.016564732648302664,0.03728640030361607,0.19791571630565,0.00039599998854100704,0.24253562503633297,0.0005722999339923263,0.001103400019928813,0.00031779997516423464,0.00017440004739910364,0.0001534000039100647,,,,,,,,,,,
cora,0.5,0,0.0,high_deg_9_plus,147,Gaussian RP,9,10,17,7,1,by_dim,0.002739100018516183,0.23301279998850077,0.23575190000701696,,0.0027172999689355493,0.02595585992233906,0.1336266561840454,0.24350850078352182,0.00039599998854100704,0.24253562503633297,0.0005722999339923263,0.001103400019928813,0.00031779997516423464,0.00017440004739910364,0.0001534000039100647,,,,,,,,,,,
cora,0.5,0,0.0,all,2485,Degree-stratified RP,9,10,17,7,1,by_dim,0.003521100035868585,0.10295490000862628,0.10647600004449487,,0.0034673999762162566,0.11289057349118586,0.1635536585299929,0.3558528193618251,,,,,,,,0.00018099998123943806,0.0010273000225424767,0.0010836999863386154,0.0007880999473854899,0.00024510000366717577,8.140003774315119e-05,6.079999729990959e-05,8.0,1.0,3.0,"[1,2):n=354,ell=2;[2,4):n=1070,ell=3;[4,8):n=859,ell=3;[8,16):n=155,ell=2;[16,32):n=35,ell=2;[32,64):n=8,ell=2;[64,128):n=3,ell=2;[128,256):n=1,ell=1"
cora,0.5,0,0.0,low_deg_1_2,899,Degree-stratified RP,9,10,17,7,1,by_dim,0.003521100035868585,0.10295490000862628,0.10647600004449487,,0.0034673999762162566,0.08273863850633467,0.12188833851477225,0.3175185101614127,,,,,,,,0.00018099998123943806,0.0010273000225424767,0.0010836999863386154,0.0007880999473854899,0.00024510000366717577,8.140003774315119e-05,6.079999729990959e-05,8.0,1.0,3.0,"[1,2):n=354,ell=2;[2,4):n=1070,ell=3;[4,8):n=859,ell=3;[8,16):n=155,ell=2;[16,32):n=35,ell=2;[32,64):n=8,ell=2;[64,128):n=3,ell=2;[128,256):n=1,ell=1"
cora,0.5,0,0.0,mid_deg_3_8,1439,Degree-stratified RP,9,10,17,7,1,by_dim,0.003521100035868585,0.10295490000862628,0.10647600004449487,,0.0034673999762162566,0.13147752516348607,0.18940395896227089,0.36790011277153795,,,,,,,,0.00018099998123943806,0.0010273000225424767,0.0010836999863386154,0.0007880999473854899,0.00024510000366717577,8.140003774315119e-05,6.079999729990959e-05,8.0,1.0,3.0,"[1,2):n=354,ell=2;[2,4):n=1070,ell=3;[4,8):n=859,ell=3;[8,16):n=155,ell=2;[16,32):n=35,ell=2;[32,64):n=8,ell=2;[64,128):n=3,ell=2;[128,256):n=1,ell=1"
cora,0.5,0,0.0,high_deg_9_plus,147,Degree-stratified RP,9,10,17,7,1,by_dim,0.003521100035868585,0.10295490000862628,0.10647600004449487,,0.0034673999762162566,0.2261837969794556,0.35249714197203946,0.4331484020925015,,,,,,,,0.00018099998123943806,0.0010273000225424767,0.0010836999863386154,0.0007880999473854899,0.00024510000366717577,8.140003774315119e-05,6.079999729990959e-05,8.0,1.0,3.0,"[1,2):n=354,ell=2;[2,4):n=1070,ell=3;[4,8):n=859,ell=3;[8,16):n=155,ell=2;[16,32):n=35,ell=2;[32,64):n=8,ell=2;[64,128):n=3,ell=2;[128,256):n=1,ell=1"
cora,0.5,0,0.0,all,2485,Exact spectral,10,10,7,7,1,by_dim,0.0715158999664709,0.051374999922700226,0.12289089988917112,0.0715158999664709,0.0715158999664709,0.23820969921575666,0.39526302071691116,0.2787318543368127,,,,,,,,,,,,,,,,,,
cora,0.5,0,0.0,low_deg_1_2,899,Exact spectral,10,10,7,7,1,by_dim,0.0715158999664709,0.051374999922700226,0.12289089988917112,0.0715158999664709,0.0715158999664709,0.21966094372704997,0.37275070067031907,0.2893541925142974,,,,,,,,,,,,,,,,,,
cora,0.5,0,0.0,mid_deg_3_8,1439,Exact spectral,10,10,7,7,1,by_dim,0.0715158999664709,0.051374999922700226,0.12289089988917112,0.0715158999664709,0.0715158999664709,0.24335018012654022,0.40828048921210225,0.27223469929152183,,,,,,,,,,,,,,,,,,
cora,0.5,0,0.0,high_deg_9_plus,147,Exact spectral,10,10,7,7,1,by_dim,0.0715158999664709,0.051374999922700226,0.12289089988917112,0.0715158999664709,0.0715158999664709,0.3205538580908599,0.5166168415530321,0.2856052476025962,,,,,,,,,,,,,,,,,,
cora,0.5,0,0.0,all,2485,Gaussian RP,10,10,17,7,1,by_dim,0.002224499941803515,0.17158890003338456,0.17381339997518808,,0.002208900055848062,0.02585711162004815,0.04257604993096113,0.22239330315295885,0.0003891000524163246,0.24253562503633297,0.0004917000187560916,0.0009118999587371945,0.0002440999960526824,0.00010579999070614576,6.630003917962313e-05,,,,,,,,,,,
cora,0.5,0,0.0,low_deg_1_2,899,Gaussian RP,10,10,17,7,1,by_dim,0.002224499941803515,0.17158890003338456,0.17381339997518808,,0.002208900055848062,0.01877821784346188,0.041064075313495915,0.22713799838495977,0.0003891000524163246,0.24253562503633297,0.0004917000187560916,0.0009118999587371945,0.0002440999960526824,0.00010579999070614576,6.630003917962313e-05,,,,,,,,,,,
cora,0.5,0,0.0,mid_deg_3_8,1439,Gaussian RP,10,10,17,7,1,by_dim,0.002224499941803515,0.17158890003338456,0.17381339997518808,,0.002208900055848062,0.03003897148361031,0.050760870742172406,0.23875579862061083,0.0003891000524163246,0.24253562503633297,0.0004917000187560916,0.0009118999587371945,0.0002440999960526824,0.00010579999070614576,6.630003917962313e-05,,,,,,,,,,,
cora,0.5,0,0.0,high_deg_9_plus,147,Gaussian RP,10,10,17,7,1,by_dim,0.002224499941803515,0.17158890003338456,0.17381339997518808,,0.002208900055848062,0.058875354391628776,0.14900620806096748,0.30239080122434453,0.0003891000524163246,0.24253562503633297,0.0004917000187560916,0.0009118999587371945,0.0002440999960526824,0.00010579999070614576,6.630003917962313e-05,,,,,,,,,,,
cora,0.5,0,0.0,all,2485,Degree-stratified RP,10,10,17,7,1,by_dim,0.004072000039741397,0.0816740000154823,0.0857460000552237,,0.004000999964773655,0.09810355015432054,0.1596742091665295,0.34116228270413085,,,,,,,,0.0002620000159367919,0.001395000028423965,0.0011869999580085278,0.0007485999958589673,0.00024990004021674395,9.139999747276306e-05,6.7099928855896e-05,8.0,1.0,3.0,"[1,2):n=354,ell=2;[2,4):n=1070,ell=3;[4,8):n=859,ell=3;[8,16):n=155,ell=2;[16,32):n=35,ell=2;[32,64):n=8,ell=2;[64,128):n=3,ell=2;[128,256):n=1,ell=1"
cora,0.5,0,0.0,low_deg_1_2,899,Degree-stratified RP,10,10,17,7,1,by_dim,0.004072000039741397,0.0816740000154823,0.0857460000552237,,0.004000999964773655,0.05661694742789573,0.12496137917173927,0.29604204056997735,,,,,,,,0.0002620000159367919,0.001395000028423965,0.0011869999580085278,0.0007485999958589673,0.00024990004021674395,9.139999747276306e-05,6.7099928855896e-05,8.0,1.0,3.0,"[1,2):n=354,ell=2;[2,4):n=1070,ell=3;[4,8):n=859,ell=3;[8,16):n=155,ell=2;[16,32):n=35,ell=2;[32,64):n=8,ell=2;[64,128):n=3,ell=2;[128,256):n=1,ell=1"
cora,0.5,0,0.0,mid_deg_3_8,1439,Degree-stratified RP,10,10,17,7,1,by_dim,0.004072000039741397,0.0816740000154823,0.0857460000552237,,0.004000999964773655,0.12037519711040415,0.1832573767169623,0.35595943012549897,,,,,,,,0.0002620000159367919,0.001395000028423965,0.0011869999580085278,0.0007485999958589673,0.00024990004021674395,9.139999747276306e-05,6.7099928855896e-05,8.0,1.0,3.0,"[1,2):n=354,ell=2;[2,4):n=1070,ell=3;[4,8):n=859,ell=3;[8,16):n=155,ell=2;[16,32):n=35,ell=2;[32,64):n=8,ell=2;[64,128):n=3,ell=2;[128,256):n=1,ell=1"
cora,0.5,0,0.0,high_deg_9_plus,147,Degree-stratified RP,10,10,17,7,1,by_dim,0.004072000039741397,0.0816740000154823,0.0857460000552237,,0.004000999964773655,0.18956316021312755,0.31748095345944577,0.4301483410880325,,,,,,,,0.0002620000159367919,0.001395000028423965,0.0011869999580085278,0.0007485999958589673,0.00024990004021674395,9.139999747276306e-05,6.7099928855896e-05,8.0,1.0,3.0,"[1,2):n=354,ell=2;[2,4):n=1070,ell=3;[4,8):n=859,ell=3;[8,16):n=155,ell=2;[16,32):n=35,ell=2;[32,64):n=8,ell=2;[64,128):n=3,ell=2;[128,256):n=1,ell=1"
cora,0.5,0,0.0,all,2485,Exact spectral,1,20,7,7,1,by_dim,0.0715158999664709,0.05015070002991706,0.12166659999638796,0.0715158999664709,0.0715158999664709,0.23820969921575666,0.39526302071691116,0.2787318543368127,,,,,,,,,,,,,,,,,,
cora,0.5,0,0.0,low_deg_1_2,899,Exact spectral,1,20,7,7,1,by_dim,0.0715158999664709,0.05015070002991706,0.12166659999638796,0.0715158999664709,0.0715158999664709,0.21966094372704997,0.3727507006703191,0.2893541925142974,,,,,,,,,,,,,,,,,,
cora,0.5,0,0.0,mid_deg_3_8,1439,Exact spectral,1,20,7,7,1,by_dim,0.0715158999664709,0.05015070002991706,0.12166659999638796,0.0715158999664709,0.0715158999664709,0.24335018012654022,0.40828048921210214,0.27223469929152183,,,,,,,,,,,,,,,,,,
cora,0.5,0,0.0,high_deg_9_plus,147,Exact spectral,1,20,7,7,1,by_dim,0.0715158999664709,0.05015070002991706,0.12166659999638796,0.0715158999664709,0.0715158999664709,0.3205538580908599,0.5166168415530322,0.2856052476025962,,,,,,,,,,,,,,,,,,
cora,0.5,0,0.0,all,2485,Gaussian RP,1,20,27,7,1,by_dim,0.004690099973231554,0.11291849997360259,0.11760859994683415,,0.004671600298024714,0.017350817931488596,0.02908095497164184,0.21444604888787017,0.000593900098465383,0.19245008972987526,0.000673700007610023,0.0021439000265672803,0.00048120005521923304,0.0006904000183567405,8.850009180605412e-05,,,,,,,,,,,
cora,0.5,0,0.0,low_deg_1_2,899,Gaussian RP,1,20,27,7,1,by_dim,0.004690099973231554,0.11291849997360259,0.11760859994683415,,0.004671600298024714,0.018837308982013447,0.033574640259268936,0.20967500334715303,0.000593900098465383,0.19245008972987526,0.000673700007610023,0.0021439000265672803,0.00048120005521923304,0.0006904000183567405,8.850009180605412e-05,,,,,,,,,,,
cora,0.5,0,0.0,mid_deg_3_8,1439,Gaussian RP,1,20,27,7,1,by_dim,0.004690099973231554,0.11291849997360259,0.11760859994683415,,0.004671600298024714,0.019289737642496828,0.0371168951844677,0.21302182240215276,0.000593900098465383,0.19245008972987526,0.000673700007610023,0.0021439000265672803,0.00048120005521923304,0.0006904000183567405,8.850009180605412e-05,,,,,,,,,,,
cora,0.5,0,0.0,high_deg_9_plus,147,Gaussian RP,1,20,27,7,1,by_dim,0.004690099973231554,0.11291849997360259,0.11760859994683415,,0.004671600298024714,0.01943447523385864,0.11347383909927128,0.2638779908244896,0.000593900098465383,0.19245008972987526,0.000673700007610023,0.0021439000265672803,0.00048120005521923304,0.0006904000183567405,8.850009180605412e-05,,,,,,,,,,,
cora,0.5,0,0.0,all,2485,Degree-stratified RP,1,20,27,7,1,by_dim,0.006886499933898449,0.09257280000019819,0.09945929993409663,,0.006815400090999901,0.12393922247102572,0.18852023156621364,0.3953104833662628,,,,,,,,0.0002631000243127346,0.0014213999966159463,0.0023318000603467226,0.0020728999515995383,0.00036990002263337374,0.0002794000320136547,7.690000347793102e-05,8.0,2.0,6.0,"[1,2):n=354,ell=3;[2,4):n=1070,ell=5;[4,8):n=859,ell=6;[8,16):n=155,ell=4;[16,32):n=35,ell=3;[32,64):n=8,ell=2;[64,128):n=3,ell=2;[128,256):n=1,ell=2"
cora,0.5,0,0.0,low_deg_1_2,899,Degree-stratified RP,1,20,27,7,1,by_dim,0.006886499933898449,0.09257280000019819,0.09945929993409663,,0.006815400090999901,0.07941689049742592,0.13602440578955638,0.3530270434889385,,,,,,,,0.0002631000243127346,0.0014213999966159463,0.0023318000603467226,0.0020728999515995383,0.00036990002263337374,0.0002794000320136547,7.690000347793102e-05,8.0,2.0,6.0,"[1,2):n=354,ell=3;[2,4):n=1070,ell=5;[4,8):n=859,ell=6;[8,16):n=155,ell=4;[16,32):n=35,ell=3;[32,64):n=8,ell=2;[64,128):n=3,ell=2;[128,256):n=1,ell=2"
cora,0.5,0,0.0,mid_deg_3_8,1439,Degree-stratified RP,1,20,27,7,1,by_dim,0.006886499933898449,0.09257280000019819,0.09945929993409663,,0.006815400090999901,0.15209823082378057,0.2208595935110828,0.41250131206600976,,,,,,,,0.0002631000243127346,0.0014213999966159463,0.0023318000603467226,0.0020728999515995383,0.00036990002263337374,0.0002794000320136547,7.690000347793102e-05,8.0,2.0,6.0,"[1,2):n=354,ell=3;[2,4):n=1070,ell=5;[4,8):n=859,ell=6;[8,16):n=155,ell=4;[16,32):n=35,ell=3;[32,64):n=8,ell=2;[64,128):n=3,ell=2;[128,256):n=1,ell=2"
