experiment,sweep,x_col,x_value,density_level,rep,seed,n,K,m,rho_n,a_in,b_out,signal_gap,p_in,p_out,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,sampling_mode,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,method_wall_sec,algorithm_total_wall_sec,non_random_eigensolver,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,3,220260509,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12434,79419,0.00317676,0.00194641666666667,0.002637375,sparse,5,0.001,7.4604,18,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,Random sampling,random_sampling,0.29,0.320577670433068,0.272267386887553,0.000357333333333333,0.0491454583333333,0.053676125,,0.011221875,6.71666666666667e-05,0.0378032916666667,0.0490998333333333,1.07513860793965,0.877662483562936,NaN,NaN,NaN,NaN,NaN,NaN,0.00122854166666667,42207,29514,0.7,55581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,3,220260509,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12434,79419,0.00317676,0.00194641666666667,0.002637375,sparse,5,0.001,7.4604,18,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,CountSketch RP,countsketch_random_projection,0.1634,0.569836265370844,0.491949017144951,0.000371791666666667,0.0528763333333333,0.0574137916666667,,0.0270704166666667,6.74583333333333e-05,0.025692125,0.052836375,0.999700209214374,0.724507905943977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000125416666666667,163,18,47,0,0.0013705,0.00618875,0.0164690416666667,0.00200041666666667,0.000748875,0.000130875
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,4,220260510,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12815,81727,0.00326908,0.0021285,0.00280045833333333,sparse,3,0.0006,7.689,20,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,Non-random eigs,non_random,0.0988,0.725712346856974,0.645222685839119,0.000315541666666667,0.0223917083333333,0.02729225,eigs,0.00436008333333333,6.26666666666667e-05,0.0179405416666667,0.0223671666666667,1,0.740165677684497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,4,220260510,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12815,81727,0.00326908,0.0021285,0.00280045833333333,sparse,3,0.0006,7.689,20,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,Gaussian RP,gaussian_random_projection,0.1366,0.632267585219262,0.551696841229407,0.000317041666666667,0.049876875,0.0547714583333333,,0.0273288333333333,6.49583333333333e-05,0.0224487083333333,0.0498479583333333,0.999780232147039,0.727354450366983,0.00256104166666667,0.00716329166666667,0.0147340833333333,0.00193908333333333,0.000764125,0.000142541666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,4,220260510,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12815,81727,0.00326908,0.0021285,0.00280045833333333,sparse,3,0.0006,7.689,20,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,Random sampling,random_sampling,0.5028,0.192881366137671,0.176932126682332,0.000308875,0.0892461666666667,0.0941205,,0.0134216666666667,6.04583333333333e-05,0.0757094166666667,0.0891990416666667,1.07897586918879,0.874335070755088,NaN,NaN,NaN,NaN,NaN,NaN,0.00122645833333333,43362,30414,0.7,57291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,4,220260510,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12815,81727,0.00326908,0.0021285,0.00280045833333333,sparse,3,0.0006,7.689,20,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,CountSketch RP,countsketch_random_projection,0.1378,0.629222048129587,0.548612372060408,0.000326875,0.0481276666666667,0.05301125,,0.0248224166666667,6.5875e-05,0.023194,0.0480883333333333,0.999810156184023,0.726807462421739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000122291666666667,163,11,44,0,0.00144241666666667,0.00583345833333333,0.0145870833333333,0.001909375,0.000748791666666667,0.00014625
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,5,220260511,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12609,80517,0.00322068,0.00195591666666667,0.00272004166666667,sparse,1,0.0002,7.5654,19,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,Non-random eigs,non_random,0.102,0.71736779340724,0.636175090889535,0.000330625,0.023366,0.0280113333333333,eigs,0.004446,6.70833333333333e-05,0.0188222916666667,0.0233409166666667,1,0.742894060512425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,5,220260511,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12609,80517,0.00322068,0.00195591666666667,0.00272004166666667,sparse,1,0.0002,7.5654,19,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,Gaussian RP,gaussian_random_projection,0.1426,0.617821096476343,0.538291961562004,0.0003515,0.047347625,0.051990375,,0.02655725,6.24166666666667e-05,0.02069475,0.0473192916666667,0.999746439138609,0.728679404063252,0.0025995,0.006203375,0.0150017083333333,0.00189570833333333,0.000724291666666667,0.00010675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,5,220260511,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12609,80517,0.00322068,0.00195591666666667,0.00272004166666667,sparse,1,0.0002,7.5654,19,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,Random sampling,random_sampling,0.2342,0.421187405978579,0.358590045399779,0.000317958333333333,0.0383975,0.0430350416666667,,0.0107900416666667,5.80416666666667e-05,0.027511,0.0383638333333333,1.07799529896522,0.870807997300039,NaN,NaN,NaN,NaN,NaN,NaN,0.001210625,42758,29990,0.7,56461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,5,220260511,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12609,80517,0.00322068,0.00195591666666667,0.00272004166666667,sparse,1,0.0002,7.5654,19,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,CountSketch RP,countsketch_random_projection,0.1456,0.61087180326488,0.530894730591408,0.000441708333333333,0.0481609583333333,0.0527935,,0.0254701666666667,6.27083333333333e-05,0.0225846666666667,0.0481239583333333,0.999802158204219,0.728120686488928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000117791666666667,163,15,49,0,0.00146775,0.005630875,0.015570125,0.00179925,0.000736666666666667,0.000115208333333333
