dataset,rep,method_i,method_j,ari
statisticians_coauthor,9,Random Sampling (p=0.7),CountSketch,0.873941660097483
statisticians_coauthor,9,Random Sampling (p=0.7),SIGN Bidirectional,0.583535836566401
statisticians_coauthor,9,Random Sampling (p=0.8),CountSketch,0.492849091256927
statisticians_coauthor,9,Random Sampling (p=0.8),SIGN Bidirectional,0.318615916664363
statisticians_coauthor,9,CountSketch,SIGN Bidirectional,0.692262153595656
statisticians_coauthor,10,Non-random,Random Projection,1
statisticians_coauthor,10,Non-random,Random Sampling (p=0.7),0.522669621069797
statisticians_coauthor,10,Non-random,Random Sampling (p=0.8),0.93140092679447
statisticians_coauthor,10,Non-random,CountSketch,0.853653536986216
statisticians_coauthor,10,Non-random,SIGN Bidirectional,0.417091442223135
statisticians_coauthor,10,Random Projection,Random Sampling (p=0.7),0.522669621069797
statisticians_coauthor,10,Random Projection,Random Sampling (p=0.8),0.93140092679447
statisticians_coauthor,10,Random Projection,CountSketch,0.853653536986216
statisticians_coauthor,10,Random Projection,SIGN Bidirectional,0.417091442223135
statisticians_coauthor,10,Random Sampling (p=0.7),Random Sampling (p=0.8),0.50530470619743
statisticians_coauthor,10,Random Sampling (p=0.7),CountSketch,0.486558702298798
statisticians_coauthor,10,Random Sampling (p=0.7),SIGN Bidirectional,0.327783627375973
statisticians_coauthor,10,Random Sampling (p=0.8),CountSketch,0.921234395069536
statisticians_coauthor,10,Random Sampling (p=0.8),SIGN Bidirectional,0.373497602763778
statisticians_coauthor,10,CountSketch,SIGN Bidirectional,0.327113682831062
statisticians_coauthor,11,Non-random,Random Projection,0.273137397133958
statisticians_coauthor,11,Non-random,Random Sampling (p=0.7),0.774274969695859
statisticians_coauthor,11,Non-random,Random Sampling (p=0.8),0.848305530417491
statisticians_coauthor,11,Non-random,CountSketch,0.853653536986216
statisticians_coauthor,11,Non-random,SIGN Bidirectional,0.853653536986216
statisticians_coauthor,11,Random Projection,Random Sampling (p=0.7),0.239574737404596
statisticians_coauthor,11,Random Projection,Random Sampling (p=0.8),0.253698014985384
statisticians_coauthor,11,Random Projection,CountSketch,0.267163109365118
statisticians_coauthor,11,Random Projection,SIGN Bidirectional,0.267163109365118
statisticians_coauthor,11,Random Sampling (p=0.7),Random Sampling (p=0.8),0.888919922568771
statisticians_coauthor,11,Random Sampling (p=0.7),CountSketch,0.92290163026561
statisticians_coauthor,11,Random Sampling (p=0.7),SIGN Bidirectional,0.92290163026561
statisticians_coauthor,11,Random Sampling (p=0.8),CountSketch,0.966741250336814
statisticians_coauthor,11,Random Sampling (p=0.8),SIGN Bidirectional,0.966741250336814
statisticians_coauthor,11,CountSketch,SIGN Bidirectional,1
statisticians_coauthor,12,Non-random,Random Projection,0.235086004428065
statisticians_coauthor,12,Non-random,Random Sampling (p=0.7),0.952348476482787
statisticians_coauthor,12,Non-random,Random Sampling (p=0.8),0.308183720517857
statisticians_coauthor,12,Non-random,CountSketch,1
statisticians_coauthor,12,Non-random,SIGN Bidirectional,0.353522602392863
statisticians_coauthor,12,Random Projection,Random Sampling (p=0.7),0.215561668744022
statisticians_coauthor,12,Random Projection,Random Sampling (p=0.8),0.79626416284886
statisticians_coauthor,12,Random Projection,CountSketch,0.235086004428065
statisticians_coauthor,12,Random Projection,SIGN Bidirectional,0.662738932627085
statisticians_coauthor,12,Random Sampling (p=0.7),Random Sampling (p=0.8),0.282722077180428
statisticians_coauthor,12,Random Sampling (p=0.7),CountSketch,0.952348476482787
statisticians_coauthor,12,Random Sampling (p=0.7),SIGN Bidirectional,0.361923299748496
statisticians_coauthor,12,Random Sampling (p=0.8),CountSketch,0.308183720517857
statisticians_coauthor,12,Random Sampling (p=0.8),SIGN Bidirectional,0.552477182540708
statisticians_coauthor,12,CountSketch,SIGN Bidirectional,0.353522602392863
statisticians_coauthor,13,Non-random,Random Projection,0.275713239047257
statisticians_coauthor,13,Non-random,Random Sampling (p=0.7),0.434735733582522
statisticians_coauthor,13,Non-random,Random Sampling (p=0.8),0.293735070126599
statisticians_coauthor,13,Non-random,CountSketch,0.253937765371801
statisticians_coauthor,13,Non-random,SIGN Bidirectional,0.390418415898385
statisticians_coauthor,13,Random Projection,Random Sampling (p=0.7),0.259307091704308
statisticians_coauthor,13,Random Projection,Random Sampling (p=0.8),0.900989869975965
statisticians_coauthor,13,Random Projection,CountSketch,0.88425346670566
statisticians_coauthor,13,Random Projection,SIGN Bidirectional,0.866448575610087
statisticians_coauthor,13,Random Sampling (p=0.7),Random Sampling (p=0.8),0.29717147403033
statisticians_coauthor,13,Random Sampling (p=0.7),CountSketch,0.238643911060827
statisticians_coauthor,13,Random Sampling (p=0.7),SIGN Bidirectional,0.211117001309839
statisticians_coauthor,13,Random Sampling (p=0.8),CountSketch,0.828932974145855
statisticians_coauthor,13,Random Sampling (p=0.8),SIGN Bidirectional,0.77112909278059
statisticians_coauthor,13,CountSketch,SIGN Bidirectional,0.770268730607527
statisticians_coauthor,14,Non-random,Random Projection,0.275713239047257
statisticians_coauthor,14,Non-random,Random Sampling (p=0.7),0.843835535145715
statisticians_coauthor,14,Non-random,Random Sampling (p=0.8),0.753267685130899
statisticians_coauthor,14,Non-random,CountSketch,1
statisticians_coauthor,14,Non-random,SIGN Bidirectional,0.838211443947647
statisticians_coauthor,14,Random Projection,Random Sampling (p=0.7),0.250021635257129
statisticians_coauthor,14,Random Projection,Random Sampling (p=0.8),0.222279936914513
statisticians_coauthor,14,Random Projection,CountSketch,0.275713239047257
statisticians_coauthor,14,Random Projection,SIGN Bidirectional,0.299490502288015
statisticians_coauthor,14,Random Sampling (p=0.7),Random Sampling (p=0.8),0.782428800688266
statisticians_coauthor,14,Random Sampling (p=0.7),CountSketch,0.843835535145715
statisticians_coauthor,14,Random Sampling (p=0.7),SIGN Bidirectional,0.774234784823944
statisticians_coauthor,14,Random Sampling (p=0.8),CountSketch,0.753267685130899
statisticians_coauthor,14,Random Sampling (p=0.8),SIGN Bidirectional,0.613436030066273
statisticians_coauthor,14,CountSketch,SIGN Bidirectional,0.838211443947647
statisticians_coauthor,15,Non-random,Random Projection,0.304233005343263
statisticians_coauthor,15,Non-random,Random Sampling (p=0.7),0.892164079642832
statisticians_coauthor,15,Non-random,Random Sampling (p=0.8),0.937400460040056
statisticians_coauthor,15,Non-random,CountSketch,0.853653536986216
statisticians_coauthor,15,Non-random,SIGN Bidirectional,0.793843308630545
statisticians_coauthor,15,Random Projection,Random Sampling (p=0.7),0.297753532912839
statisticians_coauthor,15,Random Projection,Random Sampling (p=0.8),0.289875765884466
statisticians_coauthor,15,Random Projection,CountSketch,0.238612343523938
statisticians_coauthor,15,Random Projection,SIGN Bidirectional,0.340208025682133
statisticians_coauthor,15,Random Sampling (p=0.7),Random Sampling (p=0.8),0.895154871823048
statisticians_coauthor,15,Random Sampling (p=0.7),CountSketch,0.808947589120775
statisticians_coauthor,15,Random Sampling (p=0.7),SIGN Bidirectional,0.731654476763316
statisticians_coauthor,15,Random Sampling (p=0.8),CountSketch,0.823338631968068
statisticians_coauthor,15,Random Sampling (p=0.8),SIGN Bidirectional,0.77083691800621
statisticians_coauthor,15,CountSketch,SIGN Bidirectional,0.767953346080115
statisticians_coauthor,16,Non-random,Random Projection,1
statisticians_coauthor,16,Non-random,Random Sampling (p=0.7),0.93140092679447
statisticians_coauthor,16,Non-random,Random Sampling (p=0.8),0.8740521032398
statisticians_coauthor,16,Non-random,CountSketch,0.853653536986216
statisticians_coauthor,16,Non-random,SIGN Bidirectional,0.135532005035019
statisticians_coauthor,16,Random Projection,Random Sampling (p=0.7),0.93140092679447
statisticians_coauthor,16,Random Projection,Random Sampling (p=0.8),0.8740521032398
statisticians_coauthor,16,Random Projection,CountSketch,0.853653536986216
statisticians_coauthor,16,Random Projection,SIGN Bidirectional,0.135532005035019
statisticians_coauthor,16,Random Sampling (p=0.7),Random Sampling (p=0.8),0.903382359192865
statisticians_coauthor,16,Random Sampling (p=0.7),CountSketch,0.921234395069536
statisticians_coauthor,16,Random Sampling (p=0.7),SIGN Bidirectional,0.130890665280952
statisticians_coauthor,16,Random Sampling (p=0.8),CountSketch,0.979111309408658
statisticians_coauthor,16,Random Sampling (p=0.8),SIGN Bidirectional,0.134922922217384
statisticians_coauthor,16,CountSketch,SIGN Bidirectional,0.136294099206494
statisticians_coauthor,17,Non-random,Random Projection,0.501597564837546
