model,n,rep,method,error_P,error_Theta,error_B,time_sec
1,200,11,CountSketch,7.33261398325866,0.0298507462686567,0.0132534280901516,0.00144520833333333
1,200,11,SIGN Bidirectional,7.24947000121626,0.0447761194029851,0.0139969286005567,0.00229095833333333
1,200,12,Random Projection,6.94823282597135,0.0904568068747173,0.0129659366956599,0.00136616666666667
1,200,12,Random Sampling,7.73623880672024,0.0904568068747173,0.0291285019037726,0.003071875
1,200,12,Non-random,8.21326239090422,0.0452284034373587,0.0155943800145165,0.00157983333333333
1,200,12,CountSketch,7.60435776269879,0.0452284034373587,0.0111917867677437,0.00156925
1,200,12,SIGN Bidirectional,7.0392938254558,0.0606060606060606,0.0173132065985748,0.00215158333333333
1,200,13,Random Projection,7.77004987509753,0,0.0174783184359203,0.001863625
1,200,13,Random Sampling,8.10960165618316,0.0897783808231569,0.0197870165064804,0.002144
1,200,13,Non-random,8.9040480365806,0,0.00974018707982616,0.00183816666666667
1,200,13,CountSketch,7.73782799082517,0.0151515151515152,0.010796506589935,0.002193875
1,200,13,SIGN Bidirectional,7.7448740370214,0.0298507462686567,0.023264590346929,0.00149629166666667
1,200,14,Random Projection,7.6564248636308,0,0.0133444726649308,0.00110320833333333
1,200,14,Random Sampling,7.10617884438166,0.0149253731343284,0.0148272958447633,0.00177658333333333
1,200,14,Non-random,8.82058083186783,0,0.014705114494096,0.00105591666666667
1,200,14,CountSketch,7.15197408125354,0,0.0130146397852425,0.00103620833333333
1,200,14,SIGN Bidirectional,7.45165763233533,0,0.0124916896778534,0.001036875
1,200,15,Random Projection,7.82183769224853,0,0.00917775620192524,0.0007765
1,200,15,Random Sampling,7.66431411554206,0.0452284034373587,0.00374311092144275,0.00157091666666667
1,200,15,Non-random,8.92273937240846,0,0.00936818548285079,0.000931666666666667
1,200,15,CountSketch,7.96572770656127,0,0.0140539249862646,0.000857
1,200,15,SIGN Bidirectional,8.16233110053544,0,0.0122320183018414,0.00109183333333333
1,200,16,Random Projection,7.56986741632153,0,0.0120874650077365,0.000753833333333333
1,200,16,Random Sampling,7.86666932618275,0,0.0121513797214706,0.001402
1,200,16,Non-random,8.66297115555132,0,0.0113820759711689,0.0009175
1,200,16,CountSketch,7.60527666686062,0,0.0124793613605684,0.0007785
1,200,16,SIGN Bidirectional,7.36339554774228,0,0.0131492566869377,0.00100191666666667
1,200,17,Random Projection,7.46279683606017,0,0.0170439853713286,0.0008885
1,200,17,Random Sampling,7.74113757383922,0,0.0198612182703899,0.00165158333333333
1,200,17,Non-random,8.62073760094197,0,0.0157049257690628,0.00111258333333333
1,200,17,CountSketch,7.43980448369483,0,0.0169095714425727,0.00136791666666667
1,200,17,SIGN Bidirectional,7.50794230023585,0,0.0171198747214276,0.0012535
1,200,18,Random Projection,8.41901691204381,0.0447761194029851,0.00428764216751848,0.00105008333333333
1,200,18,Random Sampling,8.54645018586623,0.0748530076888286,0.014718934081297,0.00179854166666667
1,200,18,Non-random,8.99541850711425,0.0149253731343284,0.0084135933734468,0.00122891666666667
1,200,18,CountSketch,7.92630825153066,0.0298507462686567,0.0102136826391511,0.00111183333333333
1,200,18,SIGN Bidirectional,7.52851869063364,0.0149253731343284,0.00542180441587167,0.00114995833333333
1,200,19,Random Projection,8.35704817984596,0.269335142469471,0.0491250195844981,0.00120783333333333
1,200,19,Random Sampling,8.843404785841,0.330393487109905,0.0411046130492845,0.00206604166666667
1,200,19,Non-random,9.04275762039668,0.209633649932157,0.0385329612057561,0.0014845
1,200,19,CountSketch,7.12815967010217,0.179556761646314,0.0381106178958685,0.001163375
1,200,19,SIGN Bidirectional,7.63134107562784,0.330393487109905,0.0389367275051553,0.00173575
1,200,20,Random Projection,7.98105471786395,0,0.00542489375602917,0.00071125
1,200,20,Random Sampling,8.2485932721143,0.0298507462686567,0.0138457547036482,0.001824875
1,200,20,Non-random,8.82793209061295,0,0.00418687779218319,0.00101725
1,200,20,CountSketch,7.77117537103812,0,0.00602846211245983,0.000873166666666667
1,200,20,SIGN Bidirectional,7.9348748600627,0,0.00695839383067853,0.00109
1,400,1,Random Projection,10.0530039119857,0,0.00461151272943863,0.00162754166666667
1,400,1,Random Sampling,9.22027097211694,0.00746268656716418,0.00577057459147109,0.00348970833333333
1,400,1,Non-random,11.8104172858559,0.00746268656716418,0.00407957278848542,0.00194416666666667
1,400,1,CountSketch,9.91771379689225,0,0.00460750642992191,0.00166458333333333
1,400,1,SIGN Bidirectional,9.55519739644423,0.0149814835596454,0.00460858238139891,0.001937625
1,400,2,Random Projection,8.94553242452789,0,0.00461153845715767,0.00125779166666667
1,400,2,Random Sampling,9.83361882154739,0,0.00728597677146994,0.0029605
1,400,2,Non-random,12.2015200705578,0,0.00407333767482904,0.001666125
1,400,2,CountSketch,9.00858248612191,0,0.0043780936990517,0.001391625
1,400,2,SIGN Bidirectional,9.43801984733667,0,0.00502084477663617,0.001953375
1,400,3,Random Projection,8.80710716578756,0,0.00812362758913387,0.00141279166666667
1,400,3,Random Sampling,9.81159312255366,0,0.0118689394317391,0.00272195833333333
1,400,3,Non-random,12.4840045756188,0,0.00700711742729015,0.00172958333333333
1,400,3,CountSketch,9.11387192975836,0,0.00748774303476335,0.00141920833333333
1,400,3,SIGN Bidirectional,9.72624389984939,0,0.00891537783982171,0.001762375
1,400,4,Random Projection,9.19148162433721,0,0.00490068867051469,0.00129070833333333
1,400,4,Random Sampling,9.6584741576898,0.00746268656716418,0.00394608117204706,0.002767125
1,400,4,Non-random,12.1462236030989,0,0.00449608188638778,0.00180654166666667
1,400,4,CountSketch,8.61056617436819,0,0.00488956228057275,0.00143041666666667
1,400,4,SIGN Bidirectional,9.52895027496665,0,0.00509414858887614,0.00193404166666667
1,400,5,Random Projection,10.2308637609308,0,0.00732343959779871,0.0014565
1,400,5,Random Sampling,8.94388248114211,0,0.00754753653310447,0.00299683333333333
1,400,5,Non-random,12.1983428546746,0,0.00677419245312449,0.00151066666666667
1,400,5,CountSketch,9.07672718699748,0,0.00712571486048638,0.00146145833333333
1,400,5,SIGN Bidirectional,10.1687859548419,0,0.00722502314868337,0.00215670833333333
1,400,6,Random Projection,8.6085633449797,0,0.00301150248894319,0.001544625
1,400,6,Random Sampling,9.53496523038699,0,0.0048052153019045,0.00346233333333333
1,400,6,Non-random,12.1964661949776,0,0.00351233317209282,0.00183354166666667
1,400,6,CountSketch,9.2371908811424,0,0.0029352715607921,0.00168775
1,400,6,SIGN Bidirectional,9.81658171095217,0,0.00228719838377989,0.002139125
1,400,7,Random Projection,9.36471454604538,0,0.00369791845797662,0.00121504166666667
1,400,7,Random Sampling,9.29625434716285,0,0.00470800902559038,0.00265095833333333
1,400,7,Non-random,11.8618602669689,0,0.00323837165163826,0.00132375
1,400,7,CountSketch,9.89259139907638,0,0.00374488604099737,0.00132825
1,400,7,SIGN Bidirectional,9.48496350126458,0,0.00379225792111004,0.00160220833333333
1,400,8,Random Projection,8.75128972194927,0.0075187969924812,0.00964196694416564,0.00149991666666667
1,400,8,Random Sampling,10.857515773435,0.0075187969924812,0.00516342380835208,0.00317208333333333
1,400,8,Non-random,13.2247640531598,0,0.00816290867559538,0.00185358333333333
1,400,8,CountSketch,9.20511480367878,0,0.00948751982000418,0.00163191666666667
1,400,8,SIGN Bidirectional,10.4996737472231,0,0.0111264250099465,0.00207395833333333
1,400,9,Random Projection,8.45438301557088,0,0.00410011397394461,0.00130154166666667
1,400,9,Random Sampling,9.49697769167297,0,0.00537362212267312,0.00300775
1,400,9,Non-random,12.3455814631258,0,0.00356227255598943,0.00182991666666667
1,400,9,CountSketch,9.39140611785744,0,0.00402910479490354,0.001472375
1,400,9,SIGN Bidirectional,10.06232206215,0,0.00444618177240982,0.00200633333333333
1,400,10,Random Projection,9.50716136039879,0,0.0052198054779215,0.00154354166666667
1,400,10,Random Sampling,9.2828262225949,0.0075187969924812,0.00874295666087202,0.003217625
1,400,10,Non-random,12.6718122188651,0,0.00346490291370249,0.00184566666666667
1,400,10,CountSketch,9.36446640284789,0,0.00545963309137354,0.00148595833333333
1,400,10,SIGN Bidirectional,10.0067337714647,0,0.00613877961752585,0.00212841666666667
1,400,11,Random Projection,9.18523782308649,0,0.00528049290098687,0.00139795833333333
1,400,11,Random Sampling,10.1031603976697,0,0.00499158540054409,0.00319270833333333
1,400,11,Non-random,12.635586127734,0,0.00581589391020318,0.00181095833333333
1,400,11,CountSketch,10.1333265967598,0,0.00496134725869335,0.001606625
1,400,11,SIGN Bidirectional,9.83649516498092,0,0.00445086926910002,0.00180033333333333
1,400,12,Random Projection,8.53349051440521,0,0.00656921623687359,0.00120770833333333
1,400,12,Random Sampling,9.55494722006277,0,0.014676129084275,0.002905125
1,400,12,Non-random,10.9549842456557,0,0.00589358506434884,0.00148733333333333
1,400,12,CountSketch,7.98725756792363,0,0.00658270732946836,0.00153270833333333
1,400,12,SIGN Bidirectional,8.44564450545953,0,0.00665038897912679,0.00179704166666667
1,400,13,Random Projection,9.07934737494344,0.00746268656716418,0.00547179698411782,0.00160670833333333
1,400,13,Random Sampling,11.1113876505944,0.0225563909774436,0.00441736260499903,0.00310716666666667
1,400,13,Non-random,13.0461073636097,0,0.00350921517931385,0.001852625
1,400,13,CountSketch,10.4784064246587,0.0225563909774436,0.00464529952133752,0.001822125
1,400,13,SIGN Bidirectional,10.6018685891727,0.0075187969924812,0.00434374583929881,0.00205366666666667
1,400,14,Random Projection,9.33207583086019,0,0.00911466793715457,0.001243875
1,400,14,Random Sampling,9.36775037731619,0,0.0091781054281779,0.00295891666666667
1,400,14,Non-random,12.0347084156135,0,0.00859525306650066,0.00177533333333333
1,400,14,CountSketch,8.40781826282075,0,0.00959119968861247,0.001518
1,400,14,SIGN Bidirectional,9.9906492960574,0,0.00978684575790098,0.001762875
1,400,15,Random Projection,8.90981356858233,0,0.00431892926183799,0.00124870833333333
1,400,15,Random Sampling,8.88628279574933,0.0075187969924812,0.00616005624656205,0.00302191666666667
1,400,15,Non-random,11.9354157154663,0,0.0047933462016857,0.00134520833333333
1,400,15,CountSketch,8.81608104924595,0,0.00431705425083118,0.001338625
1,400,15,SIGN Bidirectional,9.20405952345039,0,0.0045497740756265,0.001653125
1,400,16,Random Projection,8.84606098692319,0,0.00298706082230576,0.00139720833333333
1,400,16,Random Sampling,9.27689589277987,0,0.00432864777959008,0.00265104166666667
1,400,16,Non-random,12.1128884398123,0,0.00255758644644449,0.00156779166666667
1,400,16,CountSketch,9.45410042623677,0,0.00313786673293942,0.0013705
1,400,16,SIGN Bidirectional,9.3236493028141,0,0.00298570696562822,0.00176329166666667
1,400,17,Random Projection,9.82113634405668,0.0675569520816968,0.0237380203136641,0.00169766666666667
1,400,17,Random Sampling,11.3959160686428,0.105038716193469,0.0194262226767775,0.00335325
1,400,17,Non-random,12.3751487610533,0.0451127819548872,0.0165604902806704,0.00211158333333333
1,400,17,CountSketch,9.2497439213499,0.075019638648861,0.0200379760872802,0.00194525
1,400,17,SIGN Bidirectional,9.63518802217989,0.105263157894737,0.0279670318035443,0.00249066666666667
1,400,18,Random Projection,9.57505001857398,0,0.0111907548271695,0.00181433333333333
1,400,18,Random Sampling,11.3661565772228,0.037481764111772,0.0130763286144462,0.00367645833333333
1,400,18,Non-random,13.6205586659396,0,0.00808949199287542,0.00208066666666667
1,400,18,CountSketch,10.8124907574338,0.0150375939849624,0.0117812475167483,0.00185658333333333
1,400,18,SIGN Bidirectional,10.2578923681877,0.0673886208057457,0.0150115107476725,0.002436375
1,400,19,Random Projection,10.0818469067433,0,0.00355638539997594,0.00155575
1,400,19,Random Sampling,11.4220291370304,0.0225563909774436,0.00697522934907546,0.003149125
1,400,19,Non-random,12.5263605364937,0,0.00312324907559865,0.00189458333333333
1,400,19,CountSketch,9.24037125326055,0.0075187969924812,0.00319880008506149,0.00172854166666667
1,400,19,SIGN Bidirectional,10.4541083892223,0.0300190775446078,0.0083905056856966,0.002021375
1,400,20,Random Projection,9.47542558288884,0,0.00526740720354416,0.001231875
1,400,20,Random Sampling,9.87956560553417,0,0.00629809615236782,0.00266875
1,400,20,Non-random,12.7400798610904,0,0.0047197353372051,0.00166175
1,400,20,CountSketch,9.82669115098129,0,0.0062111087713661,0.00133945833333333
1,400,20,SIGN Bidirectional,10.1726209666387,0,0.0058913781887876,0.00167204166666667
1,600,1,Random Projection,9.95859231641726,0,0.00344614149437045,0.00196054166666667
1,600,1,Random Sampling,11.6829847684206,0,0.00657540407369772,0.004595875
1,600,1,Non-random,15.4829325331213,0,0.00306025579352787,0.00214991666666667
1,600,1,CountSketch,10.9951330430129,0,0.00332395909013444,0.00186266666666667
1,600,1,SIGN Bidirectional,10.860640336038,0,0.00343768933856581,0.002419
1,600,2,Random Projection,11.8691391323338,0,0.00514571206589076,0.00209491666666667
1,600,2,Random Sampling,12.2430137547028,0,0.00440730280329482,0.00495875
1,600,2,Non-random,16.0545067200955,0,0.00465657648213347,0.00259141666666667
1,600,2,CountSketch,10.0703789542666,0,0.0049536468357268,0.001852375
1,600,2,SIGN Bidirectional,11.0962705974647,0,0.0053430478172109,0.00260579166666667
1,600,3,Random Projection,9.69479951390875,0,0.00405924902397489,0.001791875
1,600,3,Random Sampling,12.2112454718703,0,0.00292029842623914,0.00484754166666667
1,600,3,Non-random,15.7141050956881,0,0.0047751398358867,0.00225275
1,600,3,CountSketch,11.0413669369598,0,0.00432332427212581,0.001927875
1,600,3,SIGN Bidirectional,11.1290599405815,0,0.00393275668345522,0.00247395833333333
1,600,4,Random Projection,9.99788366527407,0,0.00411866235467551,0.00189045833333333
1,600,4,Random Sampling,12.2928629035193,0,0.00182372211019418,0.00494891666666667
1,600,4,Non-random,15.3258716191907,0,0.00387809502468417,0.00267545833333333
1,600,4,CountSketch,9.77544731640475,0,0.00413845845690991,0.00211766666666667
1,600,4,SIGN Bidirectional,11.0904855951365,0,0.0042751881442476,0.00272345833333333
1,600,5,Random Projection,10.2898582837893,0,0.00546409352336724,0.00185579166666667
1,600,5,Random Sampling,11.3480295979739,0,0.00891922515337426,0.004633875
1,600,5,Non-random,15.3394851894699,0,0.00500600098994808,0.002291625
1,600,5,CountSketch,9.98212987433359,0,0.00552230292754699,0.00181775
1,600,5,SIGN Bidirectional,10.9892814421491,0,0.0056270872482001,0.00235958333333333
1,600,6,Random Projection,11.1330875673553,0,0.00428730139037206,0.001854125
1,600,6,Random Sampling,11.8963082312678,0,0.00460316544948791,0.00493345833333333
1,600,6,Non-random,15.0129136457108,0,0.00396018776847268,0.00248358333333333
1,600,6,CountSketch,9.8659144362773,0,0.00428969384964725,0.00188604166666667
1,600,6,SIGN Bidirectional,10.4837239442081,0,0.00436996313101565,0.002581125
1,600,7,Random Projection,10.172847098409,0,0.00302665657767259,0.00184620833333333
1,600,7,Random Sampling,12.1282055413157,0,0.00381303645282211,0.00430095833333333
1,600,7,Non-random,15.0821436212739,0,0.0031648845287745,0.002087875
1,600,7,CountSketch,9.5750683416871,0,0.00302484429972855,0.00221945833333333
1,600,7,SIGN Bidirectional,11.7938923063653,0,0.00301605875475813,0.00258875
1,600,8,Random Projection,11.1106467440063,0,0.00761105729782355,0.00195204166666667
1,600,8,Random Sampling,11.7147543632612,0,0.0120356944473418,0.00482108333333333
1,600,8,Non-random,15.5013748868462,0,0.00684654581029484,0.0025075
1,600,8,CountSketch,10.8185382021745,0,0.00777116369438358,0.00207483333333333
1,600,8,SIGN Bidirectional,11.3058499151984,0,0.00903869276132166,0.00236745833333333
1,600,9,Random Projection,9.23673559915734,0,0.0105400704136183,0.00179020833333333
1,600,9,Random Sampling,10.9559686546635,0,0.011656866892223,0.00424158333333333
1,600,9,Non-random,15.0028716213611,0,0.0104590705956996,0.00216095833333333
1,600,9,CountSketch,10.1448593120285,0,0.0105945763129017,0.00182979166666667
1,600,9,SIGN Bidirectional,11.6621886579501,0,0.0106161887590729,0.00235108333333333
1,600,10,Random Projection,11.0126102048517,0,0.00586700143583288,0.00251075
1,600,10,Random Sampling,12.0383813337837,0.01,0.0100594944675176,0.00639016666666667
1,600,10,Non-random,15.2288979426396,0,0.00514849151707353,0.00314416666666667
1,600,10,CountSketch,12.2938366432381,0,0.00583997985955634,0.00343304166666667
1,600,10,SIGN Bidirectional,11.3386858202898,0,0.00712495307780525,0.00419783333333333
1,600,11,Random Projection,8.79354906596992,0,0.0051154199812721,0.00293375
1,600,11,Random Sampling,10.5922804829767,0,0.00807947905957415,0.00572720833333333
1,600,11,Non-random,14.9367960882487,0,0.0046479453177195,0.0029355
1,600,11,CountSketch,9.57875533700082,0,0.00519543398362732,0.00363966666666667
1,600,11,SIGN Bidirectional,10.8482783316774,0,0.00647300620199404,0.003588625
1,600,12,Random Projection,9.37621372003833,0,0.00481546545426376,0.00232979166666667
1,600,12,Random Sampling,11.4948495649799,0,0.00510301106111355,0.00510504166666667
1,600,12,Non-random,14.8232180480939,0,0.00490494124780128,0.00229345833333333
1,600,12,CountSketch,10.1409592804552,0,0.00481439251600291,0.00254270833333333
1,600,12,SIGN Bidirectional,11.413876944488,0,0.00476788778268766,0.00338041666666667
1,600,13,Random Projection,8.25280328206119,0,0.00575501254280478,0.00212775
1,600,13,Random Sampling,10.5961513752026,0,0.00532583313164095,0.00562470833333333
1,600,13,Non-random,14.9179044191381,0,0.00513321315094192,0.002722125
1,600,13,CountSketch,8.71167320690581,0,0.00585392948778066,0.002203
1,600,13,SIGN Bidirectional,11.1417445940182,0,0.00672393775217231,0.00270579166666667
1,600,14,Random Projection,9.42013553488303,0,0.00481250633578603,0.001887625
1,600,14,Random Sampling,11.2809277370923,0,0.0044262012194807,0.004970125
1,600,14,Non-random,14.7793481847269,0,0.00454235936212316,0.002179125
1,600,14,CountSketch,8.8605081044993,0,0.00489297280273041,0.00238225
1,600,14,SIGN Bidirectional,11.5762074466705,0,0.00493342211228695,0.002343875
1,600,15,Random Projection,9.95042153116557,0,0.00138271684319963,0.00167991666666667
1,600,15,Random Sampling,12.0416191032617,0,0.00474872686489936,0.00453329166666667
1,600,15,Non-random,14.6588064209744,0,0.00136238730683974,0.00218945833333333
1,600,15,CountSketch,10.1009019596129,0,0.00139022026869401,0.00174754166666667
1,600,15,SIGN Bidirectional,11.0458375878434,0,0.00139438088879995,0.00228475
1,600,16,Random Projection,10.8977595111388,0,0.00346676098885554,0.00204825
1,600,16,Random Sampling,11.2304467536275,0.005,0.00535384294254573,0.006148125
1,600,16,Non-random,15.6906253057621,0,0.00325487141931841,0.00294754166666667
1,600,16,CountSketch,11.6891632112305,0,0.00349767222235367,0.00226245833333333
1,600,16,SIGN Bidirectional,12.1242709528593,0,0.00483094991660732,0.002556
1,600,17,Random Projection,10.4984739652954,0.005,0.00575406000299308,0.00201979166666667
1,600,17,Random Sampling,12.337148791031,0.01,0.00232780433019,0.00537508333333333
1,600,17,Non-random,15.4340530008045,0,0.00268445188463443,0.00266870833333333
1,600,17,CountSketch,11.4494045478913,0.005,0.00512138230057055,0.00211079166666667
1,600,17,SIGN Bidirectional,12.2202314462798,0.005,0.00745159518137331,0.00252966666666667
1,600,18,Random Projection,9.4455409832152,0,0.00447131370626985,0.00195366666666667
1,600,18,Random Sampling,12.1975341585699,0.005,0.00721094724981938,0.00475820833333333
1,600,18,Non-random,15.1994352578728,0,0.00428277726860507,0.002413625
1,600,18,CountSketch,9.67932865652594,0,0.00446681175219801,0.001946875
1,600,18,SIGN Bidirectional,12.0436135465148,0,0.00502264380984074,0.00247404166666667
1,600,19,Random Projection,8.67005095255671,0,0.00776913673661764,0.001684
1,600,19,Random Sampling,11.4976965521369,0,0.00741050690486245,0.00470720833333333
1,600,19,Non-random,14.7609003235076,0,0.0074095340550932,0.00210020833333333
1,600,19,CountSketch,10.8120156538982,0,0.00791951639268976,0.00188629166666667
1,600,19,SIGN Bidirectional,11.315840075577,0,0.00830193192798481,0.00219691666666667
1,600,20,Random Projection,10.0810112768992,0,0.00473450780886889,0.00163641666666667
1,600,20,Random Sampling,11.2458666628018,0,0.00306596247985877,0.00422883333333333
1,600,20,Non-random,14.5211403728995,0,0.00462670148721328,0.002047
1,600,20,CountSketch,9.48657350350796,0,0.00474757387302144,0.0016095
1,600,20,SIGN Bidirectional,10.4174302504288,0,0.0047619798393414,0.002108375
1,800,1,Random Projection,12.1877530514872,0,0.0012786756068924,0.00216283333333333
1,800,1,Random Sampling,13.6542263725558,0.00374531835205993,0.0010294235614203,0.00660775
1,800,1,Non-random,17.0966199381093,0,0.00182839534407528,0.00245395833333333
1,800,1,CountSketch,11.9214873662963,0,0.00132235577384177,0.00226079166666667
1,800,1,SIGN Bidirectional,11.6617486468663,0,0.000962134002515158,0.00317304166666667
1,800,2,Random Projection,11.0189279501487,0,0.00171093669656955,0.00217954166666667
1,800,2,Random Sampling,14.0490428025037,0.00374531835205993,0.00160467652138967,0.00679516666666667
1,800,2,Non-random,17.7647812611913,0,0.00166975565322408,0.00322495833333333
1,800,2,CountSketch,11.765958112566,0,0.00167611154823447,0.002318625
1,800,2,SIGN Bidirectional,11.808122851276,0.00750471684830053,0.00343135287400734,0.00323366666666667
1,800,3,Random Projection,11.579981716699,0,0.00200543451507765,0.00245095833333333
1,800,3,Random Sampling,12.9913450359014,0,0.00572540379244391,0.006072875
1,800,3,Non-random,16.4178200855435,0,0.00196849857022202,0.00281129166666667
1,800,3,CountSketch,9.83880587975859,0,0.00199998383325764,0.00223295833333333
1,800,3,SIGN Bidirectional,11.6308594007874,0,0.00204904617009569,0.00296566666666667
1,800,4,Random Projection,10.2116323122446,0,0.00435425817110008,0.00218854166666667
1,800,4,Random Sampling,12.4826321197613,0,0.00526734998527115,0.00598241666666667
1,800,4,Non-random,16.8803054461882,0,0.00427772589216002,0.00257733333333333
1,800,4,CountSketch,9.93284735390668,0,0.00437091543741105,0.00244791666666667
1,800,4,SIGN Bidirectional,12.2631963735858,0,0.00444249343324279,0.00324658333333333
1,800,5,Random Projection,10.2648184154551,0,0.00642525156849805,0.002441625
1,800,5,Random Sampling,11.4670334477592,0,0.00548553570389781,0.006638625
1,800,5,Non-random,16.5827448099198,0,0.00628202527014532,0.002486125
1,800,5,CountSketch,10.3915575147989,0,0.00642321913911981,0.0021695
1,800,5,SIGN Bidirectional,12.0365020457698,0,0.00691494146039212,0.00293358333333333
1,800,6,Random Projection,10.9054095359317,0,0.00210616608233188,0.00209225
1,800,6,Random Sampling,14.5041115371318,0,0.00308402456802298,0.006115
1,800,6,Non-random,18.27509326365,0,0.00193550121807584,0.002946875
1,800,6,CountSketch,10.9392458294401,0,0.00212965457844211,0.00236329166666667
1,800,6,SIGN Bidirectional,13.9198625764718,0,0.00220532919028751,0.00292291666666667
1,800,7,Random Projection,9.79450540237331,0,0.00363987804580507,0.00220241666666667
1,800,7,Random Sampling,12.2111760963914,0,0.0041527694478074,0.005988375
1,800,7,Non-random,16.9345160839018,0,0.00350564675408382,0.0026825
1,800,7,CountSketch,10.5881032867415,0,0.00363320542126894,0.00221029166666667
1,800,7,SIGN Bidirectional,11.6246539401278,0,0.0037647677435419,0.003222875
