dataset,rep,method_i,method_j,ari
statisticians_citation,14,Non-random,Random Sampling (p=0.7),0.8941035808733157
statisticians_citation,14,Non-random,Random Sampling (p=0.8),0.9150341954405476
statisticians_citation,14,Random Projection,Random Sampling (p=0.7),0.8891010034719875
statisticians_citation,14,Random Projection,Random Sampling (p=0.8),0.9164711487097484
statisticians_citation,14,Random Sampling (p=0.7),Random Sampling (p=0.8),0.8570519597287549
statisticians_citation,15,Non-random,Random Projection,0.9829548738567504
statisticians_citation,15,Non-random,Random Sampling (p=0.7),0.8785122103141038
statisticians_citation,15,Non-random,Random Sampling (p=0.8),0.9208763650605629
statisticians_citation,15,Random Projection,Random Sampling (p=0.7),0.8883940800929814
statisticians_citation,15,Random Projection,Random Sampling (p=0.8),0.9109079688013474
statisticians_citation,15,Random Sampling (p=0.7),Random Sampling (p=0.8),0.8484481248205736
statisticians_citation,16,Non-random,Random Projection,0.940633761711041
statisticians_citation,16,Non-random,Random Sampling (p=0.7),0.40962783949153886
statisticians_citation,16,Non-random,Random Sampling (p=0.8),0.40718202708063644
statisticians_citation,16,Random Projection,Random Sampling (p=0.7),0.4056506157781781
statisticians_citation,16,Random Projection,Random Sampling (p=0.8),0.40294891654790527
statisticians_citation,16,Random Sampling (p=0.7),Random Sampling (p=0.8),0.8635872674096442
statisticians_citation,17,Non-random,Random Projection,0.9760106137529412
statisticians_citation,17,Non-random,Random Sampling (p=0.7),0.9239005063305438
statisticians_citation,17,Non-random,Random Sampling (p=0.8),0.927252168291273
statisticians_citation,17,Random Projection,Random Sampling (p=0.7),0.9204651077367333
statisticians_citation,17,Random Projection,Random Sampling (p=0.8),0.9107958592273782
statisticians_citation,17,Random Sampling (p=0.7),Random Sampling (p=0.8),0.8867289240001133
statisticians_citation,18,Non-random,Random Projection,0.9604236309687646
statisticians_citation,18,Non-random,Random Sampling (p=0.7),0.3952933488349643
statisticians_citation,18,Non-random,Random Sampling (p=0.8),0.9226063163082044
statisticians_citation,18,Random Projection,Random Sampling (p=0.7),0.38323143599449866
statisticians_citation,18,Random Projection,Random Sampling (p=0.8),0.9079822794434296
statisticians_citation,18,Random Sampling (p=0.7),Random Sampling (p=0.8),0.3941561528660788
statisticians_citation,19,Non-random,Random Projection,0.9622495966208359
statisticians_citation,19,Non-random,Random Sampling (p=0.7),0.8610143086649118
statisticians_citation,19,Non-random,Random Sampling (p=0.8),0.3706986486943203
statisticians_citation,19,Random Projection,Random Sampling (p=0.7),0.8434836372521739
statisticians_citation,19,Random Projection,Random Sampling (p=0.8),0.35988493938601157
statisticians_citation,19,Random Sampling (p=0.7),Random Sampling (p=0.8),0.3605354113416141
statisticians_citation,20,Non-random,Random Projection,0.4072482377440118
statisticians_citation,20,Non-random,Random Sampling (p=0.7),0.7677935035413087
statisticians_citation,20,Non-random,Random Sampling (p=0.8),0.42706034341741944
statisticians_citation,20,Random Projection,Random Sampling (p=0.7),0.4045022231795345
statisticians_citation,20,Random Projection,Random Sampling (p=0.8),0.8682124151889198
statisticians_citation,20,Random Sampling (p=0.7),Random Sampling (p=0.8),0.45403735468694156
