group,r,method,runs,alpha_mean,alpha_std,tau_value_mean,tau_value_std,group_n_mean,group_n_std,ell_mean,ell_std,k_mean,k_std,q_mean,q_std,embedding_wall_sec_mean,embedding_wall_sec_std,clustering_wall_sec_mean,clustering_wall_sec_std,total_method_wall_sec_mean,total_method_wall_sec_std,exact_eigsh_sec_mean,exact_eigsh_sec_std,eigen_decomposition_wall_sec_mean,eigen_decomposition_wall_sec_std,ARI_true_mean,ARI_true_std,NMI_true_mean,NMI_true_std,F1_macro_true_mean,F1_macro_true_std,rp_draw_omega_sec_mean,rp_draw_omega_sec_std,rp_test_matrix_entry_std_mean,rp_test_matrix_entry_std_std,rp_power_iter_sec_mean,rp_power_iter_sec_std,rp_qr_sec_mean,rp_qr_sec_std,rp_build_core_sec_mean,rp_build_core_sec_std,rp_small_eigh_sec_mean,rp_small_eigh_sec_std,rp_lift_sec_mean,rp_lift_sec_std,ds_bucket_build_sec_mean,ds_bucket_build_sec_std,ds_draw_and_initial_multiply_sec_mean,ds_draw_and_initial_multiply_sec_std,ds_power_iter_sec_mean,ds_power_iter_sec_std,ds_qr_sec_mean,ds_qr_sec_std,ds_build_core_sec_mean,ds_build_core_sec_std,ds_small_eigh_sec_mean,ds_small_eigh_sec_std,ds_lift_sec_mean,ds_lift_sec_std,ds_num_buckets_mean,ds_num_buckets_std,ds_min_bucket_dim_mean,ds_min_bucket_dim_std,ds_max_bucket_dim_mean,ds_max_bucket_dim_std
high_deg_9_plus,2,Exact spectral,10,0.5,0.0,0.0,0.0,6920.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0762386999558657,0.0,0.04085924999089911,0.006435235610727126,1.1170979499467648,0.006435235610727015,1.0762386999558657,0.0,1.0762386999558657,0.0,-0.0060748918052924376,0.0,0.0044425263689535375,0.0,0.45240109203250434,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,2,Gaussian RP,10,0.5,0.0,0.0,0.0,6920.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.008070100005716086,0.0013582039162427747,0.10828603999689221,0.04615048903309345,0.1163561400026083,0.04657144085235255,,,0.00798615999519825,0.001302943089616037,0.00020213994898984135,0.000357595563674107,0.00019623635952362804,0.00019361082660963037,0.5050323924861019,0.004859333767990695,0.0009877699776552618,6.83722769027263e-05,0.5,0.0,0.004151649994309991,0.001199795083277535,0.0013763800030574202,0.0002663931822162452,0.0012462000246159731,0.00014794150316283116,7.677997928112745e-05,1.645951187753298e-05,0.00014738001627847552,3.844651777713197e-05,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,5,Degree-stratified RP,10,0.5,0.0,0.0,0.0,6920.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,0.02185119000496343,0.0023187042930065786,0.07796133998781443,0.01633244647155545,0.09981252999277786,0.016445837013886737,,,0.021593140007462354,0.002292208683876024,0.0006700934279409378,0.0010132711421718653,0.0003079477951386688,0.0004038765378296882,0.5067992576036818,0.007553075865308252,,,,,,,,,,,,,,,0.0013346600113436579,0.00015077161631289697,0.007622160005848855,0.0009158675353682337,0.007394829974509775,0.0011325742686254714,0.0029423100175336005,0.00039615671797441906,0.0020413699792698027,0.00021498425326472043,8.33899830467999e-05,3.496845914020119e-05,0.00017442003590986132,4.6140119910736446e-05,7.0,0.0,1.0,0.0,1.0,0.0
high_deg_9_plus,5,Exact spectral,10,0.5,0.0,0.0,0.0,6920.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0762386999558657,0.0,0.03917487000580877,0.005608916247308039,1.1154135699616745,0.005608916247308034,1.0762386999558657,0.0,1.0762386999558657,0.0,-0.0060748918052924376,0.0,0.0044425263689535375,0.0,0.45240109203250434,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,5,Gaussian RP,10,0.5,0.0,0.0,0.0,6920.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,0.014053889992646873,0.002170194248588819,0.10363186000613496,0.04358633166915772,0.11768574999878183,0.04319024932463839,,,0.013774959999136627,0.002130910453017081,-1.936313140326401e-05,0.0002675495669982172,0.00016836559564898689,0.00025480240398991947,0.5024753400419436,0.004982219581923827,0.0019908299902454017,0.0001944063245524947,0.3779644730092272,0.0,0.006345940020401031,0.0014985462715106194,0.0031901099835522475,0.0003485690975375884,0.002003699995111674,0.00031009490002926256,7.993999170139432e-05,1.9571509620195696e-05,0.0001644400181248784,2.676374983312483e-05,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,10,Degree-stratified RP,10,0.5,0.0,0.0,0.0,6920.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0335868300171569,0.0014119284862137613,0.07996690998552367,0.01058681575442159,0.11355374000268056,0.011242171788168633,,,0.03308709003031254,0.0013797405231694517,4.5227182007620026e-06,0.001157358157322131,0.0002816462867786812,0.0003054763164879222,0.49649537162039603,0.015393121300538486,,,,,,,,,,,,,,,0.0013359899981878697,0.0002999691172604258,0.009559840010479093,0.00039429962821443455,0.01288793000858277,0.0007315971141193503,0.005794619990047068,0.0009078647056936245,0.0030898600001819433,0.0003098618378012459,0.00010883000213652849,2.003242447174008e-05,0.0003100200206972659,6.40054083028146e-05,8.0,0.0,1.0,0.0,2.0,0.0
high_deg_9_plus,10,Exact spectral,10,0.5,0.0,0.0,0.0,6920.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0762386999558657,0.0,0.04014499001204967,0.00685459916084343,1.1163836899679154,0.006854599160843469,1.0762386999558657,0.0,1.0762386999558657,0.0,-0.0060748918052924376,0.0,0.0044425263689535375,0.0,0.45240109203250434,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,10,Gaussian RP,10,0.5,0.0,0.0,0.0,6920.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,0.02627941998653114,0.003474173221501614,0.09671075000660494,0.0346645887535257,0.12299016999313608,0.03415340120683201,,,0.02582529993960634,0.0034451953789113626,0.0001483426638085839,0.00041804770442016494,0.00018195845646800697,0.00018480893448777062,0.5040166683563421,0.005619958240621394,0.003526299982331693,0.0005975291517222435,0.2886751345948129,0.0,0.012512219976633788,0.0024438696714222897,0.006404219998512417,0.0007669190358422712,0.003019029996357858,0.0004581688495346363,9.182997746393085e-05,1.733475252182162e-05,0.0002717000083066523,6.4036035425745e-05,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,20,Degree-stratified RP,10,0.5,0.0,0.0,0.0,6920.0,0.0,22.0,0.0,2.0,0.0,1.0,0.0,0.06812409003032371,0.014969685720081782,0.10436498998897151,0.050120307714615196,0.17248908001929522,0.05921400633659416,,,0.06671803999925033,0.014741127722510452,0.0003436581473420562,0.0012776614045086757,0.00043419382102737844,0.0005085109684011915,0.5049497565500396,0.009137180388430814,,,,,,,,,,,,,,,0.001286929997149855,0.00028582741367713264,0.014012070011813194,0.0033472031726702062,0.027906800003256647,0.005423549138882645,0.01586998999118805,0.004329373778912258,0.007016409991774708,0.002622046864440675,0.00018295999616384505,3.709670752562661e-05,0.0004428800079040229,9.980589484306978e-05,8.0,0.0,1.0,0.0,4.0,0.0
high_deg_9_plus,20,Exact spectral,10,0.5,0.0,0.0,0.0,6920.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0762386999558657,0.0,0.03971640999661759,0.0039485396986184244,1.1159551099524834,0.003948539698618422,1.0762386999558657,0.0,1.0762386999558657,0.0,-0.0060748918052924376,0.0,0.0044425263689535375,0.0,0.45240109203250434,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,20,Gaussian RP,10,0.5,0.0,0.0,0.0,6920.0,0.0,22.0,0.0,2.0,0.0,1.0,0.0,0.04867870000889525,0.006501792234550349,0.09779287000419572,0.04396387904166813,0.14647157001309097,0.04407961559675956,,,0.047550289996434,0.006240463507131436,-9.699775818760007e-05,0.0002455721044727612,0.00019792944221661682,0.0002482284969460012,0.5026266010877489,0.004241611734197718,0.006527969974558801,0.0006884805618521956,0.2132007163556104,0.0,0.019055280031170695,0.003180830039399811,0.015639930008910598,0.0026555012066026167,0.0057523799710907045,0.0013018573024557124,0.00019402001053094863,5.3962849350103544e-05,0.0003807100001722574,0.0001326226562369746,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,40,Degree-stratified RP,10,0.5,0.0,0.0,0.0,6920.0,0.0,42.0,0.0,2.0,0.0,1.0,0.0,0.1328181400196627,0.0364907739441896,0.13836849000072107,0.10278632116810942,0.27118663002038373,0.11712720917471499,,,0.1306977099739015,0.03577794685954894,0.0003336534420116923,0.0012253596471368143,0.00043841010544629934,0.00037739410421455205,0.49908662223159644,0.014648091884338415,,,,,,,,,,,,,,,0.0014115100144408642,0.00036479429550370407,0.01954088998027146,0.0064929769843415554,0.0597364499932155,0.019044377944386834,0.03486575999995693,0.006588909491187468,0.013749789993744344,0.004644429785944175,0.0005420899949967861,0.00014766456210746825,0.0008512199972756207,0.0002580917523671776,8.0,0.0,2.0,0.0,9.0,0.0
high_deg_9_plus,40,Exact spectral,10,0.5,0.0,0.0,0.0,6920.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0762386999558657,0.0,0.04744197998661548,0.02769809945965137,1.1236806799424812,0.027698099459651383,1.0762386999558657,0.0,1.0762386999558657,0.0,-0.0060748918052924376,0.0,0.0044425263689535375,0.0,0.45240109203250434,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,40,Gaussian RP,10,0.5,0.0,0.0,0.0,6920.0,0.0,42.0,0.0,2.0,0.0,1.0,0.0,0.10330379001097753,0.037479133341135826,0.1389473099843599,0.09399513198329197,0.24225109999533742,0.12212553661708075,,,0.10131910998607055,0.03696959606638531,5.367247016676625e-05,0.0009449511695472089,0.00018458189158535778,0.00034667593476939834,0.5002577280844596,0.009633242491692392,0.012690009991638362,0.002112904915917913,0.1543033499620919,0.0,0.03462614000309259,0.013217468482741548,0.036390580015722665,0.010995464906534892,0.016218039998784663,0.014120040492430043,0.000564779993146658,0.0002612286644292392,0.0008295599836856127,0.00027517719271728585,,,,,,,,,,,,,,,,,,,,
