model,n,rep,method,error_P,error_Theta,error_B,time_sec
1,600,5,Non-random,15.261773228636336,0.0,0.002893950366751774,0.1657498749999995
1,600,6,Random Projection,10.405327973179618,0.0,0.0066321549098816435,0.01842658400000019
1,600,6,Random Sampling,10.069000679474234,0.0,0.007455349450635251,0.03479870800000029
1,600,6,Non-random,14.047130065692611,0.0,0.006457567312648016,0.16833445800000035
1,600,7,Random Projection,8.385646700302079,0.0,0.003613353935982472,0.018597208000000975
1,600,7,Random Sampling,10.939829540802933,0.0,0.006046568637940092,0.03835975000000147
1,600,7,Non-random,14.357724064950657,0.0,0.0032504458071889175,0.16918362499999873
1,600,8,Random Projection,8.867921109532853,0.0,0.002309665995129856,0.018421459000000695
1,600,8,Random Sampling,10.681466576893738,0.0,0.004391922220781136,0.03490287500000022
1,600,8,Non-random,14.303718221677393,0.0,0.0022964653702882976,0.16605775000000023
1,600,9,Random Projection,10.718654360212515,0.0,0.005307526424025655,0.017315625000000168
1,600,9,Random Sampling,12.561168125189814,0.0,0.003837359623606429,0.04053254199999934
1,600,9,Non-random,15.404632277175338,0.0,0.005871787179106913,0.1685751670000002
1,600,10,Random Projection,10.304834101181278,0.0,0.007294477622060175,0.01983816699999963
1,600,10,Random Sampling,13.277040227458379,0.01,0.007417217546219351,0.04254616699999936
1,600,10,Non-random,16.588434938428726,0.0,0.005315537742826476,0.16921512499999913
1,600,11,Random Projection,10.85105976010911,0.0,0.007503281974413911,0.017422833000001248
1,600,11,Random Sampling,11.685815008707008,0.0,0.011205009231655683,0.040521666999998374
1,600,11,Non-random,15.816418976945535,0.0,0.006979526276754244,0.16786100000000026
1,600,12,Random Projection,11.234064151763704,0.0,0.005062638142861786,0.017346458000000453
1,600,12,Random Sampling,11.13789117123381,0.005,0.011242493631596573,0.04076795799999999
1,600,12,Non-random,14.947414210279488,0.0,0.004755110556839581,0.17093874999999947
1,600,13,Random Projection,9.920686476374442,0.0,0.004385661026726745,0.0202057499999988
1,600,13,Random Sampling,10.541743318667017,0.0,0.0037005738411085842,0.033734792000000624
1,600,13,Non-random,13.981775201926514,0.0,0.004192990986517847,0.16650987499999914
1,600,14,Random Projection,9.800568868214931,0.0,0.007028873737197627,0.01763962499999927
