experiment,sweep,x_col,x_value,density_level,rep,seed,n,K,m,rho_n,a_in,b_out,signal_gap,p_in,p_out,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,sampling_mode,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,method_wall_sec,algorithm_total_wall_sec,non_random_eigensolver,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
rho_density_signal_control,rho_density_signal_control,rho_n,4,NaN,3,2426050707,6000,6,3,4,14,6,8,1.55555555555556e-06,6.66666666666667e-07,25218,156960,0.00436,0.00390283333333333,0.00519583333333333,sparse,0,0,12.609,28,24874.2253333333,4.14570422222222,12.4371126666667,0.0277083526369656,Random sampling,random_sampling,0.824,-7.83435964036584e-05,0.00118342976894929,0.001054,0.149331083333333,0.15835925,,0.018067,0.000305916666666667,0.130887666666667,0.14928,1.50100722872681,1.44974181312904,NaN,NaN,NaN,NaN,NaN,NaN,0.00184241666666667,81480,24292,0.3,46801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
rho_density_signal_control,rho_density_signal_control,rho_n,4,NaN,3,2426050707,6000,6,3,4,14,6,8,1.55555555555556e-06,6.66666666666667e-07,25218,156960,0.00436,0.00390283333333333,0.00519583333333333,sparse,0,0,12.609,28,24874.2253333333,4.14570422222222,12.4371126666667,0.0277083526369656,CountSketch RP,countsketch_random_projection,0.812833333333333,0.000630757065659745,0.00202184818174714,0.001000375,0.377833666666667,0.3868795,,0.00524204166666667,8.70833333333333e-05,0.372451708333333,0.377789333333333,0.7789734780445,0.523825530511159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000136083333333333,36,140,201,0,0.00120645833333333,0.000865541666666667,0.00209645833333333,0.000469458333333333,0.000425458333333333,1.69166666666667e-05
rho_density_signal_control,rho_density_signal_control,rho_n,4,NaN,4,2426050708,6000,6,3,4,14,6,8,1.55555555555556e-06,6.66666666666667e-07,24893,155068,0.00430744444444444,0.0041655,0.0053225,sparse,0,0,12.4465,27,24874.2253333333,4.14570422222222,12.4371126666667,0.0277083526369656,Non-random eigs,non_random,0.819833333333333,-0.000107672183138879,0.00100438708673794,0.00103691666666667,0.4178165,0.427266333333333,eigs,0.0250271666666667,8.91666666666667e-05,0.392662,0.41778675,1,0.613374395172668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
rho_density_signal_control,rho_density_signal_control,rho_n,4,NaN,4,2426050708,6000,6,3,4,14,6,8,1.55555555555556e-06,6.66666666666667e-07,24893,155068,0.00430744444444444,0.0041655,0.0053225,sparse,0,0,12.4465,27,24874.2253333333,4.14570422222222,12.4371126666667,0.0277083526369656,Gaussian RP,gaussian_random_projection,0.818,0.000653097901471757,0.00206611762140288,0.000936833333333333,0.335426458333333,0.344874,,0.00478383333333333,0.000339458333333333,0.330262708333333,0.3353945,0.804778203837543,0.525885455231094,0.000681041666666667,0.001083875,0.001974625,0.000498833333333333,0.000510666666666667,1.6125e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
rho_density_signal_control,rho_density_signal_control,rho_n,4,NaN,4,2426050708,6000,6,3,4,14,6,8,1.55555555555556e-06,6.66666666666667e-07,24893,155068,0.00430744444444444,0.0041655,0.0053225,sparse,0,0,12.4465,27,24874.2253333333,4.14570422222222,12.4371126666667,0.0277083526369656,Random sampling,random_sampling,0.823,8.76167912886517e-05,0.00213623599281636,0.000962833333333333,0.200482666666667,0.209917541666667,,0.0137670416666667,9.62916666666667e-05,0.186566208333333,0.200438291666667,1.50045603758805,1.45335263425002,NaN,NaN,NaN,NaN,NaN,NaN,0.00152545833333333,80534,24032,0.3,46271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
rho_density_signal_control,rho_density_signal_control,rho_n,4,NaN,4,2426050708,6000,6,3,4,14,6,8,1.55555555555556e-06,6.66666666666667e-07,24893,155068,0.00430744444444444,0.0041655,0.0053225,sparse,0,0,12.4465,27,24874.2253333333,4.14570422222222,12.4371126666667,0.0277083526369656,CountSketch RP,countsketch_random_projection,0.821833333333333,-0.000186686302426855,0.000946386356833319,0.000994375,0.363844916666667,0.373279083333333,,0.00533104166666667,0.000103291666666667,0.35835675,0.363800291666667,0.742996981757459,0.524326952536232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000125708333333333,36,138,207,0,0.00118891666666667,0.000868541666666667,0.002102625,0.000489708333333333,0.000514583333333333,1.60833333333333e-05
rho_density_signal_control,rho_density_signal_control,rho_n,4,NaN,5,2426050709,6000,6,3,4,14,6,8,1.55555555555556e-06,6.66666666666667e-07,24929,155274,0.00431316666666667,0.00398045833333333,0.00517816666666667,sparse,0,0,12.4645,27,24874.2253333333,4.14570422222222,12.4371126666667,0.0277083526369656,Non-random eigs,non_random,0.8145,0.000683380662013008,0.00210619273329951,0.00105504166666667,0.4310395,0.4401615,eigs,0.0253150833333333,9.8125e-05,0.405589666666667,0.431011416666667,1,0.61303622361461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
rho_density_signal_control,rho_density_signal_control,rho_n,4,NaN,5,2426050709,6000,6,3,4,14,6,8,1.55555555555556e-06,6.66666666666667e-07,24929,155274,0.00431316666666667,0.00398045833333333,0.00517816666666667,sparse,0,0,12.4645,27,24874.2253333333,4.14570422222222,12.4371126666667,0.0277083526369656,Gaussian RP,gaussian_random_projection,0.8215,-0.000273300994616098,0.000779012994767728,0.00111191666666667,0.3946595,0.403776208333333,,0.0055,9.05833333333333e-05,0.389027,0.394626291666667,0.746463661495973,0.524145891904851,0.000721833333333333,0.00138004166666667,0.00213,0.000600375,0.000614958333333333,2.17916666666667e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
rho_density_signal_control,rho_density_signal_control,rho_n,4,NaN,5,2426050709,6000,6,3,4,14,6,8,1.55555555555556e-06,6.66666666666667e-07,24929,155274,0.00431316666666667,0.00398045833333333,0.00517816666666667,sparse,0,0,12.4645,27,24874.2253333333,4.14570422222222,12.4371126666667,0.0277083526369656,Random sampling,random_sampling,0.8265,-0.000336651944014778,0.000783243897388572,0.000980291666666667,0.122231583333333,0.131317833333333,,0.0197405416666667,0.000332666666666667,0.102086,0.122172208333333,1.51022269955965,1.44816550786522,NaN,NaN,NaN,NaN,NaN,NaN,0.00171058333333333,80637,24250,0.3,46690,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
rho_density_signal_control,rho_density_signal_control,rho_n,4,NaN,5,2426050709,6000,6,3,4,14,6,8,1.55555555555556e-06,6.66666666666667e-07,24929,155274,0.00431316666666667,0.00398045833333333,0.00517816666666667,sparse,0,0,12.4645,27,24874.2253333333,4.14570422222222,12.4371126666667,0.0277083526369656,CountSketch RP,countsketch_random_projection,0.82,-5.23953899103907e-05,0.00108975936627699,0.000976583333333333,0.36338,0.372484583333333,,0.005413,9.32916666666667e-05,0.357819666666667,0.363335458333333,0.801976649189383,0.524549150288754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0001285,36,135,191,0,0.00128754166666667,0.000857875,0.00203408333333333,0.000475125,0.000579583333333333,2.12916666666667e-05
rho_density_signal_control,rho_density_signal_control,rho_n,8,NaN,1,2826050705,6000,6,3,8,12.8284271247462,7.17157287525381,5.65685424949238,2.85076158327693e-06,1.59368286116751e-06,58488,355162,0.00986561111111111,0.006945125,0.0114368333333333,sparse,0,0,29.244,51,58597.2098979957,9.76620164966595,29.2986049489979,0.0277083526369656,Non-random eigs,non_random,0.822166666666667,-0.000105168662133039,0.00102663810401464,0.000948541666666667,0.381798625,0.400142958333333,eigs,0.0288632083333333,0.000156833333333333,0.352740958333333,0.381770208333333,0.999999999999999,0.513326210222576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
rho_density_signal_control,rho_density_signal_control,rho_n,8,NaN,1,2826050705,6000,6,3,8,12.8284271247462,7.17157287525381,5.65685424949238,2.85076158327693e-06,1.59368286116751e-06,58488,355162,0.00986561111111111,0.006945125,0.0114368333333333,sparse,0,0,29.244,51,58597.2098979957,9.76620164966595,29.2986049489979,0.0277083526369656,Gaussian RP,gaussian_random_projection,0.814666666666667,0.000345037859453492,0.00162652285933009,0.000964833333333333,0.388614291666667,0.406956625,,0.00622133333333333,0.00023475,0.382118583333333,0.388583208333333,0.790779913453003,0.438996138615178,0.000701916666666667,0.00209633333333333,0.00199845833333333,0.000850083333333333,0.000533,1.7375e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
rho_density_signal_control,rho_density_signal_control,rho_n,8,NaN,1,2826050705,6000,6,3,8,12.8284271247462,7.17157287525381,5.65685424949238,2.85076158327693e-06,1.59368286116751e-06,58488,355162,0.00986561111111111,0.006945125,0.0114368333333333,sparse,0,0,29.244,51,58597.2098979957,9.76620164966595,29.2986049489979,0.0277083526369656,Random sampling,random_sampling,0.823833333333333,-0.000473887532774249,0.000501105216315093,0.000969458333333333,0.299689916666667,0.318018583333333,,0.02937975,8.90416666666667e-05,0.270167833333333,0.299645083333333,1.44353952605166,1.3090606623734,NaN,NaN,NaN,NaN,NaN,NaN,0.00314,180581,54093,0.3,106374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
rho_density_signal_control,rho_density_signal_control,rho_n,8,NaN,1,2826050705,6000,6,3,8,12.8284271247462,7.17157287525381,5.65685424949238,2.85076158327693e-06,1.59368286116751e-06,58488,355162,0.00986561111111111,0.006945125,0.0114368333333333,sparse,0,0,29.244,51,58597.2098979957,9.76620164966595,29.2986049489979,0.0277083526369656,CountSketch RP,countsketch_random_projection,0.819833333333333,-7.17441650567834e-05,0.0010615455531886,0.00094075,0.345721291666667,0.364051291666667,,0.006793375,9.30416666666667e-05,0.338782916666667,0.345678458333333,0.809304856276296,0.437741519332757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000119833333333333,36,133,192,0,0.000934708333333333,0.00208091666666667,0.00224895833333333,0.000845375,0.000512833333333333,1.99166666666667e-05
rho_density_signal_control,rho_density_signal_control,rho_n,8,NaN,2,2826050706,6000,6,3,8,12.8284271247462,7.17157287525381,5.65685424949238,2.85076158327693e-06,1.59368286116751e-06,58841,357400,0.00992777777777778,0.007026875,0.010690375,sparse,0,0,29.4205,51,58597.2098979957,9.76620164966595,29.2986049489979,0.0277083526369656,Non-random eigs,non_random,0.817666666666667,0.000561443371797249,0.00197819338778824,0.00101154166666667,0.343437333333333,0.361117875,eigs,0.025959125,9.39583333333333e-05,0.317347541666667,0.343408708333333,1,0.513571451356987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
rho_density_signal_control,rho_density_signal_control,rho_n,8,NaN,2,2826050706,6000,6,3,8,12.8284271247462,7.17157287525381,5.65685424949238,2.85076158327693e-06,1.59368286116751e-06,58841,357400,0.00992777777777778,0.007026875,0.010690375,sparse,0,0,29.4205,51,58597.2098979957,9.76620164966595,29.2986049489979,0.0277083526369656,Gaussian RP,gaussian_random_projection,0.8155,0.000440014423334079,0.00180586134270354,0.000973125,0.411891208333333,0.429567625,,0.00603279166666667,8.56666666666667e-05,0.405731916666667,0.411859375,0.845902688095803,0.437161729169861,0.00068875,0.00206879166666667,0.00201466666666667,0.000788,0.000434208333333333,1.79166666666667e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
rho_density_signal_control,rho_density_signal_control,rho_n,8,NaN,2,2826050706,6000,6,3,8,12.8284271247462,7.17157287525381,5.65685424949238,2.85076158327693e-06,1.59368286116751e-06,58841,357400,0.00992777777777778,0.007026875,0.010690375,sparse,0,0,29.4205,51,58597.2098979957,9.76620164966595,29.2986049489979,0.0277083526369656,Random sampling,random_sampling,0.82,0.000218743401997205,0.00155548909797808,0.00101883333333333,0.184012541666667,0.20167675,,0.0367885416666667,0.000112916666666667,0.147058041666667,0.183968041666667,1.44705620074306,1.30839113196719,NaN,NaN,NaN,NaN,NaN,NaN,0.00325958333333333,181700,54847,0.3,107865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
rho_density_signal_control,rho_density_signal_control,rho_n,8,NaN,2,2826050706,6000,6,3,8,12.8284271247462,7.17157287525381,5.65685424949238,2.85076158327693e-06,1.59368286116751e-06,58841,357400,0.00992777777777778,0.007026875,0.010690375,sparse,0,0,29.4205,51,58597.2098979957,9.76620164966595,29.2986049489979,0.0277083526369656,CountSketch RP,countsketch_random_projection,0.818666666666667,0.000268404414872262,0.00150833613087664,0.00100583333333333,0.335867,0.35353225,,0.00633183333333333,0.000168458333333333,0.329314708333333,0.335823458333333,0.735309113617429,0.438368188192734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000136291666666667,36,144,186,0,0.000955916666666667,0.00175091666666667,0.002026375,0.000896333333333333,0.000523,1.69583333333333e-05
rho_density_signal_control,rho_density_signal_control,rho_n,8,NaN,3,2826050707,6000,6,3,8,12.8284271247462,7.17157287525381,5.65685424949238,2.85076158327693e-06,1.59368286116751e-06,58687,356440,0.00990111111111111,0.00746233333333333,0.0104980833333333,sparse,0,0,29.3435,53,58597.2098979957,9.76620164966595,29.2986049489979,0.0277083526369656,Non-random eigs,non_random,0.820333333333333,8.41779938418228e-05,0.0013039034151581,0.00096625,0.403632666666667,0.421553875,eigs,0.0266691666666667,0.000104083333333333,0.376820208333333,0.403602916666667,1,0.513381430993134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
rho_density_signal_control,rho_density_signal_control,rho_n,8,NaN,3,2826050707,6000,6,3,8,12.8284271247462,7.17157287525381,5.65685424949238,2.85076158327693e-06,1.59368286116751e-06,58687,356440,0.00990111111111111,0.00746233333333333,0.0104980833333333,sparse,0,0,29.3435,53,58597.2098979957,9.76620164966595,29.2986049489979,0.0277083526369656,Gaussian RP,gaussian_random_projection,0.8185,0.000458436809186727,0.00180793187179096,0.00118258333333333,0.400107333333333,0.418023625,,0.00664004166666667,9.93333333333333e-05,0.393323833333333,0.400072416666667,0.821441296390695,0.438784113224648,0.000677416666666667,0.00227454166666667,0.00217845833333333,0.000853625,0.00060875,1.78333333333333e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
rho_density_signal_control,rho_density_signal_control,rho_n,8,NaN,3,2826050707,6000,6,3,8,12.8284271247462,7.17157287525381,5.65685424949238,2.85076158327693e-06,1.59368286116751e-06,58687,356440,0.00990111111111111,0.00746233333333333,0.0104980833333333,sparse,0,0,29.3435,53,58597.2098979957,9.76620164966595,29.2986049489979,0.0277083526369656,Random sampling,random_sampling,0.820166666666667,0.00024431596131409,0.00151313113260581,0.00094575,0.179246791666667,0.197149416666667,,0.023380625,9.27083333333333e-05,0.155715666666667,0.179199125,1.44469909688113,1.3096340171194,NaN,NaN,NaN,NaN,NaN,NaN,0.00337554166666667,181220,54601,0.3,107392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
rho_density_signal_control,rho_density_signal_control,rho_n,8,NaN,3,2826050707,6000,6,3,8,12.8284271247462,7.17157287525381,5.65685424949238,2.85076158327693e-06,1.59368286116751e-06,58687,356440,0.00990111111111111,0.00746233333333333,0.0104980833333333,sparse,0,0,29.3435,53,58597.2098979957,9.76620164966595,29.2986049489979,0.0277083526369656,CountSketch RP,countsketch_random_projection,0.821666666666667,-8.66974790652476e-05,0.00100070941512483,0.000959166666666667,0.302650125,0.32055725,,0.00675883333333333,0.000100875,0.295737125,0.302605541666667,0.72721689927686,0.438432960215038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000144916666666667,36,138,207,0,0.00096275,0.00188425,0.00234133333333333,0.000823291666666667,0.000555375,1.72083333333333e-05
rho_density_signal_control,rho_density_signal_control,rho_n,8,NaN,4,2826050708,6000,6,3,8,12.8284271247462,7.17157287525381,5.65685424949238,2.85076158327693e-06,1.59368286116751e-06,58593,355834,0.00988427777777778,0.00717983333333333,0.0101915833333333,sparse,0,0,29.2965,53,58597.2098979957,9.76620164966595,29.2986049489979,0.0277083526369656,Non-random eigs,non_random,0.817333333333333,0.000318500209325407,0.00161302873460804,0.00124916666666667,0.4257365,0.443067958333333,eigs,0.0275168333333333,9.375e-05,0.398085958333333,0.425706833333333,1,0.513587858023992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
rho_density_signal_control,rho_density_signal_control,rho_n,8,NaN,4,2826050708,6000,6,3,8,12.8284271247462,7.17157287525381,5.65685424949238,2.85076158327693e-06,1.59368286116751e-06,58593,355834,0.00988427777777778,0.00717983333333333,0.0101915833333333,sparse,0,0,29.2965,53,58597.2098979957,9.76620164966595,29.2986049489979,0.0277083526369656,Gaussian RP,gaussian_random_projection,0.822166666666667,6.89393323876111e-05,0.0012826782307791,0.00106420833333333,0.386743083333333,0.404070625,,0.00736245833333333,0.000167375,0.379169375,0.386708458333333,0.807706578283599,0.439608194365962,0.000690416666666667,0.00267575,0.002449125,0.000968083333333333,0.000536375,1.6875e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
