K,rep,method,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec
2,6,Random Sampling,0.07518740021623671,0.022351199993863702,0.09705860004760325,,,,,,,,,0.07518740021623671,0.07518019992858171,7.200287654995918e-06,0.19459720025770366,0.005869999993592501,0.014469600049778819,0.005800799932330847,0.001053699990734458,0.0071622000541538,0.04082389990799129,,,
2,6,Non-random,0.4747143001295626,0.022351199993863702,0.11160320020280778,,,,,,,,,0.4747143001295626,0.4747119003441185,2.3997854441404343e-06,0.6086687003262341,,,,,,,0.4385377001017332,0.034586100140586495,0.0015881001017987728
2,7,Random Projection,0.03996480000205338,0.025119500001892447,0.09855480003170669,0.0001180002000182867,0.0024417999666184187,0.0004010999109596014,0.0015678999479860067,0.0008006000425666571,9.159999899566174e-05,1.2400094419717789e-05,0.034524100134149194,0.03996480000205338,0.039957500295713544,7.299706339836121e-06,0.16363910003565252,,,,,,,,,
2,7,Random Sampling,0.07357989996671677,0.025119500001892447,0.09674269985407591,,,,,,,,,0.07357989996671677,0.07357220025733113,7.699709385633469e-06,0.19544209982268512,0.005584800150245428,0.013673799810931087,0.005912600085139275,0.0009449000936001539,0.0072731999680399895,0.0401829001493752,,,
2,7,Non-random,0.19756369991227984,0.025119500001892447,0.10557390004396439,,,,,,,,,0.19756369991227984,0.19756180001422763,1.8998980522155762e-06,0.3282570999581367,,,,,,,0.16150769987143576,0.03450980014167726,0.0015443000011146069
2,8,Random Projection,0.041086700046435,0.021152300061658025,0.10129770007915795,0.00011939997784793377,0.0020178998820483685,0.00028229993768036366,0.00033820001408457756,0.0006842000875622034,7.500010542571545e-05,1.209997572004795e-05,0.03755240002647042,0.041086700046435,0.04108150000683963,5.200039595365524e-06,0.16353670018725097,,,,,,,,,
2,8,Random Sampling,0.07765610003843904,0.021152300061658025,0.10530569986440241,,,,,,,,,0.07765610003843904,0.07764640008099377,9.699957445263863e-06,0.20411409996449947,0.006928300019353628,0.017362700076773763,0.006120800040662289,0.0013105999678373337,0.007430699886754155,0.0384933000896126,,,
2,8,Non-random,0.24864370003342628,0.021152300061658025,0.10374730010516942,,,,,,,,,0.24864370003342628,0.24864100012928247,2.6999041438102722e-06,0.3735433002002537,,,,,,,0.2126686000265181,0.03442959999665618,0.0015428001061081886
2,9,Random Projection,0.03882270003668964,0.021265200106427073,0.10128810000605881,0.0001401999033987522,0.0020570000633597374,0.00034449994564056396,0.000461700139567256,0.0008318999316543341,9.319977834820747e-05,1.29002146422863e-05,0.03487260011024773,0.03882270003668964,0.03881400008685887,8.699949830770493e-06,0.16137600014917552,,,,,,,,,
2,9,Random Sampling,0.07016170001588762,0.021265200106427073,0.09769129985943437,,,,,,,,,0.07016170001588762,0.07015500054694712,6.699468940496445e-06,0.18911819998174906,0.005410000216215849,0.013740500202402472,0.005890399916097522,0.0008592000231146812,0.006576100131496787,0.03767880005761981,,,
2,9,Non-random,0.42707039997912943,0.021265200106427073,0.10551630007103086,,,,,,,,,0.42707039997912943,0.4270687997341156,1.600245013833046e-06,0.5538519001565874,,,,,,,0.39216979988850653,0.033303799806162715,0.001595200039446354
2,10,Random Projection,0.09486229997128248,0.024815899785608053,0.09514390002004802,0.0001284999307245016,0.0023792998399585485,0.0003426000475883484,0.05577500001527369,0.001159599982202053,0.00010750000365078449,1.2200092896819115e-05,0.0349475999828428,0.09486229997128248,0.09485229989513755,1.00000761449337e-05,0.21482209977693856,,,,,,,,,
2,10,Random Sampling,0.07136139995418489,0.024815899785608053,0.10213549993932247,,,,,,,,,0.07136139995418489,0.07135089975781739,1.0500196367502213e-05,0.19831279967911541,0.0063136001117527485,0.015688000014051795,0.005775999976322055,0.001034099841490388,0.007094299886375666,0.035444899927824736,,,
2,10,Non-random,0.1987017998471856,0.024815899785608053,0.11159280012361705,,,,,,,,,0.1987017998471856,0.1986994999460876,2.299901098012924e-06,0.3351104997564107,,,,,,,0.16167489998042583,0.035616499837487936,0.0014081001281738281
2,11,Random Projection,0.13436050014570355,0.0270816998090595,0.12593820015899837,0.0001531001180410385,0.0025361001025885344,0.00047389999963343143,0.04792649997398257,0.0011085998266935349,0.00015440001152455807,1.5099998563528061e-05,0.08198049990460277,0.13436050014570355,0.13434819993562996,1.2300210073590279e-05,0.2873804001137614,,,,,,,,,
2,11,Random Sampling,0.08233180013485253,0.0270816998090595,0.10661079990677536,,,,,,,,,0.08233180013485253,0.08231850038282573,1.3299752026796341e-05,0.21602429985068738,0.008027100004255772,0.018695099977776408,0.007188500137999654,0.0014981001149863005,0.008752600057050586,0.03815710009075701,,,
2,11,Non-random,0.21259010001085699,0.0270816998090595,0.11349290004000068,,,,,,,,,0.21259010001085699,0.21258679986931384,3.300141543149948e-06,0.35316469985991716,,,,,,,0.17461159988306463,0.0363882000092417,0.0015869999770075083
