n,rep,method,time_sec,instance_gen_sec,metric_eval_sec,sign_draw_omega_sec,sign_embedding_dim,sign_power_parameter,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec
800,3,SIGN,0.08979312493465841,0.01014491613022983,0.06197720789350569,8.808285929262638e-05,13,2,0.009329249849542975,0.003097791923210025,0.006092792144045234,0.00013187481090426445,1.5750061720609665e-05,0.07103049987927079,0.08979312493465841,0.08978604152798653,7.083406671881676e-06,0.16191524895839393
800,4,SIGN,0.05553666711784899,0.011028292123228312,0.06277866708114743,5.179201252758503e-05,13,2,0.010400749975815415,0.0032441250514239073,0.0005285840015858412,0.00010620802640914917,8.95792618393898e-06,0.04119012504816055,0.05553666711784899,0.05553054204210639,6.125075742602348e-06,0.12934362632222474
800,5,SIGN,0.08789887488819659,0.008930624928325415,0.07264758320525289,4.575005732476711e-05,13,2,0.00871570804156363,0.006027375115081668,0.0018009578343480825,9.879190474748611e-05,1.6416888684034348e-05,0.07118866685777903,0.08789887488819659,0.0878936666995287,5.20818866789341e-06,0.1694770830217749
800,6,SIGN,0.06858158321119845,0.010498209157958627,0.05974291684105992,4.829093813896179e-05,13,2,0.006284249946475029,0.00321958283893764,0.002012750133872032,0.00010375003330409527,1.637497916817665e-05,0.056890124920755625,0.06858158321119845,0.06857512379065156,6.459420546889305e-06,0.138822709210217
800,7,SIGN,0.07940274989232421,0.012332916958257556,0.055745666148141026,5.0167087465524673e-05,13,2,0.008242500014603138,0.007164458045735955,0.0015986659564077854,5.75000885874033e-05,7.4999406933784485e-06,0.06227533286437392,0.07940274989232421,0.07939612399786711,6.625894457101822e-06,0.1474813329987228
800,8,SIGN,0.07415495906025171,0.014730541035532951,0.06355370883829892,5.300017073750496e-05,13,2,0.005924625089392066,0.004244500072672963,0.0005717088934034109,6.420793943107128e-05,6.708083674311638e-06,0.0632850001566112,0.07415495906025171,0.07414975040592253,5.2086543291807175e-06,0.15243920893408358
800,9,SIGN,0.10989645798690617,0.009020374855026603,0.061374332988634706,4.566693678498268e-05,13,2,0.0014802920632064342,0.0036877919919788837,0.004200166091322899,5.725002847611904e-05,6.4999330788850784e-06,0.1004151669330895,0.10989645798690617,0.1098928339779377,3.6240089684724808e-06,0.18029116583056748
800,10,SIGN,0.0985185420140624,0.011961249867454171,0.06801754096522927,7.691700011491776e-05,13,2,0.00554308295249939,0.0020976250525563955,0.0006355829536914825,5.179084837436676e-05,6.417045369744301e-06,0.0901016250718385,0.0985185420140624,0.0985130409244448,5.501089617609978e-06,0.17849733284674585
800,11,SIGN,0.062215999932959676,0.010153084062039852,0.05905304104089737,4.63749747723341e-05,13,2,0.007572040893137455,0.003521749982610345,0.00036758300848305225,5.4167117923498154e-05,6.959075108170509e-06,0.05064291716553271,0.062215999932959676,0.06221179221756756,4.207715392112732e-06,0.1314221250358969
800,12,SIGN,0.10815049987286329,0.01156441611237824,0.06109216599725187,8.57918057590723e-05,13,2,0.004430416971445084,0.0038613341748714447,0.003158207982778549,9.55839641392231e-05,8.584000170230865e-06,0.09650395810604095,0.10815049987286329,0.10814387700520456,6.622867658734322e-06,0.1808070819824934
800,13,SIGN,0.08423604210838675,0.006807916797697544,0.06535095791332424,0.00042058411054313183,13,2,0.005321917124092579,0.003933708183467388,0.003683042014017701,0.00010525016114115715,1.550000160932541e-05,0.07074912497773767,0.08423604210838675,0.08422912657260895,6.915535777807236e-06,0.15639491681940854
800,14,SIGN,0.07486016699112952,0.012426999863237143,0.059310165932402015,5.237502045929432e-05,13,2,0.0019140001386404037,0.00859766686335206,0.003472000127658248,0.0001016249880194664,1.4833174645900726e-05,0.06070308294147253,0.07486016699112952,0.0748555832542479,4.583736881613731e-06,0.14659733278676867
800,15,SIGN,0.07745720911771059,0.009518374921754003,0.06205308297649026,4.954100586473942e-05,13,2,0.00445458316244185,0.004143124911934137,0.0036112500820308924,0.00010212510824203491,1.4416873455047607e-05,0.06507683312520385,0.07745720911771059,0.07745187426917255,5.334848538041115e-06,0.14902866701595485
800,16,SIGN,0.07407212490215898,0.00860066688619554,0.054478750098496675,8.091609925031662e-05,13,2,0.0059544171672314405,0.003403542097657919,0.0003282087855041027,4.9457885324954987e-05,7.4999406933784485e-06,0.06424141698516905,0.07407212490215898,0.07406545896083117,6.6659413278102875e-06,0.1371515418868512
800,17,SIGN,0.053863583132624626,0.010242833057418466,0.054396375082433224,7.808394730091095e-05,13,2,0.0023018750362098217,0.0038441671058535576,0.0025108340196311474,7.033394649624825e-05,6.916932761669159e-06,0.04504391713999212,0.053863583132624626,0.05385612812824547,7.455004379153252e-06,0.11850279127247632
800,18,SIGN,0.09129633381962776,0.009787833783775568,0.07699158415198326,5.12909609824419e-05,13,2,0.002073375042527914,0.0033277079928666353,0.0011045420542359352,9.170896373689175e-05,1.4834105968475342e-05,0.08462683390825987,0.09129633381962776,0.09129029302857816,6.0407910495996475e-06,0.1780757517553866
800,19,SIGN,0.056092208018526435,0.010644583962857723,0.07110950001515448,5.608284845948219e-05,13,2,0.001666500000283122,0.0034348750486969948,0.001109041040763259,6.812484934926033e-05,7.084105163812637e-06,0.0497444171924144,0.056092208018526435,0.056086125085130334,6.082933396100998e-06,0.13784629199653864
800,20,SIGN,0.07750999997369945,0.01488912501372397,0.07394566689617932,4.866695962846279e-05,13,2,0.01095908391289413,0.002221834147349,0.0021679168567061424,0.00022050016559660435,2.3625092580914497e-05,0.06186366709880531,0.07750999997369945,0.07750529423356056,4.705740138888359e-06,0.16634479188360274
1000,1,SIGN,0.06892045796848834,0.012523874873295426,0.12855733302421868,5.716690793633461e-05,13,2,0.006443207850679755,0.010776208015158772,0.0007996249478310347,0.00011212495155632496,1.77919864654541e-05,0.05070754187181592,0.06892045796848834,0.0689136665314436,6.791437044739723e-06,0.21000166586600244
1000,2,SIGN,0.08601879188790917,0.019563207868486643,0.110393957933411,5.9542013332247734e-05,13,2,0.01041699992492795,0.00522033404558897,0.004657374927774072,0.00014112493954598904,2.0167091861367226e-05,0.06549508310854435,0.08601879188790917,0.08601062605157495,8.165836334228516e-06,0.21597595768980682
1000,3,SIGN,0.07675108290277421,0.01890245801769197,0.11901670903898776,5.8125006034970284e-05,13,2,0.010441042017191648,0.007163540925830603,0.000669750152155757,0.00011366605758666992,1.89170241355896e-05,0.05827991617843509,0.07675108290277421,0.07674495736137033,6.125541403889656e-06,0.21467024995945394
1000,4,SIGN,0.059409790905192494,0.011674541048705578,0.1203982918523252,7.108412683010101e-05,13,2,0.005842750193551183,0.00501445890404284,0.000556332990527153,0.00010612490586936474,1.7834128811955452e-05,0.04779433296062052,0.059409790905192494,0.05940291821025312,6.872694939374924e-06,0.19148262380622327
1000,5,SIGN,0.06260512513108552,0.016817667055875063,0.12880400009453297,9.387522004544735e-05,13,2,0.0049969591200351715,0.00622316705994308,0.002261041896417737,6.691692396998405e-05,8.624978363513947e-06,0.0489477498922497,0.06260512513108552,0.06259833509102464,6.7900400608778e-06,0.20822679228149354
