n,rep,method,error_P,error_Theta,error_B,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,sign_draw_omega_sec,sign_embedding_dim,sign_power_parameter,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
400,2,Random Projection,10.250414879901644,0.3003029962967119,0.0242559943776324,0.1105415839992929,0.0029879579960834,0.1530136670044157,4.433299181982875e-05,0.0013989160070195,0.0009047919884324,0.0143199169833678,0.0010601249814499,0.0001171659969259,8.875009370967746e-06,0.0926802500034682,0.1105415839992929,0.1105343739618547,7.210037438198924e-06,0.2665432089997921,,,,,,,,,,,,,,,,,,
400,2,Random Sampling,12.68575604186163,0.3224105038716193,0.0055390690296082,0.2119872920156922,0.0029879579960834,0.0573458750150166,,,,,,,,,0.2119872920156922,0.2119830810115672,4.211004124954343e-06,0.2723211250267923,0.0014841250085737,0.0017621659790165,0.0079453330254182,0.0001961659872904,0.0001989580050576,0.2003963330062106,,,,,,,,,,,,
400,2,Non-random,13.239141351129566,0.1124452923353158,0.0079584775086505,0.2406440420018043,0.0029879579960834,0.1335557090060319,,,,,,,,,0.2406440420018043,0.2406424999935552,1.5420082490891218e-06,0.3771877090039197,,,,,,,0.1669591249956283,0.07365570901311,2.7665984816849232e-05,,,,,,,,,
400,3,Random Projection,10.035353383258451,0.3527101335428122,0.0228911005296208,0.1565153330157045,0.0030304579995572,0.2162209580128546,4.533299943432212e-05,0.0141322079871315,0.000213374994928,0.000202958995942,0.0002492080093361,8.39160056784749e-05,8.54101381264627e-06,0.1415751659951638,0.1565153330157045,0.156510706001427,4.627014277502894e-06,0.3757667490281164,,,,,,,,,,,,,,,,,,
400,3,Random Sampling,13.21691294376846,0.3975984737964314,0.0138701935095267,0.1014955409918911,0.0030304579995572,0.2078101249935571,,,,,,,,,0.1014955409918911,0.1014902910101227,5.249981768429279e-06,0.3123361239850055,0.0018592920096125,0.0007484579982701,0.0033809579908847,0.0002741249918472,0.0003700000233948,0.0948574579961132,,,,,,,,,,,,
400,3,Non-random,13.4278831935663,0.1052070474694198,0.0029019287920284,0.2829337500152178,0.0030304579995572,0.0688596249965485,,,,,,,,,0.2829337500152178,0.2829322089964989,1.5410187188535929e-06,0.3548238330113236,,,,,,,0.1761264580127317,0.1067741669830866,3.1584000680595636e-05,,,,,,,,,
400,4,Random Projection,10.660672561264748,0.5854000673325104,0.0339948097308241,0.1026617080206051,0.0049945420178119,0.2772168749943375,2.304199733771384e-05,0.004052666015923,0.0002496250090189,0.0030404579883906,0.0002596669946797,0.0001156670041382,9.540992323309185e-06,0.0949054170050658,0.1026617080206051,0.1026560830068774,5.62501372769475e-06,0.3848731250327546,,,,,,,,,,,,,,,,,,
400,4,Random Sampling,12.84341929003276,0.389743014252048,0.0146376407932632,0.1336852920067031,0.0049945420178119,0.2921450000139884,,,,,,,,,0.1336852920067031,0.1336798739212099,5.418085493147373e-06,0.4308248340385034,0.0010884999937843,0.0031977919861674,0.0065416659926995,9.462499292567372e-05,0.000207249977393,0.1225500409782398,,,,,,,,,,,,
400,4,Non-random,13.294534621241452,0.1124452923353158,0.0086145404663923,0.3460801669862121,0.0049945420178119,0.2405198749911505,,,,,,,,,0.3460801669862121,0.3460787930234801,1.3739627320319414e-06,0.5915945839951746,,,,,,,0.1927375420054886,0.1533130840107333,2.8167007258161902e-05,,,,,,,,,
400,5,Random Projection,10.24153396329947,0.2477836381999775,0.0242171178913162,0.0761268339992966,0.0025763750018086,0.2644999170152005,2.4459004634991288e-05,0.0119207919924519,0.0001866250240709,0.0002716669987421,0.0009251250012312,9.408299229107796e-05,5.209003575146198e-06,0.0626935839827638,0.0761268339992966,0.0761215439997613,5.289999535307288e-06,0.3432031260163057,,,,,,,,,,,,,,,,,,
400,5,Random Sampling,12.7618593552749,0.2323532712377959,0.0117178696397071,0.2610873329977039,0.0025763750018086,0.4607365000119898,,,,,,,,,0.2610873329977039,0.261080331983976,7.001013727858663e-06,0.7244002080115024,0.0010358750005252,0.0028654999914579,0.003536250005709,0.0084317080036271,0.0004985409905202,0.2447124579921364,,,,,,,,,,,,
400,5,Non-random,13.210208146056704,0.0974638087756705,0.0103373702422145,0.5471795829944313,0.0025763750018086,0.0357392089790664,,,,,,,,,0.5471795829944313,0.5471779590006918,1.6239937394857409e-06,0.5854951669753063,,,,,,,0.3734657499880995,0.1736813750176224,3.083399496972561e-05,,,,,,,,,
400,6,Random Projection,10.260181693626915,0.2624845696330378,0.0203340536633238,0.18463462498039,0.0049627080152276,0.0810235000099055,3.0208000680431724e-05,0.0004908749833703,9.970800601877272e-05,0.0036785000120289,0.0027050420176237,0.0001206670131068,1.1125026503577828e-05,0.1774941669718828,0.18463462498039,0.1846302920312155,4.332949174568057e-06,0.2706208330055233,,,,,,,,,,,,,,,,,,
400,6,Random Sampling,12.721542805378606,0.2853776231623836,0.0126281445650221,0.1050070830096956,0.0049627080152276,0.0410474579839501,,,,,,,,,0.1050070830096956,0.1050023350398987,4.74796979688108e-06,0.1510172490088734,0.0007725420000497,0.000793084007455,0.0071706250018905,0.0002702090132515,0.000387584004784,0.0956082910124678,,,,,,,,,,,,
400,6,Non-random,13.397983545157045,0.0976321400516215,0.0067271352985638,0.1185060839925427,0.0049627080152276,0.0343753329943865,,,,,,,,,0.1185060839925427,0.118504624988418,1.4590041246265173e-06,0.1578441250021569,,,,,,,0.085772583988728,0.0327029580075759,2.908299211412668e-05,,,,,,,,,
400,7,Random Projection,10.546447674700287,0.3301537425653686,0.03087107676304,0.0905974169727414,0.0035907500132452,0.0552211249887477,4.312500823289156e-05,0.004261583002517,0.000157542002853,0.001438582985429,0.0002872920013032,6.987500819377601e-05,4.416011506691575e-06,0.0843297079845797,0.0905974169727414,0.0905921240046154,5.292968126013875e-06,0.1494092919747345,,,,,,,,,,,,,,,,,,
400,7,Random Sampling,13.396211254918386,0.4878240377062058,0.021900683526099,0.1209530000051017,0.0035907500132452,0.0269089579815045,,,,,,,,,0.1209530000051017,0.1204705420241225,0.0004824579809792,0.1514527079998515,0.0005533750227186,0.0007882920035626,0.0031727500027045,9.6666015451774e-05,0.0002215419954154,0.1156379169842694,,,,,,,,,,,,
400,7,Non-random,13.278282056112465,0.1499831668724048,0.0064333766747696,0.1103231250017415,0.0035907500132452,0.0458507910079788,,,,,,,,,0.1103231250017415,0.1103216660558246,1.4589459169656038e-06,0.1597646660229656,,,,,,,0.0756492080108728,0.034643250022782,2.920802216976881e-05,,,,,,,,,
400,8,Random Projection,9.686077599441528,0.307485130737291,0.0266900008323422,0.086471624992555,0.0028814999968744,0.0163975830073468,4.849999095313251e-05,0.0007663339783903,0.0001556250208523,0.0001477080222684,0.0002173329994548,7.870799163356423e-05,8.500006515532732e-06,0.0850443749804981,0.086471624992555,0.0864670829905662,4.542001988738775e-06,0.1057507079967763,,,,,,,,,,,,,,,,,,
400,8,Random Sampling,13.393468464090898,0.420267085624509,0.0148542609268853,0.0978112499869894,0.0028814999968744,0.0178060000180266,,,,,,,,,0.0978112499869894,0.0978065410163253,4.7089706640690565e-06,0.1184987500018905,0.0009617080213502,0.0029222079901956,0.0100572500086855,0.0001642499992158,0.0002271670091431,0.083473957987735,,,,,,,,,,,,
400,8,Non-random,13.324053998776971,0.1651329817080013,0.0069725996881265,0.1131924579967744,0.0028814999968744,0.0286135409842245,,,,,,,,,0.1131924579967744,0.1131892490084283,3.208988346159458e-06,0.1446874989778734,,,,,,,0.0841280829918105,0.0289971250167582,6.404099985957146e-05,,,,,,,,,
400,9,Random Projection,12.687219200963051,0.7870048254965772,0.0457210779244543,0.1075493750104215,0.003182333020959,0.0329843749932479,4.187499871477485e-05,0.0015638330078218,0.000219957990339,0.0014242499892134,0.0003364580043125,0.0001131249882746,8.95900302566588e-06,0.1038346659915987,0.1075493750104215,0.1075431239733006,6.251037120819092e-06,0.1437160830246284,,,,,,,,,,,,,,,,,,
400,9,Random Sampling,13.45889566412411,0.4124116260801256,0.0179310948800084,0.0451159590156748,0.003182333020959,0.0336162500025238,,,,,,,,,0.0451159590156748,0.0451115850009955,4.374014679342508e-06,0.0819145420391578,0.0010607910226099,0.0025782089796848,0.0089799590059556,0.0002647090004757,0.0003367919998709,0.0318911249923985,,,,,,,,,,,,
400,9,Non-random,13.58803611390935,0.1350577937380765,0.0118512110726643,0.2101199169992469,0.003182333020959,0.0416865419829264,,,,,,,,,0.2101199169992469,0.210118541988777,1.3750104699283838e-06,0.2549887920031324,,,,,,,0.1625738749862648,0.0475144170050043,3.024999750778079e-05,,,,,,,,,
400,10,Random Projection,10.674644714331404,0.5552126585119515,0.0452609651388318,0.1089776669978164,0.0035488340072333,0.0350289999914821,2.766697434708476e-05,0.0062290420173667,0.0001357500150334,8.283299393951893e-05,0.0002167909988202,4.637500387616456e-05,4.125002305954695e-06,0.1022325830126646,0.1089776669978164,0.1089751660183537,2.5009794626384978e-06,0.1475555009965319,,,,,,,,,,,,,,,,,,
400,10,Random Sampling,13.258228215522072,0.4279542138929413,0.0229739468066887,0.1145772919990122,0.0035488340072333,0.018766291992506,,,,,,,,,0.1145772919990122,0.1145720010099466,5.290989065542817e-06,0.1368924179987516,0.0025886669754981,0.0008644580084364,0.0043887500069104,0.0003892499953508,0.0002519590198062,0.1060889170039445,,,,,,,,,,,,
400,10,Non-random,13.47201148058368,0.1126136236112669,0.0108780276816609,0.0956437500135507,0.0035488340072333,0.0313868749944958,,,,,,,,,0.0956437500135507,0.0956427900237031,9.599898476153612e-07,0.13057945901528,,,,,,,0.0491959160135593,0.0464199580019339,2.691600820980966e-05,,,,,,,,,
400,11,Random Projection,10.258430576756444,0.4423745931994164,0.0246106883019938,0.0698964170005638,0.0017316669982392,0.0293849579757079,2.329100971110165e-05,0.0107107089716009,0.0002759160124696,0.0042522909934632,0.0029780410113744,0.0001207500172313,1.054201857186854e-05,0.0515187919954769,0.0698964170005638,0.0698903320298995,6.084970664232969e-06,0.101013041974511,,,,,,,,,,,,,,,,,,
400,11,Random Sampling,13.71709087232784,0.502244417012681,0.01203301971458,0.0676637500000651,0.0017316669982392,0.0223404160060454,,,,,,,,,0.0676637500000651,0.0676584159955382,5.3340045269578695e-06,0.0917358330043498,0.0012988749949727,0.0014422500098589,0.0075974999926984,0.0002173329994548,0.000202541006729,0.0568999169918242,,,,,,,,,,,,
400,11,Non-random,13.427044067668024,0.1649085400067332,0.0071717755928282,0.133192917011911,0.0017316669982392,0.022129709017463,,,,,,,,,0.133192917011911,0.1331911659799516,1.7510319594293833e-06,0.1570542930276133,,,,,,,0.0702739580010529,0.0628345829900354,8.262498886324465e-05,,,,,,,,,
400,12,Random Projection,9.798662276920169,0.2619795758051846,0.0258011786534042,0.0653211250028107,0.0050767079810611,0.0247520830016583,4.766599158756435e-05,0.0313677499943878,9.458401473239064e-05,9.916600538417696e-05,0.0001847500097937,4.3167005060240626e-05,4.04199818149209e-06,0.0334759159886743,0.0653211250028107,0.0653170410078018,4.083995008841157e-06,0.0951499159855302,,,,,,,,,,,,,,,,,,
400,12,Random Sampling,12.623683594686533,0.3973740320951632,0.0116382321016035,0.1239701660233549,0.0050767079810611,0.0318616250006016,,,,,,,,,0.1239701660233549,0.1239643319859169,5.834037438035011e-06,0.1609084990050178,0.0012160000042058,0.0015499579894822,0.0049350410117767,8.570798672735691e-05,0.0001285000180359,0.1160491249756887,,,,,,,,,,,,
400,12,Non-random,13.357872642179665,0.1274267758949612,0.0081955922865013,0.1173740829981397,0.0050767079810611,0.0390333750110585,,,,,,,,,0.1173740829981397,0.1173725410189945,1.541979145258665e-06,0.1614841659902595,,,,,,,0.065703291009413,0.0516413330042269,2.791700535453856e-05,,,,,,,,,
400,13,Random Projection,9.89341394058104,0.2026708562450903,0.0108799222488733,0.0537021250056568,0.0021141670003999,0.0261544169916305,2.2541993530467153e-05,0.0142632919887546,0.0001830830005928,0.0001095830230042,0.000302250002278,8.095800876617432e-05,8.833012543618679e-06,0.0387282499868888,0.0537021250056568,0.0536987910163588,3.3339892979711294e-06,0.0819707089976873,,,,,,,,,,,,,,,,,,
400,13,Random Sampling,13.508141077686808,0.2850409606104814,0.0052957176162407,0.0713463750144001,0.0021141670003999,0.0256435409828554,,,,,,,,,0.0713463750144001,0.0713429579918738,3.4170225262641907e-06,0.0991040829976555,0.0008791250002104,0.0015105409838724,0.0060695839929394,8.024999988265336e-05,0.0001952910097315,0.0626081670052371,,,,,,,,,,,,
400,13,Non-random,13.404866413891456,0.0824823252160251,0.0057251058142125,0.3194308749807533,0.0021141670003999,0.0163222920091357,,,,,,,,,0.3194308749807533,0.3194296660076361,1.208973117172718e-06,0.3378673339902889,,,,,,,0.0501976250088773,0.2691403749922756,9.16660064831376e-05,,,,,,,,,
400,14,Random Projection,10.528927418970662,0.2775221636180002,0.0263677970996335,0.1521125830186065,0.0053888330003246,0.4331510000047274,4.8999994760379195e-05,0.0015077920106705,8.274998981505632e-05,9.674998000264168e-05,0.0001806659856811,4.137499490752816e-05,3.749999450519681e-06,0.1501472920062951,0.1521125830186065,0.1521093749615829,3.2080570235848427e-06,0.5906524160236586,,,,,,,,,,,,,,,,,,
400,14,Random Sampling,13.98783380269332,0.4873751543036696,0.0140052405776999,0.0910577079921495,0.0053888330003246,0.4343549170007463,,,,,,,,,0.0910577079921495,0.091052250994835,5.456997314468026e-06,0.5308014579932205,0.0004977079806849,0.0015726670098956,0.0103760000201873,0.000248999975156,0.0003938339941669,0.0779630420147441,,,,,,,,,,,,
400,14,Non-random,13.678138837958496,0.1124452923353158,0.0049990081333068,0.1457920420216396,0.0053888330003246,0.3852840830222703,,,,,,,,,0.1457920420216396,0.1457906670111697,1.3750104699283838e-06,0.5364649580442347,,,,,,,0.0263858750113286,0.1193762919865548,2.850001328624785e-05,,,,,,,,,
400,15,Random Projection,9.665125412663068,0.3675232858265065,0.0251557924966418,0.1103628749842755,0.0026504999841563,0.4179244999832008,3.024999750778079e-05,0.0029482919781003,9.820901323109864e-05,9.724998380988836e-05,0.0001770830131135,4.6582979848608375e-05,4.375004209578037e-06,0.1069579170143697,0.1103628749842755,0.1103599589841906,2.91600008495152e-06,0.5309378749516327,,,,,,,,,,,,,,,,,,
400,15,Random Sampling,12.939010789529744,0.3003591067220289,0.023857683868843,0.2707644169859122,0.0026504999841563,0.2483043750107754,,,,,,,,,0.2707644169859122,0.2707573340157978,7.082970114424825e-06,0.521719291980844,0.00114154201583,0.0061023750167805,0.0207875840133056,0.0002728329855017,0.0003438749990891,0.2421091249852907,,,,,,,,,,,,
400,15,Non-random,13.459344844804477,0.11990797890248,0.0053018489641345,0.1002158329938538,0.0026504999841563,0.0203895000158809,,,,,,,,,0.1002158329938538,0.1002141659846529,1.667009200900793e-06,0.123255832993891,,,,,,,0.0591875000100117,0.0409207499760668,0.0001059159985743,,,,,,,,,
400,16,Random Projection,10.777336452376764,0.5401189541016721,0.0462185606326721,0.089346958004171,0.0026895419869106,0.0359656249929685,4.33750101365149e-05,0.0088024580036289,0.0001720410073176,0.0054494169889949,0.0005138749838806,0.0001608330057933,1.008401159197092e-05,0.0741880830028094,0.089346958004171,0.0893401660141535,6.791990017518401e-06,0.1280021249840501,,,,,,,,,,,,,,,,,,
400,16,Random Sampling,13.069065424948704,0.3671305128492874,0.0093880504004244,0.1321847079962026,0.0026895419869106,0.0497033330029808,,,,,,,,,0.1321847079962026,0.1321812510141171,3.456982085481286e-06,0.184577582986094,0.0011495000217109,0.0010312919912394,0.0050294160027988,0.0001413749996572,0.0001809590030461,0.1246487089956644,,,,,,,,,,,,
400,16,Non-random,13.358096931239729,0.082370104365391,0.0064285714285714,0.1138754160201642,0.0026895419869106,0.0447528329968918,,,,,,,,,0.1138754160201642,0.1138741260219831,1.2899981811642649e-06,0.1613177910039667,,,,,,,0.0724475420138333,0.0413996670104097,2.691699774004519e-05,,,,,,,,,
400,17,Random Projection,9.959126837206243,0.1872965997082257,0.0126607914599701,0.0652744170220103,0.0013320419820956,0.0254627089889254,2.304100780747831e-05,0.0071866250073071,0.0005746250099036,0.0032215419923886,0.0001715830003377,7.837501470930874e-05,3.854098031297326e-05,0.0539754170167725,0.0652744170220103,0.0652697490295395,4.6679924707859755e-06,0.0920691679930314,,,,,,,,,,,,,,,,,,
400,17,Random Sampling,12.513044247058051,0.2321849399618449,0.0171743784634086,0.0869053329806774,0.0013320419820956,0.044760499993572,,,,,,,,,0.0869053329806774,0.0869013339688535,3.9990118239074945e-06,0.1329978749563451,0.0008607920026406,0.0028597920027095,0.0100267089728731,0.0002277080202475,0.0067147499939892,0.0662115829763934,,,,,,,,,,,,
400,17,Non-random,13.274405778975083,0.0673886208057457,0.0111242603550295,0.1750640840036794,0.0013320419820956,0.0187037500145379,,,,,,,,,0.1750640840036794,0.1750626669963821,1.4170072972774506e-06,0.1950998760003131,,,,,,,0.0320102080004289,0.1430258339969441,2.662499900907278e-05,,,,,,,,,
400,18,Random Projection,10.10640502686967,0.1275389967455953,0.007681721366016,0.0574151250184513,0.0062985419936012,0.0171999170270282,4.387501394376159e-05,0.0045903749996796,0.0001864169898908,0.0001135419879574,0.0003517080040182,7.800001185387373e-05,8.540984708815813e-06,0.05203766701743,0.0574151250184513,0.0574101250094827,5.0000089686363935e-06,0.0809135840390808,,,,,,,,,,,,,,,,,,
400,18,Random Sampling,13.932062582192868,0.269947256200202,0.0082129976466039,0.1403676670161076,0.0062985419936012,0.0123502080095931,,,,,,,,,0.1403676670161076,0.1403625829843804,5.084031727164984e-06,0.159016417019302,0.0008705419895704,0.0047809999960009,0.011566583008971,0.0002581669832579,0.0003300830139778,0.1225562079926021,,,,,,,,,,,,
400,18,Non-random,13.566069180216571,0.0825945460666591,0.0105937882407785,0.0689503749890718,0.0062985419936012,0.0188908329873811,,,,,,,,,0.0689503749890718,0.068948249972891,2.1250161807984114e-06,0.0941397499700542,,,,,,,0.0263772080070339,0.0425309999845922,4.0041981264948845e-05,,,,,,,,,
400,19,Random Projection,10.49301158234124,0.2249466950959488,0.0234973427097297,0.0569859580136835,0.0134127079800236,0.0490299999946728,3.066699719056487e-05,0.0138232079916633,0.0001106249983422,0.0001925409887917,0.0006854580133222,6.162500358186662e-05,4.708999767899513e-06,0.0420734159997664,0.0569859580136835,0.0569822489924263,3.7090212572366e-06,0.11942866598838,,,,,,,,,,,,,,,,,,
400,19,Random Sampling,12.889358040631812,0.427505330490405,0.0210666626767437,0.0910314579959958,0.0134127079800236,0.0090053339954465,,,,,,,,,0.0910314579959958,0.0910272919572889,4.166038706898689e-06,0.1134494999714661,0.0011469999735709,0.0012463339953683,0.0029829579871147,0.0001470420102123,0.0001810409885365,0.085322917002486,,,,,,,,,,,,
400,19,Non-random,13.490521168377589,0.1050387161934687,0.0077366255144032,0.1240298749762587,0.0134127079800236,0.0159808330063242,,,,,,,,,0.1240298749762587,0.124028417019872,1.4579563867300749e-06,0.1534234159626066,,,,,,,0.0405867079971358,0.0834162090031895,2.5500019546598196e-05,,,,,,,,,
400,20,Random Projection,10.403398606332338,0.2099652115363034,0.013919596552363,0.0615669580001849,0.0069217080017551,0.0162978339940309,4.887502291239798e-05,0.0023924580018501,0.0003598330076783,0.0001717919949442,0.0002356669865548,7.262500002980232e-05,8.417002391070127e-06,0.0582738330122083,0.0615669580001849,0.0615635000285692,3.457971615716815e-06,0.0847864999959711,,,,,,,,,,,,,,,,,,
400,20,Random Sampling,13.14721080172228,0.2849848501851644,0.0056868902110595,0.1058065829856786,0.0069217080017551,0.0307403329934459,,,,,,,,,0.1058065829856786,0.1058011250570416,5.457928637042642e-06,0.1434686239808797,0.0011298330209683,0.0017543330031912,0.0089447920036036,0.0002604580076877,0.0003211250004824,0.0933905840211082,,,,,,,,,,,,
400,20,Non-random,13.227138088002768,0.1125014027606329,0.0068644018413845,0.0815633330203127,0.0069217080017551,0.0561914170102681,,,,,,,,,0.0815633330203127,0.0815618330088909,1.500011421740055e-06,0.144676458032336,,,,,,,0.0573133339930791,0.0242211660079192,2.733300789259374e-05,,,,,,,,,
600,1,Random Projection,10.948073930317872,0.045,0.0152772786135456,0.0509062499913852,0.0156316659995354,0.0469423750182613,6.420898716896772e-05,0.0007905419915914,0.0001942089875228,0.0001955000043381,0.0003405830066185,8.65840120241046e-05,1.1541007552295923e-05,0.0492188749776687,0.0509062499913852,0.050902042974485,4.20701690018177e-06,0.1134802910091821,,,,,,,,,,,,,,,,,,
600,1,Random Sampling,15.172365496861126,0.12,0.0143472782789067,0.0839323330146726,0.0156316659995354,0.032978750008624,,,,,,,,,0.0839323330146726,0.0839266249968204,5.708017852157354e-06,0.1325427490228321,0.0090677499829325,0.0037366669857874,0.0057845830160658,0.0003710000019054,0.0009509590163361,0.0640156659937929,,,,,,,,,,,,
600,1,Non-random,16.569249319713638,0.015,0.0034603103883567,0.1074384590028785,0.0156316659995354,0.0401868750050198,,,,,,,,,0.1074384590028785,0.1074367929832078,1.666019670665264e-06,0.1632570000074338,,,,,,,0.0568747090001124,0.0502275839971844,0.0003344999859109,,,,,,,,,
600,2,Random Projection,12.032843726939864,0.075,0.0097330462846961,0.0768488339963369,0.007988417026354,0.0341097499767784,6.258400389924645e-05,0.0016631659818813,0.000384999992093,0.0002385840052738,0.00032583301072,8.64169851411134e-05,1.200000406242907e-05,0.0740714169805869,0.0768488339963369,0.0768450009636581,3.833032678812742e-06,0.1189470009994693,,,,,,,,,,,,,,,,,,
600,2,Random Sampling,15.130686525296063,0.12,0.0060990654947192,0.0833632920111995,0.007988417026354,0.0750955829862505,,,,,,,,,0.0833632920111995,0.0833587090019136,4.583009285852313e-06,0.166447292023804,0.0057420420052949,0.002221709000878,0.0138600420032162,0.0003771249903365,0.0012231660075485,0.0599346249946393,,,,,,,,,,,,
600,2,Non-random,16.347944551902664,0.02,0.004641296936946,0.2202105000033043,0.007988417026354,0.087752499995986,,,,,,,,,0.2202105000033043,0.2202070409839507,3.4590193536132574e-06,0.3159514170256443,,,,,,,0.1513945829938165,0.0654827079852111,0.0033297500049229,,,,,,,,,
600,3,Random Projection,12.450023961397864,0.03,0.0111025347379681,0.0682029589952435,0.0067603749921545,0.0755249579960946,6.887500057928264e-05,0.0096999169909395,0.0004192499909549,0.0002736249880399,0.0032023749954532,0.0001266670005861,1.400001929141581e-05,0.0543911669810768,0.0682029589952435,0.0681958759669214,7.083028322085738e-06,0.1504882919834926,,,,,,,,,,,,,,,,,,
600,3,Random Sampling,14.48207549872276,0.1149999999999999,0.0145457921853269,0.0453789589810185,0.0067603749921545,0.0463903330091852,,,,,,,,,0.0453789589810185,0.0453732500318437,5.70894917473197e-06,0.0985296669823583,0.0025461250043008,0.0020076250075362,0.0064560000027995,0.0034161660005338,0.0011152499937452,0.029832084022928,,,,,,,,,,,,
600,3,Non-random,16.384304734463928,0.025,0.00285,0.1992407079960685,0.0067603749921545,0.0298064999806229,,,,,,,,,0.1992407079960685,0.1992391249805223,1.5830155462026596e-06,0.2358075829688459,,,,,,,0.0984739169944077,0.1005770409828983,0.0001881670032162,,,,,,,,,
600,4,Random Projection,11.454226740072809,0.095,0.0173151032215209,0.1043810409901198,0.0061752090114168,0.0617624999722465,7.079099304974079e-05,0.0049655409820843,0.0001082080125343,0.0001648339966777,0.0027734159957617,0.0001735829864628,1.474999589845538e-05,0.0961051670019514,0.1043810409901198,0.1043762899644207,4.751025699079037e-06,0.1723187499737832,,,,,,,,,,,,,,,,,,
600,4,Random Sampling,14.61874792216138,0.155,0.0127902228556042,0.0858420000004116,0.0061752090114168,0.0639926659932825,,,,,,,,,0.0858420000004116,0.0858352920331526,6.707967258989811e-06,0.1560098750051111,0.0020851250155828,0.003316457994515,0.0166490830015391,0.0003359590191394,0.0008882090041879,0.0625604579981882,,,,,,,,,,,,
600,4,Non-random,16.493546048737294,0.025,0.0031565532790902,0.1333213339967187,0.0061752090114168,0.0834053749858867,,,,,,,,,0.1333213339967187,0.1333199589862488,1.3750104699283838e-06,0.2229019179940223,,,,,,,0.0844512500043492,0.0486907089943997,0.0001779999874997,,,,,,,,,
600,5,Random Projection,11.916392303365267,0.09,0.0127493021013502,0.116497499984689,0.0070079999859444,0.0243671250063925,3.487497451715171e-05,0.0040888750227168,0.0001134580234065,0.00016916700406,0.0010060830099973,4.949999856762588e-05,4.959001671522856e-06,0.1110272500081919,0.116497499984689,0.1164941670431289,3.332941560074687e-06,0.1478726249770261,,,,,,,,,,,,,,,,,,
600,5,Random Sampling,14.78819407853699,0.095,0.0116872676787315,0.1636322920094244,0.0070079999859444,0.0327831250033341,,,,,,,,,0.1636322920094244,0.1636282519903034,4.040019121021032e-06,0.203423416998703,0.0065983340027742,0.0016673339996486,0.0059841249894816,0.0002872920013032,0.0004302499874029,0.1486609170096926,,,,,,,,,,,,
600,5,Non-random,16.20993353887254,0.03,0.005,0.274857709009666,0.0070079999859444,0.0378492079908028,,,,,,,,,0.274857709009666,0.274856500007445,1.2090022210031748e-06,0.3197149169864133,,,,,,,0.0681225000007543,0.2065535000001546,0.000180500006536,,,,,,,,,
600,6,Random Projection,11.039284634547128,0.06,0.0143618208795852,0.0832426249980926,0.0054881249961908,0.0445143329852726,3.554098657332361e-05,0.0054111670178826,0.0003616670146584,0.0042959580023307,0.0016323339950758,0.0001231250062119,1.3499986380338669e-05,0.0713637500011827,0.0832426249980926,0.0832370420102961,5.582987796515226e-06,0.1332450829795561,,,,,,,,,,,,,,,,,,
600,6,Random Sampling,14.365413488892408,0.135,0.0124152777374375,0.1570260410080663,0.0054881249961908,0.0364807910227682,,,,,,,,,0.1570260410080663,0.1570207930053584,5.2480027079582214e-06,0.1989949570270255,0.0017887089925352,0.0043354580120649,0.010929334006505,0.0003468329960014,0.0008527919999323,0.1387676669983193,,,,,,,,,,,,
600,6,Non-random,16.51019081639155,0.025,0.00645,0.1374974169884808,0.0054881249961908,0.0474195000133477,,,,,,,,,0.1374974169884808,0.1374963329872116,1.0840012691915035e-06,0.1904050419980194,,,,,,,0.0512769999913871,0.0860510829952545,0.0001682500005699,,,,,,,,,
600,7,Random Projection,11.241781813069126,0.075,0.0115174109229525,0.1203322500223293,0.0038884170062374,0.0286078749923035,3.295802162028849e-05,0.0022656660003121,9.587500244379044e-05,0.0001246249885298,0.0015226670075207,9.720900561660528e-05,1.3541983207687736e-05,0.1161767500161659,0.1203322500223293,0.120329292025417,2.9579969123005867e-06,0.1528285420208703,,,,,,,,,,,,,,,,,,
600,7,Random Sampling,14.979200114768178,0.115,0.0075839916690746,0.1208283750165719,0.0038884170062374,0.0558118750050198,,,,,,,,,0.1208283750165719,0.1208106669946573,1.7708021914586425e-05,0.1805286670278292,0.0023999999975785,0.0017110409971792,0.0046363339934032,0.0004773749969899,0.0054781670041847,0.1061077500053215,,,,,,,,,,,,
600,7,Non-random,16.388916717335416,0.02,0.0045087238224659,0.2897302499914076,0.0038884170062374,0.0646089999936521,,,,,,,,,0.2897302499914076,0.2897279169992544,2.3329921532422304e-06,0.3582276669912971,,,,,,,0.2211031249898951,0.0682893340126611,0.000335457996698,,,,,,,,,
